accepted_species,estimate
t1,0.010229155
t19,0.053291395
t67,0.01724406
t88,0.04276024
t340,-0.5890037
t451,-2.4492433
t306,-0.6730019
t310,-0.1451196
t238,-0.48785803
t110,0.104297675
t237,-0.023194827
t453,1.1059294
t398,-0.26245615
t227,-0.15556057
t164,0.13628666
t137,0.0601822
t223,-0.5065553
t384,0.20985995
t489,-1.0075145
t445,-1.0075145
t288,1.6193126
t313,0.6222167
t448,0.66164875
t291,-0.0855493
t296,-0.7695375
t480,-0.6789501
t71,-0.008352006
t68,0.012902813
t84,0.07040523
t57,0.02878466
t48,-0.0032343974
t28,0.10067265
t45,0.038560044
t141,0.07902833
t120,-0.0014154587
t87,0.0034553006
t79,0.005385494
t203,0.23401766
t271,0.67586553
t416,-0.045557354
t314,0.7633486
t492,2.5785537
t350,0.06577321
t243,0.18557923
t121,0.036290392
t41,0.019832456
t16,0.03571354
t8,0.091317415
t2,0.0032220164
