"accepted_species","trait_ARD"
"t6","0"
"t42","1"
"t43","1"
"t93","0"
"t94","0"
"t15","0"
"t14","0"
"t97","0"
"t98","0"
"t92","0"
"t63","0"
"t32","1"
"t24","0"
"t25","0"
"t4","0"
"t5","0"
"t2","0"
"t3","1"
"t76","0"
"t77","0"
"t61","0"
"t62","0"
"t95","0"
"t96","0"
"t66","0"
"t80","0"
"t81","0"
"t58","0"
"t59","0"
"t71","1"
"t72","1"
"t31","0"
"t52","0"
"t53","0"
"t40","0"
"t33","0"
"t34","0"
"t50","0"
"t51","0"
"t41","0"
"t82","0"
"t83","0"
"t48","0"
"t26","0"
"t64","0"
"t65","0"
"t21","0"
"t22",NA
"t45",NA
"t46",NA
"t28","0"
"t13","0"
"t49",NA
"t99",NA
"t100","1"
"t57","1"
"t90",NA
"t91",NA
"t54","1"
"t38","1"
"t1","0"
"t7","0"
"t78","0"
"t79","0"
"t44",NA
"t75","0"
"t88",NA
"t89","0"
"t60",NA
"t16","1"
"t69","0"
"t70","0"
"t47","0"
"t55","1"
"t84","1"
"t85","1"
"t39","0"
"t35","0"
"t36","0"
"t37","0"
"t8","1"
"t11","1"
"t12","1"
"t9","0"
"t10","0"
"t20","1"
"t86","1"
"t87","1"
"t56","1"
"t27","1"
"t29","0"
"t30","0"
"t67","1"
"t68","0"
"t18","0"
"t19","0"
"t17","1"
"t23","0"
"t73","0"
"t74","0"
