"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126"
"t1",0.0358847178479005,-0.0257088181649986,0.0127568011651514,-0.0196900988915989,0.0262710317517693,-0.0264214260561487,0.0075350423521287,0.0193641258358427,-0.00259510242854867,0.0880274251154673,-0.134499671504811,0.00811131909606268,-0.0172855390513479,0.00149978316904522,-3.34165354413811e-05,0.0141375557752877,-0.00388161278674957,0.0763282185581119,-0.00163919386775619,-0.000198553162556138,1.80934428318714e-16,-0.00528614297732234,0.0477484281359699,-6.05486967246252e-16,-1.0097241246965e-15,1.72891071237627e-16,-0.0366493673544276,-0.0030773422883083,-0.0300877612393048,-0.00426171852710251,0.00700095923432172,0.0803678966758046,-0.19487307095774,-0.000317318173821859,1.3367670964046e-05,0.118771601230586,-0.816727102291521,-6.13218058772869e-15,3.02492406123456e-17,3.21736994685073e-17,-1.10247273960549e-14,3.26141566010796e-17,-0.0515210725462298,0.00466708365449834,-0.232733231242532,0.373391728854284,-0.0124344107110268,0.016873737216423,-0.141374950412526,0.022605857474336,-0.0106888070145581,-0.00545443357541991,0.0255380542611779,-0.00923647768609917,0.00275596539000138,0.0261427391292503,-0.00408807904375551,0.00285073751224572,1.05407824166662e-05,0.0515398154741226,-0.0018521509301364,-0.000368312461090091,-0.000102624613682474,-0.050827390892552,0.00478981522746271,1.27253275554057e-05,-0.0090165004209127,-0.017737675063343,-3.54646376946996e-05,0.00178759436518896,0.0015884886810629,0.000164168931879779,0.00311716505633132,-2.09341390564209e-15,-1.51571463713474e-16,6.07559792406565e-16,-0.00123564183212709,2.65504361749574e-05,0.00922966441783681,-0.000591623735538273,-0.0273640061250774,3.55141452027425e-05,0.00231197374518444,-0.00406463162581953,0.000819746859330012,-0.000460257642390838,1.62223750058144e-16,3.76760254938713e-18,6.15284732885524e-17,2.04805790382512e-16,-6.50521303491303e-19,-1.01755762019554e-16,-4.38017677684144e-16,2.505591220614e-16,3.25037035047576e-16,9.01785156964818e-17,-1.1666015375944e-16,2.91026968149422e-16,5.42101086242752e-17,9.33498070510019e-17,5.26922255827955e-17,9.72529348719497e-17,8.37004077158809e-17,-2.05131051034257e-16,-3.06612374378901e-16,1.80411241501588e-16,-2.04426319622142e-16,1.2414114874959e-17,-4.83735082108349e-16,-5.40474782984024e-17,6.31005664386564e-17,6.40763483938933e-17,1.37920680735523e-16,3.18484388167617e-17,2.52619106189123e-17,3.18321757841744e-16,-1.0511340062247e-16,-3.51118873559431e-16,2.53920148796105e-16,-3.02844771829514e-16,-8.96635196645512e-17,-6.7762635780344e-17,1.43575472691393e-16,9.50845305269787e-17,-3.57136195616725e-16,-1.87133294970998e-16
"t42",-0.0106027906021188,0.00300772745703258,0.1006547453774,-0.160486589287146,-0.0454041456450301,0.00921997645046849,-0.0270194699956305,-0.00580343470909819,0.101237177298329,-0.0276582100505226,-0.0045132052208709,3.56641913628018e-05,0.000237598643455128,-1.00242390010932e-05,-3.95060064947432e-05,0.000196113033778398,-0.000286897840917231,0.0077868209673623,0.00114003828558297,-2.98445898605113e-05,-1.6824981140292e-16,-0.00428332760289683,0.0288896789451917,1.16523574521857e-16,7.41193063801218e-16,1.27964331167597e-16,-0.0215524342435207,-0.00180639089286325,-0.0160008575432342,0.00300054401017497,0.00301955709504178,0.046575165575638,-0.00573863052697102,0.000245454223907934,-2.50543543795525e-05,0.48630633850141,0.093844441486172,2.72445053643671e-16,-1.69686110156028e-16,5.48943244001028e-16,-2.73344857597915e-16,-4.77141079274506e-16,-0.0885427206356588,-0.0024279856715751,-0.00990028239059614,0.000376661067891498,0.00818802242142656,-0.182279411274017,-0.00124555101527519,0.0068955365335292,-0.00192375080206163,-0.00414444072804821,0.00181531588076417,-0.00281866557683566,3.02835833082193e-05,-4.62450502789931e-05,0.526324641650521,0.0421498456350101,1.38883529278877e-05,0.00171833682235987,-0.00228505967967556,-9.83723112713343e-05,-9.70856202445589e-05,-0.0295739414394221,-0.0636739816751361,-7.61619259856835e-05,0.0284404355621994,-0.00985669893575261,-2.23476635661851e-05,1.46828420088854e-06,4.49005100766728e-07,7.04733125382015e-09,-7.49819011636047e-07,1.84788236873509e-14,3.84125882135977e-15,-2.52936926428274e-15,0.52693375687952,7.73731296999045e-05,0.000306807282644987,-0.000107609675750793,-0.000846377286410358,0.000171028652857657,6.28801421817302e-05,-0.011707340134269,-1.80520967759176e-06,0.298764580942416,-1.13671336437066e-15,1.34049948697207e-18,5.22796134021365e-16,-9.67343734889487e-17,7.63210202442763e-17,8.32252134667391e-16,9.70327376372133e-16,2.43750587611298e-16,3.08606919041099e-16,-5.00824355068558e-16,-1.33648082992812e-17,4.74458935679049e-16,1.67101178585708e-16,-6.25257552563716e-16,3.57037502908194e-16,8.26746873021091e-16,-1.01914083664122e-15,-6.5440429795836e-16,-4.19544686223216e-16,-1.0219402011825e-16,3.78630912409423e-16,-3.5115149488505e-16,-1.76009659087792e-15,-1.50619602389253e-16,-3.87917226844593e-16,2.40062890507066e-16,-2.14691304511486e-16,-7.81626989139389e-17,8.08645699604834e-16,-3.15855439014292e-16,-1.15592567979931e-16,-5.28431005608045e-16,9.79742221237759e-16,4.12294677387652e-16,3.66822359935823e-16,-2.78265412271208e-16,6.28606155941905e-16,-3.51153076162838e-16,-2.01498647849422e-16,-2.48521644218776e-15
"t49",-0.010935437157243,0.00313806091602686,0.108587511090294,-0.176685780616699,-0.0532710622657244,0.0111954478165249,-0.0343898966624458,-0.00930465637774151,0.197724669658769,-0.0597155437994159,-0.0147920964781741,0.000168140798926163,0.00145076949496226,0.00011949501576242,0.000116636932920083,-0.000148297226795296,-2.01346939791144e-05,0.000830111314281443,0.000298352223959846,-1.05275117279757e-05,1.93720582103174e-16,-0.00169347250272142,0.0155606677144522,1.50097628403246e-16,3.2695491264547e-16,-3.90235198719709e-17,-0.0134544437401751,-0.00113644064678497,-0.0105164447828943,0.00197939413254983,0.00209112149086091,0.0324538775297838,-0.00448900726339935,0.000196855288438314,-2.01166830015701e-05,0.4702560925786,0.107072693531227,2.65091100835839e-16,1.32711786887253e-16,1.67860556678762e-16,-8.72259940493043e-16,-7.52251050329016e-16,-0.200785827768936,-0.00621669674685934,-0.0254983669925332,-0.000927067044152907,-0.00943743546310698,0.14977205688341,0.000884856230947161,-0.00445410401094028,0.00101850391952549,0.00168416392748767,-0.000268439257831778,0.000191365657291674,1.66474643627863e-06,-5.51282867164611e-06,0.179654980526095,0.0149811080085604,8.17331316219692e-06,0.00117506433507264,-0.00181942660526401,-8.6297223345145e-05,-0.000130727769514193,-0.049053759519019,-0.133314725638104,-0.000230539469427687,0.1062608252012,-0.0370202561732441,-0.000109958238638025,1.57838194602895e-05,5.89464366056034e-06,1.18769639562538e-07,5.793674096845e-06,-4.2826116326369e-14,-1.47123080710724e-14,1.29600937449631e-14,-0.46039091041731,-5.03558438684995e-05,-9.55972564838879e-05,2.77500094511007e-05,0.000189490651881185,-3.48303689174817e-05,4.16283608208725e-05,-0.0268799701877643,-1.3751021872189e-05,-0.571024415213326,1.335313817649e-15,-8.97575699295743e-16,-9.78965845342885e-16,7.51976693390851e-16,1.08032584401057e-16,-9.92283977009458e-16,-1.44371395577349e-15,-2.97647177686134e-16,-5.61218898692761e-17,9.90157956896378e-16,4.42308057446914e-16,-8.10457838339416e-16,1.26345765415152e-16,6.90584690218662e-16,-9.7106329354232e-17,2.86963005046096e-16,4.86788522017526e-16,-3.49085893227351e-16,4.84350735158768e-16,-3.08147343671028e-16,8.35664564976683e-17,-7.85367927311409e-16,9.11999859836308e-16,-6.27141417450707e-16,1.80132535380148e-16,-6.6542761275265e-17,-1.75237138268528e-16,6.20761276794522e-16,-6.31332148525779e-16,7.77413583062545e-16,6.80265823588327e-16,4.42143775657277e-16,-9.05309902910373e-16,-1.74742532672701e-16,3.12206305268645e-16,6.04905763879643e-16,-1.85159544504588e-16,1.15637507927849e-15,4.87977575820397e-16,-3.66171651567276e-17
"t77",-0.0112038483796826,0.00324354448366126,0.115060873011781,-0.189966337603191,-0.059805184811127,0.0128464213563215,-0.0405969439626985,-0.0123349866198437,0.28247915865885,-0.0880340011386715,-0.0240142121820998,0.000287898042709815,0.00255135670460785,0.000238769472415393,0.000262076423128527,-0.000477202114567718,0.000249270610600786,-0.00623777480539116,-0.000587930188045121,1.05075897122662e-05,1.09466878319325e-16,0.0011865981671859,-0.00104885040620394,3.38082641368245e-16,-3.72255696526669e-17,-3.75894281181513e-16,-0.00205555082985189,-0.000185174023101041,-0.00228999449899459,0.000439812851705125,0.000580927255844147,0.00923323481912,-0.00178053524012954,8.22429924816025e-05,-8.42345676255834e-06,0.258910803381837,0.0687420770326908,4.21615415624994e-16,-2.43654580510469e-17,1.43354561961578e-17,-3.5521139646827e-16,6.24383616684811e-16,-0.180282137505435,-0.00577795493818518,-0.0237356391243789,-0.00139195044046353,-0.017790065323711,0.328309734118832,0.00209164553131819,-0.0110996895762228,0.002859265093004,0.00563741977769516,-0.00202902345281012,0.00296421215724971,-2.91202851486845e-05,4.25874729395228e-05,-0.430423319894739,-0.0342755880335022,-1.06178062552323e-05,-0.00129970710327149,0.00172010732347542,7.40964859615502e-05,7.61781856434019e-05,0.0242228525724123,0.055664323764123,7.64554702380506e-05,-0.031466572446903,0.0109336334192245,2.86140564186062e-05,-3.15534874835248e-06,-1.12463117322417e-06,-2.15802684921498e-08,-4.67980994757521e-07,-4.27595713123357e-15,2.19376910950471e-15,1.7659804858617e-15,-0.23856629336908,-4.0559980299672e-05,-0.000217547486572672,8.0795962600976e-05,0.000659487206382552,-0.000136270690059934,-0.000115902532353635,0.0487979949186161,2.14993823675332e-05,0.620624073151384,-1.71932307037426e-16,1.47246821068527e-15,9.27097462639104e-16,-6.14459570888626e-16,-4.14283176617594e-16,8.89495035445887e-16,1.90004387545266e-15,1.37913705116818e-16,-1.27961203115621e-17,-1.10464146689531e-15,-1.05642887391297e-15,7.1295533118347e-17,-5.87426956340229e-17,-5.33380942358291e-16,-3.14673461540266e-16,-5.08368738436453e-16,-5.27907708702943e-16,8.42573960943674e-16,-1.14066784393718e-15,1.40648277678869e-17,-2.06784576985149e-16,9.36876431194878e-16,2.56524816006511e-16,1.09006851548854e-15,-8.60471066945265e-16,-3.74841543356506e-17,6.72670409454222e-17,-8.76899073306907e-16,4.32819429882387e-16,-2.0114967665804e-16,-6.55216199627999e-16,-6.49359875866992e-16,2.49643210983619e-16,2.99457971794733e-16,-6.96674092249388e-16,-3.89010722262112e-16,-4.97234466187929e-16,-4.04603750603052e-16,-6.92652686260437e-16,3.78373302066228e-17
"t96",-0.0114064476078081,0.00332334284944905,0.119987829894331,-0.200108881587061,-0.0648430354107873,0.014125043930471,-0.0454306330520996,-0.0147410660341909,0.350471303721304,-0.110840522570437,-0.0315207068173629,0.000385876634555325,0.0034539517242547,0.000337573242281173,0.000383465883788501,-0.000756212632457082,0.000485965596933396,-0.0124702383132709,-0.00138633143624429,2.98279189919237e-05,1.59080362794497e-16,0.00386331787474787,-0.0174372494176324,-2.06552688024562e-16,-6.00341364364769e-16,4.28204154467947e-17,0.00984764926796922,0.000811930881316709,0.00653354453253992,-0.001214961654241,-0.00109088333979752,-0.0165762041993364,0.00150657955964932,-5.99486301653562e-05,6.09852231883205e-06,-0.0599588695465223,-0.00269001096388044,-2.39236728664116e-16,-9.36582346472469e-17,-3.45544853169602e-16,-9.83571223327579e-17,-4.31919996718247e-16,-0.0405873835716981,-0.00141011166913526,-0.00581226928974848,-0.000597345346830203,-0.00866292359530766,0.170335561747997,0.00111516337858222,-0.00602270425179565,0.00160778283779134,0.00331330068082686,-0.00134688958502704,0.00206311902534046,-2.20135357047669e-05,3.37681918403457e-05,-0.409418526026017,-0.0329967854514127,-1.24220223648568e-05,-0.00163809942453479,0.00235353921112242,0.000107140922368808,0.000142911029737745,0.0516961387779886,0.13665908380309,0.00023044211922879,-0.105364707978891,0.0367021922786039,0.000108327556650741,-1.54465577984091e-05,-5.76574184571482e-06,-1.16129036289639e-07,-5.69530693431662e-06,4.5662617051961e-14,1.10563778186244e-14,-1.73172377320588e-14,0.609817746050467,8.00076280514172e-05,0.000298722795749098,-0.000105819884293301,-0.000839927048267875,0.000170817776595702,0.000105997660668325,-0.0404545384091948,-1.70403297285007e-05,-0.428223105752397,5.79328446516342e-18,-5.6010319642571e-16,1.55993540014491e-16,4.76082248410869e-16,-1.04189297990478e-15,-2.23358517024963e-16,-7.11538778172896e-16,3.39926568318441e-16,-2.14666390801669e-16,9.56291750220264e-17,-8.98993066552602e-17,5.48581048888395e-16,7.171715410304e-16,-6.89106682347822e-16,6.00776616434744e-16,-6.63034385715958e-16,-6.29900447054354e-17,3.06021634599185e-17,1.14625930801135e-15,3.2905129684749e-16,-9.28491891095182e-18,-6.84439116221799e-17,-1.61666151262432e-17,-5.9447650644555e-16,8.04202047060788e-16,7.58900245507629e-16,1.28105687944834e-16,2.7746233789538e-16,-1.95002970684095e-15,-4.82138518833377e-16,4.11633186935411e-16,7.62947176958289e-16,2.19285976263741e-16,-2.41446390298354e-16,2.73195436092632e-16,-4.03250864541716e-16,8.00264762021701e-16,-1.06564841888967e-15,-9.75090662166192e-17,3.94809101658482e-16
"t136",-0.0115420447631034,0.00337682410063235,0.123302163998145,-0.206945870069449,-0.0682585715728573,0.0149942549181991,-0.0487274445631384,-0.0164011273978142,0.397666443577642,-0.1267071588617,-0.036775302106319,0.000454664778156658,0.00408851073592014,0.000407435472676778,0.000469665739347564,-0.000956156541788163,0.000658890172088688,-0.0170325679374603,-0.00197751008810045,4.42805206072943e-05,-3.787826752281e-16,0.00587796896515101,-0.0301495197496575,-1.68206964623013e-16,-1.01559113858384e-15,1.91093139288944e-16,0.0193348350139914,0.00160804908656671,0.0136535397676752,-0.00255152046735767,-0.00245920568717716,-0.0377380395264424,0.00430408238220888,-0.000182037107171113,1.85725046173652e-05,-0.353927918734877,-0.0728267741012979,-9.61737639327231e-17,9.01448774897524e-17,7.50076498810654e-17,4.17089128086715e-16,1.10086920437358e-17,0.125941162585954,0.00391663001254887,0.016068440918664,0.000737760016770464,0.00897604329977041,-0.162229641532689,-0.00102533262522733,0.00541496143713043,-0.00138248744623939,-0.00270024221383719,0.000956749205903017,-0.00139507000604624,1.37375786598327e-05,-2.01834076623796e-05,0.21187230793727,0.0169320652101305,5.64714098368528e-06,0.000716115991348116,-0.000989307015902554,-4.39572275904344e-05,-5.33222689586265e-05,-0.0185835165583167,-0.0474537340752915,-7.67488905344905e-05,0.0344671893586921,-0.0120013152931197,-3.47875185830684e-05,4.80636483153423e-06,1.78548288548352e-06,3.57901024411166e-08,1.66510476297052e-06,-1.25067048378428e-14,-2.88903359570601e-15,4.9189359869393e-15,-0.143395193387467,-1.7930406095722e-05,-6.13719803251259e-05,2.14535169190463e-05,0.000168912673441324,-3.41919869288785e-05,-1.91075715015035e-05,0.00702369342828538,2.90572726935158e-06,0.0688446331953842,-0.0189254925700313,-0.0758243960120406,0.092262806138634,0.0960002221901094,-0.289649312104429,-0.0181309124658783,-0.0627511658700801,-0.00148797793380274,-0.0592829313592812,0.0107308596544315,-0.232615296971507,0.0390339295543047,0.0651888917740567,-0.11576834151098,0.108754391173414,-0.152170772798942,-0.285168073822868,0.0140615524578512,0.0585423074458679,0.15613177228182,-0.0349285677124618,0.0412832307957638,-0.00430615577749464,0.0449084155995459,-0.202661887923568,0.139234949825292,-0.0336021193537575,-0.0528464081420199,-0.197863604361306,-0.087191636533203,0.0559399987764676,-0.132195808866798,0.0447690540636756,-0.00446420376118076,-0.00305453561340226,-0.0651038852955053,0.0188686022633626,-0.0773724783865224,-0.131436677550651,-0.0137841045200729
"t137",-0.0115420447631034,0.00337682410063236,0.123302163998145,-0.206945870069449,-0.0682585715728572,0.0149942549181992,-0.0487274445631382,-0.016401127397814,0.397666443577643,-0.1267071588617,-0.0367753021063188,0.000454664778156593,0.00408851073592037,0.000407435472676279,0.000469665739347361,-0.000956156541788218,0.000658890172088424,-0.0170325679374598,-0.0019775100881007,4.42805206072529e-05,-5.37036406075458e-17,0.0058779689651507,-0.0301495197496573,-1.64508808351565e-16,-6.85452426996154e-16,-4.40394993697589e-17,0.0193348350139912,0.00160804908656636,0.0136535397676749,-0.00255152046735754,-0.00245920568717745,-0.0377380395264416,0.00430408238221026,-0.000182037107171725,1.85725046176393e-05,-0.353927918734876,-0.072826774101298,-5.01112939464535e-16,1.96172936435003e-16,-1.64679242844891e-16,1.14442187554299e-15,1.31987604509258e-16,0.125941162585949,0.0039166300125491,0.0160684409186635,0.000737760016769756,0.00897604329977054,-0.16222964153269,-0.00102533262522714,0.00541496143713016,-0.00138248744623883,-0.00270024221383638,0.000956749205902782,-0.00139507000604443,1.37375786590868e-05,-2.01834076626224e-05,0.21187230793727,0.0169320652101289,5.64714098238374e-06,0.000716115991345419,-0.000989307015903398,-4.39572275875901e-05,-5.33222689574841e-05,-0.0185835165583106,-0.0474537340752794,-7.67488905355858e-05,0.0344671893586823,-0.0120013152931212,-3.47875185844538e-05,4.80636483158768e-06,1.78548288559688e-06,3.57901037306734e-08,1.66510476191624e-06,-1.19033107565188e-14,-3.20371919550021e-15,4.5354496232049e-15,-0.143395193387468,-1.79304060953512e-05,-6.13719803258428e-05,2.14535169183195e-05,0.000168912673439679,-3.41919869311718e-05,-1.91075715047427e-05,0.00702369342826916,2.90572726725666e-06,0.0688446331953852,0.0189254925700315,0.075824396012041,-0.092262806138634,-0.0960002221901099,0.28964931210443,0.0181309124658789,0.0627511658700809,0.00148797793380259,0.0592829313592816,-0.0107308596544312,0.232615296971507,-0.039033929554305,-0.0651888917740569,0.11576834151098,-0.108754391173414,0.152170772798942,0.285168073822868,-0.0140615524578513,-0.0585423074458687,-0.156131772281821,0.0349285677124617,-0.0412832307957641,0.0043061557774942,-0.0449084155995457,0.202661887923568,-0.139234949825292,0.0336021193537572,0.0528464081420201,0.197863604361307,0.0871916365332036,-0.0559399987764678,0.132195808866798,-0.044769054063676,0.00446420376118102,0.00305453561340271,0.0651038852955056,-0.0188686022633627,0.0773724783865228,0.131436677550652,0.013784104520072
"t36",-0.0106709512360897,0.00303465290119942,0.102328819987812,-0.163943676226204,-0.0471292589347818,0.00965741224716288,-0.0286638880329523,-0.00648497729218978,-0.101373699639322,-0.0444717608466721,-0.00823469573044571,8.24452480116776e-05,0.000664051355635423,3.5683820775928e-05,1.64507780215321e-05,6.66687976645791e-05,-0.000173100751565809,0.00477744553203241,0.000744391675933374,-2.0038534312134e-05,-7.50517591149851e-17,-0.00290486415234959,0.0198262639573642,2.38397552847483e-16,1.83160150415492e-15,2.71850028319489e-17,-0.0145433806074928,-0.00121690779682943,-0.0106582300913506,0.00199644862567889,0.00197483476093698,0.0303833892390606,-0.00350454514915843,0.000147009140344829,-1.49915936993509e-05,0.231795677055721,0.0296806634146059,6.86941799750435e-16,-1.81740332405847e-16,2.10907051201076e-16,-3.33786693069708e-16,-1.077147642098e-15,0.0868724417451991,0.00326701720129355,0.0135087584096386,0.00213223743550495,0.0339165876674896,-0.703654871045899,-0.0047280338477359,0.0260004354552789,-0.00722953674642176,-0.0158339382555608,0.00864772432050107,-0.01683960716553,0.000727921178408266,0.000576472307983036,-0.268511992129944,-0.01771423077818,2.34682910543642e-06,0.000325329944522355,-0.000318513347050816,-6.53421130045531e-06,7.73323814266227e-05,0.0510617297067082,0.221876219867148,0.000701102573734867,-0.442411259540971,0.155324260464255,0.000687671327788401,-0.000394825024926261,-0.000255788180563079,-1.85138087479549e-05,3.45063401771548e-05,8.96968274541953e-14,3.65138472387684e-14,-3.9929801433615e-14,-0.17387970448881,7.09513512612104e-06,0.000172307634630929,-6.66212007572963e-05,-0.00055314625507915,0.000115169082912543,8.21990753008266e-05,-0.0269885727685211,-9.89912926830988e-06,-0.0489522412863728,-1.1082170739974e-16,-2.73114501285698e-17,1.60265905769586e-15,6.00596070375142e-16,-2.04944805803735e-15,-9.81545906243644e-17,1.28492287304569e-16,-4.78154664240904e-17,-1.26402378811938e-15,-1.08086614342865e-16,-2.23881247862712e-15,7.07797735164628e-16,8.10880456844548e-16,-7.11593202020092e-16,4.11375297551297e-16,-1.24649601631497e-15,-2.42676818187391e-15,3.98267072808344e-16,9.94421055715385e-16,1.15486110555175e-15,-9.22364612600098e-16,9.08891442840277e-16,-7.74806127287472e-16,1.08573234721269e-15,-2.15588082751611e-15,7.11971871842979e-16,-1.2720946150165e-16,-2.19545515746829e-16,-2.14886436028442e-15,-1.75022291577882e-16,6.53555308698882e-17,-1.10907002870134e-15,1.19465680250906e-16,-6.19789174726842e-17,-2.863425005207e-16,3.77839437728618e-17,-3.06711218336565e-16,-1.02176037422863e-15,-1.13624830048807e-15,4.93179269347657e-16
"t44",-0.0112715614510128,0.00327022142736844,0.116705331414398,-0.193342433317645,-0.0614525626255804,0.013257754507059,-0.0421027113076873,-0.0127073862579796,-0.242524349359122,-0.116199006630198,-0.0288364628228272,0.000346023467444992,0.00307384587305566,0.00029264668326034,0.000326897864558838,-0.000623811679623499,0.000375340217326206,-0.00956711548079811,-0.00102289811374581,2.12457368735322e-05,2.55618349629153e-16,0.0026932664183052,-0.0108962456009236,-0.0123066631789924,0.259987151021124,0.0188018235304018,0.00553779222812936,0.000453359800820318,0.00349279066538796,-0.000646939029385305,-0.000548933047605235,-0.0082764794952334,0.000631959868280463,-2.40380956876831e-05,2.44016218008755e-06,-0.0155001443693887,-0.000377310730939384,-9.37235133225413e-17,2.96949765965244e-16,-5.96954797537781e-16,5.86857701192332e-16,1.17758004812622e-16,0.00767052993242939,0.000317415797153772,0.00131778125070517,0.000427243704554436,0.00815153602485198,-0.186039495148109,-0.00130359426806184,0.0073678101327766,-0.00216766643088714,-0.00510055832577846,0.00343251703871019,-0.00728896555708078,0.000369783512095474,0.000323222796233313,-0.232697134899286,-0.0158691827039589,4.15905379551031e-06,0.000855520274948764,-0.00165393121331531,-8.74269784519423e-05,-0.000192915553424009,-0.0859171441159086,-0.285176063397509,-0.000697845018946114,0.400710512639908,-0.140400287596875,-0.000569467763612468,0.000284625371092634,0.000180789740972293,1.28344438915734e-05,-1.96786495632408e-05,0.580196371617266,0.199981387314923,-0.23511982874026,0.0547889455165555,-2.01517431201984e-06,-4.1174874252892e-05,1.55273531562035e-05,0.000126999017406683,-2.62149230396484e-05,-1.5567025663985e-05,0.0048033240120605,1.71116319926492e-06,0.00771156188269247,5.49006195404195e-17,1.10346857208971e-15,-8.19547277587693e-16,-6.384190229342e-16,1.65208950890163e-15,-4.63592404844876e-16,1.09930947392945e-16,5.82061515185246e-16,-1.43361444888683e-16,-3.03846069840793e-16,1.14679265384951e-15,5.97683770708171e-16,-8.1306078993262e-16,9.49489298000018e-16,4.98879714503711e-16,1.98039672865076e-15,2.65215647638172e-15,7.20584899200673e-17,-6.97113751863316e-17,-1.58374544641311e-15,3.16619666670807e-16,-6.66900951912032e-16,-6.11657944609887e-15,4.15495404391236e-16,1.07778462549739e-15,-2.34831970698607e-15,6.42850739487521e-17,1.27743698446825e-15,2.20452843232424e-15,-4.46461275953293e-16,-2.40076520506762e-15,9.83016952093772e-17,-2.795079918662e-16,9.26308565374483e-16,-1.79639846208774e-15,1.7181186644386e-15,7.55483590603911e-16,2.48530735009399e-15,1.58579636166385e-15,-2.32680990376643e-14
"t56",-0.0114055551115324,0.00332284781637088,0.119928995517202,-0.199948237014441,-0.0646895093318819,0.0140735952185552,-0.0451580220960254,-0.0141384252961722,-0.275183144715656,-0.132832700994421,-0.0336435866788034,0.000407707202184339,0.0036385719476911,0.000353211169570133,0.000400381712532401,-0.000788748551288118,0.000508900181300937,-0.0130673159805442,-0.00145909649463804,3.15399907622461e-05,3.57624024462346e-16,0.0040977566265405,-0.0188399307754339,-0.0219154154307159,0.462978984506717,0.0334818437403193,0.0108728790149845,0.000897890239637344,0.00729909408476984,-0.00135862573839141,-0.00123747354396696,-0.0188425592840717,0.00180541898229369,-7.2992917250555e-05,7.43129580225458e-06,-0.0914949510929548,-0.010214948465669,1.24050472497035e-16,-1.25560535764936e-17,9.09936205397002e-17,9.34850196900377e-16,-1.12921924222068e-17,-0.0238013730457424,-0.000881632472663542,-0.00364310205105106,-0.000527673521363237,-0.00844617172410239,0.177186256933555,0.00119858467267059,-0.00662433453098765,0.00186391567187917,0.00415680441715271,-0.00243825328188597,0.00492875936815808,-0.000230763933266674,-0.000193191791057909,0.120419756038024,0.008143157968243,-1.89073585459286e-06,-0.000374001565861551,0.000695227742724471,3.58690918891902e-05,7.19797138475312e-05,0.030885143611545,0.0990250241732865,0.000232417715778786,-0.131081510897748,0.0459097403747498,0.000182874709084307,-8.85642867230183e-05,-5.5985334938662e-05,-3.95547990866238e-06,5.75333576630262e-06,-0.162905452231556,-0.0561500552780464,0.0660161005881031,-0.0128833106099699,4.51618106763553e-07,8.45929272554405e-06,-3.14795594142324e-06,-2.55400080232324e-05,5.24734792964323e-06,2.80617567055552e-06,-0.00083395032112228,-2.91788565029601e-07,-0.00123977347799779,0.0187303092360601,0.00759098826395416,0.0304593079579968,-0.0130207735889112,0.00341836977758416,0.0115646212812589,0.00771653443420702,0.00813581412395035,0.0109788553026179,0.018034121800446,-0.00993651743700076,-0.0340685892157133,0.0147449967645747,-0.00440301873203328,-0.025182466037099,-0.01862563429827,0.00378690303951217,0.00343022628042344,-0.00594504568670831,-0.013329368639667,-0.00797025583362479,0.00815585332703309,0.187098538707051,-0.00257125184117075,0.0171673785880607,0.0255654898551416,0.00618186013036514,-0.0156470557588387,-0.0190563525797994,-0.000779653749635817,0.0350359518941775,0.0259200134296424,-0.0136704526510628,-0.00853373114799974,0.0418988572462012,-0.0199811876767933,-0.0224761666082,-0.0920291327108651,-0.0119389457671208,0.667002532070134
