accepted_species,estimate
t16,0.11071633315773463
t17,0.03154415302227983
t28,-0.5564892021518629
t195,-0.306991336860263
t202,0.09275378472882276
t168,-0.17290012247766265
t208,0.21930553757099455
t252,0.3828307975659409
t143,-0.06596348440263325
t112,-0.2625412256077159
t43,0.4191537260907297
t73,-0.6427119053859676
t42,0.3234880500694552
t109,0.6564403233482111
t198,0.05910211440596743
t236,-0.021901426471198672
t37,0.42897328836008636
t126,0.1032326483074498
t101,0.12162409573693464
t99,-0.03517416393962517
t261,-0.14868174592154895
t128,0.2710987213443253
t169,0.36873196429033356
t187,0.22989356915153655
t124,0.07563279950663179
t47,-0.9977713194997159
t136,-0.1562414536675282
t180,-0.1525459748041166
t13,-1.8771201044468424
