"accepted_species","trait_OU_scaled"
"t56",0.580313147378903
"t64",1.44767078809646
"t65",1.31503187274914
"t85",NA
"t86",-0.868783112394602
"t21",2.30974073497945
"t22",2.00987435555675
"t39",0.854799676556491
"t61",-0.270715378405513
"t53",-0.151202742748545
"t97",-0.0951390756798756
"t98",0.108506263918901
"t10",0.32148374561234
"t79",-1.16570818881011
"t80",NA
"t31",0.591184692709213
"t48",NA
"t28",0.607764151483592
"t17",0.572876374594252
"t24",0.405858377981101
"t25",-1.70748937790372
"t87",-1.38975160693125
"t88",-1.4298534411229
"t7",0.956215805718766
"t62",-1.60332825993768
"t63",-1.30242547257911
"t26",-0.857866660276416
"t38",0.227382712408332
"t91",-0.0338201443873353
"t92",-0.188163652810212
"t34",0.696611521735344
"t35",0.292198011383432
"t75",-1.540284314929
"t76",NA
"t23",1.91069216014881
"t2",0.612492594226524
"t3",NA
"t77",1.43531252888207
"t78",1.64155153840514
"t1",3.09391051772767
"t4",0.388019966285488
"t70",-0.656737638029419
"t71",-0.166150960226518
"t68",-1.18505332722011
"t69",-1.01173510881529
"t42",-0.605237754496215
"t43",-0.61020554801643
"t89",0.396327268548801
"t90",0.544247902141813
"t99",NA
"t100",0.0275609049146105
"t47",0.0580126015761205
"t95",0.0166575248084998
"t96",-0.0562528600094794
"t14",0.446832942720502
"t32",-0.836351755688779
"t33",-1.85928010121618
"t5",NA
"t29",0.726666273201454
"t30",-1.60292150138371
"t49",0.725373965952554
"t50",-0.474014633362457
"t18",1.69555174879792
"t54",0.475079598407941
"t55",NA
"t8",0.470908867401598
"t6",-0.645679186916978
"t9",-0.642603946045514
"t57",-0.498291378950206
"t59",-0.389291489418437
"t60",-0.517133516186437
"t12",0.969356411308835
"t36",0.181351075231541
"t37",-1.32856407789271
"t58",-0.663622172020729
"t72",-0.108272330891239
"t73",-0.383463491405171
"t74",0.348476480533022
"t15",0.685101831055437
"t44",-0.132928848555795
"t45",-0.192842581962831
"t40",0.00220542943155044
"t27",NA
"t41",0.988559255612254
"t13",0.625588406279485
"t20",-0.863141221725076
"t51",-1.17277953227478
"t52",-0.166062462674646
"t66",-1.31856057415052
"t67",-1.09214708186019
"t81",-1.2144661447845
"t82",-0.498597061650932
"t19",-0.447070489791171
"t83",NA
"t84",1.55654788954199
"t16",1.17303750978471
"t93",0.615130326009197
"t94",0.752013621109152
"t46",1.42809407887754
"t11",0.330435387905622
