accepted_species,estimate
t10,3.6702955
t15,2.0182836
t70,0.6660167
t234,-0.6994393
t30,1.471598
t47,0.86645
t128,0.003490377
t61,0.7933799
t197,-0.7215962
t315,-0.9022552
t249,-0.7440398
t222,-0.30913746
t243,-0.35353976
t319,-0.4595516
t84,0.6881256
t32,0.9976877
t321,-0.2843273
t120,-1.0106423
t200,-1.0028585
t253,-0.83089507
t156,-0.48732513
t313,-1.246029
t152,-0.91815674
t217,-0.76410913
t177,-0.6011153
t179,-0.41435784
t42,1.0818782
t144,-0.011540327
t244,-0.5164968
t206,-0.7087434
t162,-0.15882145
t54,1.0405055
t153,0.28246382
