"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103"
"t1",-0.0908928804647294,0.0152084886651658,0.00222626016744026,-0.00384151959703581,0.000910006942558123,-0.000627294923220841,0.012779109760408,-0.0178292591064731,0.00904037123381919,-0.00461408665950177,0.00816791683889855,-0.0192631004403407,0.061719081260023,-0.00493626447477141,0.0749300615615512,-0.0497666357799403,0.104226124278434,-0.00204516884282417,0.000151491846416445,-0.00125220053756567,0.000117308636542698,-0.0777618113311253,0.119473749353066,-0.0323067580334438,0.0106230272327807,-0.0164292640937585,0.005968012694643,-0.0102067310077678,0.00346487186488558,-0.0034077526009985,0.00719957933455145,-0.0270543968474274,0.00891349428167979,7.79398541545301e-15,-1.49619899803e-16,3.49113099540332e-17,-1.72388145425195e-17,0.113748024002967,-0.000509778443398082,0.0115009345398488,-0.429579671800906,0.849406536394467,-0.0714927976246611,0.0137923170890079,-0.0482476905808497,0.041358337092135,-0.00279869908323316,-0.000890849253038189,-0.00178001142920117,0.0637954293970354,0.0026278103758239,0.000914384568711965,-0.0499726100551635,-0.00341518969189145,-0.000415921873693692,-0.000105866117833685,-0.0013586656702156,0.00663377957361991,0.000246916443947143,0.00112983703730701,-0.00212970247248122,0.000196713254918993,0.000643626617866694,-0.0137533838616699,-0.000359567235784868,0.000288768253746475,1.45209725647811e-15,-6.39679281766448e-17,1.6306400674182e-16,2.64735065466648e-16,-7.04731412115578e-17,8.7657745645453e-17,-1.3989596156852e-16,-1.44090468723324e-16,-2.33510042899066e-17,-6.8142106540714e-17,-1.30429521350006e-16,-2.16623594062604e-16,-2.81435167054714e-17,1.12052294526377e-16,1.98436102619159e-16,-9.32549393609095e-17,-7.92009687000661e-17,-1.89735380184963e-18,-5.2204334605177e-17,-1.97324795392362e-17,-1.12702815829868e-16,-1.29751894992203e-16,1.80628081936085e-16,-6.40627958667372e-17,-1.81929124543068e-16,3.99528500560908e-17,-4.09794539881631e-17,1.63714528045311e-17,-2.76471553983804e-18,-2.32019264911898e-16,-5.49853131776024e-16,-2.18033056886835e-16,2.2780781709815e-16,2.21346649776494e-16,6.47268696973846e-17,4.78187368174732e-16,3.72953605082698e-15
"t77",-0.101314222841523,-0.015742983605641,-0.0177191357948369,-0.188653882149145,-0.0075201749493672,0.00332695705772905,0.282235069942344,0.0646681959018209,-0.0413230580798087,0.00630452652169415,-0.00834662435926243,0.018587437471963,-0.143827311514738,0.0122441396016438,-0.200781886508568,-0.0467642974978715,0.0482544377862433,0.00336993539520968,0.00052423731905418,-0.000938969661735366,3.26445283144111e-05,-0.00547272513318303,-0.00294525050355729,0.00293137395226491,-0.00119241393466895,0.0426881157706966,-0.18045466202373,-0.0872247401586441,0.000102002815310084,-0.000304660074449188,0.000333697418534342,-0.000616790769385846,0.00342967369353856,-0.499246185950327,-0.0232458950360766,0.00798765681489124,-0.0122094846994487,-0.000472465501788963,4.34865481071449e-06,-6.54745680621922e-05,0.00204537723352632,-0.00378135257982526,0.000246644802224465,-2.17107092734103e-05,4.85114508231646e-05,-0.000196669235982543,-6.46625221880346e-06,-7.81972264240723e-06,-4.03178476967763e-05,0.0121326942770874,-0.000221077068409191,-1.95125084443072e-05,-0.000350804925571567,0.000476427894079905,1.08577265460041e-06,5.1964236548856e-07,5.74315332856946e-06,-1.79322568449754e-05,-5.57061457666228e-07,1.3794765378383e-06,-7.1891442527082e-06,6.96188082793461e-07,2.65247944551537e-06,1.36760229708498e-05,-1.13224735295996e-06,1.48432066453526e-06,0.0915942743703716,0.0133357772938076,0.00046544819713499,0.0240885028869053,0.0876340576755262,-0.00189037363352702,0.0268134235586053,0.093804427302837,0.00380431849407129,0.031389403880935,0.0248701108222226,-0.134015033160333,-0.0340295228710395,-0.00221805810981192,-0.0723581118986843,0.0382955620070596,0.0318213416978681,0.0120562565825985,0.00578657833610989,-0.00381536593266301,-0.0155376546804655,-0.0109076072528093,0.0633504159013146,0.0250505527918036,0.0634374590493382,-0.0311336041078808,0.0153872920132197,-0.0355342221153335,0.0220915872876038,0.214745686947313,0.114786478342128,-0.03564019847538,-0.120241706499741,-0.0371548226351884,0.0607942599256447,-0.325984339624855,-0.496645451797785
"t78",-0.101314222841523,-0.015742983605641,-0.0177191357948371,-0.188653882149146,-0.00752017494936729,0.00332695705772905,0.282235069942346,0.0646681959018208,-0.0413230580798088,0.00630452652169432,-0.00834662435926262,0.0185874374719629,-0.143827311514738,0.0122441396016436,-0.200781886508569,-0.0467642974978714,0.0482544377862427,0.00336993539520988,0.000524237319053925,-0.000938969661734985,3.26445283147418e-05,-0.00547272513318395,-0.00294525050355679,0.00293137395226422,-0.001192413934669,0.0426881157706972,-0.180454662023734,-0.0872247401586455,0.000102002815309967,-0.000304660074448944,0.000333697418533486,-0.000616790769382754,0.00342967369354016,-0.499246185950333,-0.0232458950360771,0.0079876568148915,-0.012209484699449,-0.000472465501785778,4.34865481035895e-06,-6.54745680623635e-05,0.00204537723352929,-0.00378135257983087,0.000246644802223701,-2.17107092733908e-05,4.85114508201791e-05,-0.00019666923599331,-6.46625221780513e-06,-7.81972264105176e-06,-4.03178476961094e-05,0.0121326942770916,-0.000221077068410354,-1.95125084428986e-05,-0.000350804925565776,0.000476427894077443,1.08577265415444e-06,5.19642363836564e-07,5.74315332370291e-06,-1.79322568434567e-05,-5.57061457433545e-07,1.37947653604633e-06,-7.18914425165159e-06,6.96188084259838e-07,2.6524794447687e-06,1.36760229404341e-05,-1.13224735521869e-06,1.48432066529469e-06,-0.0915942743703715,-0.0133357772938073,-0.000465448197134882,-0.0240885028869047,-0.0876340576755247,0.00189037363352676,-0.0268134235586052,-0.093804427302836,-0.00380431849407052,-0.0313894038809355,-0.0248701108222215,0.134015033160331,0.0340295228710393,0.00221805810981199,0.0723581118986844,-0.0382955620070591,-0.0318213416978676,-0.0120562565825979,-0.00578657833611006,0.00381536593266281,0.0155376546804655,0.0109076072528087,-0.0633504159013138,-0.0250505527918034,-0.0634374590493376,0.0311336041078805,-0.0153872920132195,0.0355342221153336,-0.0220915872876028,-0.214745686947307,-0.114786478342127,0.035640198475375,0.12024170649974,0.0371548226351884,-0.0607942599256446,0.32598433962485,0.496645451797783
"t19",-0.101314222841522,-0.0157429836056411,-0.017719135794837,-0.188653882149144,-0.00752017494936732,0.00332695705772904,0.282235069942344,0.0646681959018208,-0.0413230580798085,0.00630452652169423,-0.00834662435926307,0.0185874374719623,-0.143827311514737,0.0122441396016437,-0.200781886508568,-0.0467642974978714,0.0482544377862433,0.00336993539520955,0.000524237319053589,-0.000938969661734977,3.26445283152916e-05,-0.00547272513318248,-0.00294525050355852,0.00293137395226537,-0.00119241393467111,0.0426881157706979,-0.180454662023728,-0.0872247401586376,0.000102002815306973,-0.000304660074446137,0.000333697418533975,-0.000616790769385674,0.00342967369354066,0.499246185950329,0.0232458950360769,-0.00798765681489158,0.012209484699449,-0.000472465501787644,4.34865481046951e-06,-6.54745680614471e-05,0.00204537723352896,-0.00378135257983542,0.000246644802223826,-2.17107092738691e-05,4.85114508224048e-05,-0.000196669235989332,-6.46625221827546e-06,-7.81972264111297e-06,-4.03178476953474e-05,0.0121326942770933,-0.000221077068410799,-1.95125084441513e-05,-0.000350804925568257,0.000476427894078502,1.08577265459488e-06,5.19642365123123e-07,5.74315332632213e-06,-1.79322568425572e-05,-5.5706145736791e-07,1.37947653565553e-06,-7.18914425206917e-06,6.96188078544826e-07,2.6524794459729e-06,1.36760229558653e-05,-1.13224735109551e-06,1.48432066626602e-06,0.12677202588458,-0.0266555111578968,0.0175648604734912,-0.00761358989581896,-0.0319784165715154,-0.0128436497189856,-0.0101119873176298,-0.00755926863552634,0.00222658109528139,0.0130745538768494,-0.000491943654932638,0.00515129275408628,-0.0181683443893234,-0.0266110951874458,-0.0242686704558065,0.00528217822334139,-0.00502721829256981,0.0220518162376936,0.00619728028200582,-0.0233204542847872,-0.0150340254333231,0.041363042737327,-0.0147960049307312,-0.0195695505785357,0.0281135903728501,0.0196859064432851,-0.00861333664733882,0.0175576645113623,-0.0191000619986879,-0.369128563303833,0.0538869742791893,0.468046061073248,-0.0262978781741071,-0.0187837913928937,0.0883382621681292,0.187096783850038,-0.268345304675651
"t20",-0.101314222841523,-0.0157429836056411,-0.017719135794837,-0.188653882149145,-0.00752017494936731,0.00332695705772917,0.282235069942344,0.0646681959018206,-0.0413230580798088,0.00630452652169429,-0.00834662435926287,0.0185874374719626,-0.143827311514737,0.0122441396016436,-0.200781886508568,-0.0467642974978711,0.0482544377862434,0.00336993539520934,0.000524237319053796,-0.000938969661734834,3.26445283151335e-05,-0.00547272513318131,-0.0029452505035602,0.00293137395226609,-0.00119241393467094,0.0426881157706977,-0.180454662023728,-0.087224740158636,0.000102002815307153,-0.000304660074446308,0.00033369741853421,-0.000616790769385891,0.00342967369354081,0.499246185950339,0.0232458950360772,-0.00798765681489158,0.0122094846994491,-0.000472465501788307,4.34865481046564e-06,-6.54745680620976e-05,0.00204537723352786,-0.00378135257983689,0.000246644802224597,-2.17107092726643e-05,4.85114508223597e-05,-0.000196669235988654,-6.46625221850813e-06,-7.81972263920081e-06,-4.03178476944738e-05,0.0121326942770864,-0.000221077068410968,-1.9512508445007e-05,-0.000350804925567879,0.000476427894067211,1.08577265390926e-06,5.19642364436064e-07,5.74315332418853e-06,-1.79322568414453e-05,-5.57061458857211e-07,1.37947653767193e-06,-7.18914425234184e-06,6.96188078275523e-07,2.65247944558112e-06,1.36760229555062e-05,-1.13224735366399e-06,1.48432066092623e-06,-0.126772025884579,0.0266555111578967,-0.0175648604734905,0.00761358989581858,0.0319784165715154,0.0128436497189854,0.0101119873176299,0.00755926863552576,-0.0022265810952809,-0.0130745538768489,0.000491943654933176,-0.00515129275408626,0.0181683443893233,0.0266110951874459,0.0242686704558071,-0.00528217822334118,0.00502721829256975,-0.022051816237693,-0.00619728028200609,0.023320454284787,0.015034025433323,-0.041363042737327,0.0147960049307311,0.0195695505785355,-0.0281135903728503,-0.0196859064432849,0.00861333664733881,-0.0175576645113617,0.0191000619986882,0.36912856330383,-0.0538869742791892,-0.468046061073244,0.026297878174107,0.0187837913928935,-0.0883382621681291,-0.187096783850036,0.268345304675649
"t94",-0.0977611141954758,-0.0147043950834359,-0.0164010554391426,-0.172919708066202,-0.00649597853596518,0.00283891261912561,0.220243380415797,0.0501200479187651,-0.031443311213383,0.00411184801951665,-0.00452439050782777,0.00676355188775907,-0.0210272825021202,0.00172964801289168,-0.0272542772736715,0.000364422546529089,-0.00200522989929638,-0.000421892233986845,-7.84266017684826e-05,0.000183389074182545,-9.8126352977715e-06,0.00268156960175936,0.00295234783520468,-0.00341432185060421,0.00195499834080221,-0.124810957394348,0.543501452980977,0.288322030983665,-0.000368964202633466,0.00117657789547663,-0.00137512570453102,0.00255075721371141,-0.0202203548918926,-3.98307887561175e-15,-1.70931117938477e-16,-5.47018700086573e-17,-2.39563838590183e-16,-0.00340008769835665,3.0864782918872e-05,-0.000393986765779423,0.0110122789948464,-0.0197888333279114,0.00119751028953126,-9.55057758664796e-05,0.000208600031839888,-0.00079862032501981,-2.54415872756531e-05,-2.94965203958072e-05,-0.000150350284703564,0.0449879908157423,-0.000817851951681601,-7.16482105172953e-05,-0.0012868296328894,0.00174686634463486,3.98083707599587e-06,1.89372419780051e-06,2.08922984138913e-05,-6.49037492134463e-05,-2.01241051634393e-06,4.85248610736949e-06,-2.45092189909708e-05,2.36691705039474e-06,8.92853950609242e-06,4.57593550335506e-05,-3.78824572127086e-06,4.90324777872566e-06,0.0292356633877404,-0.0295804596202513,-0.0446329826127095,-0.0643979808006604,-0.0381210586138623,0.107349069198585,-0.0369539291677487,-0.00418157659388678,-0.234008910248191,0.126390197826682,-0.266578597620442,0.0861702732510262,0.0147636086589681,-0.0229767753492159,-0.191894034662833,-0.077079306814637,-0.0349807726413424,-0.257166448105798,0.182301287253966,0.0675016661969172,0.0303400723475119,0.0896619444839512,0.080536805425598,0.0118539076693953,0.167114818075421,-0.0108593093449676,0.0418071033073586,-0.197536079396799,-0.24758116484821,0.0360225163456748,0.0518827470537604,0.0252612759255639,0.0609512285116524,-0.0358688486136687,0.137440921562205,-0.0378782504351238,0.0650955245394675
"t95",-0.0977611141954758,-0.0147043950834359,-0.0164010554391424,-0.172919708066202,-0.00649597853596517,0.00283891261912539,0.220243380415798,0.0501200479187655,-0.031443311213383,0.0041118480195165,-0.00452439050782788,0.00676355188775934,-0.0210272825021197,0.00172964801289126,-0.0272542772736706,0.000364422546529744,-0.00200522989929674,-0.000421892233987115,-7.84266017685693e-05,0.000183389074182788,-9.81263529831804e-06,0.00268156960176141,0.00295234783520509,-0.00341432185060415,0.00195499834080208,-0.124810957394348,0.54350145298098,0.288322030983667,-0.000368964202632667,0.00117657789547742,-0.00137512570453115,0.00255075721371131,-0.0202203548918885,-3.82028534085261e-15,-6.24127626037418e-16,3.00265921263097e-16,-2.20481880354438e-16,-0.00340008769835619,3.08647829167645e-05,-0.000393986765779883,0.0110122789948463,-0.0197888333279107,0.00119751028953187,-9.55057758643268e-05,0.000208600031840638,-0.000798620325020385,-2.5441587276544e-05,-2.94965203969826e-05,-0.00015035028470425,0.0449879908157429,-0.000817851951681305,-7.16482105193947e-05,-0.00128682963288968,0.00174686634464981,3.98083707694031e-06,1.89372419730602e-06,2.08922984149265e-05,-6.49037492146841e-05,-2.01241051649224e-06,4.85248610738835e-06,-2.45092189910239e-05,2.36691704818805e-06,8.92853949294159e-06,4.575935503205e-05,-3.78824572350736e-06,4.90324777966382e-06,-0.0292356633877397,0.0295804596202512,0.0446329826127096,0.06439798080066,0.0381210586138622,-0.107349069198584,0.0369539291677485,0.00418157659388657,0.23400891024819,-0.126390197826682,0.26657859762044,-0.0861702732510256,-0.0147636086589682,0.0229767753492158,0.191894034662832,0.0770793068146362,0.034980772641342,0.257166448105796,-0.182301287253965,-0.0675016661969174,-0.0303400723475116,-0.0896619444839504,-0.0805368054255981,-0.0118539076693962,-0.16711481807542,0.0108593093449679,-0.0418071033073586,0.197536079396798,0.247581164848208,-0.0360225163456756,-0.0518827470537605,-0.0252612759255634,-0.060951228511652,0.0358688486136689,-0.137440921562204,0.0378782504351246,-0.0650955245394665
"t15",-0.0933408257378566,-0.013416648214225,-0.0147680276275045,-0.153440740844413,-0.00523182356179046,0.00223670321027182,0.143687017773009,0.0321491254914301,-0.0192288693844273,0.00136397321462062,0.000400662914149696,-0.00974789692791631,0.18326721059529,-0.0158538351071914,0.264653277575666,0.0957410592288,-0.109351887658528,-0.00988685679746612,-0.00166406184071015,0.00347734640271526,-0.000182120767393004,0.121926931702809,-0.0117174577208775,0.00850880618125907,-0.00179948675133623,0.0123876140820732,-0.0440153015371962,-0.00916684094170548,-2.16247487236365e-06,3.30456650727909e-05,-6.39220839774232e-05,0.000120896381027483,-0.00204941471367209,3.28001482116904e-16,-1.42294129366208e-17,1.9662621569156e-16,3.98849959755961e-17,0.00239178379846194,-2.23731857820402e-05,0.000423569400337118,-0.0162867184883009,0.0320758466220216,-0.00254400259282914,0.000319296938823109,-0.00079427541694517,0.0045468176326715,0.000194996350006233,0.000403628179460309,0.00258996850370427,-0.887689995239132,0.0171515010272899,0.00187930053021627,0.0349274839097583,-0.0481529562365454,-0.000109972919022867,-6.63490205978286e-05,-0.000794749048300342,0.00325696596031256,0.000114567425428022,0.000322229893786262,-0.000471785904086091,4.29410311976871e-05,0.000134270573093675,0.00062445133218058,-5.16535522658665e-05,5.59949104430721e-05,2.41849798728786e-16,-7.18825527320845e-16,7.97784397353736e-16,-5.74170096655205e-16,-2.75991367134486e-16,-3.18047045960133e-16,-1.15753796702546e-15,2.63964875575684e-16,8.23893342934823e-16,5.85543549446059e-17,7.52247158990893e-16,2.77150474767269e-17,-6.79555831061404e-16,-3.20902919874332e-16,8.78158294776108e-16,3.19193612683714e-17,-8.58439864648683e-16,4.50666565111108e-16,1.03463167446032e-16,1.28066073098196e-17,-2.47661652609895e-16,-3.70003446469954e-17,2.01992766579768e-16,1.22833384269234e-16,9.90530401525695e-16,2.36584078798078e-16,4.35651396293872e-16,3.9676549134917e-16,1.16015626929687e-16,-3.07601201191281e-15,-7.15873611200972e-16,4.04089031905143e-15,5.83760560327485e-16,-2.6544564937158e-16,8.6102231141704e-16,7.0260189751743e-16,-6.79114416200889e-17
"t109",-0.0949775658008835,-0.013859206537057,-0.0153173051806976,-0.159839398800344,-0.00558809286161521,0.00240075861339856,0.159467127942519,0.0357653562262818,-0.0215275419763586,0.00160116428162269,0.000492402238190304,-0.0128483247877591,0.261504155098898,-0.0226609698388817,0.379017803510943,0.143984631981646,-0.166299909298012,-0.0154491676987126,-0.00262056569589445,0.00555559784786174,-0.000300553037939493,0.212761763805304,-0.0234490335419565,0.0177185311346604,-0.00417438632523073,0.0366907935503249,-0.132306582971203,-0.0289007920602234,-7.15476032405425e-06,0.00011337862950205,-0.000227590618869285,0.000431329924220472,-0.00911549750939298,1.90516798777032e-16,2.34906449869468e-16,-5.22789302686702e-16,1.17428845508703e-16,-0.0050185343213629,4.58375927379109e-05,-0.000639039477509592,0.0194136409135955,-0.0358169888700672,0.00235981910405692,-0.000223350898392115,0.000516285515386246,-0.00241146898460415,-9.11138225708737e-05,-0.000155814067824727,-0.000944205100857568,0.31424081097303,-0.00599785837277224,-0.000631362125791866,-0.0116696210925551,0.0160491694915199,3.6640961891299e-05,2.13737961092255e-05,0.000253435455831496,-0.00100865863709398,-3.50889476208117e-05,-8.33977030361675e-05,9.65270155557489e-05,-8.58443060720756e-06,-2.45789481704865e-05,-0.000108015976514542,8.93027253801417e-06,-8.49335082045476e-06,-0.0430708809999887,-0.0145472515706567,0.026707388799308,-0.0404130378636401,0.0702708675641486,-0.0202126071683715,-0.0215261109623022,0.0380931229605822,0.0209218522843669,0.0163162570566504,0.0141041479316109,-0.126613179535155,-0.0434856609264926,-0.0365414804258499,-0.0176081905199809,-0.000480099555737296,-0.00986671000160879,-0.0225324003923317,-0.00468748160640754,-0.00475930280144894,-0.110465485058074,0.292817920675401,-0.194574928079727,-0.399611424141725,0.065021989380273,0.188237131842426,-0.0783554630971661,0.0263657418373106,0.107270827500825,-0.0328751876506731,-0.0404309097015635,-0.108923033346691,0.118999295527537,0.0920003018643667,0.27566752204618,-0.021953674036514,-0.00549300865369312
"t110",-0.0949775658008835,-0.0138592065370571,-0.0153173051806975,-0.159839398800344,-0.00558809286161494,0.00240075861339868,0.159467127942519,0.0357653562262817,-0.0215275419763585,0.00160116428162249,0.000492402238190637,-0.0128483247877592,0.261504155098898,-0.0226609698388818,0.379017803510943,0.143984631981646,-0.166299909298012,-0.0154491676987122,-0.00262056569589454,0.00555559784786204,-0.000300553037939517,0.212761763805303,-0.0234490335419556,0.0177185311346601,-0.00417438632523053,0.0366907935503242,-0.132306582971202,-0.0289007920602238,-7.15476032391374e-06,0.000113378629501596,-0.000227590618868234,0.000431329924218904,-0.00911549750939292,-1.83383861963606e-16,-3.64874191949513e-16,3.57474441154279e-16,-1.96556103643099e-16,-0.00501853432136198,4.58375927383735e-05,-0.000639039477509505,0.0194136409135948,-0.0358169888700677,0.0023598191040562,-0.000223350898392809,0.000516285515388876,-0.00241146898460988,-9.11138225693497e-05,-0.000155814067824203,-0.000944205100857453,0.31424081097303,-0.00599785837277206,-0.000631362125792334,-0.0116696210925493,0.0160491694915204,3.66409618908021e-05,2.13737961090794e-05,0.000253435455832007,-0.00100865863709325,-3.50889476211278e-05,-8.33977030357024e-05,9.65270155529746e-05,-8.58443060534225e-06,-2.45789481705607e-05,-0.000108015976522616,8.93027254030509e-06,-8.49335082295753e-06,0.0430708809999894,0.0145472515706571,-0.0267073887993082,0.0404130378636403,-0.0702708675641478,0.0202126071683718,0.021526110962303,-0.0380931229605824,-0.0209218522843676,-0.0163162570566505,-0.0141041479316115,0.126613179535154,0.043485660926493,0.0365414804258502,0.0176081905199798,0.00048009955573739,0.00986671000160898,0.0225324003923309,0.00468748160640809,0.00475930280144852,0.110465485058074,-0.292817920675401,0.194574928079727,0.399611424141726,-0.0650219893802732,-0.188237131842427,0.0783554630971662,-0.0263657418373115,-0.107270827500826,0.0328751876506761,0.0404309097015645,0.108923033346688,-0.118999295527538,-0.092000301864367,-0.27566752204618,0.021953674036512,0.00549300865369089
