"accepted_species","trait_ARD"
"t2","0"
"t137","0"
"t138","0"
"t201","0"
"t243","0"
"t244",NA
"t181","0"
"t110","0"
"t111","0"
"t90","0"
"t70","0"
"t82","0"
"t83","0"
"t75","0"
"t66",NA
"t46",NA
"t53","0"
"t95","0"
"t97","0"
"t227",NA
"t228","0"
"t160","0"
"t161","0"
"t131","0"
"t133","0"
"t134","0"
"t56","0"
"t57","0"
"t96","1"
"t155","1"
"t156","1"
"t142","1"
"t235","1"
"t236","1"
"t47",NA
"t16","0"
"t17",NA
"t11","1"
"t31","1"
"t39","1"
"t40","0"
"t7","1"
"t12",NA
"t13","1"
"t9","1"
"t87","0"
"t89","1"
"t115","1"
"t116",NA
"t80","1"
"t81","0"
"t58","1"
"t38","1"
"t8","1"
"t10","1"
"t210","1"
"t211","1"
"t139",NA
"t140",NA
"t126","1"
"t79","1"
"t106","1"
"t107","1"
"t151","1"
"t164","1"
"t165","1"
"t222","0"
"t223",NA
"t132","0"
"t91","1"
"t92","1"
"t51","1"
"t52","1"
"t94",NA
"t104","1"
"t119","1"
"t124","0"
"t125",NA
"t85","1"
"t19","1"
"t14","1"
"t25","1"
"t26","1"
"t5","0"
"t6","0"
"t69","0"
"t74","0"
"t108","0"
"t109","0"
"t101","1"
"t71","1"
"t143","0"
"t216","0"
"t217","0"
"t231","0"
"t245","0"
"t246","0"
"t214",NA
"t215","0"
"t229","0"
"t230","0"
"t168",NA
"t169","0"
"t145","0"
"t146","0"
"t32","0"
"t18","0"
"t35","0"
"t36","0"
"t29","0"
"t30",NA
"t166",NA
"t167","0"
"t123","0"
"t208","0"
"t209","0"
"t184","0"
"t175","0"
"t130","0"
"t114","0"
"t198","0"
"t199","1"
"t141","0"
"t212","0"
"t213","0"
"t37","0"
"t63","0"
"t86","0"
"t102","0"
"t196","0"
"t197","0"
"t120","0"
"t105","0"
"t64","0"
"t65","1"
"t33","0"
"t45","0"
"t72","0"
"t73",NA
"t49","0"
"t20","0"
"t21","0"
"t54","1"
"t112",NA
"t113","0"
"t77","1"
"t78","1"
"t158","1"
"t159","1"
"t202","1"
"t203","1"
"t117","0"
"t170","0"
"t218","0"
"t219","0"
"t136","0"
"t67","1"
"t68","1"
"t122","1"
"t144","1"
"t206","1"
"t207","1"
"t98","0"
"t100","1"
"t220","0"
"t221","0"
"t55",NA
"t59","0"
"t60","0"
"t15","0"
"t48","1"
"t84","1"
"t247","0"
"t248","0"
"t154","0"
"t241",NA
"t242",NA
"t224","0"
"t204","1"
"t205","1"
"t163","1"
"t76","0"
"t189","0"
"t190","0"
"t157","0"
"t179","0"
"t185","0"
"t186","0"
"t149","1"
"t193","0"
"t232","0"
"t233","0"
"t180","1"
"t61","0"
"t24","0"
"t41","0"
"t147","0"
"t148","0"
"t194","0"
"t195","0"
"t118","0"
"t191","0"
"t192","0"
"t128",NA
"t129","0"
"t93","0"
"t225","0"
"t226","0"
"t200",NA
"t150","0"
"t177","0"
"t178",NA
"t121","0"
"t187","0"
"t188","0"
"t28","0"
"t42","0"
"t62","1"
"t173","0"
"t174","0"
"t162","0"
"t127","0"
"t234","0"
"t239","0"
"t240","0"
"t176","0"
"t27","0"
"t34","0"
"t43","0"
"t44","0"
"t50","0"
"t88","0"
"t135","1"
"t152","0"
"t153","0"
"t182","0"
"t183","0"
"t99","0"
"t103","0"
"t171","0"
"t172","0"
"t237","0"
"t238","0"
"t22","1"
"t23","0"
"t3","0"
"t4","0"
"t1","0"
