"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109"
"t1",0,5.43666133702165,6.84149959440564,4.83974109580261,6.39103991490207,6.41119967544394,6.09467869023824,6.09467869023824,6.09467869023824,5.24198734224378,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,7.25763368060777,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,7.08508315107624,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,8.19380519297523,8.19380519297523,6.09467869023824,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,6.09467869023824,6.09467869023824,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523,8.19380519297523
"t2",5.43666133702165,0,2.75802426214461,6.34649795685205,4.99619836834222,5.02326985328097,7.60143555128768,7.60143555128768,7.60143555128768,6.74874420329323,6.80587537081226,7.60143555128768,7.60143555128768,6.79896364641538,6.79896364641538,6.80587537081226,6.80587537081226,5.8697038584448,6.79896364641538,7.60143555128768,7.60143555128768,6.79896364641538,3.00160781881521,6.80587537081226,6.80587537081226,6.80587537081226,6.80587537081226,6.79896364641538,7.60143555128768,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,7.60143555128768,6.79896364641538,6.79896364641538,7.60143555128768,6.79896364641538,7.60143555128768,7.60143555128768,6.80587537081226,6.79896364641538,6.79896364641538,6.79896364641538,7.60143555128768,7.60143555128768,6.80587537081226,6.79896364641538,6.79896364641538,4.1103298607142,6.80587537081226,6.80587537081226,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,7.60143555128768,4.1103298607142,4.1103298607142,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,7.60143555128768,7.60143555128768,6.79896364641538,6.79896364641538,6.79896364641538,6.80587537081226,6.80587537081226,6.80587537081226,6.80587537081226,6.79896364641538,6.79896364641538,7.60143555128768,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,7.60143555128768,7.60143555128768,6.80587537081226,6.80587537081226,6.80587537081226,6.80587537081226,6.79896364641538,6.79896364641538,7.60143555128768,7.60143555128768,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538,4.1103298607142,4.1103298607142,6.79896364641538,6.79896364641538,6.79896364641538,6.79896364641538
"t3",6.84149959440564,2.75802426214461,0,7.75133621423605,6.40103662572621,6.42810811066496,9.00627380867167,9.00627380867167,9.00627380867167,8.15358246067722,8.21071362819625,9.00627380867167,9.00627380867167,8.20380190379938,8.20380190379938,8.21071362819626,8.21071362819626,7.27454211582879,8.20380190379938,9.00627380867167,9.00627380867167,8.20380190379938,4.22338348738608,8.21071362819625,8.21071362819625,8.21071362819625,8.21071362819625,8.20380190379938,9.00627380867167,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,9.00627380867167,8.20380190379938,8.20380190379938,9.00627380867167,8.20380190379938,9.00627380867167,9.00627380867167,8.21071362819625,8.20380190379938,8.20380190379938,8.20380190379938,9.00627380867167,9.00627380867167,8.21071362819625,8.20380190379938,8.20380190379938,5.33210552928507,8.21071362819625,8.21071362819625,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,9.00627380867167,5.33210552928507,5.33210552928507,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,9.00627380867167,9.00627380867167,8.20380190379938,8.20380190379938,8.20380190379938,8.21071362819625,8.21071362819625,8.21071362819626,8.21071362819626,8.20380190379938,8.20380190379938,9.00627380867167,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,9.00627380867167,9.00627380867167,8.21071362819625,8.21071362819625,8.21071362819625,8.21071362819625,8.20380190379938,8.20380190379938,9.00627380867167,9.00627380867167,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938,5.33210552928507,5.33210552928507,8.20380190379938,8.20380190379938,8.20380190379938,8.20380190379938
"t4",4.83974109580261,6.34649795685205,7.75133621423605,0,7.30087653473247,7.32103629527434,4.54448207551042,4.54448207551042,4.54448207551042,3.69179072751597,9.10364181280563,4.54448207551042,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280563,9.10364181280563,8.16747030043817,9.10364181280564,4.54448207551042,4.54448207551042,9.10364181280564,7.99491977090665,9.10364181280563,9.10364181280563,9.10364181280564,9.10364181280564,9.10364181280564,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280563,4.31759848623341,9.10364181280564,9.10364181280564,4.54448207551042,9.10364181280563,4.31759848623341,4.31759848623341,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,4.54448207551042,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280563,9.10364181280563,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280563,9.10364181280563,4.54448207551042,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280563,9.10364181280563,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,4.54448207551042,4.54448207551042,9.10364181280563,9.10364181280563,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,4.54448207551042,4.54448207551042,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564,9.10364181280564
"t5",6.39103991490207,4.99619836834222,6.40103662572621,7.30087653473247,0,5.97764843116139,8.5558141291681,8.5558141291681,8.5558141291681,7.70312278117364,7.76025394869268,8.5558141291681,8.5558141291681,4.06189828988356,3.13107947723316,7.76025394869268,7.76025394869268,6.82408243632522,4.06189828988356,8.5558141291681,8.5558141291681,4.35951897131724,6.64462018239681,7.76025394869268,7.76025394869268,7.76025394869268,7.76025394869268,4.06189828988356,8.5558141291681,4.35951897131724,4.06189828988356,4.06189828988356,4.35951897131724,3.42948534635151,4.06189828988356,4.35951897131724,8.5558141291681,3.42948534635151,3.13107947723316,8.5558141291681,4.35951897131724,8.5558141291681,8.5558141291681,7.76025394869268,4.06189828988356,4.06189828988356,4.06189828988356,8.5558141291681,8.5558141291681,7.76025394869268,4.06189828988356,3.13107947723316,7.7533422242958,7.76025394869268,7.76025394869268,3.42948534635151,3.42948534635151,4.35951897131724,4.35951897131724,4.06189828988356,4.06189828988356,4.35951897131724,8.5558141291681,7.7533422242958,7.7533422242958,4.06189828988356,4.06189828988356,3.42948534635151,3.42948534635151,4.06189828988356,4.06189828988356,4.35951897131724,4.35951897131724,8.5558141291681,8.5558141291681,4.06189828988356,4.06189828988356,4.06189828988356,7.76025394869268,7.76025394869268,7.76025394869268,7.76025394869268,3.42948534635151,3.42948534635151,8.5558141291681,3.42948534635151,3.42948534635151,4.06189828988356,4.06189828988356,8.5558141291681,8.5558141291681,7.76025394869268,7.76025394869268,7.76025394869268,7.76025394869268,4.06189828988356,4.06189828988356,8.5558141291681,8.5558141291681,4.35951897131724,4.35951897131724,3.42948534635151,3.42948534635151,7.7533422242958,7.7533422242958,3.13107947723316,3.13107947723316,3.13107947723316,3.13107947723316
"t6",6.41119967544394,5.02326985328097,6.42810811066496,7.32103629527434,5.97764843116139,0,8.57597388970997,8.57597388970997,8.57597388970997,7.72328254171551,2.49948476801348,8.57597388970997,8.57597388970997,7.78041370923455,7.78041370923455,6.51730247688675,6.51730247688675,5.58113096451928,7.78041370923455,8.57597388970997,8.57597388970997,7.78041370923455,6.67169166733556,2.49948476801348,2.49948476801348,6.51730247688675,6.51730247688675,7.78041370923455,8.57597388970997,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,8.57597388970997,7.78041370923455,7.78041370923455,8.57597388970997,7.78041370923455,8.57597388970997,8.57597388970997,6.51730247688675,7.78041370923455,7.78041370923455,7.78041370923455,8.57597388970997,8.57597388970997,6.51730247688675,7.78041370923455,7.78041370923455,7.78041370923455,6.51730247688675,6.51730247688675,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,8.57597388970997,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,8.57597388970997,8.57597388970997,7.78041370923455,7.78041370923455,7.78041370923455,2.49948476801348,2.49948476801348,6.51730247688675,6.51730247688675,7.78041370923455,7.78041370923455,8.57597388970997,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,8.57597388970997,8.57597388970997,6.51730247688675,6.51730247688675,6.51730247688675,6.51730247688675,7.78041370923455,7.78041370923455,8.57597388970997,8.57597388970997,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455,7.78041370923455
"t7",6.09467869023824,7.60143555128768,9.00627380867167,4.54448207551042,8.5558141291681,8.57597388970997,0,4.23704334307962,4.23704334307962,3.38435199508516,10.3585794072413,4.23704334307962,4.23704334307962,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,9.4224078948738,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,9.24985736534227,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.79941966994605,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,5.79941966994605,5.79941966994605,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413
"t8",6.09467869023824,7.60143555128768,9.00627380867167,4.54448207551042,8.5558141291681,8.57597388970997,4.23704334307962,0,4.20035280192564,3.34766145393118,10.3585794072413,4.14494878380288,4.14494878380288,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,9.4224078948738,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,9.24985736534227,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.79941966994605,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,5.79941966994605,5.79941966994605,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413
"t9",6.09467869023824,7.60143555128768,9.00627380867167,4.54448207551042,8.5558141291681,8.57597388970997,4.23704334307962,4.20035280192564,0,3.10377318718859,10.3585794072413,4.20035280192564,4.20035280192564,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,9.4224078948738,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,9.24985736534227,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.79941966994605,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,5.79941966994605,5.79941966994605,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,5.04117618581297,5.04117618581297,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413,10.3585794072413
"t10",5.24198734224378,6.74874420329323,8.15358246067722,3.69179072751597,7.70312278117364,7.72328254171551,3.38435199508516,3.34766145393118,3.10377318718859,0,9.50588805924681,3.34766145393118,3.34766145393118,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,8.56971654687935,9.50588805924681,4.18848483781851,4.18848483781851,9.50588805924681,8.39716601734782,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.94672832195159,9.50588805924681,9.50588805924681,4.18848483781851,9.50588805924681,4.94672832195159,4.94672832195159,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,4.18848483781851,4.18848483781851,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681,9.50588805924681
