"accepted_species","trait_ARD"
"t1","0"
"t2","0"
"t4","0"
"t19","0"
"t20","0"
"t12","0"
"t7","1"
"t9","1"
"t11","1"
"t18","1"
"t21","1"
"t140","1"
"t141","1"
"t107","0"
"t116","0"
"t148","0"
"t236","0"
"t237","0"
"t200","0"
"t166","0"
"t123","0"
"t124","1"
"t113","0"
"t138","1"
"t139","1"
"t36","1"
"t37","1"
"t75","0"
"t84","1"
"t85","1"
"t69","0"
"t133","0"
"t218","0"
"t408","0"
"t409","0"
"t425","0"
"t426","0"
"t131","0"
"t132","0"
"t110","0"
"t160","0"
"t206","0"
"t207","1"
"t247","0"
"t248","0"
"t210","0"
"t203","0"
"t249","0"
"t276","0"
"t277","0"
"t197","1"
"t198","1"
"t108","1"
"t109","0"
"t82","0"
"t136","1"
"t137","0"
"t103","1"
"t94","1"
"t173","0"
"t174","1"
"t134","1"
"t120","1"
"t142","1"
"t143","1"
"t114","1"
"t152","0"
"t154","0"
"t195","0"
"t439","0"
"t440","0"
"t422","0"
"t372","0"
"t351","0"
"t324","0"
"t393","1"
"t394","1"
"t281","1"
"t259","1"
"t325","1"
"t326","0"
"t291","1"
"t268","1"
"t238","1"
"t400","1"
"t401","1"
"t246","1"
"t64","0"
"t58","0"
"t65","1"
"t66","1"
"t67","0"
"t68","0"
"t60","1"
"t76","0"
"t111","0"
"t171","0"
"t172","0"
"t128","0"
"t121","0"
"t122","0"
"t45","0"
"t88","0"
"t96","0"
"t165","1"
"t309","1"
"t402","0"
"t403","0"
"t342","0"
"t250","0"
"t305","0"
"t306","1"
"t273","0"
"t330","0"
"t331","0"
"t313","0"
"t310","0"
"t283","0"
"t211","1"
"t346","0"
"t382","1"
"t416","1"
"t417","1"
"t370","0"
"t371","0"
"t316","0"
"t280","1"
"t258","0"
"t271","0"
"t272","0"
"t72","0"
"t73","0"
"t63","0"
"t70","0"
"t202","1"
"t231","1"
"t232","1"
"t190","1"
"t115","1"
"t178","0"
"t179","0"
"t151","0"
"t234","0"
"t356","0"
"t357","0"
"t256","0"
"t335","0"
"t358","1"
"t361","1"
"t368","1"
"t369","1"
"t235","0"
"t217","0"
"t155","1"
"t219","1"
"t220","1"
"t144","0"
"t97","0"
"t98","0"
"t99","1"
"t125","1"
"t170","1"
"t253","1"
"t254","1"
"t188","1"
"t266","1"
"t267","1"
"t227","1"
"t399","0"
"t441","0"
"t442","0"
"t410","0"
"t411","0"
"t360","0"
"t315","1"
"t321","1"
"t390","1"
"t414","1"
"t415","1"
"t396","1"
"t230","1"
"t406","1"
"t407","1"
"t433","1"
"t434","0"
"t395","1"
"t386","0"
"t387","0"
"t348","1"
"t349","1"
"t375","1"
"t376","1"
"t329","1"
"t333","1"
"t334","1"
"t327","1"
"t429","1"
"t430","1"
"t350","1"
"t347","0"
"t380","0"
"t381","0"
"t378","0"
"t352","0"
"t353","0"
"t364","0"
"t427","0"
"t428","0"
"t365","0"
"t314","0"
"t288","0"
"t187","1"
"t104","1"
"t105","0"
"t204","0"
"t205","0"
"t189","0"
"t354","0"
"t355","0"
"t345","0"
"t296","0"
"t297","0"
"t251","0"
