,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.9774405,11.034898,5.8649445,4.348466,5.630594,7.979877,4.232766,1.3875867,5.834726,3.178102,7.9687405,4.891035,3.2498534,7.839449,2.1489577,6.1168294,5.386716,6.737971
t2,0.95569223,11.076137,5.855089,4.3652782,5.5939612,7.9533978,4.2487073,1.377151,5.8183084,3.2236726,7.9703627,4.9578247,3.23163,7.836944,2.1296532,6.0698066,5.335241,6.743865
t3,-1.0605747,0.7681225,3.7871888,3.7138515,5.134949,9.1642885,4.331786,3.5719762,7.2374263,3.6270518,5.9205484,4.877085,4.547872,5.5043283,4.337026,6.1885552,6.183704,7.219621
t4,-1.0545014,0.7441172,3.8179123,3.690229,5.140894,9.140791,4.322522,3.540618,7.2431526,3.650373,5.9374533,4.900127,4.549899,5.520192,4.332296,6.1846776,6.154675,7.2186365
t5,-1.1663425,0.7052383,3.5141501,3.8293474,4.9845276,9.194746,4.058721,3.6378338,7.160822,3.8095608,6.155314,4.819642,4.777525,5.2512345,4.5015554,5.963405,6.2412887,7.434432
t6,-1.1282352,0.696972,3.5545058,3.7510183,5.0391903,9.118938,4.097538,3.5025485,7.113632,3.878706,6.125281,4.8995314,4.7385426,5.3063803,4.4501886,5.9067698,6.1352115,7.4995866
t7,-1.1467937,0.7325706,3.5945756,3.800276,5.0116577,9.187728,4.1461987,3.6013498,7.155482,3.810111,6.0896897,4.8372035,4.705662,5.29333,4.4601674,5.999755,6.219296,7.433068
t8,-1.1687988,0.70255184,3.5600715,3.7966688,5.0116487,9.210657,4.101753,3.6300974,7.1605897,3.8239257,6.117836,4.8138056,4.735058,5.262187,4.4838986,6.0206795,6.2421308,7.411385
t9,1.0057505,11.197314,5.888207,4.300803,5.6903977,8.005274,4.1573486,1.548593,5.9202514,3.083557,7.9908266,4.8885746,3.3430517,7.8760705,2.0713294,6.1380997,5.5265274,6.8081756
t10,1.0279053,11.249603,5.952611,4.414029,5.5786285,7.9023595,4.2686343,1.4159199,5.8520265,3.1938088,8.08248,4.9338217,3.247587,7.9153986,2.1688333,6.066032,5.406663,6.6761847
t11,-1.0970658,0.7138288,3.675133,3.809443,5.036477,9.148947,4.192142,3.5731528,7.1548533,3.7909017,6.002543,4.8699427,4.618078,5.3576417,4.395252,5.970092,6.182577,7.399239
