"accepted_species","trait_OU_scaled"
"t1",-0.358704597231741
"t2",1.10636924504072
"t4",-1.89194589141545
"t5",0.940222112905449
"t14",1.97485043461588
"t41",0.388950934256242
"t42",-0.758825052176363
"t25",0.494027631107561
"t11",-1.48684680021653
"t65",-0.550794333078845
"t73",1.14393948367443
"t121",0.111746686955223
"t122",-1.40475983679295
"t107",0.306753154047207
"t108",-0.80505422056502
"t83",0.356208162744121
"t71",-0.654220780377945
"t72",0.4717025345792
"t63",0.796632709225367
"t64",1.64552221905932
"t89",-0.0626339456127391
"t90",0.387737391468426
"t139",0.423328739723952
"t140",0.317812961457585
"t113",1.33572931515729
"t116",-0.0279098033298888
"t117",-0.507307508074129
"t27",-0.630428738562699
"t93",-1.68713683310196
"t129",-2.17679108732487
"t130",-1.32661759138502
"t3",-2.41599477423795
"t6",-0.891417467541043
"t39",-0.497112879256716
"t40",-0.819544044380311
"t37",-1.11189620603585
"t38",-1.62781004921175
"t36",0.922735816046375
"t43",-0.096208904015928
"t44",1.26826968334961
"t34",1.37296184749769
"t47",0.323713658871895
"t48",0.995147149263759
"t24",0.00369936412654514
"t70",-1.14812229045374
"t105",-0.898794476971493
"t106",-0.95612320045969
"t119",-0.892875379719436
"t120",-1.44181718540488
"t85",0.10410413898911
"t86",0.268997280057877
"t31",-1.56891544817042
"t8",0.69734081048051
"t12",-0.799945607512585
"t13",-0.41020655437713
"t7",-0.0835909861423001
"t87",2.00953236600457
"t88",1.33856280510062
"t67",0.0786306802981092
"t68",-0.172963542942287
"t50",0.949970965902451
"t49",0.117097099252014
"t60",-0.27122411244234
"t99",0.846146385620405
"t114",-0.138935147649651
"t115",1.25576851315184
"t29",0.257763318165176
"t30",0.139124732663922
"t74",-0.512011960516079
"t77",0.00851145174441864
"t78",-0.76673311808422
"t16",-0.744684982589219
"t15",-1.37296950320446
"t69",0.693614150849189
"t75",-0.940022105298771
"t147",0.873491969674048
"t148",0.812262784865315
"t141",0.837323090911001
"t142",0.798976476820802
"t66",0.122417800466309
"t51",0.0522788518585801
"t32",0.293770796091788
"t57",0.0731011196226868
"t58",-0.231297095535572
"t26",-1.13015577563543
"t94",1.30008845037845
"t95",0.165470958726595
"t59",1.1665530415076
"t80",0.393566489609239
"t81",-0.800907693227548
"t19",3.08116775952701
"t96",1.2071119831669
"t127",0.242916820800327
"t128",1.47738745201342
"t109",-0.0185928226008228
"t110",-0.198447205841625
"t97",0.0226633038110986
"t56",-0.40088909294503
"t45",-1.31822426212245
"t102",2.32009460136115
"t103",1.09011446143462
"t52",0.952272495429704
"t53",0.571622011233997
"t17",-0.915551730551545
"t18",0.471755098858246
"t22",1.97648465765254
"t23",0.546155530560329
"t20",-0.053756413984883
"t21",-0.524250583161108
"t125",-0.499950624259033
"t126",-0.248791805424743
"t62",-0.254414303656642
"t137",-1.29944600974288
"t138",-1.76636476010028
"t104",-2.06172808575563
"t133",0.28268890351902
"t134",0.164919714242693
"t55",-1.78970055993034
"t123",-0.980861530646593
"t124",-1.73555025774702
"t118",-0.948878929837222
"t79",0.760077241711464
"t111",0.652297986992925
"t112",-0.210087962759096
"t76",0.81262740707026
"t98",0.143117031510422
"t100",0.639353286360427
"t101",-2.16957922975931
"t61",-0.12849752078349
"t33",0.156896454556405
"t35",-0.960097640306155
"t135",0.552938800079342
"t136",0.402725869689915
"t54",-0.47464033395247
"t28",0.358487804874324
"t46",0.590664317653349
"t131",1.03078232098985
"t132",0.572157742299028
"t145",1.13450228469067
"t146",1.05445644672732
"t91",-0.884000743572407
"t92",-0.622399356804989
"t143",0.105407177067041
"t144",0.0611549331306299
"t84",-0.456107551907781
"t82",0.512279912196418
"t9",1.95927612823964
"t10",-0.656018875020454
