"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120"
"t2",-0.0419740337282755,-0.0113588360800264,0.0069432282100744,-0.018374883294081,0.0539018308574257,-0.00134730251359377,0.00899571391076502,0.00146012290314891,-7.6232968585734e-05,0.04803331300398,-0.00368708431191888,0.0478150333214385,-0.0430056695156084,0.00149241580333283,-0.0543041741985678,0.0162503314335172,-0.0631070621293999,0.000828051777418465,0.0656205012362176,-0.099480432930596,0.00985199068470687,0.0060624785110488,0.0894095445358508,-0.173238366488859,-0.558118400160114,0.0633445423782474,-0.00406471998511715,0.00259792889180258,-0.0313032242664954,0.0097290464449431,-0.054831247136806,0.0103082937267292,-0.155215839718656,0.076735656938754,-0.0470066647688671,0.43966701676568,-0.177639986906979,0.0123457091940741,8.40985281555025e-16,0.0106700707422273,0.00818732577782055,-0.00618597162943762,0.0112696781978497,-0.00147673095332239,-0.00356522196225153,0.563896592298832,0.000188941639118357,0.00133769974612688,0.00388986767920378,-0.00493305595963292,-0.00394719554375446,-0.00370668861942371,-0.000158946228682879,0.0760150008297789,-0.0116695478282426,0.000447741290602876,0.00423621663094364,1.94093732192885e-06,0.000131952228210924,0.0755673442880355,-3.98804025165739e-16,-2.94566845079882e-16,-0.0039354417777765,2.90750137151674e-07,4.15940186882391e-16,1.74540194911532e-15,0.000142353572163985,4.98878329510949e-15,-0.0235227728671138,-0.000906432735265671,-2.46765026957195e-05,0.0675975467927545,-3.4776901250697e-18,-0.0111272479930743,-0.00147195072458718,-1.37925229451742e-05,0.0906852065491291,9.73345251425367e-05,4.4932757432758e-05,2.86933593382521e-16,4.66008186825196e-06,0.000619463271381925,-0.00139649924367307,-0.000104488973809294,-1.72436792898979e-05,-1.18540094321516e-15,0.00100297196412846,0.000344304783837213,7.89135213477992e-08,4.28781373279229e-17,-2.38708406540736e-06,-6.27525178361683e-06,-5.40661824608023e-05,4.11507829386142e-17,0.000819226253493315,1.57445907974309e-15,2.23409184545923e-16,2.88188192854802e-06,-8.61272119144832e-06,-1.66137486416532e-16,-7.06240959360389e-09,5.42574887037892e-17,5.69807584849127e-06,2.46818593793282e-06,5.27499068209845e-17,3.09032339556166e-17,-4.85722356072149e-05,2.96699381271493e-17,4.12055970844019e-07,9.24773030726204e-18,5.15373875987772e-17,2.01330810309101e-16,-6.61412832404194e-06,-4.73944002203522e-17,-1.56244019026205e-18,-1.84160592049465e-17,7.27983713897569e-17,-4.45351755921936e-19,-1.4588588852159e-17,-7.41932766239266e-16
"t84",-0.0995400850493601,0.0383978464476129,-0.105830958144438,0.00695070814493251,0.0300571323152525,-0.0107992068674275,-0.279037954114723,1.63004497732433e-05,2.42849050478029e-05,-0.225326782728091,-0.0216048662359504,0.104613290539601,-0.0051675285001952,-8.05520574664888e-05,0.00334741498455302,-0.034498763123913,0.00114072576612695,-0.00113654025049707,-0.00165892629922325,0.00464177624897036,0.000167424795325798,-0.00425539730156903,-0.00155845186573861,0.00356698189220184,0.0126964514613841,-0.00149558056398586,0.000144223080822851,-4.67762651750934e-05,-0.00661243632323062,0.00068694788480423,0.000426305316061561,-0.00109387197609786,-0.00574996883614934,-0.000481200282562093,0.000689861526996249,-0.00729191946268359,0.00218626634904068,0.378216048287942,2.63911945494528e-15,2.54403947305901e-05,0.000100449409955523,-5.77327332891737e-06,-3.88244879935525e-05,5.63587825138507e-06,-3.58898219489576e-05,0.00428781612230245,4.47683562461155e-07,2.28647326460242e-07,5.22360063436123e-05,0.00111357075468431,3.33841713689499e-06,4.69240632051753e-06,-3.65047225313256e-06,-0.000113835064019897,-0.000562939699034436,-0.000155753822527662,-0.0215970460271581,0.427558971439546,-4.16373012246477e-05,-8.29186531928865e-05,9.36246449500998e-17,8.76972528235128e-16,2.90417497732058e-06,-1.49485574196246e-10,3.78083581660787e-16,-2.31137747635213e-15,3.47563441978975e-07,6.04149258608331e-16,-0.00101252077113056,-1.03950914801108e-05,-1.0633867070762e-06,0.00900763911741726,3.06143434461016e-16,-0.000627865946366501,6.04597279415152e-05,5.46086199072216e-07,-0.00471214860746112,-5.18856895795223e-06,-7.37889604687812e-07,-2.81380174415849e-16,1.03999045305532e-08,-0.000745191887106961,0.00115713061731824,0.00036777817182902,-9.17357208765701e-09,9.80488683115699e-16,-0.00173368217925399,-5.31476960759873e-06,1.21055260287410e-11,-1.02832389573295e-15,2.30823846159144e-10,6.7067800538172e-10,2.36971953646856e-07,-2.72280042327702e-15,-6.2281929608335e-08,0.707106781186548,-4.40801282240833e-16,-3.71585083043721e-11,-1.93707193887783e-06,2.17771192046597e-15,-7.91813080574821e-13,-3.70720738018928e-14,1.38368880858406e-08,5.73063447781299e-10,-6.98003031806076e-16,4.7306621464725e-16,-9.14791745990667e-07,-5.80353039248004e-16,3.63213637073236e-10,-7.63026428031e-17,2.59385948412464e-17,-6.65570468775665e-16,-6.98152694644354e-09,1.63058667927673e-16,4.11128780903907e-16,2.09769440681545e-16,1.25133065628447e-16,-1.05097409635602e-16,2.63668342424856e-16,-5.41352661843623e-16
"t85",-0.09954008504936,0.0383978464476128,-0.105830958144438,0.00695070814493259,0.0300571323152524,-0.0107992068674274,-0.279037954114723,1.63004497732268e-05,2.42849050478602e-05,-0.225326782728091,-0.0216048662359504,0.104613290539601,-0.00516752850019478,-8.05520574665362e-05,0.00334741498455343,-0.0344987631239127,0.00114072576612703,-0.00113654025049716,-0.00165892629922305,0.00464177624897066,0.000167424795325955,-0.00425539730156915,-0.00155845186573865,0.00356698189220168,0.012696451461383,-0.0014955805639854,0.000144223080822922,-4.67762651751272e-05,-0.00661243632323078,0.000686947884804306,0.000426305316060638,-0.00109387197609784,-0.00574996883614957,-0.000481200282561912,0.000689861526995812,-0.00729191946268332,0.00218626634904061,0.378216048287942,2.54523640844272e-15,2.54403947302726e-05,0.000100449409955643,-5.77327332912598e-06,-3.88244879935672e-05,5.63587825137411e-06,-3.58898219495105e-05,0.00428781612230375,4.47683562952665e-07,2.28647327260871e-07,5.22360063436257e-05,0.00111357075468426,3.33841713658556e-06,4.69240632095056e-06,-3.65047225319263e-06,-0.000113835064019352,-0.000562939699033769,-0.000155753822528172,-0.0215970460271584,0.427558971439546,-4.16373012250839e-05,-8.29186531923175e-05,9.14177151303538e-16,1.18341483647743e-15,2.90417497731961e-06,-1.4948612566635e-10,3.46951154983549e-17,-3.80233319295135e-15,3.47563442885016e-07,-1.16628070186162e-15,-0.00101252077112958,-1.03950914811161e-05,-1.06338670775e-06,0.00900763911741586,-5.74233276516497e-16,-0.000627865946365122,6.04597279418366e-05,5.46086198817327e-07,-0.00471214860746108,-5.18856895941409e-06,-7.37889604193595e-07,2.01972091117153e-16,1.03999047711926e-08,-0.000745191887107749,0.00115713061731924,0.000367778171826532,-9.17357254074891e-09,-6.23529415295907e-16,-0.00173368217925371,-5.31476960775568e-06,1.21025501790722e-11,5.9051413864409e-16,2.30820075698123e-10,6.70670830116178e-10,2.36971950796843e-07,2.79946182836347e-15,-6.22819247878096e-08,-0.707106781186547,8.26056008259191e-16,-3.71723216846945e-11,-1.93707195249335e-06,-2.27989343234986e-15,-7.96503486113564e-13,3.71372528889081e-14,1.38368909746266e-08,5.73067606036926e-10,7.5220205193265e-16,-5.51857422528545e-16,-9.14791744342746e-07,7.08240495170583e-16,3.63211105890701e-10,-8.89694596441914e-17,1.49177254921386e-16,4.18262122003198e-16,-6.98152581812578e-09,-4.96107655767276e-17,-5.78311988080158e-17,-3.05506954517571e-16,-1.29895097304088e-16,-9.23846928861217e-17,-4.44940826642694e-17,-8.05587142452956e-16
"t49",-0.0992310567146261,0.0380966317595858,-0.104899347381131,0.00684195154622441,0.0294653627568691,-0.0105703014236153,-0.272101038964535,1.58561665098682e-05,2.35504297920555e-05,-0.215186426940447,-0.0206017584322874,0.0995432575884855,-0.00488462504624482,-7.47877069718027e-05,0.00309925865266272,-0.031161567339008,0.00100934863567832,-0.00100361018134586,-0.00143533943567228,0.00396369146525033,0.000142421817237156,-0.00359476824687695,-0.00130943077463859,0.00294563959345247,0.00964916268043906,-0.00111051375938081,0.000100220270442083,-3.24415765017501e-05,-0.0045482578793074,0.000472255263499152,0.00028168269948237,-0.00068105927500415,-0.00341025113408955,-0.000253093368794727,0.000356842939986304,-0.00364338610964179,0.00106863118904753,0.177578766891776,-7.81407498378071e-16,1.12391217440698e-05,4.42618312383029e-05,-2.2368310976708e-06,-1.2215864539413e-05,1.72985733455015e-06,-3.93864992609362e-06,0.000416530061371434,1.16470386135422e-08,-2.03087308553777e-08,-5.09186356837136e-06,-0.000152710433472144,-8.2255696657609e-07,-1.76110578789296e-06,1.40842719777262e-06,5.26276045897563e-05,0.000347807384785589,0.000104874637461599,0.0157076192964698,-0.550978094792892,6.29482861034108e-05,0.000174389011884948,-1.37873245754966e-15,-7.05704136234187e-16,-1.61929786116423e-05,1.45216521389639e-09,-5.622747407676e-15,0.707106781186551,2.25729441747717e-06,1.27347358211429e-15,-0.00482715778979965,-4.10388886452239e-05,-3.7612896120534e-06,0.0307773608977749,-1.169838575593e-15,-0.00192275952359749,0.000182673174334867,1.59673479555529e-06,-0.0133907471276096,-1.47238779488689e-05,-1.98436337062237e-06,-4.03249949646652e-16,2.55641770236302e-08,-0.00182242759339435,0.00279524915686297,0.000862577014490645,-2.13916323300159e-08,6.06380365000184e-17,-0.00399450345076387,-1.20444200312976e-05,2.65146028179247e-11,2.75107075081419e-16,4.82074284334476e-10,1.39143212265995e-09,4.91286857089563e-07,-1.633209948003e-16,-1.23487260553668e-07,-8.84112769373544e-16,2.57067150660116e-16,-7.21055352365585e-11,-3.67872715007816e-06,1.55894755969268e-16,-1.49586652099648e-12,-1.02633762786742e-16,2.56093776477012e-08,1.05604726022672e-09,-6.94076866393568e-17,2.15107026043542e-16,-1.60731516870277e-06,1.04904785526428e-16,6.15909586606663e-10,-2.24071556596036e-16,-3.38255009713668e-16,2.10727259964331e-16,-1.16384616924263e-08,-1.13589685648886e-16,2.46918666776323e-17,9.71800759631026e-17,-5.46643782951608e-17,2.80253271575562e-16,-9.95378428271847e-17,-8.47019336382573e-16
"t50",-0.0992310567146261,0.0380966317595862,-0.104899347381131,0.0068419515462243,0.0294653627568691,-0.0105703014236154,-0.272101038964535,1.58561665099255e-05,2.35504297920819e-05,-0.215186426940448,-0.0206017584322874,0.0995432575884854,-0.00488462504624465,-7.47877069718003e-05,0.0030992586526627,-0.0311615673390077,0.00100934863567818,-0.00100361018134549,-0.00143533943567212,0.00396369146524984,0.000142421817236933,-0.00359476824687584,-0.00130943077463851,0.0029456395934523,0.00964916268043846,-0.0011105137593807,0.000100220270442265,-3.24415765023038e-05,-0.00454825787930793,0.000472255263499329,0.000281682699482772,-0.000681059275004033,-0.0034102511340896,-0.000253093368794519,0.000356842939986009,-0.00364338610964143,0.00106863118904806,0.177578766891776,2.57038044726183e-15,1.1239121744405e-05,4.42618312376823e-05,-2.23683109765432e-06,-1.22158645402852e-05,1.72985733469771e-06,-3.93864992567707e-06,0.00041653006137371,1.16470382992523e-08,-2.03087312268795e-08,-5.09186356887812e-06,-0.00015271043347251,-8.22556967843523e-07,-1.76110578749191e-06,1.40842719606776e-06,5.26276045909324e-05,0.000347807384785417,0.000104874637465177,0.0157076192964715,-0.550978094792901,6.29482861003399e-05,0.00017438901188771,1.6080868313649e-16,-2.17895090383602e-15,-1.61929786090596e-05,1.45216869799367e-09,5.0643372899072e-15,-0.707106781186545,2.2572944160094e-06,1.56424714782304e-15,-0.00482715778979756,-4.10388886455354e-05,-3.76128961291352e-06,0.0307773608977769,1.2167581735757e-15,-0.00192275952359269,0.000182673174333467,1.59673479726627e-06,-0.0133907471276047,-1.47238779488945e-05,-1.98436336972108e-06,3.6557972634241e-16,2.55641791706725e-08,-0.00182242759339442,0.00279524915686147,0.000862577014492219,-2.13916334553572e-08,-1.88539424284271e-15,-0.0039945034507638,-1.20444200295667e-05,2.65157805717529e-11,3.44695897767951e-16,4.82075314173121e-10,1.39143143063159e-09,4.91286857861352e-07,1.686577715154e-16,-1.23487260518757e-07,5.10736711404756e-16,-5.07505519097409e-16,-7.21059909742713e-11,-3.67872715085192e-06,4.81002051677738e-17,-1.49550199968996e-12,3.29566673752501e-16,2.56093785570867e-08,1.0560467736082e-09,8.56482962938034e-17,-6.37861603411898e-17,-1.60731516797289e-06,-7.97058972517186e-17,6.15909461417503e-10,3.49684515685823e-16,1.11616476448588e-16,8.21840473435823e-17,-1.16384615465102e-08,3.39653997158702e-17,-3.6880848020303e-16,-9.38399492048615e-17,2.26546165449129e-16,-2.05395725528966e-16,-4.57322183692474e-17,-7.04517481937698e-16
"t71",-0.0991741292936495,0.038039688974306,-0.104722314079178,0.00682050936482298,0.0293461552093703,-0.0105238206777276,-0.270665023634141,1.57630346683596e-05,2.33940525662639e-05,-0.212857748245374,-0.020369731716964,0.0983584213456685,-0.0048163977523267,-7.32773890938978e-05,0.00303341977664148,-0.0301747632438235,0.000966981380833495,-0.000960382500545973,-0.00135637030471662,0.00371141612458141,0.000132979805817477,-0.00333845487297611,-0.00121078812613114,0.00268280195002597,0.00790740968279727,-0.000871796999664376,6.59500683638586e-05,-2.12029597224562e-05,-0.00288346955863908,0.000298788079156254,0.000147845187313424,-0.000211605662028565,-0.000246359092422301,0.000238823131764626,-0.000414641768880479,0.00624498858029757,-0.00229985247756851,-0.570238249056458,-3.34940723365845e-15,-6.66937178636115e-05,-0.00026998880507518,0.000117444901890292,-0.000192798798492721,2.54770125946224e-05,-6.48595622533617e-05,0.00754199314356677,6.90438605661741e-07,2.98790228695552e-07,6.75095675084418e-05,0.00137041724559473,3.62784917589472e-06,4.44810795804831e-06,-3.4227712856179e-06,-9.85742615819581e-05,-0.000413203313020638,-0.00010749992478095,-0.0140127232360162,0.112075727656587,-5.02458818717068e-06,1.98259689303086e-05,2.81798793002903e-17,-6.91490409863612e-19,-6.47286499205627e-06,6.79966157398745e-10,-1.35812420786433e-16,3.1989296606916e-16,1.53194911186646e-06,-1.60468937449563e-16,-0.00347385741340299,-3.07914980045259e-05,-2.89735736721908e-06,0.0239123436124851,-2.46946193054483e-16,-0.00153631483273307,0.00014647469902426,1.29146187861284e-06,-0.010913381266883,-1.20044049151632e-05,-1.64153750299672e-06,3.41937619501844e-15,2.16770475611583e-08,-0.00154751581812701,0.00238172281855558,0.000741044971930446,-1.84073278841759e-08,-0.707106781186547,-0.00344878989061913,-1.04472597828006e-05,2.32172349321741e-11,1.56129887817086e-15,4.27819590356488e-10,1.23712961239295e-09,4.36893678600007e-07,2.4423771719554e-15,-1.11188005830968e-07,1.03347777084106e-15,-4.28067557726822e-16,-6.53157889630935e-11,-3.35192776713781e-06,-8.51775659711775e-16,-1.3657754801021e-12,6.3432004838615e-16,2.3499103611534e-08,9.7016654925937e-10,-1.5777153872645e-16,-9.99311853223584e-17,-1.49560405441472e-06,-2.408670785589e-16,5.78459677423901e-10,-6.03259510972276e-16,3.56991423644467e-16,-1.79126919600237e-16,-1.09788606122209e-08,-1.08161925285315e-16,5.05525144792622e-17,-5.23956794990397e-17,1.20689721311445e-16,3.89735055623283e-16,-1.33538946592665e-16,-7.72988749165616e-16
"t72",-0.0991741292936495,0.0380396889743062,-0.104722314079178,0.0068205093648227,0.0293461552093703,-0.0105238206777275,-0.270665023634141,1.57630346683049e-05,2.33940525662271e-05,-0.212857748245373,-0.020369731716964,0.098358421345669,-0.0048163977523268,-7.32773890938284e-05,0.00303341977664139,-0.0301747632438238,0.000966981380833537,-0.000960382500545921,-0.00135637030471683,0.00371141612458153,0.000132979805817578,-0.00333845487297679,-0.00121078812613123,0.00268280195002638,0.00790740968279807,-0.000871796999664332,6.59500683638995e-05,-2.12029597224312e-05,-0.00288346955863953,0.000298788079155928,0.000147845187313141,-0.000211605662028302,-0.000246359092421822,0.000238823131764876,-0.000414641768880751,0.00624498858029815,-0.00229985247756914,-0.570238249056458,-3.63214014814167e-15,-6.66937178634133e-05,-0.000269988805074684,0.000117444901890143,-0.000192798798492661,2.5477012594643e-05,-6.48595622527604e-05,0.00754199314356857,6.90438605562265e-07,2.98790228476327e-07,6.7509567508145e-05,0.00137041724559482,3.62784917590621e-06,4.44810795882655e-06,-3.42277128636363e-06,-9.85742615800811e-05,-0.000413203313020658,-0.000107499924782589,-0.0140127232360157,0.112075727656586,-5.02458818656042e-06,1.98259689317623e-05,3.16035123525758e-16,3.01809219555953e-16,-6.47286499199078e-06,6.79966429751231e-10,3.65517433315024e-16,-1.99993474801653e-15,1.53194911244254e-06,1.61245699063193e-15,-0.00347385741340373,-3.07914980037427e-05,-2.89735736817769e-06,0.0239123436124858,1.49893018141679e-16,-0.0015363148327289,0.000146474699024193,1.29146187933874e-06,-0.010913381266878,-1.20044049135748e-05,-1.64153750482809e-06,-3.61026143829555e-15,2.16770449921872e-08,-0.00154751581813915,0.00238172281856031,0.000741044971844634,-1.84073306632215e-08,0.707106781186548,-0.00344878989076624,-1.04472597925577e-05,2.32211192379138e-11,-1.5489886201306e-15,4.27819956871562e-10,1.23713041661728e-09,4.36893680843477e-07,-2.45073247778084e-15,-1.11188005226688e-07,-1.06441757792593e-15,5.63818900035859e-16,-6.53143013056816e-11,-3.35192776965155e-06,5.44165023666393e-16,-1.36622184864908e-12,-5.36046792918039e-16,2.34991032192023e-08,9.70166392549116e-10,3.04014116943198e-17,-1.20797980048947e-16,-1.49560405414292e-06,3.00522103989307e-16,5.78459332570233e-10,3.46807816002618e-16,-2.56542066867859e-16,1.26279781886539e-16,-1.0978860674596e-08,7.31067049913102e-18,1.10177506095232e-16,5.2010004734731e-17,-1.72580263474647e-16,-1.77097363568467e-16,4.59604325905801e-17,-6.18650108747129e-16
"t9",-0.0907362066124373,0.0298379674226132,-0.0793672652268909,0.00386649927543925,0.0132710857069041,-0.00430357725101092,-0.0818419222076147,3.64676225530006e-06,3.29491538135832e-06,0.0793889566173218,0.00886872534272792,-0.0524490660942145,0.00473661647127241,2.89082465471251e-05,-0.00178718876094938,0.0744951065540042,-0.000562342327796658,0.000723255299613834,0.00224964193400719,-0.00758562232600979,-0.000287079999454147,0.0112316759112857,0.00282849284615776,-0.00748957956089394,-0.0373532693022205,0.0046512431010057,-0.000523208058887457,0.000171974146612927,0.0300370874801741,-0.00330298036784084,-0.00145643679754387,0.00378796865913243,0.0192566968981414,0.00117190541033164,-0.0015251516010174,0.0118865372010696,-0.00254144748541445,-0.00901794925731891,1.34433017116544e-17,7.38022090505351e-05,0.000309216482831737,-0.000299140274932412,0.000727224236321288,-9.87395484705995e-05,0.000371039407318375,-0.0437781825718554,-4.30116518049904e-06,-2.02344687220231e-06,-0.000459533350406218,-0.00953347956757596,-2.64577619985707e-05,-3.36456474852595e-05,2.59474481020965e-05,0.000757306433893823,0.00323944525389852,0.000855334078798438,0.11595008786852,-0.0157761985361482,-7.72750835262848e-05,-0.000604305483359761,1.89678667536113e-16,4.77838692120496e-16,0.000127249339535938,-1.35098284388596e-08,8.33190511100559e-16,1.04973990906727e-15,-3.78489763133804e-05,-2.15364695105925e-14,0.0946403829536931,0.000924986758121539,9.43239354024134e-05,-0.802558867619713,2.40533568289508e-15,0.0581025574786786,-0.00563871355611003,-5.2096347400805e-05,0.460710716201572,0.000507972900632326,7.69073355162843e-05,9.78072574577425e-16,-1.32191575785056e-06,0.0975675313779634,-0.13032917634402,-0.0572802510341932,1.68008044147351e-06,1.65358941933929e-14,0.19305138047383,0.000768694606133301,-2.18106798011816e-09,-2.32241428314806e-15,-6.20693865995428e-08,-1.94896234675354e-07,-6.94764420287596e-05,2.43707586555811e-16,4.62484233668031e-05,9.24819575039341e-16,-1.55346581202981e-15,1.86411166373316e-07,-0.00187126723823898,-1.40361057477103e-15,-5.16859541458212e-10,1.82901914062131e-16,5.16140162682949e-06,1.92575322320844e-07,8.38272169615097e-17,5.91982719782175e-17,-0.000138269745732296,4.57425107317457e-17,3.67765728613293e-08,-9.75650029653266e-17,1.94555207452209e-17,-4.14015739087347e-16,-5.99740312396276e-07,-3.12489397256687e-17,3.7910716035064e-17,2.05374230484473e-16,2.56213077808756e-16,8.24780142033137e-17,-1.03663249112992e-16,-8.21276772952847e-16
"t54",-0.0938540999432127,0.0325476685066546,-0.0875311498297424,0.00462413054485938,0.0166878266628619,-0.00551646060262225,-0.110043089313845,5.06381513443177e-06,4.76809192653197e-06,0.14398440398946,0.0164776125661875,-0.100942834876016,0.0102339556559172,9.13430465333022e-05,-0.00606297425007352,0.668252457053497,0.0195037155932953,-0.0172019482120868,-0.0132539411182183,0.0306704703235549,0.00106641968402919,-0.036423826247113,-0.00836763147044172,0.0174337460525793,0.0464301212450592,-0.00520641747295702,0.000468572565275442,-0.00015319994403678,-0.026175965980546,0.00287443336476936,0.00115479276983496,-0.00268750618898737,-0.0127053350344263,-0.000676316630157301,0.000867208660552506,-0.00656791392666795,0.00138095468677804,0.004763828146739,-3.91245091865996e-18,-3.75529552374002e-05,-0.000157107652528764,0.000142714738366608,-0.000322962054909207,4.35542938226022e-05,-0.000142813153161143,0.0167356015456857,1.58701534483801e-06,7.11614142155453e-07,0.000161088974672519,0.00329479057090103,8.83212161005304e-06,1.08549255747438e-05,-8.35030127905199e-06,-0.000239552729948918,-0.00099431331146003,-0.00026007521207726,-0.0349546774365994,0.0044546148608084,2.14328986173122e-05,0.000161875805126423,-1.02030220300984e-16,-1.41511464427687e-16,-3.15818305263445e-05,3.26946601667503e-09,1.43497628334518e-16,-2.60299411195843e-17,8.30833829126344e-06,5.7519070953208e-15,-0.0204602735587934,-0.00019962991675003,-2.05588042516999e-05,0.176104896798981,7.69186103125906e-17,-0.0133329433793405,0.00130625706665728,1.24245392935964e-05,-0.113731420662225,-0.000125647721463532,-2.1128140111973e-05,2.68760853797847e-16,5.98774949998051e-07,-0.0470177200610599,0.0757412058135204,0.0937947684224596,-4.95565577964502e-06,7.23069504825532e-14,0.643766914328501,0.000555957631801563,-4.63489955925765e-10,-3.58793077295835e-16,-4.21068607936816e-09,-1.13607072641001e-08,-3.983763827649e-06,-2.24429914188636e-15,8.5725036645906e-07,2.99081221863193e-16,-6.26861794683171e-16,1.64679076562908e-09,-5.07532520781139e-06,-2.82933985484102e-16,-5.54542041720727e-13,1.56159468406259e-17,-7.16504847924654e-09,-3.44896681034435e-10,8.69126635610532e-17,2.63895409816777e-18,2.68907667758311e-07,-1.36662691804695e-16,7.77549994360816e-11,9.96667435716451e-17,1.39236124105465e-18,3.42902186178837e-16,-3.08317956833803e-09,5.82509059459821e-17,2.4435830295194e-16,-3.2237731608389e-17,-5.40082058549198e-17,-3.08190227544227e-17,-1.23656147223165e-16,-6.87000192914152e-16
"t55",-0.0936190729299249,0.0323428326629966,-0.0869136623284502,0.00456659491582056,0.016427744184375,-0.00542405537058346,-0.107890015603382,4.95547934409313e-06,4.65527415772138e-06,0.138996740394229,0.0158896414129431,-0.097191347971589,0.00980723136983263,8.64533226857932e-05,-0.00572765907043959,0.621153342064647,0.0178976695148069,-0.0157660265620721,-0.012001607993476,0.0275643101805889,0.00095636298812285,-0.0325386218801558,-0.00745301544794823,0.0153849925857026,0.0393573524863529,-0.00436878231851794,0.000382856117379501,-0.000125083198579761,-0.0213059480223449,0.00233918696510989,0.00092652883553836,-0.00211459984957504,-0.00985244915673887,-0.000508228668044782,0.000649133310956234,-0.00487799503338222,0.00102077799739765,0.00349221735086771,2.10984826168292e-16,-2.72094825164282e-05,-0.000113780358080109,0.000101158886187734,-0.000222665114357156,2.99436433088085e-05,-9.19029724883397e-05,0.0107282051132159,9.96149062946531e-07,4.32783821319995e-07,9.774769326763e-05,0.00197894520541535,5.16537171711207e-06,6.16758886291336e-06,-4.73386385275702e-06,-0.000133666276303297,-0.000538445288173648,-0.000139436532946657,-0.0185652154691333,0.00217875541370039,1.02078226144144e-05,7.27204610423693e-05,7.55606262312282e-17,-1.25324982144695e-17,-1.19099010993358e-05,1.13654751434741e-09,-2.05589002447183e-16,2.49269727509456e-16,1.34253274193904e-06,-9.79226943948334e-16,-0.00168353810125184,2.99794681536333e-07,1.53216650380129e-06,-0.018183430960148,-5.5901518287556e-16,0.00295524879499456,-0.000313556376539321,-3.59735430910257e-06,0.0385579531124215,4.29271583896078e-05,9.6594729845212e-06,-5.24476010118398e-16,-4.51089031221917e-07,0.0364967047824522,-0.0632501062933305,-0.0940437003387739,5.15726291709622e-06,-8.07648441871004e-14,-0.725233587834403,-0.000702048587277203,7.56594019094248e-10,8.52938767017238e-16,1.06858119185196e-08,3.10226650987883e-08,1.09673715701382e-05,2.47793085844505e-15,-4.48460992151425e-06,-3.29234970301374e-17,9.79767136648577e-16,-1.42600335040229e-08,0.000111334639187305,4.14573804111902e-16,2.77057954403704e-11,1.24476528158059e-16,-2.15320404693157e-07,-7.49944230349637e-09,-5.79458347416557e-17,-2.24689760801477e-17,1.52381745978689e-06,2.17279674557727e-16,2.94906291540449e-10,-1.42564089106125e-16,9.65102054264197e-18,-4.85741740508271e-17,-1.01800671359981e-08,-4.74195304051486e-17,-1.18862619541449e-16,2.25436480869977e-17,1.30890778640766e-16,6.12032250132269e-17,1.30069833329082e-16,-7.42320707959177e-16
