"accepted_species","trait_ARD"
"t48","1"
"t49","1"
"t9","1"
"t10","1"
"t62","1"
"t63","1"
"t38","1"
"t19","1"
"t21","0"
"t54","0"
"t25","0"
"t26","0"
"t15","0"
"t23","0"
"t24","0"
"t85","0"
"t86","0"
"t58","0"
"t59","0"
"t42","0"
"t43","0"
"t67","1"
"t68","1"
"t12","1"
"t13","0"
"t51","0"
"t52","0"
"t22","0"
"t71","1"
"t72","1"
"t17","1"
"t8","0"
"t53","0"
"t91","0"
"t92","0"
"t16","0"
"t3","1"
"t39","0"
"t73","0"
"t74","0"
"t35","1"
"t36","0"
"t84","0"
"t89","0"
"t90","0"
"t64","0"
"t60","1"
"t61","1"
"t27","0"
"t33","1"
"t34","1"
"t5","1"
"t55","0"
"t56","0"
"t37","0"
"t46","0"
"t97","0"
"t98","0"
"t41","1"
"t4","0"
"t7","0"
"t11","1"
"t40","1"
"t57","1"
"t69","1"
"t70","1"
"t20","0"
"t66","0"
"t82","0"
"t83","0"
"t77","0"
"t95","0"
"t96","0"
"t99","1"
"t100","1"
"t2","1"
"t29","0"
"t32","0"
"t65","0"
"t50","0"
"t87","0"
"t30","0"
"t78","0"
"t79","0"
"t44","0"
"t45","0"
"t28","0"
"t6","0"
"t1","0"
"t80","0"
"t81","0"
"t47","0"
"t31","1"
"t75","0"
"t76","0"
"t14","0"
"t88","0"
"t93","1"
"t94","1"
"t18","1"
