accepted_species,estimate
t156,0.21813032
t235,-0.18101268
t236,-0.18101268
t276,-0.32167706
t277,-0.32167706
t243,-0.3655753
t326,-0.32167706
t268,-0.32167706
t279,-0.32167706
t280,-0.32167706
t273,-0.32167706
t181,0.23456009
t136,0.46550748
t149,0.41072318
t112,0.19035682
t202,0.23047003
t256,0.22529376
t257,0.22529376
t340,0.22529376
t341,0.22529376
t205,0.23047003
t251,0.068935454
t252,0.068935454
t301,-0.026692746
t79,0.21991283
t240,0.22737437
t258,0.22737437
t161,0.23705485
t316,-0.42863318
t317,-0.42863318
t266,-0.41538513
t330,-0.5023634
t128,-0.044723578
t66,0.20831078
