"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107"
"t1",0,9.73344508915299,7.48956079081181,6.80977186486885,8.17857062382647,9.73344508915299,5.83539101924245,9.73344508915299,9.73344508915299,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,8.90173046387535,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,6.80977186486885,9.73344508915299,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,6.80977186486885,9.73344508915299,6.80977186486885,6.80977186486885,9.73344508915299,9.65728701595059,9.73344508915299,9.73344508915299,9.73344508915299,6.80977186486885,9.17685516033059,9.73344508915299,9.73344508915299,9.73344508915299,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,9.73344508915299,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,6.80977186486885,9.73344508915299,9.73344508915299
"t2",9.73344508915299,0,5.06743416037372,12.4362751875735,5.75644399338838,7.3113184587149,11.4618943419471,7.3113184587149,7.3113184587149,12.4362751875735,8.50653135236061,8.50653135236061,12.4362751875735,7.67481672708298,8.50653135236061,7.3113184587149,7.3113184587149,7.31131845871489,7.31131845871489,12.4362751875735,8.50653135236062,12.4362751875735,6.16170186045985,7.3113184587149,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,6.16170186045985,6.16170186045985,7.3113184587149,7.3113184587149,6.16170186045985,7.3113184587149,6.16170186045985,12.4362751875735,7.3113184587149,12.4362751875735,12.4362751875735,8.50653135236062,8.43037327915822,8.50653135236062,7.3113184587149,7.3113184587149,12.4362751875735,6.7547285298925,7.3113184587149,7.3113184587149,7.3113184587149,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,7.3113184587149,12.4362751875735,6.16170186045985,6.16170186045985,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.16170186045985,6.16170186045985
"t3",7.48956079081181,5.06743416037372,0,10.1923908892323,2.40975098887355,3.96462545420007,9.21801004360588,3.42355481421011,3.96462545420006,10.1923908892323,6.26264705401944,6.26264705401944,10.1923908892323,5.43093242874181,6.26264705401944,3.96462545420006,3.96462545420006,3.96462545420006,3.96462545420006,10.1923908892323,6.26264705401945,10.1923908892323,5.06743416037373,3.42355481421011,10.1923908892323,6.26264705401945,6.26264705401945,10.1923908892323,5.06743416037373,5.06743416037373,3.42355481421011,3.42355481421011,5.06743416037373,3.96462545420007,5.06743416037373,10.1923908892323,3.96462545420006,10.1923908892323,10.1923908892323,6.26264705401945,6.18648898081705,6.26264705401945,3.96462545420007,3.96462545420007,10.1923908892323,3.40803552537767,3.96462545420007,3.96462545420006,3.96462545420007,3.96462545420007,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,3.42355481421011,3.42355481421011,10.1923908892323,5.06743416037373,5.06743416037373,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,3.96462545420006,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,6.26264705401945,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,3.96462545420006,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,3.96462545420006,3.96462545420006,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,6.26264705401945,6.26264705401945,10.1923908892323,10.1923908892323,10.1923908892323,3.96462545420006,3.96462545420006,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,10.1923908892323,5.06743416037373,5.06743416037373
"t4",6.80977186486885,12.4362751875735,10.1923908892323,0,10.8814007222469,12.4362751875735,4.29550917052003,12.4362751875735,12.4362751875735,6.56516495960568,12.4362751875735,12.4362751875735,6.56516495960568,11.6045605622958,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.56516495960567,12.4362751875735,6.56516495960568,12.4362751875735,12.4362751875735,6.56516495960567,12.4362751875735,12.4362751875735,5.26369071043371,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.26989001614643,12.4362751875735,6.56516495960568,6.56516495960568,12.4362751875735,12.3601171143711,12.4362751875735,12.4362751875735,12.4362751875735,6.56516495960568,11.8796852587511,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.26989001614643,6.56516495960568,6.56516495960568,6.56516495960568,6.56516495960568,12.4362751875735,12.4362751875735,5.26369071043371,12.4362751875735,12.4362751875735,6.56516495960568,5.26369071043372,5.26369071043371,6.56516495960567,6.56516495960568,6.56516495960568,12.4362751875735,6.56516495960568,6.56516495960568,5.26369071043371,6.56516495960568,6.56516495960568,12.4362751875735,6.56516495960568,6.56516495960568,5.26369071043372,5.26369071043371,6.56516495960568,5.26369071043372,12.4362751875735,5.26989001614642,5.26989001614642,5.26989001614643,5.26989001614643,12.4362751875735,12.4362751875735,6.56516495960568,6.56516495960568,5.26369071043371,5.26369071043371,12.4362751875735,12.4362751875735,5.26369071043371,5.26369071043371,5.26369071043371,12.4362751875735,12.4362751875735,6.56516495960567,6.56516495960567,6.56516495960567,6.56516495960567,5.26369071043372,5.26369071043372,6.56516495960568,6.56516495960568,12.4362751875735,12.4362751875735
"t5",8.17857062382647,5.75644399338838,2.40975098887355,10.8814007222469,0,4.37362435337775,9.90701987662053,4.65363528721472,3.61374756418506,10.8814007222469,6.9516568870341,6.9516568870341,10.8814007222469,6.11994226175647,6.9516568870341,4.37362435337775,4.37362435337775,3.61374756418506,3.61374756418506,10.8814007222469,6.9516568870341,10.8814007222469,5.75644399338838,4.65363528721472,10.8814007222469,6.9516568870341,6.9516568870341,10.8814007222469,5.75644399338838,5.75644399338838,4.65363528721472,4.65363528721472,5.75644399338838,4.37362435337775,5.75644399338838,10.8814007222469,4.37362435337775,10.8814007222469,10.8814007222469,6.9516568870341,6.8754988138317,6.9516568870341,4.00292716951479,4.00292716951479,10.8814007222469,3.44633724069239,4.00292716951479,4.00292716951479,4.00292716951479,4.00292716951479,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,4.65363528721472,4.65363528721472,10.8814007222469,5.75644399338838,5.75644399338838,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,4.00292716951478,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,6.9516568870341,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,4.37362435337775,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,4.00292716951478,4.00292716951478,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,6.9516568870341,6.9516568870341,10.8814007222469,10.8814007222469,10.8814007222469,4.37362435337775,4.37362435337775,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,10.8814007222469,5.75644399338838,5.75644399338838
"t6",9.73344508915299,7.3113184587149,3.96462545420007,12.4362751875735,4.37362435337775,0,11.4618943419471,6.20850975254124,5.92849881870427,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,7.67481672708299,8.50653135236062,5.7479639625533,5.7479639625533,5.92849881870427,5.92849881870427,12.4362751875735,8.50653135236062,12.4362751875735,7.3113184587149,6.20850975254124,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,7.3113184587149,7.3113184587149,6.20850975254124,6.20850975254124,7.3113184587149,4.6407301889293,7.3113184587149,12.4362751875735,4.6407301889293,12.4362751875735,12.4362751875735,8.50653135236062,8.43037327915822,8.50653135236062,5.92849881870427,5.92849881870427,12.4362751875735,5.37190888988188,5.92849881870427,5.92849881870427,5.92849881870427,5.92849881870427,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.20850975254124,6.20850975254124,12.4362751875735,7.3113184587149,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.92849881870427,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,4.6407301889293,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.92849881870427,5.92849881870427,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,4.6407301889293,4.6407301889293,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,7.3113184587149
"t7",5.83539101924245,11.4618943419471,9.21801004360588,4.29550917052003,9.90701987662053,11.4618943419471,0,11.4618943419471,11.4618943419471,5.59078411397928,11.4618943419471,11.4618943419471,5.59078411397928,10.6301797166694,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,5.59078411397928,11.4618943419471,5.59078411397928,11.4618943419471,11.461894341947,5.59078411397928,11.4618943419471,11.4618943419471,4.29550917052003,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,2.70862287360526,11.4618943419471,5.59078411397928,5.59078411397928,11.4618943419471,11.3857362687447,11.4618943419471,11.4618943419471,11.4618943419471,5.59078411397928,10.9053044131247,11.4618943419471,11.4618943419471,11.4618943419471,11.4618943419471,2.70862287360526,5.59078411397928,5.59078411397928,5.59078411397928,5.59078411397928,11.461894341947,11.461894341947,4.29550917052003,11.4618943419471,11.4618943419471,5.59078411397928,4.29550917052003,4.29550917052003,5.59078411397928,5.59078411397928,5.59078411397928,11.4618943419471,5.59078411397928,5.59078411397928,4.29550917052003,5.59078411397928,5.59078411397928,11.4618943419471,5.59078411397928,5.59078411397928,4.29550917052003,4.29550917052003,5.59078411397928,4.29550917052003,11.4618943419471,2.70862287360526,2.70862287360526,2.70862287360526,2.70862287360526,11.4618943419471,11.4618943419471,5.59078411397928,5.59078411397928,4.29550917052003,4.29550917052003,11.4618943419471,11.4618943419471,4.29550917052003,4.29550917052003,4.29550917052003,11.4618943419471,11.4618943419471,5.59078411397928,5.59078411397928,5.59078411397928,5.59078411397928,4.29550917052003,4.29550917052003,5.59078411397928,5.59078411397928,11.4618943419471,11.4618943419471
"t8",9.73344508915299,7.3113184587149,3.42355481421011,12.4362751875735,4.65363528721472,6.20850975254124,11.4618943419471,0,6.20850975254124,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,7.67481672708299,8.50653135236062,6.20850975254124,6.20850975254124,6.20850975254124,6.20850975254124,12.4362751875735,8.50653135236062,12.4362751875735,7.3113184587149,3.64068713945028,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,7.3113184587149,7.3113184587149,3.64068713945028,3.64068713945028,7.3113184587149,6.20850975254124,7.3113184587149,12.4362751875735,6.20850975254124,12.4362751875735,12.4362751875735,8.50653135236062,8.43037327915822,8.50653135236062,6.20850975254124,6.20850975254124,12.4362751875735,5.65191982371884,6.20850975254124,6.20850975254124,6.20850975254124,6.20850975254124,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,3.64068713945028,3.64068713945028,12.4362751875735,7.3113184587149,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.20850975254124,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.20850975254124,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.20850975254124,6.20850975254124,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,6.20850975254124,6.20850975254124,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,7.3113184587149
"t9",9.73344508915299,7.3113184587149,3.96462545420006,12.4362751875735,3.61374756418506,5.92849881870427,11.4618943419471,6.20850975254124,0,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,7.67481672708298,8.50653135236062,5.92849881870427,5.92849881870427,3.25955324134778,3.25955324134778,12.4362751875735,8.50653135236062,12.4362751875735,7.3113184587149,6.20850975254124,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,7.3113184587149,7.3113184587149,6.20850975254124,6.20850975254124,7.3113184587149,5.92849881870427,7.3113184587149,12.4362751875735,5.92849881870427,12.4362751875735,12.4362751875735,8.50653135236062,8.43037327915822,8.50653135236062,5.55780163484131,5.55780163484131,12.4362751875735,5.00121170601891,5.55780163484131,5.5578016348413,5.55780163484131,5.55780163484131,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.20850975254124,6.20850975254124,12.4362751875735,7.3113184587149,7.3113184587149,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.5578016348413,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.92849881870427,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,5.5578016348413,5.5578016348413,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,8.50653135236062,8.50653135236062,12.4362751875735,12.4362751875735,12.4362751875735,5.92849881870427,5.92849881870427,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,7.3113184587149,7.3113184587149
"t10",6.80977186486885,12.4362751875735,10.1923908892323,6.56516495960568,10.8814007222469,12.4362751875735,5.59078411397928,12.4362751875735,12.4362751875735,0,12.4362751875735,12.4362751875735,5.21956021847283,11.6045605622958,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,3.29615885986926,12.4362751875735,3.0257163945171,12.4362751875735,12.4362751875735,3.29615885986926,12.4362751875735,12.4362751875735,6.56516495960568,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.56516495960568,12.4362751875735,3.30022208712329,3.30022208712329,12.4362751875735,12.3601171143711,12.4362751875735,12.4362751875735,12.4362751875735,3.29615885986926,11.8796852587511,12.4362751875735,12.4362751875735,12.4362751875735,12.4362751875735,6.56516495960568,3.29615885986926,3.29615885986926,5.21956021847283,5.21956021847283,12.4362751875735,12.4362751875735,6.56516495960568,12.4362751875735,12.4362751875735,3.0257163945171,6.56516495960568,6.56516495960568,3.29615885986926,3.29615885986926,3.29615885986926,12.4362751875735,3.29615885986926,3.29615885986926,6.56516495960568,3.29615885986926,3.29615885986926,12.4362751875735,3.29615885986926,3.29615885986926,6.56516495960568,6.56516495960568,3.0257163945171,6.56516495960568,12.4362751875735,6.56516495960567,6.56516495960567,6.56516495960568,6.56516495960568,12.4362751875735,12.4362751875735,3.29615885986926,3.29615885986926,6.56516495960568,6.56516495960568,12.4362751875735,12.4362751875735,6.56516495960568,6.56516495960568,6.56516495960568,12.4362751875735,12.4362751875735,3.29615885986926,3.29615885986926,3.0257163945171,3.0257163945171,6.56516495960568,6.56516495960568,3.29615885986926,3.29615885986926,12.4362751875735,12.4362751875735
