,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,4.6721697,0.26186004,0.22209916,1.8880681,-0.073494345,-0.318119,0.021658741,-0.14106417,2.530726,8.651083,-0.0059865825,6.7398787,-0.32670546
t109,0.017138364,0.51098734,0.3004433,5.2592053,-0.0503465,-0.493039,0.16094722,-0.14519987,-0.15499146,15.094764,-0.0037211876,7.9804215,-0.35312152
t110,0.017448978,0.51063657,0.3013907,5.270547,-0.05046428,-0.49296156,0.16109027,-0.14418495,-0.15412475,15.111926,-0.0037228162,7.9805503,-0.35317746
t69,0.018439334,0.50600255,0.29867527,5.240258,-0.050087444,-0.48817614,0.16021568,-0.14160848,-0.15538652,14.970944,-0.0037283509,7.962589,-0.350961
t72,0.016931502,0.50659305,0.30120504,5.3527083,-0.050800126,-0.48262888,0.15784557,-0.12708455,-0.1528459,14.878209,-0.0040339273,7.8114405,-0.3397193
t121,0.014970263,0.50725067,0.30015573,5.329558,-0.051362775,-0.48561746,0.1580049,-0.12917198,-0.15336615,14.879883,-0.0040694163,7.8145924,-0.34120756
t122,0.015292541,0.5067318,0.30055296,5.333654,-0.051247984,-0.48507413,0.15796651,-0.12926982,-0.15296604,14.88086,-0.0040723216,7.815479,-0.3408676
t64,0.016596437,0.5015622,0.3016057,5.330574,-0.051415782,-0.48099214,0.15798652,-0.1302153,-0.15463263,14.849549,-0.004008689,7.836595,-0.34032473
t26,0.0070421034,0.5167467,0.26234975,5.314201,-0.047089513,-0.43779564,0.13902292,-0.10081609,-0.14657083,14.417404,-0.0037504763,7.433804,-0.2755997
t52,0.0010733004,0.5356627,0.24368484,4.900051,-0.05181123,-0.4341662,0.13341399,-0.09723217,-0.15208551,13.973224,-0.0028854748,7.652348,-0.2752976
t75,0.0037232002,0.54858285,0.25019923,5.430579,-0.049498037,-0.43395996,0.1390188,-0.094150916,-0.16935968,14.580539,-0.003046374,7.6568894,-0.27600148
t76,0.004544439,0.5534312,0.25169173,5.453682,-0.04856605,-0.43453488,0.13894026,-0.094155855,-0.16858444,14.62379,-0.003035245,7.659283,-0.27378678
t38,0.38939118,0.52344644,0.21315187,4.123716,-0.053329602,-0.4277123,0.12016624,-0.09474741,-0.1297058,12.990277,-0.002805275,7.567025,-0.26708812
t42,0.020598026,0.58865744,0.2871792,5.4487925,-0.04668386,-0.5218248,0.16336286,-0.09110469,-0.14081231,16.219841,-0.003408594,8.49504,-0.32316595
t43,0.021629881,0.5904727,0.28340557,5.3656325,-0.044375096,-0.53080577,0.16353427,-0.0944562,-0.14240824,16.108292,-0.0036974556,8.351328,-0.33204418
t104,0.030177945,0.5661689,0.2878588,5.4191303,-0.045820266,-0.50370544,0.16356373,-0.077616476,-0.13814016,15.963307,-0.003200372,8.493748,-0.32069027
t105,0.029934809,0.5662991,0.28799635,5.4197764,-0.046004277,-0.5033936,0.16351317,-0.07683565,-0.13813786,15.949676,-0.003205529,8.496811,-0.3200295
t18,1.2348578,0.5169435,0.16918966,3.6097417,-0.05378124,-0.49968,0.11798456,-0.101714425,-0.026889594,13.790909,-0.0046159266,8.29289,-0.33968738
t25,0.034139093,0.61070293,0.30492574,5.4882193,-0.04307988,-0.53419065,0.16415066,-0.088423274,-0.13650379,16.371042,-0.003676562,8.581706,-0.33261186
