"accepted_species","traits"
"t58",1
"t69",1
"t82",1
"t88",1
"t94",1
"t105",0
"t109",1
"t113",1
"t122",1
"t123",1
"t124",0
"t127",1
"t129",NA
"t130",1
"t133",0
"t135",1
"t141",1
"t142",0
"t146",1
"t147",1
"t148",1
"t149",0
"t150",1
"t152",1
"t153",1
"t154",1
"t157",1
"t159",1
"t160",1
"t161",1
"t162",1
"t163",1
"t164",1
"t165",1
"t167",NA
"t168",1
"t169",0
"t170",1
"t171",1
"t175",1
"t177",1
"t178",1
"t179",1
"t181",0
"t182",NA
"t184",1
"t185",1
"t186",1
"t187",1
"t188",1
"t189",1
"t191",1
"t192",0
"t193",NA
"t194",1
"t197",NA
"t198",NA
"t199",1
"t200",1
"t203",1
"t204",1
"t205",NA
"t206",1
"t207",1
"t208",1
"t209",1
"t210",1
"t211",1
"t212",NA
"t213",0
"t214",0
"t215",0
"t216",1
"t217",1
"t218",1
"t219",1
"t220",1
"t221",1
"t222",1
"t223",1
"t224",NA
"t225",NA
"t226",1
"t227",1
"t228",1
"t230",1
"t231",1
"t232",1
"t233",1
"t234",1
"t235",1
"t236",1
"t237",1
"t238",1
"t239",0
"t240",1
"t241",1
"t242",1
"t243",1
"t244",1
