"accepted_species","trait_ARD"
"t12","0"
"t13","0"
"t8","0"
"t21","0"
"t47","0"
"t48","0"
"t9","0"
"t4","0"
"t93","0"
"t94","0"
"t51","0"
"t52","0"
"t2","0"
"t57","1"
"t58","0"
"t64","1"
"t65","0"
"t40","0"
"t26","1"
"t53","1"
"t54","1"
"t35","1"
"t34","1"
"t73","1"
"t74","1"
"t19","0"
"t20","0"
"t55","1"
"t70","1"
"t86","1"
"t87","1"
"t10","0"
"t6","1"
"t59","0"
"t60","0"
"t90","1"
"t97","1"
"t98","1"
"t76","1"
"t43","1"
"t44","1"
"t14","1"
"t7","0"
"t3","0"
"t17","0"
"t75","0"
"t77","0"
"t78","0"
"t61","0"
"t45","0"
"t28","0"
"t66","1"
"t67","1"
"t79","0"
"t80","0"
"t31","0"
"t18","0"
"t38","0"
"t39","0"
"t22","0"
"t32","1"
"t33","1"
"t46","0"
"t68","1"
"t69","1"
"t83","1"
"t84","1"
"t85","1"
"t27","1"
"t15","0"
"t88","0"
"t89","0"
"t16","1"
"t81","0"
"t82","0"
"t50","0"
"t36","0"
"t99","1"
"t100","1"
"t49","0"
"t37","0"
"t23","0"
"t91","1"
"t92","1"
"t95","0"
"t96","0"
"t56","0"
"t71","0"
"t72","0"
"t41","0"
"t42","0"
"t11","0"
"t24","0"
"t25","0"
"t29","0"
"t30","0"
"t62","0"
"t63","1"
"t5","1"
"t1","0"
