,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,5.157164,-0.3228027,0.008018975,0.4335885,1.0733082,8.547764,1.1954631,-0.08107288,0.025371382,0.37238327,3.1823587,-0.91331047,6.84446
t2,12.818582,-0.36029914,3.964689,0.56490886,1.3018059,9.611064,-0.047057964,-0.12328204,0.108300656,-0.9134147,2.360107,-0.16311395,8.791953
t3,13.157462,-0.32935053,4.548351,0.52145416,1.0744288,7.9135528,-0.050902948,-0.12231008,0.13923144,-0.972344,0.8178158,1.4062778,8.268849
t4,0.12701666,-0.8260459,0.06847141,0.54246694,1.2987134,10.079506,15.020951,-0.13248561,0.13482761,-0.9378777,0.32900202,-1.1751598,9.266665
t5,10.614529,9.55603,0.02478341,0.27157196,0.96381795,7.562282,-0.34585434,-0.09491888,1.3036418,9.606049,8.626642,-0.9037076,3.119925
t6,13.941844,-0.3140158,5.046331,0.5278991,1.0695771,8.012675,-0.048672017,-0.12949122,0.15206602,-1.0063915,0.6296535,2.0081024,8.540326
t7,13.822342,-0.29098094,5.0248117,0.51509225,1.0094376,7.575588,-0.051039457,-0.12677367,0.1552029,-0.9619464,0.3116259,2.5231323,8.305306
t8,0.2734497,-0.93911076,0.08935801,0.6374817,1.4481808,10.9336195,20.275457,-0.16268934,0.17010935,-1.1107445,0.3677164,-1.3109413,10.866471
t9,12.859454,-0.26190343,4.680318,0.47873098,0.8699798,6.6593595,-0.06072762,-0.1200079,0.15240553,-0.8511017,-0.007825098,2.9087753,7.6175847
t10,6.9023166,2.7199724,0.022426024,0.31128597,0.75160843,7.7284136,-0.27659813,-0.11068185,0.027315384,11.619748,4.105684,1.92651,2.48292
t11,10.954363,8.953774,0.027501106,0.30201983,1.0969286,9.08338,-0.3430276,-0.10128587,0.99859554,9.345001,8.975721,-0.9579682,3.9312847
t12,11.697867,-0.0461978,5.055833,0.34610474,0.26603535,3.9809108,-0.026483241,-0.107140645,0.182781,-0.56591153,-0.0917577,8.47023,6.1520844
t13,13.484967,-0.34819016,4.5304103,0.5433114,1.1621255,8.470583,-0.05265093,-0.12506527,0.13704868,-1.0154539,1.2427388,0.83374643,8.6003895
t14,0.27558178,-0.55101675,0.073343985,0.23681247,0.48207998,1.080913,16.443836,-0.15511961,0.11863435,-0.043971088,-0.17191319,-0.0358228,3.766044
