accepted_species,estimate
t7,0.13347977
t24,0.54893714
t194,0.40089962
t223,0.40166244
t298,0.5173674
t290,0.50251836
t151,0.5749315
t339,0.62347925
t165,0.6218477
t452,0.6027895
t463,0.6014053
t436,0.6093064
t364,0.6184713
t399,0.60424644
t224,0.5498936
t68,0.39821613
t486,0.592153
t359,0.5913266
t219,0.47796497
t349,0.50246096
t192,0.31241226
t169,0.32688507
t143,0.27402496
t279,0.21644326
t52,0.46708512
t63,0.54248905
t381,0.33677298
t405,0.26691502
t152,0.30401203
t389,0.3881838
t380,0.3376647
t155,0.33213133
t431,0.15048696
t76,0.25585574
t282,0.7169138
t311,0.7439373
t267,0.70704037
t148,-1.0522778
t141,-1.0497278
t317,-0.90450186
t213,-0.8742648
t130,-0.8959571
t402,-0.7982513
t343,-1.2707605
t316,-1.289071
t337,-1.2818809
t245,-1.2991021
t218,-1.3850789
t27,-1.8911264
t8,-3.200712
