accepted_species,estimate
t10,0.78700566
t23,0.40498397
t24,0.42904142
t29,0.7699004
t35,1.3228376
t37,1.3228376
t55,0.2086347
t80,0.20964539
t85,0.1123634
t339,0.9633531
t387,1.2881595
t378,1.6471363
t234,0.7525947
t388,0.9829376
t416,0.86659175
t363,0.96629536
t244,-1.1911199
t138,-0.17292246
t112,0.13296974
t76,0.13775827
t375,-0.63723147
t291,-1.522184
t255,-1.4760938
t137,-0.7781672
t158,-0.58947086
t219,-0.68895024
t226,-0.8187889
t53,-0.21232614
t263,0.5619354
t341,0.72842646
t385,0.35654318
t201,0.40927532
t327,1.7201886
t408,1.492801
t114,0.04794424
t115,0.05864177
t111,-0.40174684
t141,-0.40787917
t117,-0.40174684
t324,-1.3838096
t241,-1.2122154
t6,0.9778664
t8,0.4315375
