,Ev Model,Missing Type,Tree Type,Variable Type,Signal,phylopars,phylnn_fill_means,linear_eigenvecs,linear_PEM,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_PEM,xgb_umap,xgb_autoencoded
0,OU,mcar,ultrametric,continuous,0.172065374944426,0.4383113804276184,0.6431595240888469,0.7230105275309191,0.49854860215002156,0.6977386109739212,0.6235321049955502,0.6479480619082136,0.6042918089142355,0.6688067194082137,0.6213343189622627
1,OU,phyloNa,ultrametric,continuous,0.172065374944426,0.992212677600766,0.9948262071692306,0.9320250154390888,0.9932090098300137,0.969612853308436,1.0250510860271997,1.0058403036985257,0.9975663802985257,1.0802839824985258,1.0880244430790262
2,OU,mcar,with_extinct,continuous,0.988837359879598,0.47055671216009753,0.5341468355440342,0.6716822162697105,0.5473230994527745,0.6728412416320089,0.6336122366918606,0.5246464089191524,0.568788310186411,0.739797037788861,0.5985965053297864
3,OU,phyloNa,with_extinct,continuous,0.988837359879598,0.7010430190635574,0.5887280831882531,0.780847932523095,0.6638692444896067,0.9022593689831412,0.7872442667428441,0.6193603439955047,0.6130385051925271,0.7382328987808257,0.781879175756755
4,OU,mcar,ultrametric,continuous,0.0059717910690801,0.7493856690270919,0.7911417825263468,0.7254242672341606,0.7705072517275371,0.7542455806820296,0.742678626956077,0.7688711140371336,0.7694520879371336,0.7446928213371334,0.7916453332728015
5,OU,phyloNa,ultrametric,continuous,0.0059717910690801,0.8824974051489735,0.8781756989186972,0.9760616979459483,1.1850354025429515,0.9777859883974271,1.009800871726805,1.0311385274397824,1.0678686074397825,1.0364432095397826,0.9808703023397827
6,OU,mcar,with_extinct,continuous,0.999767357124982,0.6585519835616799,0.7454287289290039,0.5398429643412922,0.7117162941368307,0.6117375977939565,0.7760734553784852,0.6467054825409575,0.7116176950128974,0.6535695851809293,0.6600922051100111
7,OU,phyloNa,with_extinct,continuous,0.999767357124982,0.5272406856768539,0.6367327097051746,0.43029676681985474,0.5241632267991384,0.6280462936249357,0.8951569870054982,0.5784727939506289,0.6705556668979973,0.7224970806348393,0.702247888628468
8,OU,mcar,ultrametric,continuous,0.999859344444417,0.439412786507064,0.5726631499664923,0.9608325681555172,0.5524595467397726,0.6782910876476185,0.8486506155484896,0.5095773651819193,0.608491049255794,0.8688468425780644,0.7189541634519193
9,OU,phyloNa,ultrametric,continuous,0.999859344444417,0.8825128598670545,0.884252023107939,2.1915110518833076,0.9321433128555039,0.9311722140786861,1.8498717834426255,2.5202028722977032,0.8669854465384048,0.8675976917947077,0.8395387417034608
10,OU,mcar,with_extinct,continuous,0.999881375871036,0.5846271774891251,0.586331698269282,0.6713980843744423,0.5670269760882878,0.7339046972316609,0.8058809088017137,0.5697032963845989,0.6062833608914745,0.776375680279752,0.6657859516489819
11,OU,phyloNa,with_extinct,continuous,0.999881375871036,0.45477087314627207,0.4871626973099499,0.6777886887517975,0.4715322634614381,0.6839042050656406,0.6026336503385658,0.512554027483799,0.5090124051060718,0.6533378925041561,0.5626451563086081
12,OU,mcar,ultrametric,continuous,0.797586333434978,0.40913648808277053,0.387165908088209,0.549269922943626,0.2615744929795908,0.6497267189781392,0.5702070711654379,0.585023987748577,0.39925744723990264,0.7481290718898309,0.538455463348577
13,OU,phyloNa,ultrametric,continuous,0.797586333434978,0.4495590477906342,0.49585356323561236,0.4470009523511238,0.6825056476416982,0.42179180251329795,0.6552705542131082,0.35999528741052356,0.45680410172219926,0.4236986116195022,0.4128182710226273
14,OU,mcar,with_extinct,continuous,0.996940259550866,0.520312549616875,0.4746795849145486,0.6837031748523439,0.5695946074193136,0.6245484630669687,0.6704781299712191,0.5869597636687108,0.5073737304604661,0.5207402982112973,0.5473770492729805
15,OU,phyloNa,with_extinct,continuous,0.996940259550866,0.49226356694517925,0.8231763566372186,0.7045969508141472,0.5160000851515993,0.6600732116487182,0.6377763006435948,0.5463400217611698,0.46104718974249326,0.5866248752473502,0.5460127959213302
16,OU,mcar,ultrametric,continuous,0.283832202884273,0.3376074610503652,0.3088503805785697,0.4794848725836324,0.5452634961216807,0.4547544064419517,0.5618034555818213,0.40706917184868063,0.3974679804547128,0.493158065382547,0.565925794917543
17,OU,phyloNa,ultrametric,continuous,0.283832202884273,0.9061561664948744,1.1714578766092536,0.8526401439686577,1.1970357545734198,0.9481437295017751,0.8791739785072412,0.8854164152149968,0.8913392848149968,0.881366275877905,0.9297799988779051
18,OU,mcar,with_extinct,continuous,0.999926686256414,0.5017575013837532,0.7377167392635662,0.6181514649519869,0.5469786122072616,0.599309220898807,0.6495265023291831,0.6748706622118076,0.513226463613451,0.49120719325908735,0.5866641006233693
19,OU,phyloNa,with_extinct,continuous,0.999926686256414,0.5402851521189141,0.6853303439206296,0.6998013654292228,0.5372437141130803,0.830042832186605,0.6386149971894115,0.5358614731864461,0.6154056444223795,0.6808605542335938,0.7222811367923759
20,OU,mcar,ultrametric,continuous,0.650162470267998,0.4104890959801611,0.41609571811247903,0.5886295615704569,0.7179521196334365,0.6705300613445692,0.505516240481545,0.5008468530672509,0.5512159923172508,0.38097839035725073,0.46775214052857994
21,OU,phyloNa,ultrametric,continuous,0.650162470267998,0.9264801392812781,0.9440984719440519,1.3533912862121729,1.228093689045639,0.984937977312827,1.3643468866750033,1.0512436300642163,1.1664389978556042,0.9194449505642164,1.023323152386813
22,OU,mcar,with_extinct,continuous,0.96350947385811,0.6471286035249432,0.5786952074371039,0.6824815498467193,0.6642537890103951,0.6663830076029276,0.7246904006037272,0.7273673513244541,0.6388791657374935,0.6742972875888669,0.6823995513228283
23,OU,phyloNa,with_extinct,continuous,0.96350947385811,1.2203354855169803,0.835037101771169,1.251806395452338,1.1761511175138124,1.519350896577545,1.4689133579950633,1.0105800946313022,0.9611476952547837,1.087090625783159,0.9239052848115457
24,OU,mcar,ultrametric,continuous,0.947451080089602,0.409978316662415,0.36848204061486245,0.5750550612851482,0.5898222748314981,0.5038986932185456,0.5608004301234033,0.5326741892582414,0.49974732534345,0.5762058713431669,0.5337101837092804
25,OU,phyloNa,ultrametric,continuous,0.947451080089602,0.6258743078114392,0.813398574951971,0.818822215370029,0.8429797458647897,0.8690192005261286,0.7829457829290618,0.8424893655667726,0.9572013765667726,0.8773700185667727,0.7737078604607375
26,OU,mcar,with_extinct,continuous,0.984422236381764,0.5640258087623313,0.7223526008851242,0.729587740194713,0.644400153474991,0.5841688450935472,0.6564318397431471,0.6280095493781589,0.5220631208789359,0.5993286623945011,0.5979157496501427
27,OU,phyloNa,with_extinct,continuous,0.984422236381764,0.6586717198076798,0.7883249156905352,2.5290705525348507,0.8433624857614646,0.8718978103073047,0.8581089160491109,0.9161463125880326,0.706574969937745,0.8024010591198006,0.8609185733654324
28,OU,mcar,ultrametric,continuous,0.490095269244096,0.9489423253234957,0.9365661519679863,1.1323884959039576,1.1883188838484302,1.127279070765196,1.1701506848872023,1.1442354411893767,1.0400545021893768,1.1275892183377574,1.027094321637757
29,OU,phyloNa,ultrametric,continuous,0.490095269244096,0.9386372603749091,1.052684579935774,1.1348295655394494,1.1537980963974621,1.1329594066750759,0.9738522249830653,1.1003748134740239,0.9355660974740238,1.1187613734740238,1.0762712034740238
30,OU,mcar,with_extinct,continuous,0.999730142999186,0.6175762056226198,0.8890387059067766,0.8276838585827491,0.6773880729399557,0.6794141362081791,0.7280380888332945,0.7084954570853643,0.7250247915371288,0.7242296197485499,0.6478019161134073
31,OU,phyloNa,with_extinct,continuous,0.999730142999186,0.6573536156659684,0.881118592596512,0.7794566883894588,0.7355578653454968,0.8737310105256902,0.9225999053367836,0.7270841574028976,0.6671660377152901,0.8221334665589652,0.7816111570584711
