accepted_species,estimate
t211,0.4261115
t225,0.66885316
t182,0.35982186
t169,0.027047489
t171,0.016721824
t170,-0.07064364
t433,0.25147885
t380,0.259895
t364,0.23730408
t373,0.259895
t463,0.24523033
t252,0.32035857
t270,0.2098448
t488,0.42773065
t489,0.42773065
t392,0.44275114
t278,0.21765046
t322,0.4150285
t289,0.25036123
t415,0.40887237
t467,0.40887237
t468,0.40887237
t262,0.25036123
t412,0.9698014
t334,1.0157336
t491,0.9768256
t275,0.7599519
t276,0.7599519
t274,0.7599519
t308,1.0741644
t257,0.7634166
t292,0.8001516
t297,0.72566074
t272,0.80628157
t428,0.6720996
t385,1.0397406
t287,0.40313134
t465,0.6824346
t466,0.6824346
t295,0.40313134
t336,0.39519867
t320,0.4263919
t370,0.6824346
t284,0.40313134
t181,-0.07869684
t208,-0.080605105
t174,-0.06681441
t103,-0.65728974
t101,-0.67504334
