"accepted_species","trait_OU_scaled"
"t5",-0.0423119570296642
"t97",2.49959346453494
"t98",2.43530515222455
"t65",1.5206373384081
"t66",0.836188760040962
"t18",-0.576935609103483
"t30",0.327903969595336
"t31",-0.137939174706646
"t7",-0.244569408469952
"t52",-0.674505413587733
"t63",0.212190749636411
"t64",-0.117680327085741
"t21",1.14337283274008
"t46",-1.74773728072817
"t47",-0.722472075567325
"t95",0.244747011192292
"t96",0.695576759724787
"t99",0.782603937150293
"t100",0.741330215334802
"t88",0.645452233539007
"t13",0.449370222225183
"t50",-1.64454521038142
"t68",0.650130040168175
"t69",0.638260238396388
"t1",0.639357394061338
"t70",-0.341347181463708
"t71",-0.406191849341727
"t43",2.08091794556204
"t44",1.78907421996753
"t57",0.091573502690969
"t58",0.686914249348509
"t35",-0.769842236416305
"t36",-0.0577141405144902
"t34",-0.777440189606903
"t55",0.449015399855569
"t49",-0.146940073182918
"t48",-0.975218041405286
"t4",0.480027221174809
"t16",-0.0185747357577285
"t53",0.802138773783443
"t54",-0.106161266954325
"t17",0.0661947927402845
"t28",-0.672772910817558
"t41",-0.297569614704841
"t42",-1.13194739183525
"t38",1.03097484036254
"t75",-0.964833518559033
"t76",1.06616966821992
"t27",0.307122287824675
"t83",-0.910935776219743
"t84",-0.637785899612237
"t37",-0.510476859748315
"t9",-1.48906403748719
"t12",0.0964921553364461
"t93",0.170284278428783
"t94",-0.173573990779652
"t14",0.100741100782929
"t29",0.338652959718614
"t51",-2.26864341804314
"t81",-1.00447746529572
"t82",-1.38011733258548
"t45",-1.55180804295206
"t32",-0.269858999293995
"t33",-1.82539839586704
"t11",0.535435496333013
"t2",0.125826607059964
"t67",-1.21803877504616
"t74",-0.340830919209352
"t89",-0.826165206389104
"t90",-1.31930087759477
"t56",0.682133062397414
"t8",0.984802604992117
"t59",0.886575343364529
"t60",0.68126812329929
"t72",-0.202270469686549
"t73",-0.765637621556634
"t22",-0.949340503206038
"t79",0.39942228882505
"t80",0.775731412499308
"t25",2.11199363752904
"t77",0.942712300835274
"t78",0.717386414995467
"t19",-0.373186203395156
"t23",0.155882616182356
"t24",0.775398242377862
"t85",2.21547133031343
"t86",0.85454271267674
"t40",-0.643783397573403
"t10",-0.585307974334227
"t6",0.151057393051514
"t15",1.55367877729267
"t3",-0.594671649390443
"t61",-1.11667332409252
"t62",0.468828064979466
"t26",0.406590075620585
"t39",-0.900673429813577
"t87",-2.03315489986245
"t91",-1.51805535467239
"t92",-1.77269758566374
"t20",0.31412779719651
