accepted_species,estimate
t22,-0.21469522
t211,0.13271073
t291,0.13271073
t247,0.13271073
t274,0.13271073
t234,0.13271073
t255,0.13271073
t256,0.13271073
t298,0.13271073
t165,0.13271073
t166,0.13271073
t134,0.13271073
t210,0.13271073
t163,0.13271073
t140,0.13271073
t143,0.13271073
t98,0.13271073
t178,0.13271073
t115,0.13271073
t283,0.13271073
t260,0.13271073
t29,0.13271073
t91,0.13271073
t67,0.13271073
t53,0.13271073
t87,0.13271073
t220,0.13271073
t123,0.13271073
t224,0.13271073
t159,0.13271073
t3,-6.559041
