,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,12.317021,0.24022219,1.0114074,9.672918,4.6569166,2.9470665,4.235923,4.4421105,6.193658,5.273337,6.815858,6.494524,2.8189406,3.8130136,3.3585851,5.776044
t2,12.195181,0.3350143,0.9428554,9.506651,4.639334,2.8179803,4.36887,4.400583,6.0398784,5.2585464,6.9126143,6.3831415,2.738151,3.682026,3.5110526,5.5584164
t3,12.330235,0.1531606,1.0546433,9.673815,4.6499677,2.9197583,4.24642,4.4485483,6.163933,5.3082676,6.830184,6.507418,2.7894123,3.8230648,3.3863988,5.772683
t4,12.207565,0.37948436,0.861853,9.490261,4.704457,2.782407,4.343543,4.4481897,6.0810328,5.2314606,6.9038415,6.3908453,2.724821,3.679539,3.4814353,5.6221123
t5,12.3262,0.20468013,1.1753197,9.741941,4.574832,3.0948083,4.2297635,4.382621,6.232813,5.3235273,6.7302175,6.50321,2.9404209,3.8910532,3.2764597,5.8677855
t6,12.093876,0.32220227,0.95715046,9.327232,4.480707,2.7212598,4.4809623,4.270725,5.8334627,5.310891,7.0475307,6.234499,2.6360486,3.5454676,3.7772417,5.122603
t7,12.265226,0.26355478,1.1165967,9.586776,4.6054254,2.914093,4.3230906,4.414335,6.059159,5.265798,6.862299,6.468216,2.8021562,3.74262,3.4651852,5.6019588
t8,12.261389,0.20841226,0.9925464,9.719142,4.570835,3.0287917,4.279296,4.349668,6.2465076,5.3762865,6.7320986,6.4146953,2.8773298,3.9069061,3.269369,5.908899
t9,12.026214,0.27233407,0.91876453,9.258649,4.4550905,2.6574633,4.4570665,4.2537584,5.7555923,5.27782,7.0979195,6.244496,2.5814922,3.46926,3.845099,5.0217223
t10,12.059821,0.32149333,0.9882,9.319847,4.4603624,2.719813,4.4962792,4.267774,5.8017426,5.281949,7.0525723,6.2545385,2.6380858,3.5174932,3.7899406,5.0842366
t11,12.160325,0.49173194,0.8252775,9.3829975,4.7791567,2.6825764,4.4307127,4.449943,5.98551,5.218364,6.9747767,6.3138146,2.6636941,3.5942414,3.5802233,5.528042
t12,12.40174,0.20101464,1.0095602,9.850269,4.603907,3.065045,4.2143674,4.445053,6.231061,5.3683715,6.8235803,6.5767345,2.872726,3.9752574,3.3102229,5.7939677
t13,12.191233,0.23835702,0.37410676,9.230413,4.583911,2.4872162,4.2670307,4.3090973,5.940355,5.387595,7.1179924,6.125566,2.3990252,3.5190926,3.9259582,5.1543474
t14,12.24458,0.3114127,0.56980497,9.572046,4.7286167,2.7098033,4.2358146,4.429285,6.2019553,5.2724676,6.9657006,6.364047,2.6142464,3.7121284,3.4715667,5.724729
t15,12.359152,0.17409876,1.2402644,9.71542,4.611204,3.0575004,4.193512,4.411958,6.2245574,5.2882466,6.751304,6.5307345,2.917881,3.8459363,3.3073788,5.8450956
t16,11.873997,5.608034,4.3238325,7.441762,7.654197,1.3499962,6.2601485,4.6294203,5.6024184,4.3317804,7.174867,5.0958548,2.675502,2.3903465,3.6295736,4.402659
t17,12.175435,0.2583811,0.66519356,9.534638,4.6278706,2.7637403,4.281525,4.3938046,6.1138196,5.2534904,6.976701,6.3990974,2.6308694,3.6808739,3.4872673,5.66524
t18,12.156335,0.24042739,0.36866954,9.340199,4.6309137,2.5897212,4.247018,4.407115,5.9978933,5.262455,7.0304766,6.3248277,2.5432272,3.5995533,3.6848726,5.3479033
t19,-3.2832463,3.944659,2.7832918,6.5696206,3.7013347,2.5959964,7.083245,4.971151,8.220463,4.349901,6.762651,2.2253373,4.8653326,4.7319646,5.0067983,4.9566636
t20,11.8305025,5.0954742,4.2975106,7.2751,7.688483,1.5210102,6.3174458,4.8674827,5.4234686,4.175849,7.6028843,5.0124345,2.8180792,2.7039201,3.530978,4.4729447
t21,12.148918,-0.31001267,-1.6049426,8.515702,5.0810547,1.9702629,3.7755976,4.215778,5.955567,5.481633,7.1528907,5.9527006,1.8769813,3.389787,4.244123,4.708486
