"accepted_species","trait_ARD"
"t1","0"
"t7","1"
"t45","0"
"t46","0"
"t39","0"
"t49","1"
"t157","1"
"t190","0"
"t191","1"
"t165","1"
"t170","0"
"t206","0"
"t207","0"
"t211","0"
"t212","0"
"t70","1"
"t87","0"
"t114","0"
"t115","0"
"t80","1"
"t187","1"
"t188","1"
"t94","0"
"t219","0"
"t220","0"
"t126","0"
"t122","0"
"t9","1"
"t6","0"
"t14","0"
"t15","1"
"t53","1"
"t54","0"
"t11","1"
"t18","1"
"t19","0"
"t16","1"
"t17","1"
"t91","1"
"t92","0"
"t58","1"
"t20","0"
"t116","0"
"t117","1"
"t63","1"
"t64","1"
"t50","0"
"t51","1"
"t90","1"
"t183","0"
"t184","0"
"t125","0"
"t102","1"
"t103","0"
"t127","1"
"t153","1"
"t210","1"
"t213","1"
"t214","0"
"t67","1"
"t10","0"
"t12","0"
"t13","1"
"t29","0"
"t35","0"
"t98","0"
"t151","1"
"t152","0"
"t128","1"
"t198","1"
"t199","0"
"t189","0"
"t217","0"
"t218","0"
"t175","0"
"t202","0"
"t203","0"
"t40","1"
"t41","0"
"t34","0"
"t31","1"
"t26","0"
"t25","0"
"t111","1"
"t112","0"
"t106","0"
"t215","0"
"t216","0"
"t118","0"
"t73","0"
"t139","1"
"t140","1"
"t134","0"
"t155","0"
"t156","1"
"t88","0"
"t166","0"
"t167","1"
"t154","1"
"t89","0"
"t168","1"
"t169","1"
"t200","0"
"t201","0"
"t186","0"
"t185","0"
"t176","1"
"t196","0"
"t197","0"
"t181","0"
"t208","0"
"t209","0"
"t162","0"
"t131","1"
"t158","0"
"t159","0"
"t96","0"
"t97","1"
"t60","0"
"t38","1"
"t47","0"
"t77","0"
"t78","0"
"t36","1"
"t21","0"
"t62","1"
"t163","1"
"t164","1"
"t32","1"
"t33","0"
"t37","1"
"t107","1"
"t147","1"
"t148","1"
"t108","1"
"t141","0"
"t142","0"
"t85","1"
"t121","0"
"t160","1"
"t161","0"
"t52","0"
"t149","1"
"t150","1"
"t74","0"
"t75","0"
"t59","1"
"t182","1"
"t194","1"
"t195","1"
"t204","1"
"t205","1"
"t120","1"
"t76","0"
"t71","1"
"t61","0"
"t57","1"
"t30","1"
"t69","1"
"t177","0"
"t178","1"
"t119","1"
"t101","0"
"t83","1"
"t48","1"
"t65","0"
"t66","0"
"t42","0"
"t56","1"
"t79","1"
"t105","1"
"t173","0"
"t174","0"
"t72","0"
"t123","0"
"t124","0"
"t137","1"
"t138","0"
"t86","0"
"t109","0"
"t110","1"
"t143","0"
"t144","0"
"t179","0"
"t180","1"
"t113","0"
"t81","0"
"t44","0"
"t27","1"
"t8","1"
"t28","1"
"t129","1"
"t130","1"
"t95","1"
"t99","1"
"t100","0"
"t84","0"
"t5","0"
"t4","0"
"t55","1"
"t82","1"
"t135","1"
"t136","0"
"t93","0"
"t132","1"
"t133","1"
"t104","0"
"t192","1"
"t193","0"
"t68","0"
"t171","0"
"t172","0"
"t145","1"
"t146","0"
"t43","1"
"t22","0"
"t23","1"
"t24","0"
"t3","0"
"t2","0"
