"accepted_species","traits"
"t110",1
"t115",0
"t116",0
"t123",0
"t125",0
"t128",1
"t130",1
"t132",0
"t136",0
"t137",1
"t138",1
"t142",1
"t143",1
"t144",NA
"t146",1
"t152",NA
"t153",1
"t155",1
"t156",1
"t158",1
"t159",NA
"t160",1
"t161",NA
"t162",0
"t164",1
"t167",1
"t169",1
"t172",1
"t174",1
"t175",1
"t176",0
"t178",NA
"t179",1
"t181",1
"t182",0
"t183",1
"t184",1
"t185",1
"t186",1
"t187",NA
"t188",0
"t189",1
"t190",0
"t191",0
"t192",1
"t193",0
"t194",0
"t195",0
"t196",1
"t197",NA
"t198",0
"t199",NA
"t200",1
"t201",1
"t203",1
"t204",NA
"t206",1
"t207",1
"t208",1
"t209",0
"t210",1
"t211",1
"t212",NA
"t213",1
"t214",0
"t215",0
"t216",1
"t217",1
"t218",1
"t220",1
"t221",1
"t222",1
"t223",0
"t224",1
"t225",1
"t226",0
"t227",0
"t228",0
"t229",1
"t230",1
"t231",0
"t232",0
"t233",0
"t234",0
"t235",0
"t236",0
"t237",0
"t238",0
"t239",0
"t240",0
"t241",1
"t242",1
"t243",1
"t244",1
"t245",1
"t246",1
"t247",1
"t248",1
"t249",1
"t250",1
