,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,0.71939075,3.5950189,3.9171855,8.223805,6.476394,1.548673,4.070533,3.6024852,8.122169,2.6766217,7.3954635,6.3358765,3.2648246
t2,0.7033973,3.5665975,3.9183242,8.238031,6.4685435,1.5333084,4.0615997,3.5977397,8.129191,2.6556177,7.3864107,6.320571,3.275269
t3,0.86647683,3.8827276,3.8577294,8.047916,6.591041,1.7187929,4.1923738,3.6742198,8.063824,2.8985705,7.526308,6.501856,3.1469576
t4,10.00142,9.193325,7.2964897,8.678596,5.0903177,1.6570143,4.5001388,6.3055086,7.584731,4.658657,4.7114105,2.212171,2.3453786
t5,10.0559845,9.194785,7.244611,8.701482,5.024481,1.6723362,4.433474,6.3576894,7.566075,4.685992,4.7256413,2.206312,2.3274584
t6,10.076327,9.349979,7.2412105,8.691344,4.9902983,1.5867825,4.344809,6.3034716,7.6353917,4.7390246,4.6832833,2.1282308,2.342308
t7,10.037576,8.853292,7.25596,8.535439,5.0183125,1.8790648,4.4796486,6.381701,7.4390078,4.6487017,4.8282013,2.2755756,2.3048098
t8,0.85062677,3.8499207,3.847108,8.069074,6.586868,1.7059457,4.1851163,3.6742067,8.07638,2.876441,7.515576,6.4856076,3.1521688
t9,11.556561,1.4563909,8.293767,4.964696,5.520034,5.3325553,5.459617,4.8382473,5.2375207,4.2101536,7.4462757,2.0911582,0.37869155
t10,0.44247302,3.1294487,4.0250893,8.531505,6.3120418,1.2995269,3.8832786,3.4977698,8.237094,2.3089457,7.244766,6.1352715,3.4069417
t11,0.9699847,4.18641,3.8840408,7.947902,6.6800885,1.8617307,4.341426,3.7114837,7.958056,3.0816662,7.6926217,6.7352114,3.0876732
t12,10.111806,10.232525,7.58955,9.363624,5.4470353,1.0349514,4.6900644,6.3802867,8.020546,4.5750136,4.2723527,1.981883,2.5531375
t13,0.40253928,3.1336346,3.9423497,8.448823,6.3147583,1.2696512,3.8611248,3.534565,8.18094,2.3473463,7.2311215,6.0563693,3.4332962
t14,0.97008836,3.9585214,3.7342846,7.940654,6.6324215,1.7478031,4.2450323,3.7108088,8.100109,3.0039122,7.5992556,6.5200934,3.0373669
t15,1.065621,4.0752397,3.6735451,7.865658,6.707596,1.8292196,4.306507,3.7754545,8.064442,3.1201274,7.6920342,6.599593,2.9492795
t16,0.49716666,3.1938093,4.0618997,8.50518,6.416494,1.3922887,3.978204,3.6007438,8.256676,2.3593621,7.3431263,6.155413,3.3238058
t17,0.51184386,3.2383304,4.005415,8.441426,6.362922,1.3614751,3.9351542,3.5485697,8.188453,2.4347224,7.297829,6.202023,3.3617437
t18,10.105274,9.507203,7.2056303,8.83944,4.9950747,1.4727402,4.3744154,6.3579025,7.7293983,4.6910458,4.6245494,2.0989106,2.3095741
t19,10.019911,9.441332,7.308932,8.791282,5.1104164,1.4957328,4.4835153,6.2746286,7.6764054,4.662077,4.635153,2.152958,2.362851
t20,1.0048823,4.2353225,3.9735234,7.906166,6.7195377,1.9727539,4.213998,3.7479987,7.8792157,3.0879228,7.5737696,6.6291137,3.093271
t21,1.0535091,4.1840115,3.844503,7.862558,6.753507,1.8731189,4.2274017,3.8022873,8.005108,3.1451747,7.612976,6.5974846,3.016148
t22,9.942981,9.409531,7.3446665,8.676227,5.149914,1.5259819,4.515518,6.13325,7.662236,4.691632,4.6660624,2.1683292,2.367157
t23,9.905201,9.459839,7.333163,8.644082,5.1525745,1.4816658,4.4907684,6.0737805,7.7089744,4.7120523,4.653373,2.1436768,2.3272035
t24,9.821923,10.092585,7.8144903,8.861382,5.7251496,1.064655,4.7630725,5.6207833,7.7973914,4.7297196,4.4714613,2.0424354,2.702724
t25,11.508887,1.4537616,8.32586,4.7973886,5.723726,5.2314177,5.2355947,4.7475314,5.308368,4.460935,7.4828796,2.1954315,0.1718921
t26,10.12217,9.635879,7.312886,8.968367,5.114084,1.3937069,4.48186,6.3968244,7.7468886,4.6387205,4.5582776,2.0958831,2.4112308
t27,10.181169,10.112008,7.5540857,9.339432,5.3782997,1.1484698,4.6633396,6.382386,8.074285,4.5384083,4.3373904,1.9783766,2.5729704
t28,10.176992,9.830057,7.3563166,9.135713,5.180629,1.2910867,4.5625744,6.4985294,7.8264475,4.576228,4.47271,2.0538833,2.4779918
t29,1.133449,4.2846746,3.7169988,7.8102436,6.895462,1.8691025,4.3573713,3.949158,8.009915,3.2677019,7.848721,6.772735,2.900848
t30,9.823284,9.617622,7.503053,8.636966,5.3291473,1.3870777,4.631164,5.8874903,7.7131324,4.7275105,4.6028185,2.1225905,2.4117665
t31,0.0906677,2.1282804,3.8648539,9.366387,5.8163247,0.6572921,3.3778584,3.330473,8.3544235,1.6320894,6.7688594,5.6506963,3.7014604
t32,0.2236651,2.4471068,4.0368376,9.119851,6.007667,0.96808165,3.5969555,3.4501896,8.383798,1.8494269,6.9550276,5.775574,3.5759258
t33,0.05889717,2.3839548,3.966269,9.101379,5.8833046,0.9177622,3.52178,3.3591876,8.442334,1.7867885,6.829752,5.6472564,3.5804727
