"accepted_species","trait_BM_trend_scaled"
"t246",-0.549150574185868
"t67",-1.02508078029297
"t523",-0.615404144552945
"t298",-0.892115689789565
"t243",-0.734405354811609
"t626",-1.06229595007187
"t627",-0.80542809261546
"t14",-0.346334727634157
"t145",NA
"t950",0.762894281804561
"t951",0.837949322152614
"t549",1.02700442253636
"t954",0.773374426009562
"t955",0.759081911757508
"t571",0.599827250448515
"t464",NA
"t75",-0.15234666755431
"t29",-1.70127220984909
"t810",-0.832461831627852
"t202",-0.700254344170996
"t203",-0.985601848279846
"t391",-0.747299338659392
"t97",-0.966668353866662
"t231",-0.685276002817469
"t232",-0.971186169722002
"t436",-0.652081400173624
"t437",-0.810088549422783
"t855",-0.919183344849271
"t856",-0.883597733201915
"t327",-1.60086866895626
"t557",0.452763656565518
"t841",0.453369609765659
"t842",NA
"t289",-0.762154626623437
"t290",-0.893277098976827
"t12",-0.411528946923402
"t773",-0.85473969131737
"t774",-0.783466273727324
"t311",-1.91865925022959
"t312",-1.33256879442453
"t668",-0.99126242834919
"t669",-1.07927656236168
"t392",-1.27114327290389
"t49",-0.916015939679932
"t137",-0.725114584636899
"t68",-1.16204444183685
"t20",0.376093559530475
"t423",-0.911238987669018
"t770",-1.05532104360608
"t33",-0.875937324865397
"t429",-0.510411462706055
"t377",NA
"t605",-1.17781001686012
"t920",-1.1465064253508
"t921",-1.277489045999
"t411",NA
"t521",-1.11895530692969
"t635",-1.14337971316601
"t714",0.983468634858945
"t715",1.0012828094242
"t928",1.2122088073269
"t929",1.29265093864863
"t77",1.54700769145421
"t357",NA
"t358",1.41070189160616
"t303",1.26902685702504
"t326",0.502732476194453
"t34",0.422062059151137
"t1",0.59170021302898
"t427",0.89384069285633
"t428",1.02596436577743
"t56",0.631454278600702
"t43",-0.0439431050103275
"t16",0.433196718357545
"t331",1.13562483506554
"t332",1.29534793968877
"t275",-0.0869288483129261
"t374",0.40476721662974
"t529",0.121874639364216
"t530",0.191425430901152
"t820",NA
"t821",0.271885756352429
"t515",0.0778047433766626
"t439",0.289671167404183
"t144",-1.57505480747161
"t447",-2.32968607265127
"t448",-2.10170128020535
"t25",-1.83863184169003
"t61",-2.31145893722181
"t902",-2.06361675859461
"t903",-2.17910668738432
"t433",-1.57495339570676
"t71",-0.860357281545916
"t38",NA
"t777",-0.931512972535327
"t778",-0.847260940454529
"t757",-0.829668860616906
"t410",-0.853959733438881
"t39",-1.83804842953736
"t120",-1.1621212096153
"t42",-1.44697425388232
"t72",-1.13166298478436
"t94",-0.283662435373716
"t405",NA
"t455",-1.89857290292851
"t54",-1.19529974541828
"t853",NA
"t854",-1.16589001393537
"t419",-1.32641932111022
"t420",-1.37747109017355
"t339",-1.5191115503948
"t504",-0.0805459977051253
"t651",-0.604435665795565
"t652",-0.726703729047388
"t224",-0.742647681708482
"t689",-0.391986102228954
"t690",-0.364313776154741
"t662",-0.238455632433035
"t98",-0.735412872636349
"t27",-1.73816423611648
"t101",0.0106992087114716
"t9",-0.316316619660164
"t48",-1.02346462057237
"t352",0.330153108610455
"t41",0.763764799419083
"t212",0.0948811747517135
"t589",-0.0790303929730453
"t590",-0.103523692314302
"t186",-0.25009620868894
"t766",-0.629699897266428
"t767",-0.669567915955168
"t962",-0.535907140925531
"t963",NA
"t354",-0.621566989424604
"t723",-1.21286705478447
"t895",NA
"t896",-1.56998838936924
"t897",-1.5652527602328
"t252",-1.7721053641484
"t179",-1.94578040278586
"t691",-1.86455259761957
"t975",-1.97952739238222
"t976",-2.01871343454463
"t563",-1.79833814427377
"t418",-1.52769042422857
"t675",-1.86805439152935
"t676",-1.99580960106086
"t458",-0.291443375739251
"t672",-0.437192546171382
"t673",-0.513212062606312
"t401",-0.562650160103541
"t318",-0.469615154203414
"t336",0.128672997679651
"t129",-0.242122312262383
"t709",0.0354509048046783
"t710",0.0557554445919641
"t703",-0.00429787197863235
"t361",-0.741594667963346
"t140",NA
"t31",-0.724780572069402
"t113",-1.1962341134338
"t141",-0.478683143009532
"t273",-0.570936654150034
"t28",-0.525780646496136
"t622",-0.987548987962098
"t623",-1.1941450889809
"t459",-0.842633951306176
"t196",-0.310703924638511
"t591",-1.01470189498732
"t169",-1.25864523064515
"t271",-0.516713382564317
"t740",-0.257716265187534
"t741",-0.106534782847052
"t625",0.00139277191648758
"t779",-0.247124981501891
"t780",-0.240980196153011
"t506",-0.441016334392006
"t507",-0.436650871556818
"t832",NA
"t833",-0.447835475962791
"t182",-0.355488677957247
"t314",-0.202009605779776
"t315",-0.523923476318792
"t107",-1.11159119097314
"t115",-2.35247962455979
"t305",-2.37498476141703
"t406",-0.821229308973146
"t407",-0.728328650274663
"t66",-0.926580983633665
"t396",-0.612144455326368
"t397",NA
"t527",0.131805297780749
"t528",0.0857801170661834
"t394",NA
"t238",-0.050193832345562
"t421",-0.204237685421061
"t461",-0.235733445072083
"t184",-0.388063172179456
"t279",-0.83166443064606
"t719",-1.10775773932972
"t471",-0.866049043570782
"t215",-1.34041894444932
"t830",-0.897575784194139
"t831",-0.876459033724177
"t618",-0.918712577977998
"t44",NA
"t502",-0.383353189189058
"t503",-0.422212207918893
"t678",-0.689050792162604
"t679",-0.786108913705426
"t228",0.110139491274131
"t918",0.181500528204092
"t919",0.132150974976156
"t233",-0.521451732516215
"t762",0.14249541486471
"t936",0.221641006435343
"t937",0.128947790327135
"t653",-0.126079543452374
"t613",0.206305911750144
"t612",-0.370041556809411
"t24",-0.175320744967669
"t495",-0.605222225504287
"t736",-0.516124119199057
"t737",-0.353972526326198
"t484",-0.137686555443669
"t485",-0.260604356624238
"t380",-0.498462763784375
"t906",0.393246655090871
"t907",NA
"t194",-1.5503519311991
"t103",-1.66082281942286
"t60",-0.0301697705443172
"t664",0.751567748320311
"t665",0.983831118841634
"t162",0.654872800996786
"t663",0.639550654897517
"t697",0.587290411216024
"t698",NA
"t96",0.622721089614212
"t347",NA
"t489",0.222408892418976
"t490",0.283143108134237
"t751",-0.764342956344009
"t687",-0.0785690743085829
"t688",-0.18653061803536
"t109",-1.24715199625835
"t462",NA
"t213",-1.46858269342601
"t93",-1.04425621715268
"t432",-1.13605331054103
"t216",-1.02134951683551
"t824",-1.338212301146
"t825",-1.5182963984563
"t379",-1.27034620132705
"t706",-1.14453625889499
"t350",NA
"t351",-1.58966552785869
"t268",NA
"t269",-1.29498144647981
"t599",-1.36832666143477
"t940",NA
"t941",-1.27936514537872
"t795",-0.332005770041827
"t796",-0.351365791659566
"t771",-0.311270103116461
"t772",-0.479612497601974
"t938",-0.408503571938771
"t939",-0.526348380525957
"t823",NA
"t819",-0.331423726551752
"t914",-0.58861941082526
"t915",-0.578317874828932
"t174",-0.191964078020225
"t62",-0.686499938795489
"t63",-0.525791051556171
"t180",NA
"t176",-0.0188103300366155
"t219",-0.43169914611224
"t378",-0.0407102210652855
"t364",-0.120522708298932
"t365",0.0740616481342055
"t82",-0.416859479089972
"t83",0.147806409209235
"t845",0.133494585959582
"t846",-0.133235134026223
"t731",0.117252120111941
"t479",-0.851194329443421
"t480",-0.555172039212236
"t328",-0.817518316592532
"t634",-1.12802806948546
"t964",-0.840087414025583
"t965",-0.861569288670822
"t408",-1.00967969380626
"t283",0.455233232922014
"t79",0.408849238476254
"t22",1.06429607593347
"t65",1.17259201218759
"t189",0.95898174830367
"t251",1.00678161535718
"t276",0.9061654406684
"t277",0.696994509682364
"t142",NA
"t729",NA
"t730",0.821036069673175
"t546",1.06810899748061
"t930",-0.115186153297322
"t931",-0.133243766648376
"t869",-0.10755512400238
"t781",-0.105954845687232
"t514",0.0157735876743402
"t390",-0.245079466575605
"t517",0.135122051218381
"t518",-0.10061267604971
"t36",1.06296392643321
"t993",0.951461988021816
"t994",0.971632263710525
"t960",1.25645131244279
"t961",1.28185671142468
"t560",1.40186247862885
"t6",1.06239659251614
"t463",0.124826351115983
"t566",-0.131634570706841
"t567",-0.349573040785955
"t891",-0.0106679276642614
"t892",-0.000138829508617366
"t483",0.641103564068994
"t247",-0.224447833086298
"t596",-0.400645001050091
"t908",NA
"t909",-0.385783271761528
"t587",0.224294899179857
"t588",-0.240177463340395
"t934",-0.111064354222235
"t935",-0.0639665056012332
"t885",-0.26324179835271
"t886",-0.142723587434135
"t329",-0.0971823288795372
"t175",NA
"t51",-0.317352789014001
"t445",0.153705860288415
"t446",0.0425463410377279
"t18",-0.375617716744464
"t69",-0.398176912217842
"t8",0.390410386159648
"t292",1.03288836752892
"t371",0.988025065376558
"t969",0.231996820359617
"t970",0.324032755104927
"t849",0.41420584925131
"t850",0.416934169975595
"t872",0.270857906236632
"t875",0.426653720004173
"t876",NA
"t806",-0.185750197256301
"t807",-0.229649850188199
"t670",-0.436048882033604
"t671",-0.611462533427633
"t755",NA
"t230",-0.478023754918193
"t550",0.103222951217553
"t551",-0.028794253761105
"t977",-0.0236410764584023
"t978",-0.0291282297302787
"t583",-0.0764383298148034
"t110",-0.42209138400015
"t424",-0.033648175746124
"t425",0.138641193692705
"t343",0.0727914973564899
"t898",0.537014885400015
"t899",0.519744130649012
"t209",-0.00925195569437902
"t582",0.206951838300577
"t649",-0.0880087358070633
"t650",-0.258548878704078
"t440",0.00632691259298641
"t111",-0.374290842174955
"t338",-0.521049268797969
"t58",1.36585325142482
"t59",1.44411244935264
"t143",1.72763272644937
"t441",1.34301867761961
"t442",1.21914295539946
"t619",0.96160102222711
"t786",NA
"t787",1.48181828938641
"t716",1.16596318699001
"t574",1.26876587712179
"t147",-0.456585323555925
"t449",-0.342804645921356
"t680",-0.397798982346267
"t681",-0.344380197770905
"t207",-0.496750887648045
"t705",NA
"t981",-0.909398663065993
"t982",-0.88883868798495
"t562",-0.290915335435828
"t569",-0.43005900038407
"t570",-0.555518348970621
"t235",-1.18450151135139
"t236",-1.17617696093459
"t790",0.671070178080158
"t791",0.635112084434588
"t543",0.390715619893327
"t946",0.217920558756906
"t947",0.256239937777408
"t293",0.0733422444156158
"t151",0.172313523051292
"t152",0.587991738056509
"t304",0.252283559265367
"t460",-1.09036319381069
"t775",NA
"t776",-0.918397170780325
"t768",-0.431311445430602
"t769",-0.419780917218962
"t486",NA
"t817",-0.671088777067189
"t818",-0.556119516408619
"t708",-0.749575213504988
"t987",-0.623504608620628
"t988",NA
"t281",NA
"t282",NA
"t474",-0.936118381050087
"t475",-0.954996418884005
"t434",-0.699642544927783
"t208",1.30575565435399
"t30",1.3300738914946
"t508",1.17518683956266
"t760",1.04757406634864
"t761",1.16494728044435
"t11",0.540846134025142
"t799",1.03772976989302
"t800",0.919999575749068
"t89",NA
"t564",NA
"t513",NA
"t274",NA
"t870",1.20179166448229
"t871",1.19208562547479
"t749",1.35823607218848
"t750",1.47959871720283
"t748",1.25852416620788
"t753",1.74735045749602
"t754",1.84564481638706
"t206",1.2726539744371
"t168",1.52609067001244
"t956",1.63067657703008
"t957",1.5324845742533
"t134",0.439642343482259
"t84",2.02240763113846
"t90",1.76475292219874
"t91",NA
"t160",1.14403900471877
"t368",1.07224868771471
"t948",0.691441356646758
"t949",0.683797712547337
"t389",0.716560265872903
"t498",NA
"t284",-0.138313941398913
"t185",0.392866251561599
"t241",-0.421829095761945
"t242",-0.142335427550312
"t112",-0.517407909520729
"t565",0.119284193416708
"t636",0.173112984880149
"t637",0.18428078863831
"t76",-0.319504102309283
"t159",0.651452425317061
"t363",0.785655144290754
"t811",0.856229759246758
"t812",0.857487122353296
