,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
t6,-0.11466239,-0.12216141,1.7069623,5.847002,-0.25268948,4.4186544,1.7528678,-0.122063644,2.2698965,2.3922775,-0.13324358,-0.076368086,5.5527368,-1.3177034,-0.08345125,3.0329561,4.836089,1.3892268,0.00060092245,0.201565,0.73817796,0.008318957,-0.0030327963,3.3758132,9.297165
t7,-0.1644384,-0.09424445,1.6813196,5.7493415,-0.26431215,3.8189747,1.7813568,-0.14239702,2.6194792,1.9243768,-0.18333432,-0.06454382,5.542708,-1.1820525,-0.10620221,3.1795268,4.190477,1.9396574,0.0006020967,0.009965149,0.7486067,0.010074131,-0.01868899,3.9537027,10.101995
t8,-0.18093866,-0.08373889,1.6786466,5.715569,-0.26873565,3.6031291,1.7759274,-0.14936267,2.7221048,1.7566843,-0.20003062,-0.060298927,5.531245,-1.1359506,-0.114805,3.1994257,3.9602625,2.1210213,0.0006227448,0.0022663674,0.7491845,0.0105221495,-0.024362044,4.1367903,10.374207
t50,-0.36501458,-0.00412499,1.6231805,3.4815824,-0.22123519,0.10749396,1.0046391,-0.1617019,2.096972,0.069450036,-0.3353621,1.6678056,2.1147625,2.2462804,-0.19873896,2.9850175,-0.07498282,4.2065887,0.6836648,0.049738664,0.12911503,0.018286292,-0.07963286,5.501023,9.379585
t63,-0.2873997,0.1486831,1.654842,2.4231224,-0.16522808,0.16330051,0.52196515,-0.13497616,1.7399065,0.070911594,-0.23936419,3.2074885,1.3521261,3.204298,-0.16414161,2.9547195,-0.11557505,3.79668,1.2109597,0.050173305,0.7343747,0.018238818,-0.089767955,3.91924,6.569008
t64,-0.3101527,0.10599725,1.6366147,2.7468226,-0.18154074,0.15088081,0.62239337,-0.14178053,1.873466,0.06967656,-0.2664312,2.8182507,1.5372053,2.9460542,-0.1746336,2.9532807,-0.10664696,3.978407,1.0601428,0.048890125,0.5692692,0.018407281,-0.08480631,4.3921137,7.349925
t185,-0.2180236,-0.14148353,2.6325984,2.9847279,-0.11667988,0.2986893,0.07406913,-0.104632944,-0.027792284,0.056214135,-0.1562709,6.5877895,-0.047597952,6.1766934,-0.2062192,3.9173179,-0.17361134,5.143117,1.9404131,0.04246087,1.2452894,0.02485235,-0.13792236,3.3801403,5.9080195
t186,-0.21794526,-0.14109878,2.6328208,2.979894,-0.1162802,0.29761702,0.06572807,-0.104521304,-0.028316246,0.056439787,-0.15743715,6.583484,-0.04793282,6.174684,-0.20607637,3.9058588,-0.17346506,5.147266,1.9320427,0.04249161,1.246267,0.02487255,-0.137997,3.3695836,5.908746
t167,-0.22137627,-0.14337553,2.620791,3.032848,-0.119525425,0.29542744,0.10581929,-0.10499362,-0.02546652,0.0557726,-0.16233984,6.5120835,-0.046394516,6.136603,-0.20831433,3.9155257,-0.17264265,5.1964536,1.8944192,0.042344905,1.2037272,0.02490588,-0.13590771,3.4726772,6.0887613
t191,-0.22095357,-0.13964358,2.6019557,3.0108883,-0.11710451,0.30110765,0.039175183,-0.1069323,-0.025694223,0.057119418,-0.16062613,6.5501304,-0.046220787,6.188629,-0.20951971,3.926699,-0.17419398,5.200362,1.9367821,0.04250883,1.2274697,0.024845045,-0.13825381,3.403052,5.9850707
