"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97"
"t60",-0.0662536670538807,-0.0223643297480466,0.176146530385457,0.143972051844485,-0.019306899446151,0.0798777971563151,-0.0267216744042217,0.00264097385315089,-0.000382299282195316,0.0112256852626913,-0.0395782165087202,0.258707762631035,-0.00105760386835976,0.000527969799561074,-0.00424169542533687,-0.000232741157976883,-3.25369683695481e-05,-6.54432371942461e-17,2.39119965601193e-16,-0.000732094804505583,0.00109821651400551,-0.00521511534030928,0.0119049297968542,-0.00969067165970565,0.021356381206277,-0.000354042608959667,0.579260613101269,-0.00560021352593788,0.00840959690992841,-0.00088834193625921,-1.49859315745517e-15,1.91001694441108e-17,0.0350545423789999,-0.00913077246785168,0.0046665951428805,-0.00173328347362397,0.0691069465623194,-0.0175499124259286,0.000123623359046349,0.0133844004706996,-0.0028736109504431,0.000477242363308246,5.95523273444319e-05,-0.0742624982692178,1.5308066757876e-06,3.08656304328088e-05,-0.000245146526933811,-0.00010686156533268,-0.00280273936464167,0.000148059866716107,0.000331517415452153,0.0923414859764054,-2.35249769016156e-05,-1.06317446353187e-05,-9.03766475268783e-07,-6.25041601400685e-16,-2.93705241928111e-18,-0.000705386035044465,1.95543118502912e-05,0.00305202512355054,-8.27739686404345e-05,-5.26572693179846e-06,4.28813655955281e-06,2.67895758052631e-07,-8.72381210390711e-06,-0.219238746236272,-3.52528336383662e-16,6.35342473076506e-17,-0.323046248527319,5.49148400363908e-17,-1.3872366796952e-16,-3.45792730387096e-17,9.05308814025396e-18,0.0266978083040788,-3.33392168039293e-17,1.96416776072905e-16,5.908901840046e-17,9.74426702521347e-17,-1.16636436836917e-16,0.286491475802088,-1.03297361983556e-16,-7.55824439493957e-17,4.11996825544492e-17,2.68882138776405e-17,-1.57751416096641e-16,-2.28983498828939e-16,-4.33680868994202e-18,-1.63606107828063e-16,-8.92840489041813e-17,1.71710519067392e-17,7.17741838185404e-17,9.42442738433025e-17,4.48588648865877e-17,2.06567618912801e-16,-0.499377122049824,-0.124128339870101,-6.53231808922516e-17
"t77",-0.0662536670538806,-0.0223643297480461,0.176146530385455,0.143972051844485,-0.0193068994461509,0.079877797156315,-0.0267216744042213,0.0026409738531508,-0.00038229928219549,0.0112256852626902,-0.0395782165087205,0.258707762631036,-0.00105760386835958,0.000527969799560924,-0.00424169542533691,-0.000232741157977358,-3.25369683695778e-05,-4.36824783656481e-18,1.6693032896535e-16,-0.000732094804505153,0.00109821651400593,-0.0052151153403088,0.011904929796855,-0.0096906716597058,0.0213563812062775,-0.000354042608960174,0.579260613101266,-0.00560021352593888,0.00840959690992823,-0.000888341936259509,-9.91183036987861e-16,-9.79320302716295e-17,0.0350545423789993,-0.00913077246785153,0.00466659514288009,-0.00173328347362507,0.0691069465623181,-0.0175499124259276,0.000123623359048581,0.0133844004706999,-0.00287361095044402,0.000477242363307558,5.95523273473906e-05,-0.0742624982692022,1.53080667381236e-06,3.08656304369264e-05,-0.000245146526934313,-0.000106861565333332,-0.00280273936464554,0.000148059866713585,0.000331517415451179,0.0923414859764113,-2.35249769001441e-05,-1.063174463531e-05,-9.03766474013636e-07,2.4808780120435e-16,1.90124684898821e-16,-0.000705386035042141,1.95543118512887e-05,0.00305202512354795,-8.2773968636059e-05,-5.26572692774421e-06,4.2881365646536e-06,2.67895746231e-07,-8.72381210035259e-06,0.219238746236272,4.06869190797493e-16,1.43013409234178e-16,0.32304624852732,-8.50816682760524e-18,2.50899199282902e-16,-1.52852194108792e-16,-7.18056134798733e-17,-0.0266978083040789,6.59472663522838e-17,-2.66303399445991e-16,2.06414062574733e-17,-1.93277465571651e-16,-3.24544325297646e-17,-0.286491475802089,2.67831456339744e-16,1.96931074573539e-16,2.32271522453268e-18,-1.22508862369797e-16,3.61284452139715e-16,4.20655338513588e-16,-1.25464140934277e-16,7.79365295067654e-17,3.32909110295857e-16,-5.69140061696678e-17,-2.51209065532742e-17,-1.53979127358167e-16,-8.72579099798396e-17,-3.7501749159353e-16,0.499377122049826,0.124128339870102,-4.67412447601209e-17
"t67",-0.0667220122189461,-0.0226498818633324,0.179863449786755,0.14853769835354,-0.0200910326929897,0.0842882662421411,-0.0286758340173088,0.00289675359711766,-0.000423832779354002,0.0135582664227718,-0.0494269750688448,0.326288063420174,-0.00154479697533007,0.000795523392570519,-0.00697829162899825,-0.000641959751130812,-0.000639624835771406,4.48772595062165e-17,-1.35735097841158e-16,0.00695401045780333,-0.00836376850843142,0.00518649948642996,-0.00628803320656551,0.00434548242423387,-0.00684095165744439,8.76966169198145e-05,-0.121390614050969,0.00111498912803817,-0.00122718190426298,0.000124986876081051,1.9845040165352e-16,5.98213942017201e-17,-0.00198937319557627,0.000734728805180506,-0.000488017945909644,0.000268518736788014,-0.0283524992482917,0.012137165266499,-8.9089797202299e-05,-0.0103727291617742,0.00229725103619127,-0.000391898077924629,-7.59264836368895e-05,0.10512424993894,-4.81986797166209e-06,-0.000138428236808678,0.00167075891978927,0.000794245739350654,0.024155140035098,-0.00133122748953795,-0.00298190853290647,-0.885871282040379,0.000230464640990154,0.000146237737160503,3.85500826739163e-05,2.55907421524517e-15,-1.55280077371759e-15,-0.00682831365198524,0.00014555521814155,0.0203201020830367,-0.000537646893860205,-3.3964555124265e-05,2.05043163048044e-05,1.26104841172775e-06,-3.64442720648486e-05,5.62050406216485e-16,3.52015807350949e-16,3.23909164591015e-16,4.71844785465692e-16,-2.64946935582861e-16,-4.17597068272917e-16,1.75881472923747e-16,3.06749133253267e-16,-4.25007251614318e-17,-4.49075273075457e-16,3.53782400697345e-16,3.87308055221292e-16,7.24861817747005e-17,-2.02457699409904e-16,-1.88737914186277e-15,-1.42449071610043e-16,-5.60450797348726e-16,-4.85973118361327e-16,-3.91949881127241e-16,-4.01786100811659e-16,-4.56073919322985e-16,6.02062668860279e-16,-9.52018871247078e-16,-4.50802714584609e-16,-2.35587158467309e-17,4.12057023670263e-16,1.28151980778449e-16,3.55084891681127e-16,-2.1947835864655e-16,1.74860126378462e-15,7.56339435525888e-16,-2.55997597188498e-16
"t71",-0.0676337834340489,-0.023194769406628,0.186767296532151,0.1567589361841,-0.0214700044706868,0.0917781110618071,-0.0318717741012445,0.00329745618413681,-0.000487669745196256,0.0167348949554797,-0.0623582415107983,0.414140482758216,-0.00210821043886151,0.00109903555170797,-0.00993906685006742,-0.0010185534998893,-0.00112305250060209,1.51938245559174e-16,-1.1848238856049e-16,0.0127302698298913,-0.0154112010364158,0.0113483735264408,-0.0155266292169776,0.0111441648915109,-0.0191243374593786,0.000263812115811848,-0.384255277423631,0.0035867105331778,-0.00437295127773861,0.000450992393088734,-3.77613856115107e-17,-3.03439641818974e-16,0.00710689579553118,-0.0021475098831856,0.00122471869472789,-0.000534836317345443,0.0317776879052472,-0.0101201302905287,7.26338405136687e-05,0.00813116856608058,-0.001771142889916,0.000297864811527506,4.62381380906697e-05,-0.060973090566972,2.04737407408118e-06,5.31269032715087e-05,-0.000584178976599262,-0.000273296294146611,-0.00810650287155232,0.000443809741659647,0.000994059161322731,0.292476151813416,-7.58586723996824e-05,-4.61319351850414e-05,-1.12599528661082e-05,-7.29494109661889e-16,2.48776540593801e-16,0.00156631939218863,-3.10628076585059e-05,-0.00416857475320041,0.000109236806161198,6.88152717265322e-06,-3.56320847613236e-06,-2.16884656390215e-07,5.73133201233202e-06,0.640158987434355,0.0210769544112793,0.0122801965549723,-0.214543738022928,-0.0122166298594188,-0.0549801821632101,-0.00579430154491318,-0.0227431128547199,-0.0582338089523862,0.0164797506231434,0.0437097550284544,0.0124304154414448,-0.0134481061763456,-0.0212180666736849,-0.00474128718286389,0.0375769767767939,-0.0138252502914639,-0.00476874734486831,0.0130218505947217,0.0480010992169409,0.0143916930288557,-0.01655919177275,0.0660659255924755,0.0168398928665164,0.0270705620882742,0.0254814521827746,0.0059233265542293,-0.0260325468098539,-0.0067303386047676,-0.148565533143239,0.00190988506745474,0.00483842768116967
"t72",-0.0676337834340489,-0.023194769406628,0.186767296532151,0.1567589361841,-0.0214700044706868,0.0917781110618072,-0.0318717741012443,0.00329745618413692,-0.000487669745196169,0.0167348949554798,-0.0623582415107982,0.414140482758214,-0.00210821043886163,0.00109903555170775,-0.00993906685006701,-0.00101855349988935,-0.00112305250060211,2.08626805876702e-16,-1.4582795337264e-17,0.0127302698298919,-0.0154112010364166,0.0113483735264405,-0.0155266292169776,0.0111441648915112,-0.0191243374593795,0.00026381211581182,-0.38425527742363,0.00358671053317774,-0.00437295127773853,0.000450992393088853,5.37666946792035e-16,1.38113155092058e-16,0.00710689579553158,-0.00214750988318542,0.00122471869472585,-0.00053483631734675,0.03177768790525,-0.010120130290529,7.26338405132168e-05,0.00813116856608209,-0.00177114288991808,0.000297864811527744,4.62381380889639e-05,-0.0609730905669691,2.04737407393915e-06,5.31269032732491e-05,-0.000584178976597374,-0.000273296294146982,-0.00810650287155482,0.000443809741654494,0.000994059161322314,0.292476151813415,-7.58586723994923e-05,-4.61319351856453e-05,-1.1259952866e-05,-9.77514955163623e-16,1.16154383573045e-15,0.00156631939218952,-3.10628076591804e-05,-0.00416857475321227,0.00010923680615434,6.88152717597869e-06,-3.56320847698983e-06,-2.16884658350513e-07,5.73133201517902e-06,-0.640158987434357,-0.0210769544112794,-0.0122801965549723,0.214543738022928,0.0122166298594193,0.0549801821632102,0.00579430154491296,0.0227431128547196,0.0582338089523872,-0.0164797506231433,-0.0437097550284544,-0.0124304154414449,0.0134481061763458,0.0212180666736846,0.00474128718286534,-0.0375769767767942,0.0138252502914644,0.00476874734486861,-0.0130218505947216,-0.0480010992169409,-0.0143916930288556,0.0165591917727498,-0.0660659255924756,-0.0168398928665165,-0.027070562088274,-0.0254814521827747,-0.00592332655422936,0.0260325468098538,0.00673033860476772,0.148565533143238,-0.00190988506745517,-0.00483842768116978
"t12",-0.0653837205517793,-0.0218646280775274,0.170193175839033,0.137470979425069,-0.0183026250791879,0.0752440815744507,-0.0252312942735696,0.00255474610090479,-0.000378656693176717,0.107288474004876,0.0253834687996378,-0.0970591540754102,-0.000151682464997509,7.50512783757725e-05,-0.000480923836303293,5.72888888578537e-05,0.000164882884630873,9.68473846448956e-17,-5.41071054501262e-17,-0.00225900713247094,0.00280234203792234,-0.00290067205255196,0.00398808258037423,-0.00276763121483053,0.004069522438949,-4.34130746781083e-05,0.0465305800067563,-0.000378870685264951,-5.44217078898143e-05,1.32091017786989e-05,3.96799062878255e-16,5.25004381190819e-17,-0.0495476508018057,0.0146130455460386,-0.00829643521528202,0.00368553899766169,-0.261529201674973,0.0999208350121847,-0.000729657825610574,-0.0843141464015467,0.0186247396394792,-0.00317118377380331,-0.000626850880391134,0.888535915868864,-0.00011912809662824,0.00195967886108418,-0.00338322653931439,-0.00108950379474077,-0.0141152961046455,0.000547425283754511,0.00122161328491948,0.15832745160309,-2.5556822427419e-05,9.57207611976294e-05,5.77877556150198e-05,-6.58031214857551e-16,9.05349711089199e-16,-0.0172978048155185,0.000387751214403493,0.0552643727255304,-0.00146881925121465,-9.29064762278423e-05,5.89635632819313e-05,3.63484093767077e-06,-0.000106802962482537,-3.6498581934552e-15,1.00417273511152e-15,5.63663235238586e-16,-7.16093850883226e-15,-1.79979960735574e-15,2.29041065753801e-16,7.17688927687073e-16,-1.48003078950171e-15,-3.48332473976143e-15,8.10358202065016e-16,-7.02029141040085e-16,2.84790161369067e-17,-1.4012277050019e-15,5.70601316047279e-16,5.91193760612896e-15,2.06530492744867e-15,-3.41037197810985e-16,-5.95537635198573e-16,-2.3462246463917e-16,2.36250241946399e-15,1.70910827002006e-15,-1.10825794785054e-15,1.94131088057127e-15,1.16693399104352e-15,-1.40078563981305e-15,-3.25444958535745e-16,-4.31791229916212e-16,-1.55990693499073e-16,-1.49356773085133e-15,-4.19109191795997e-15,-3.38618022510673e-15,3.01104411382287e-16
"t98",-0.0681394863439233,-0.0235223791640509,0.191420761608672,0.163138409184091,-0.0226709410628444,0.099637880533296,-0.0360872274643289,0.00402041170649392,-0.000623514760848407,0.249196254071782,0.0671719052531375,-0.266936273899078,-0.000765075290504862,0.000437583173521467,-0.00452327799677133,-0.000524615486223263,-0.0005658767729442,2.54273568342549e-16,3.58655399481657e-16,0.00625371719547272,-0.0075356358353066,0.00461212881944922,-0.00508004534650349,0.00333369328702104,-0.00439059635357818,4.32945428394823e-05,-0.0442194139909024,0.000354947346980028,4.69918460442167e-05,-1.13034750530796e-05,-0.499763754516281,0.0153684635467854,0.0174478020470769,-0.00482853734059006,0.00259635162515651,-0.00105115709484774,0.0559224322234668,-0.017849611974407,0.000128468090862714,0.0144695007586141,-0.00316148670153599,0.000533234354645952,9.05039789059288e-05,-0.123883914086433,1.31451519115957e-05,-0.000199624123454672,0.000319774571585886,0.000101646919003166,0.00129034415428812,-4.9772105098801e-05,-0.000111063948434586,-0.0142809742755426,2.29946709751067e-06,-8.31633624623291e-06,-4.7093195350698e-06,1.06972621395234e-15,-6.73977186057365e-16,0.00114719151677265,-2.41476587959326e-05,-0.00332441741740643,8.76094089497683e-05,5.52789705748226e-06,-3.06091797067892e-06,-1.86947406714056e-07,5.0674349483922e-06,0.149182671571899,-0.124839158797102,-0.0258777862737349,0.306488141800806,0.152691935161526,-0.0658541053641887,-0.0230303596580812,0.013689654063371,0.240903864148385,-0.0522649292961529,0.0665844046130459,-0.0523000073987478,0.105821141957602,-0.0595956559075537,0.341337860602729,-0.152041327696641,0.0127989855620766,0.00913339908480883,-0.0244367939493294,-0.0753049691995122,-0.156924704725201,0.0949946274348674,-0.111227994563855,-0.159628935942235,0.107770324611538,0.0355905580258018,0.0365509021269735,-0.00951943075640739,0.138589122630726,-0.0427356067835566,-0.0495719943432997,0.0325075671081998
"t99",-0.0681394863439234,-0.0235223791640508,0.191420761608672,0.163138409184092,-0.0226709410628445,0.099637880533296,-0.0360872274643291,0.00402041170649405,-0.000623514760848429,0.249196254071784,0.0671719052531379,-0.266936273899078,-0.000765075290504487,0.000437583173521555,-0.00452327799677097,-0.000524615486223555,-0.000565876772944313,2.19600142529022e-16,3.05107521036042e-16,0.00625371719547285,-0.00753563583530655,0.00461212881944929,-0.00508004534650329,0.00333369328702155,-0.00439059635357805,4.32945428395628e-05,-0.044219413990904,0.000354947346980153,4.69918460436983e-05,-1.13034750527933e-05,-0.499763754516284,0.0153684635467855,0.0174478020470746,-0.0048285373405896,0.00259635162515623,-0.00105115709484791,0.0559224322234702,-0.0178496119744078,0.000128468090862165,0.0144695007586135,-0.00316148670153681,0.000533234354644613,9.05039789075185e-05,-0.12388391408644,1.31451519123352e-05,-0.000199624123454535,0.00031977457158447,0.00010164691900624,0.00129034415429255,-4.97721050949409e-05,-0.000111063948433729,-0.0142809742755431,2.29946709759031e-06,-8.31633624393349e-06,-4.70931953740074e-06,-9.04288275010905e-16,3.74862148646911e-16,0.00114719151677729,-2.41476587955325e-05,-0.00332441741740656,8.76094089456182e-05,5.52789706029434e-06,-3.06091797190016e-06,-1.86947403356995e-07,5.06743494742749e-06,-0.149182671571896,0.124839158797103,0.025877786273735,-0.306488141800803,-0.152691935161526,0.0658541053641878,0.0230303596580814,-0.0136896540633717,-0.240903864148384,0.0522649292961524,-0.0665844046130461,0.0523000073987472,-0.105821141957602,0.0595956559075532,-0.341337860602726,0.15204132769664,-0.0127989855620764,-0.00913339908480942,0.0244367939493286,0.0753049691995129,0.1569247047252,-0.0949946274348669,0.111227994563854,0.159628935942233,-0.107770324611538,-0.0355905580258016,-0.0365509021269736,0.00951943075640736,-0.138589122630725,0.0427356067835621,0.0495719943432991,-0.0325075671081995
"t65",-0.0681394863439233,-0.0235223791640509,0.191420761608671,0.163138409184091,-0.0226709410628444,0.0996378805332957,-0.0360872274643285,0.00402041170649391,-0.000623514760848468,0.249196254071784,0.0671719052531378,-0.266936273899077,-0.00076507529050448,0.000437583173521765,-0.0045232779967713,-0.00052461548622391,-0.000565876772944464,-9.54932826566077e-17,-5.08893574191383e-17,0.00625371719547219,-0.00753563583530595,0.00461212881944984,-0.00508004534650435,0.00333369328702346,-0.00439059635357981,4.32945428392466e-05,-0.044219413990901,0.000354947346981197,4.69918460409601e-05,-1.13034750524724e-05,0.499763754516277,-0.0153684635467851,0.01744780204708,-0.00482853734059134,0.00259635162515764,-0.00105115709484908,0.055922432223467,-0.0178496119744079,0.0001284680908806,0.0144695007586117,-0.00316148670153586,0.000533234354648383,9.05039789055628e-05,-0.123883914086432,1.31451519131617e-05,-0.000199624123454477,0.000319774571585668,0.000101646919004153,0.00129034415429006,-4.9772105095762e-05,-0.000111063948434662,-0.0142809742755414,2.2994670976222e-06,-8.31633624658618e-06,-4.70931953634442e-06,-7.02270255027118e-16,7.48274759278905e-16,0.00114719151677437,-2.41476587958864e-05,-0.00332441741740612,8.76094089477848e-05,5.52789706075305e-06,-3.0609179715446e-06,-1.86947405357667e-07,5.06743494826215e-06,-0.0154958317444695,-0.0777516468767742,-0.0212891110260317,0.0610190959687888,0.0904107201639273,0.0156974077396722,-0.0715730399812573,0.124892549502016,0.196750752627966,-0.000255241660190832,0.0913725930202014,0.0384490301874865,0.0661413554820434,-0.0542703356359555,-0.435756743683089,-0.102064445741258,0.0231162115926098,0.0611647754468793,0.0763685388646183,-0.167417057229124,-0.0319745630716692,0.00832795851549871,-0.0524884196577399,0.026027554288397,0.0395871841773585,0.00691159081247232,0.027306752388027,0.0295576424767096,0.0235797230574956,-0.326331274248094,0.21799929466832,-0.0614090646385147
"t66",-0.0681394863439234,-0.0235223791640508,0.191420761608672,0.163138409184091,-0.0226709410628448,0.0996378805332958,-0.0360872274643294,0.00402041170649414,-0.000623514760848607,0.249196254071785,0.0671719052531378,-0.266936273899078,-0.000765075290504433,0.000437583173521553,-0.00452327799677114,-0.000524615486224118,-0.000565876772944391,-4.97877519363557e-17,-2.75690363834485e-16,0.00625371719547248,-0.00753563583530599,0.00461212881945017,-0.00508004534650439,0.00333369328702378,-0.00439059635358047,4.32945428387028e-05,-0.044219413990902,0.00035494734698119,4.69918460413959e-05,-1.13034750526419e-05,0.499763754516288,-0.0153684635467859,0.0174478020470811,-0.00482853734059168,0.00259635162515764,-0.00105115709484924,0.0559224322234707,-0.0178496119744106,0.000128468090880887,0.0144695007586131,-0.00316148670153588,0.000533234354648895,9.05039789062124e-05,-0.12388391408644,1.31451519135369e-05,-0.000199624123454972,0.000319774571585767,0.00010164691900323,0.00129034415429038,-4.9772105096081e-05,-0.000111063948433934,-0.0142809742755437,2.29946709792381e-06,-8.31633624588785e-06,-4.70931953771562e-06,7.12435760886681e-16,-6.07055717865548e-16,0.00114719151677315,-2.4147658796977e-05,-0.00332441741740856,8.76094089446631e-05,5.52789705828881e-06,-3.06091797058422e-06,-1.86947405552219e-07,5.06743494801355e-06,0.0154958317444706,0.0777516468767734,0.0212891110260318,-0.0610190959687867,-0.0904107201639256,-0.0156974077396718,0.071573039981256,-0.124892549502015,-0.196750752627963,0.000255241660190903,-0.0913725930201999,-0.0384490301874856,-0.0661413554820426,0.0542703356359545,0.43575674368308,0.102064445741256,-0.0231162115926098,-0.0611647754468781,-0.0763685388646174,0.167417057229122,0.0319745630716684,-0.00832795851549837,0.0524884196577389,-0.0260275542883968,-0.0395871841773578,-0.00691159081247183,-0.0273067523880265,-0.0295576424767094,-0.0235797230574953,0.326331274248093,-0.217999294668316,0.0614090646385139
