"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94"
"t13",-0.0586114357479112,0.117786661290279,0.207426362218997,-0.00602278791926445,0.0107525427433251,-0.0106712548254332,0.000479265693411341,-1.90164660697448e-05,0.00310040912745191,-0.0061148449564972,0.00160237231134045,-0.00155390194875808,0.0181306545693333,0.000583310138120255,-0.163677497191971,9.88861922539987e-05,-1.12021677253875e-05,0.00399873713410867,-7.63255719777008e-06,0.00249653908766245,-0.000474684638199416,4.86531548383787e-06,-6.1222113670113e-06,0.00041056537233422,-3.0995160262258e-05,0.000593921252307181,-0.00962681345122124,0.408970372074162,-0.0287164643629744,6.52930224295136e-07,0.00162465128816822,-1.70607195322895e-05,-0.250455935529207,0.815078703698277,-0.0255746238839571,0.0724781005406626,-0.0032354263638614,-0.0013197261028352,-0.00352330910102526,0.019274105417608,-0.00427972092709627,-5.1588637101205e-05,-2.05401653458376e-07,-1.54576741453549e-06,0.000282246744957387,2.10576210180532e-06,3.53950336533169e-16,8.5326366348693e-06,-0.0031093988340535,-0.000106400847731147,2.38996136009849e-17,-3.12834769082382e-06,1.92975480216055e-17,0.000294912340251208,6.05013093887502e-17,5.16879316990436e-06,3.09369351927182e-17,-2.69778557065977e-17,1.95413437844066e-16,4.72040936444543e-06,1.25191700305824e-15,-1.49491729549074e-05,-0.000137789802948646,0.00186555163051272,2.72160749555519e-17,-8.03252729604566e-06,-8.60151645766639e-18,-2.01677373057895e-17,-1.93417896035275e-16,-1.48218239268515e-05,-8.27548993620798e-18,3.75896014182251e-05,1.37900085634682e-16,-5.58391198204539e-05,1.41083477341994e-17,-1.02508040245745e-16,-4.55023703866769e-17,-8.66572729002079e-17,-2.03600950779128e-17,5.19569361401954e-17,7.09167566260808e-18,1.19744616050131e-05,1.99721357516214e-18,-0.00924867837655118,-1.09143986659605e-15,1.98400457446204e-06,2.38126795750521e-15,-1.09952258730017e-17,1.53992839928014e-17,-1.53937930003196e-16,1.94478688629759e-16,1.38634212402818e-17,2.66542484385213e-17,2.75918149197931e-17
"t88",-0.0664508226908263,0.136070169002511,0.270023712013073,-0.00803911517480604,0.0239485636863667,-0.0598426958326665,0.00774438378700618,0.000164143708720224,-0.00917239665084086,0.0105341774475554,-0.00183798118659888,0.00117610032700256,-0.0112342717623244,-0.000232578813544391,0.0646988876649375,-3.75638314846136e-05,3.01617335351166e-06,-0.000802248399928982,8.05394329423779e-07,-0.000254411069459009,-1.68895278120466e-05,3.07901863061517e-07,-6.4175126629615e-07,8.05434082860477e-05,-7.89722521821462e-06,0.000202646316024454,-0.00743717092546624,0.471753670093087,-0.079534834825486,-0.000119594172309301,-0.00359918966530651,2.99960163484963e-05,0.0900899463748088,-0.282578379042751,0.00787427755737424,-0.25977330799959,0.000670435257213716,0.000237152928847476,0.000543159471781537,-0.00263833243719443,0.000507971047695979,5.02598728053882e-06,1.70334574273612e-08,7.13564207583358e-08,-1.11358925760373e-05,-4.04255188304696e-08,-2.9646712497274e-16,8.05555418128692e-08,-6.0168541242337e-05,-2.11541996359348e-06,1.09392715388494e-16,-6.70511788266719e-08,1.77601776824747e-17,8.89935173087107e-06,-6.49432888304145e-17,2.01996499345578e-07,-2.65412237104123e-16,2.77525579496049e-16,5.35423937148055e-16,2.90273633941147e-07,1.76138551836799e-16,-9.52746770956636e-07,-9.04141974685998e-06,0.00013273817522851,-3.75197042028678e-16,-7.38705162379167e-07,-5.18413513586333e-16,-1.97967640566966e-16,-2.01748682552179e-17,-1.49153798890907e-06,-2.42804611413877e-16,3.84951812754073e-06,-1.28110970249186e-16,-6.16740753808809e-06,7.83222220964488e-17,-1.17525670941459e-15,-1.15806151908939e-15,-5.50152476935999e-17,5.72094564273916e-16,-2.51161566821892e-17,-2.44835434912367e-16,1.5755578565613e-06,-1.35773959887196e-15,-0.0193231227155357,-3.41357645571094e-15,2.52643770134626e-07,-0.707106781186549,2.97948966302085e-15,6.61839902419648e-16,1.10755067783508e-15,-1.34180433177416e-15,2.72030345838618e-16,-4.92454860554983e-17,-1.53578706917397e-16
"t89",-0.066450822690826,0.136070169002511,0.270023712013073,-0.00803911517480613,0.0239485636863666,-0.0598426958326667,0.00774438378700629,0.000164143708720155,-0.00917239665084036,0.0105341774475553,-0.00183798118659897,0.00117610032700246,-0.0112342717623244,-0.000232578813544399,0.0646988876649375,-3.75638314845223e-05,3.01617335380994e-06,-0.000802248399929063,8.05394329388448e-07,-0.000254411069458658,-1.68895278121281e-05,3.07901863170092e-07,-6.41751266311131e-07,8.05434082863551e-05,-7.89722521812777e-06,0.000202646316024304,-0.00743717092546637,0.471753670093085,-0.079534834825486,-0.000119594172309188,-0.0035991896653063,2.99960163489489e-05,0.0900899463748093,-0.282578379042753,0.00787427755737427,-0.25977330799959,0.000670435257214274,0.000237152928847334,0.000543159471781233,-0.00263833243719436,0.000507971047696398,5.02598728034557e-06,1.70334573006662e-08,7.13564209186018e-08,-1.11358925757798e-05,-4.04255189912472e-08,-5.66986884125547e-17,8.0555542132473e-08,-6.01685412422684e-05,-2.11541996344223e-06,1.83501275745162e-16,-6.70511784166946e-08,-3.84858847650585e-18,8.89935173028513e-06,-1.02559553935565e-16,2.01996499459084e-07,1.88675071947986e-16,-2.11205450904701e-17,-7.65337646600324e-16,2.90273634313075e-07,-2.31550421981775e-16,-9.52746771219273e-07,-9.0414197477899e-06,0.000132738175227108,8.38471235874177e-17,-7.38705164053555e-07,6.37529467802598e-16,3.86561764639789e-16,-8.31356840838459e-17,-1.49153798823279e-06,2.9217139981221e-16,3.84951812703356e-06,2.43352522020389e-16,-6.16740753783866e-06,-3.55108001001235e-16,1.14466214382315e-15,1.07273570062324e-15,2.07993161248303e-16,-7.84253492939276e-16,2.29874457180919e-16,3.59376184942715e-16,1.57555785956725e-06,1.35361144685046e-15,-0.0193231227155596,-1.04070439104096e-15,2.5264376517647e-07,0.707106781186547,-3.10165950630218e-15,-6.78331135517789e-16,6.64883137619705e-16,1.18993540197938e-15,-4.94821070178258e-16,-1.00421308432046e-16,7.11615536264776e-17
"t95",-0.0686874318927776,0.141299558413532,0.288190773973067,-0.00862593442654386,0.0279544261004564,-0.0752973667229192,0.0100600774514446,0.000223726098708115,-0.0132608130726416,0.0162146831781609,-0.00304289880306187,0.00216667487036139,-0.0221068297646851,-0.000550357667597066,0.153742958590905,-9.10261672665485e-05,8.83229990468277e-06,-0.0028387968808136,4.64111782575453e-06,-0.00150893621949778,0.000229354665703441,-2.25848450318933e-06,2.69428873485218e-06,-0.000166867561348463,1.23367958509956e-05,-0.000237671384552221,0.00503156948823459,-0.275527089754872,0.0393068828643787,5.27621049508589e-05,0.00139858397280672,-1.12992617713045e-05,-0.0242410962321788,0.0759925126587818,-0.00214393689971752,-0.174942100264837,3.11197804882306e-05,3.82642798093212e-06,-6.94478804978715e-07,1.953709807055e-05,-4.93137730511793e-06,-4.06167327070788e-08,-8.29437818263193e-11,6.18320355127783e-10,-1.30537255211924e-07,-8.70791135834853e-10,-1.66678714555858e-16,2.85762969182828e-09,-2.39111832583505e-06,-8.45179893097647e-08,1.32747287482157e-17,-2.7199063542676e-09,1.59867358909032e-16,3.88486299641774e-07,7.38793320600842e-17,9.28977470489608e-09,-9.68481268913124e-17,-1.0833402738352e-16,1.2253798388043e-15,1.32579494707242e-08,-2.04695035669611e-16,-4.27782574936199e-08,-3.98753487849675e-07,5.42690106237467e-06,-1.15583928440585e-16,-7.59863339251333e-09,7.51582334755548e-17,-1.47640543635724e-16,-6.73960463260542e-16,2.699907478334e-08,4.89415340422796e-16,-9.96798457362729e-08,8.63595699717296e-16,4.55260898535485e-07,-7.66091929844418e-16,-1.91104415796195e-16,1.44218387691174e-16,-1.68176660906771e-16,-5.04991195861406e-16,-5.79281671714616e-17,3.70467101952332e-16,-7.55353924024006e-07,3.10381343269184e-16,0.857939976415547,9.9398512645431e-14,1.80369720347748e-06,1.42114968044039e-14,-4.28915462515759e-16,-7.73641105232665e-17,-2.88927603166969e-15,1.24248740105896e-15,2.82030366996301e-16,-6.48606165425465e-18,-1.05622350594923e-16
"t98",-0.0691283834064895,0.14232865533218,0.291728226374923,-0.00873996965637813,0.0287103653112367,-0.0781475599304415,0.0104833294853001,0.000234478471371549,-0.0139880473942636,0.0172110009444704,-0.00325111185781068,0.00233457153332235,-0.0239301543598768,-0.000602309503905762,0.168292772114877,-9.974129605081e-05,9.7614350152278e-06,-0.00315891193757962,5.2269077145493e-06,-0.001700283694231,0.000264757612369602,-2.62220012609824e-06,3.15652498041233e-06,-0.000199449358201726,1.49213980607683e-05,-0.000291779979786173,0.00641775145635066,-0.355913007616363,0.0515853274093594,7.00626878423489e-05,0.00188394408434289,-1.52774092436251e-05,-0.0348659996582392,0.109557286922893,-0.00311464230305396,-0.265506622392024,4.82514304644532e-05,5.99050717035811e-06,-1.1014622184986e-06,3.13414638590127e-05,-8.02767458812957e-06,-6.75386765407423e-08,-1.40369087375659e-10,1.11163044022253e-09,-2.38074307050347e-07,-1.67352601839334e-09,1.04250113504041e-16,6.12420338516669e-09,-5.40309104231753e-06,-1.91583392559195e-07,1.45620030765674e-16,-6.22367954335011e-09,-1.50590678095859e-16,9.43336755061791e-07,8.08888285985751e-17,2.43034950970793e-08,1.65286059496684e-16,4.22070236551076e-16,1.05653110880247e-16,4.67955508670177e-08,-1.61039164642337e-16,-1.5793765848621e-07,-1.53424659467938e-06,2.41152149127036e-05,-2.43363171982375e-16,-1.74115222900747e-07,1.17056593156855e-17,1.68983766245312e-16,6.26401026679747e-16,-3.95496394597717e-07,-5.70253214961488e-17,1.04722663449067e-06,-4.12318851439545e-16,-1.90237341249067e-06,6.1030186222638e-16,4.37770237472429e-16,-3.12369797561557e-16,9.87279490856321e-17,-2.62654777583112e-16,3.22231766550899e-17,-3.21475687229312e-16,8.16910983640265e-07,-1.67960235752391e-16,-0.360133671644815,-4.18213296321216e-14,-6.52720127169626e-07,-7.48718537868728e-15,4.41079575728661e-16,-3.68142338197949e-16,-1.57860956081801e-15,0.707106781186546,-2.6212890035683e-16,-1.86139963469702e-15,1.35030215290703e-15
"t99",-0.0691283834064894,0.14232865533218,0.291728226374923,-0.00873996965637813,0.0287103653112363,-0.0781475599304416,0.0104833294853004,0.000234478471371422,-0.0139880473942636,0.0172110009444702,-0.00325111185781069,0.00233457153332251,-0.0239301543598768,-0.000602309503905707,0.168292772114877,-9.97412960507522e-05,9.7614350152745e-06,-0.00315891193757945,5.22690771458874e-06,-0.00170028369423096,0.000264757612369678,-2.62220012613954e-06,3.15652498038942e-06,-0.000199449358201712,1.49213980607336e-05,-0.000291779979786172,0.00641775145635082,-0.355913007616363,0.0515853274093594,7.00626878422612e-05,0.00188394408434306,-1.52774092432739e-05,-0.0348659996582391,0.109557286922894,-0.00311464230305437,-0.265506622392023,4.82514304645967e-05,5.99050717003268e-06,-1.10146221841577e-06,3.13414638590257e-05,-8.0276745882599e-06,-6.75386766173615e-08,-1.40369207616075e-10,1.1116301486127e-09,-2.38074306897773e-07,-1.67352575405532e-09,2.46316593210032e-16,6.12420345184258e-09,-5.4030910429713e-06,-1.91583393339231e-07,5.40950980074608e-17,-6.22368000542204e-09,-1.39355848574405e-16,9.43336755129419e-07,-1.70629528787592e-16,2.43034956529925e-08,1.0073093552484e-16,7.22550172208414e-17,8.58879470228601e-17,4.6795550207204e-08,-1.10983975791291e-16,-1.57937659028908e-07,-1.53424659497811e-06,2.41152149116734e-05,8.26931957435817e-17,-1.74115222773864e-07,-5.00619924999193e-18,-2.16803906222666e-16,-1.26857392508834e-17,-3.9549639429337e-07,-2.62745572868099e-16,1.04722663478356e-06,-4.29467902422997e-16,-1.90237341237981e-06,6.53674879691142e-17,-7.04482514448574e-17,3.80181319320176e-17,7.56075898821539e-17,3.83603939396778e-16,3.15585821992153e-16,-3.5348185959045e-17,8.16910983356113e-07,-8.94430168463319e-17,-0.360133671644813,-4.16425287039062e-14,-6.52720126268129e-07,-5.30678570995332e-15,-1.6539841659895e-16,5.52578983953367e-16,2.51974109467123e-15,-0.707106781186548,2.06884199483041e-16,1.75153082059535e-15,-1.21089381711864e-15
"t96",-0.0681418236995952,0.140022549483275,0.283727747725833,-0.00848161010661419,0.0269529929313547,-0.0713850292999492,0.00947101030142559,0.000208465435251081,-0.0122055719755791,0.0147375639926338,-0.00272712212172463,0.0019044414804916,-0.0192126263036926,-0.000464649906761053,0.129720641093582,-7.65855862269288e-05,7.24497632605613e-06,-0.00227837516790902,3.5699950709091e-06,-0.00115838477342224,0.000158440463683283,-1.5139362088746e-06,1.71507822086086e-06,-9.22728480709452e-05,6.13424716726913e-06,-9.97212581465883e-05,0.000871484441064479,-0.0201395498162275,-0.00268353084889522,-9.85016397522476e-06,-0.000487980494612308,4.46177421652366e-06,0.0357613423778358,-0.116468880206913,0.00371207409770581,0.586541475918899,-0.000144697812769139,-2.07590257807519e-05,4.68631092714064e-06,-0.000162016563724122,5.49601051072334e-05,7.74753344471904e-07,3.09083873432691e-09,1.72081017335503e-08,-2.79544046412848e-06,-1.13038710642154e-08,-5.0688094232758e-16,2.56150439045074e-08,-1.99115873718348e-05,-7.01518569885511e-07,-2.04444095384786e-16,-2.23709458643475e-08,2.48339609600453e-16,3.07011217919468e-06,2.27366959304141e-16,7.20119062119311e-08,2.122183703942e-16,-4.94097145681755e-16,-7.86442294584144e-16,1.11916820440379e-07,3.49977181609193e-16,-3.70120867910608e-07,-3.5346681977204e-06,5.28569523691133e-05,-1.45384787367925e-16,-3.14794605577929e-07,-2.19406733960658e-16,1.59411281085319e-16,1.56086205004969e-16,-6.53773631536019e-07,-9.52140561933874e-17,1.69720854845501e-06,-2.73401776457102e-16,-2.79345672826376e-06,3.66952119149555e-16,1.47906984490125e-16,-1.22172642799678e-17,6.14663548035722e-16,6.26533436968075e-16,3.25125060088212e-17,5.5258177905123e-17,7.78917885108429e-07,-2.30643847473563e-16,-0.0430771980440754,-5.25269102578106e-15,5.48620716274198e-08,-1.66519646974813e-15,-2.39032504509538e-16,2.45668006103309e-16,-0.707106781186547,-1.77872158660441e-15,-1.9648206616945e-16,1.51074433953225e-15,-1.00999581349017e-18
"t97",-0.0681418236995952,0.140022549483275,0.283727747725833,-0.00848161010661469,0.0269529929313546,-0.071385029299949,0.00947101030142562,0.000208465435251134,-0.0122055719755794,0.0147375639926338,-0.00272712212172443,0.00190444148049157,-0.0192126263036922,-0.000464649906760898,0.129720641093582,-7.65855862270686e-05,7.24497632618935e-06,-0.00227837516790903,3.5699950707556e-06,-0.00115838477342238,0.000158440463683218,-1.513936208886e-06,1.71507822043188e-06,-9.22728480710427e-05,6.13424716741649e-06,-9.97212581466404e-05,0.000871484441064684,-0.0201395498162286,-0.00268353084889531,-9.85016397496639e-06,-0.000487980494612309,4.46177421640239e-06,0.0357613423778354,-0.116468880206912,0.0037120740977062,0.586541475918898,-0.000144697812769256,-2.07590257814195e-05,4.68631092720873e-06,-0.000162016563724207,5.49601051070972e-05,7.74753343831777e-07,3.09083861580881e-09,1.72081015081817e-08,-2.79544046450362e-06,-1.1303871097942e-08,5.50903009428263e-16,2.56150436113442e-08,-1.99115873715048e-05,-7.01518570478041e-07,-1.25523351641712e-16,-2.23709454317157e-08,5.379148074681e-17,3.0701121789484e-06,-8.99159186343916e-17,7.20119062930328e-08,-4.75890122281449e-16,-3.87202512672304e-16,-6.52033783409465e-16,1.11916820320283e-07,4.59065781491151e-16,-3.70120867852258e-07,-3.5346681973962e-06,5.28569523690304e-05,4.02825986227347e-16,-3.14794605133866e-07,2.04743837351496e-16,-1.31088489482465e-16,-2.84678220458673e-16,-6.53773631515521e-07,-4.62103319195169e-17,1.69720854766648e-06,2.02074514632576e-16,-2.7934567284262e-06,1.11385468169e-17,-5.79284424735332e-16,-5.21514712990003e-17,-7.90960817417173e-16,8.16428203157783e-17,-1.13126449936814e-16,-4.61534178597999e-17,7.78917884048883e-07,1.72249445187204e-16,-0.043077198044071,-4.95585821883274e-15,5.48620715368464e-08,-1.18584115526665e-15,3.48661022518934e-16,-3.47697277288062e-16,0.707106781186548,1.99149736132376e-15,1.13241358521196e-16,-1.37010733870011e-15,1.69744404617105e-16
"t29",-0.0528757787692059,0.10429774850759,0.158947382641132,-0.00444668142737992,-0.00109905988335574,0.0388066072128811,-0.00717373620281417,-0.000225234479975352,0.0180367634180732,-0.0280356946963973,0.00654210029075672,-0.00596804711116099,0.0689949239113385,0.00226980414558029,-0.637531134013296,0.000386987926785676,-4.63519342896346e-05,0.0176416207565708,-3.95916047174141e-05,0.0130642540121863,-0.00496065094353972,7.21445866953862e-05,-0.000329235073454131,-0.00358623480257569,0.000144685025756987,-0.00159299554336394,0.00741711123632254,-0.141296047632664,-0.0172840375803598,-5.2954867473141e-05,-0.00215633146006014,1.87075764717246e-05,0.0398450439651461,-0.118479008314249,0.00265440081710979,-0.00756810067448121,-0.000404131573878324,-0.000196540700171426,-0.000626876201070974,0.00387191933595106,-0.000974058229333668,-1.34999445939552e-05,-5.88433392368983e-08,-5.47669896905471e-07,0.000103688649991741,8.59111354998977e-07,1.91814496641235e-15,3.99354503943306e-06,-0.00152181041329556,-5.21977860824664e-05,7.39833927213767e-16,-1.54525768411177e-06,3.32746745186058e-16,0.000151316328440565,8.79377950154764e-16,2.75369560337135e-06,9.09041817860982e-16,3.21400715076967e-15,0.707106781186547,2.75124645958355e-06,-1.57415058529829e-17,-8.78824635320045e-06,-8.15875489859399e-05,0.00112786929409241,-8.54944171295302e-15,-5.23218620857618e-06,6.05076518133476e-16,-2.83684652477271e-16,-1.46107749977644e-15,-9.94110355129568e-06,-1.10996420940503e-15,2.53598314987028e-05,-1.20259397909115e-15,-3.86596256326581e-05,3.16744996666422e-16,1.01154866313897e-15,2.65044786083251e-17,-6.38269166623975e-16,5.38909799147764e-16,-4.78023873025008e-16,-7.7466867700291e-16,8.81493833916741e-06,3.87120658354369e-16,-0.00117925452746169,-2.78333441784904e-16,1.54320249964202e-06,3.28961956371358e-16,1.18738077664851e-16,9.882216176983e-17,-3.47813218258195e-16,-2.23568066401587e-16,-1.09317882008837e-16,1.70823640531363e-17,-1.82810432439914e-17
"t30",-0.0528757787692059,0.10429774850759,0.158947382641132,-0.00444668142737986,-0.00109905988335565,0.0388066072128815,-0.0071737362028141,-0.000225234479975257,0.0180367634180731,-0.0280356946963973,0.00654210029075666,-0.00596804711116108,0.068994923911338,0.00226980414558007,-0.637531134013295,0.000386987926786037,-4.63519342895206e-05,0.017641620756571,-3.95916047174109e-05,0.0130642540121865,-0.00496065094353985,7.21445866948668e-05,-0.000329235073454409,-0.00358623480257531,0.000144685025756413,-0.00159299554336355,0.00741711123632241,-0.141296047632664,-0.01728403758036,-5.29548674730987e-05,-0.00215633146006061,1.87075764723452e-05,0.0398450439651459,-0.118479008314248,0.00265440081711086,-0.00756810067448253,-0.000404131573879034,-0.000196540700170107,-0.000626876201070338,0.00387191933595284,-0.00097405822933359,-1.34999445936613e-05,-5.88433391649856e-08,-5.47669896273276e-07,0.000103688649992938,8.59111353185326e-07,-2.03837833488054e-15,3.99354503840135e-06,-0.00152181041329688,-5.21977860791771e-05,-6.78415196582588e-16,-1.54525768463736e-06,-2.52231662021567e-16,0.000151316328445824,-8.67771799680971e-16,2.75369560673506e-06,-9.12703532888682e-16,-3.34399075670536e-15,-0.707106781186547,2.75124646145639e-06,1.58135632749408e-15,-8.78824635745921e-06,-8.1587548977717e-05,0.00112786929408748,8.47980787226878e-15,-5.23218620989828e-06,-5.64338072130775e-16,3.75673683398023e-16,1.45791017165586e-15,-9.94110354905672e-06,1.13865289174563e-15,2.53598314992073e-05,1.01189413287461e-15,-3.86596256322867e-05,-2.3352535841558e-16,-1.07425176928618e-15,-1.01677073804158e-16,6.4427663301183e-16,-5.5505982464751e-16,6.13319935066623e-16,8.75594768062893e-16,8.8149383382486e-06,-3.86305122567774e-16,-0.00117925452745964,-8.1797565210989e-17,1.54320249967539e-06,-1.21421582853648e-15,-1.56476943614205e-16,-1.41766861873853e-16,-5.58167066036398e-17,2.23000560055818e-16,1.06463819286247e-16,-5.56000898205462e-17,1.17468268526838e-16
