"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105"
"t1",0,6.85967995207943,6.85967995207943,9.10475123250121,10.6484179859214,10.9489700765457,12.3466226359112,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,6.05874571311335,6.05874571311335,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,8.8165183891279,10.0516396415697,12.6457582356184,10.0516396415697,12.6457582356184,10.0516396415697,10.0516396415697,9.10475123250121,9.10475123250121,10.0516396415697,5.85813964470745,6.05874571311335,10.0516396415697,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,6.05874571311335,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,6.05874571311335,6.05874571311335,12.6457582356184,9.10475123250121,9.10475123250121,6.05874571311335,6.05874571311335,10.0516396415697,10.0516396415697,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,6.05874571311335,6.05874571311335,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,6.05874571311335,6.05874571311335,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,9.10475123250121,9.10475123250121,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,9.10475123250121,9.10475123250121,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184
"t2",6.85967995207943,0,5.70072273716474,9.10475123250121,10.6484179859214,10.9489700765457,12.3466226359112,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,8.8165183891279,10.0516396415697,12.6457582356184,10.0516396415697,12.6457582356184,10.0516396415697,10.0516396415697,9.10475123250121,9.10475123250121,10.0516396415697,6.65907388367354,6.85967995207943,10.0516396415697,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,6.85967995207943,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,9.10475123250121,9.10475123250121,6.85967995207943,6.85967995207943,10.0516396415697,10.0516396415697,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,9.10475123250121,9.10475123250121,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,9.10475123250121,9.10475123250121,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184
"t3",6.85967995207943,5.70072273716474,0,9.10475123250121,10.6484179859214,10.9489700765457,12.3466226359112,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,8.8165183891279,10.0516396415697,12.6457582356184,10.0516396415697,12.6457582356184,10.0516396415697,10.0516396415697,9.10475123250121,9.10475123250121,10.0516396415697,6.65907388367354,6.85967995207943,10.0516396415697,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,6.85967995207943,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,9.10475123250121,9.10475123250121,6.85967995207943,6.85967995207943,10.0516396415697,10.0516396415697,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,6.85967995207943,6.85967995207943,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,9.10475123250121,9.10475123250121,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,9.10475123250121,9.10475123250121,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184
"t4",9.10475123250121,9.10475123250121,9.10475123250121,0,10.6484179859214,10.9489700765457,12.3466226359112,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,8.49652349503369,8.49652349503369,8.20829065166038,10.0516396415697,12.6457582356184,10.0516396415697,12.6457582356184,10.0516396415697,10.0516396415697,8.49652349503369,5.68738078100869,10.0516396415697,8.90414516409531,9.10475123250121,10.0516396415697,8.49652349503369,8.49652349503369,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,8.49652349503369,8.49652349503369,9.10475123250121,9.10475123250121,10.0516396415697,10.0516396415697,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,5.68738078100869,5.68738078100869,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,9.10475123250121,9.10475123250121,12.6457582356184,12.6457582356184,12.6457582356184,5.68738078100869,5.68738078100869,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,10.0516396415697,10.0516396415697,12.6457582356184,8.49652349503369,8.49652349503369,5.68738078100869,5.68738078100869,10.0516396415697,10.0516396415697,8.49652349503369,8.49652349503369,8.49652349503369,8.49652349503369,10.0516396415697,10.0516396415697,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184
"t5",10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,0,1.32449641725784,5.18491449683006,5.48405009653727,5.56368849401874,5.56368849401874,10.6484179859214,5.56368849401874,5.56368849401874,10.6484179859214,5.56368849401874,6.1706757613161,6.1706757613161,10.6484179859214,10.6484179859214,7.00045032820453,7.00045032820453,7.00045032820453,8.3597033536126,10.6484179859214,10.6484179859214,10.3601851425481,10.6484179859214,5.56368849401874,10.6484179859214,5.56368849401874,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.4478119175155,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,5.48405009653727,5.48405009653727,7.00045032820453,7.00045032820453,10.6484179859214,5.48405009653727,5.48405009653727,5.56368849401874,5.56368849401874,10.6484179859214,10.6484179859214,5.56368849401874,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,5.56368849401874,5.56368849401874,10.6484179859214,10.6484179859214,5.56368849401874,5.56368849401874,10.6484179859214,10.6484179859214,7.00045032820453,7.00045032820453,5.56368849401874,10.6484179859214,10.6484179859214,5.48405009653727,5.48405009653727,10.6484179859214,10.6484179859214,8.3597033536126,8.3597033536126,7.00045032820453,10.6484179859214,10.6484179859214,5.56368849401874,5.56368849401874,5.56368849401874,5.56368849401874,10.6484179859214,10.6484179859214,7.00045032820453,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,10.6484179859214,7.00045032820453,7.00045032820453,5.56368849401874,5.56368849401874
"t6",10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,1.32449641725784,0,5.48546658745432,5.78460218716154,5.86424058464301,5.86424058464301,10.9489700765457,5.86424058464301,5.86424058464301,10.9489700765457,5.86424058464301,6.47122785194037,6.47122785194037,10.9489700765457,10.9489700765457,7.30100241882879,7.30100241882879,7.30100241882879,8.66025544423687,10.9489700765457,10.9489700765457,10.6607372331724,10.9489700765457,5.86424058464301,10.9489700765457,5.86424058464301,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.7483640081398,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,5.78460218716153,5.78460218716153,7.30100241882879,7.30100241882879,10.9489700765457,5.78460218716153,5.78460218716153,5.86424058464301,5.86424058464301,10.9489700765457,10.9489700765457,5.86424058464301,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,5.86424058464301,5.86424058464301,10.9489700765457,10.9489700765457,5.86424058464301,5.86424058464301,10.9489700765457,10.9489700765457,7.30100241882879,7.30100241882879,5.86424058464301,10.9489700765457,10.9489700765457,5.78460218716153,5.78460218716153,10.9489700765457,10.9489700765457,8.66025544423687,8.66025544423687,7.30100241882879,10.9489700765457,10.9489700765457,5.86424058464301,5.86424058464301,5.86424058464301,5.86424058464301,10.9489700765457,10.9489700765457,7.30100241882879,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,10.9489700765457,7.30100241882879,7.30100241882879,5.86424058464301,5.86424058464301
"t7",12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,5.18491449683006,5.48546658745432,0,4.22690119546593,7.26189314400853,7.26189314400853,12.3466226359112,7.26189314400853,7.26189314400853,12.3466226359112,7.26189314400853,7.86888041130589,7.86888041130589,12.3466226359112,12.3466226359112,8.69865497819432,8.69865497819432,8.69865497819432,10.0579080036024,12.3466226359112,12.3466226359112,12.0583897925379,12.3466226359112,7.26189314400853,12.3466226359112,7.26189314400853,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.1460165675053,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,4.22690119546593,4.22690119546593,8.69865497819432,8.69865497819432,12.3466226359112,4.22690119546593,4.22690119546593,7.26189314400853,7.26189314400853,12.3466226359112,12.3466226359112,7.26189314400853,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,7.26189314400853,7.26189314400853,12.3466226359112,12.3466226359112,7.26189314400853,7.26189314400853,12.3466226359112,12.3466226359112,8.69865497819432,8.69865497819432,7.26189314400853,12.3466226359112,12.3466226359112,4.22690119546593,4.22690119546593,12.3466226359112,12.3466226359112,10.0579080036024,10.0579080036024,8.69865497819432,12.3466226359112,12.3466226359112,7.26189314400853,7.26189314400853,7.26189314400853,7.26189314400853,12.3466226359112,12.3466226359112,8.69865497819432,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,12.3466226359112,8.69865497819432,8.69865497819432,7.26189314400853,7.26189314400853
"t8",12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,5.48405009653727,5.78460218716154,4.22690119546593,0,7.56102874371575,7.56102874371575,12.6457582356184,7.56102874371575,7.56102874371575,12.6457582356184,7.56102874371575,8.1680160110131,8.1680160110131,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,8.99779057790153,10.3570436033096,12.6457582356184,12.6457582356184,12.3575253922451,12.6457582356184,7.56102874371575,12.6457582356184,7.56102874371575,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.4451521672125,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,4.07296894238691,4.07296894238691,8.99779057790153,8.99779057790153,12.6457582356184,3.89421854650249,3.89421854650249,7.56102874371575,7.56102874371575,12.6457582356184,12.6457582356184,7.56102874371575,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,7.56102874371575,7.56102874371575,12.6457582356184,12.6457582356184,7.56102874371575,7.56102874371575,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,7.56102874371575,12.6457582356184,12.6457582356184,3.89421854650249,3.89421854650249,12.6457582356184,12.6457582356184,10.3570436033096,10.3570436033096,8.99779057790153,12.6457582356184,12.6457582356184,7.56102874371575,7.56102874371575,7.56102874371575,7.56102874371575,12.6457582356184,12.6457582356184,8.99779057790153,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,7.56102874371575,7.56102874371575
"t9",12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,5.56368849401874,5.86424058464301,7.26189314400853,7.56102874371575,0,3.87106820723288,12.6457582356184,5.33932286805797,6.97763934531808,12.6457582356184,6.97763934531808,8.1680160110131,8.1680160110131,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,8.99779057790153,10.3570436033096,12.6457582356184,12.6457582356184,12.3575253922451,12.6457582356184,5.33932286805797,12.6457582356184,6.97763934531808,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.4451521672125,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,7.56102874371575,7.56102874371575,8.99779057790153,8.99779057790153,12.6457582356184,7.56102874371574,7.56102874371574,5.33932286805797,5.33932286805797,12.6457582356184,12.6457582356184,4.80958171949196,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,5.33932286805797,6.97763934531808,12.6457582356184,12.6457582356184,5.33932286805797,5.33932286805797,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,6.97763934531808,12.6457582356184,12.6457582356184,7.56102874371574,7.56102874371574,12.6457582356184,12.6457582356184,10.3570436033096,10.3570436033096,8.99779057790153,12.6457582356184,12.6457582356184,4.80958171949196,4.80958171949196,6.97763934531807,6.97763934531807,12.6457582356184,12.6457582356184,8.99779057790153,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,5.33932286805797,5.33932286805797
"t10",12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,5.56368849401874,5.86424058464301,7.26189314400853,7.56102874371575,3.87106820723288,0,12.6457582356184,5.33932286805797,6.97763934531808,12.6457582356184,6.97763934531808,8.1680160110131,8.1680160110131,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,8.99779057790153,10.3570436033096,12.6457582356184,12.6457582356184,12.3575253922451,12.6457582356184,5.33932286805797,12.6457582356184,6.97763934531808,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.4451521672125,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,7.56102874371575,7.56102874371575,8.99779057790153,8.99779057790153,12.6457582356184,7.56102874371574,7.56102874371574,5.33932286805797,5.33932286805797,12.6457582356184,12.6457582356184,4.80958171949196,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,5.33932286805797,6.97763934531808,12.6457582356184,12.6457582356184,5.33932286805797,5.33932286805797,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,6.97763934531808,12.6457582356184,12.6457582356184,7.56102874371574,7.56102874371574,12.6457582356184,12.6457582356184,10.3570436033096,10.3570436033096,8.99779057790153,12.6457582356184,12.6457582356184,4.80958171949196,4.80958171949196,6.97763934531807,6.97763934531807,12.6457582356184,12.6457582356184,8.99779057790153,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,12.6457582356184,8.99779057790153,8.99779057790153,5.33932286805797,5.33932286805797
