accepted_species,estimate
t29,0.0032456038
t17,-0.056364864
t21,-0.52246
t66,-0.0844519
t36,-0.25850126
t128,0.21604325
t129,0.21604325
t84,0.18461104
t190,-0.12791832
t65,0.15702091
t367,-0.067375496
t354,0.004682486
t226,-0.003046159
t312,0.032614272
t382,0.09214556
t409,0.06522019
t361,0.17737414
t438,0.3674872
t285,0.21918857
t142,-0.05139524
t143,-0.05139524
t218,0.26552844
t274,0.1969703
t299,0.17533866
t323,0.022245347
t292,0.022597514
t380,0.012238203
t466,-0.31462955
t446,-0.2029269
t491,-0.026358414
t393,-0.033308692
t296,-0.023937127
t280,-0.07592096
t153,-0.026524588
t180,0.090206064
t236,0.10041978
t412,0.023015724
t339,-0.04431423
t492,-0.048130978
t356,-0.04431423
t428,0.085583314
t454,0.03136742
t453,0.03136742
t184,-0.14125079
t238,-0.21593891
t187,-0.083047815
t49,-0.13927619
t85,-0.02317368
t88,-0.032307506
t27,-0.083407946
