,0,1,2,3,4,5,6,7,8,9,10,11
t1,-0.013703042,-0.15788028,-0.045555964,-0.33192602,-0.4966472,-0.48482183,10.158718,-0.0058119833,0.5770752,-0.3319612,-0.09285832,7.383404
t2,-0.015658904,-0.18899208,-0.049440358,-0.41360307,-0.6409605,-0.5666869,12.7802515,-0.0053190524,0.60187507,-0.40673503,-0.113061905,9.352144
t3,-0.0152969565,-0.18563315,-0.056980923,-0.4082177,-0.6104199,-0.575578,12.623914,-0.016447734,0.58394194,-0.395875,-0.1193736,9.364169
t4,-0.013955971,-0.15392548,-0.03779047,-0.3434322,-0.52396864,-0.4613268,10.592103,-0.0018222574,0.40665963,-0.34701747,-0.09136075,8.012865
t5,-0.05031436,7.0810757,1.9140235,3.0609577,-0.20026886,5.555848,2.282605,-0.050648082,0.0013217,-0.17289974,6.847918,0.016188104
t6,-0.058339745,8.983006,1.8025094,3.8266084,-0.13482672,7.2319613,1.277999,-0.080209374,0.00059693126,-0.12592168,8.6714525,0.029943438
t7,-0.016817177,-0.20133461,-0.026938977,-0.17134038,-0.44623798,-0.550914,9.765283,-0.06110564,0.00977941,-0.21923147,-0.11312222,8.061144
t8,-0.025612293,-0.2645675,-0.023221977,-0.2303044,-0.57274914,-0.6600003,12.43007,-0.09207013,0.013558143,-0.25744757,-0.16651425,10.278934
t9,-0.008312064,-0.12783448,-0.0019612885,-0.04988521,-0.26821956,-0.2688423,5.5968175,-0.032636087,0.009764228,-0.106952064,-0.06918126,4.29237
t10,-0.008209883,-0.124994814,1.4680523,2.040499,0.5073457,-0.05842454,0.40003753,-0.11210192,0.04983328,3.609289,-0.07271815,0.40958372
t11,-0.017344512,-0.16306356,0.31569007,0.35637397,-0.18656673,-0.31742737,4.530296,-0.09641315,0.027258402,0.3953202,-0.096407495,4.271496
t12,-0.021507485,-0.20527513,0.16324252,-0.048461568,-0.33472288,-0.45401883,7.4272575,-0.092370905,0.02472821,-0.08382882,-0.12409842,6.70766
t13,-0.018609796,-0.15364644,-0.004556581,-0.1256138,-0.33077928,-0.3617584,6.9465103,-0.07060801,0.015854795,-0.11162073,-0.1022996,5.9266367
t14,-0.080644734,13.427858,0.8104918,6.152087,-0.15003201,10.922843,1.599248,-0.16374785,0.009734031,-0.11902822,14.271673,0.07112732
