accepted_species,estimate
t182,0.093539014
t265,0.13989587
t309,0.23932205
t64,-0.009460645
t203,0.11351677
t59,-0.009460645
t155,-0.009460645
t291,0.010268929
t138,0.00064625585
t230,-0.009460645
t223,-0.009460645
t92,-0.009460645
t214,-0.009460645
t153,0.0260123
t57,-0.009460645
t248,-0.030342285
t305,0.11269445
t244,0.085751
t255,0.18098746
t321,0.18328354
t222,-0.021529347
t280,-0.19645377
t89,-0.038974755
t200,-0.061321132
t112,-0.031623837
t33,-0.02324749
t168,0.014083326
t98,-0.0047732345
t279,0.18587683
t221,0.10728655
t35,-0.018560084
t5,-0.02324749
