"accepted_species","trait_ARD"
"t31","0"
"t32","1"
"t4","0"
"t69","0"
"t70","0"
"t67","1"
"t68","1"
"t60","1"
"t56","0"
"t21","1"
"t19","1"
"t14","1"
"t73","0"
"t74","0"
"t53","1"
"t44","0"
"t45","1"
"t5","0"
"t41","0"
"t42","0"
"t23","1"
"t17","0"
"t18","0"
"t25","1"
"t22","1"
"t61","0"
"t62","0"
"t95","0"
"t96","0"
"t79","0"
"t80","0"
"t78","0"
"t28","1"
"t20","1"
"t6","1"
"t46","0"
"t47","0"
"t50","1"
"t29","0"
"t2","1"
"t99",NA
"t100",NA
"t33",NA
"t58",NA
"t59",NA
"t40",NA
"t89",NA
"t90","0"
"t30",NA
"t51",NA
"t52",NA
"t16","1"
"t91","0"
"t92","0"
"t13","0"
"t8","0"
"t9","0"
"t63","1"
"t64","1"
"t10","0"
"t1","1"
"t12","0"
"t39","0"
"t76","0"
"t77","0"
"t71","0"
"t72","0"
"t54","1"
"t55","1"
"t43","0"
"t57","0"
"t97","0"
"t98","0"
"t75","0"
"t65","1"
"t66","1"
"t93","1"
"t94","1"
"t7","0"
"t15","0"
"t26","1"
"t83","0"
"t84","0"
"t27","0"
"t34","0"
"t11","0"
"t3","0"
"t48","1"
"t49","0"
"t81","1"
"t82","0"
"t35","0"
"t24","0"
"t38","0"
"t85","0"
"t86","0"
"t87","0"
"t88","0"
"t36","1"
"t37","0"
