accepted_species,estimate
t11,-0.2222041
t9,-0.4634783
t8,-0.42348176
t13,-0.34403202
t63,-0.3657838
t239,0.99615103
t240,0.99615103
t235,1.168095
t315,1.2082993
t215,-1.3472317
t190,-1.7162716
t251,0.39683586
t313,0.6284795
t184,0.41663665
t128,0.19852188
t91,-0.5266538
t98,-0.20235144
t115,-0.2768936
t243,-0.059296917
t191,-0.66989994
t287,1.1775254
t288,-0.0050093182
t300,0.18824695
t301,0.18824695
t271,1.0697061
t83,-0.0063243834
t135,1.8298382
t296,0.056177482
t162,0.40064412
t230,-0.60415643
t60,-1.2414025
t1,-0.5863397
