"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t18",-0.100420957216487,-0.00107976554579533,0.0192762246903755,0.00833928273325985,-0.0063113821054674,0.339518366424798,-0.0200075819087536,0.0160174497667316,-0.150542069207072,0.00912262817832284,-0.00370175944610131,0.0642286238689143,0.000994163233391156,-0.000377437952197693,0.000473348110103568,-1.2665298608793e-05,1.75342926396523e-05,-0.000695869904191712,0.000430101388623814,-0.0165732299431717,0.250438790688239,-5.15911424014379e-05,-7.28206200769239e-17,0.000131495347617568,-0.00778136815693108,0.0296214534730062,-0.500670123193814,0.144968096321488,-1.88768345044082e-05,-7.01974044345381e-06,-2.98911173692744e-06,9.8828917004761e-06,-4.44959373397265e-05,-1.89752792259255e-06,4.97216853701631e-05,0.00242089991193936,-2.13115672564706e-05,-5.35132287131515e-07,0.00116886106467904,-0.000654462517719431,0.000646534819610138,3.73524575052931e-15,9.64266853432459e-05,-3.47496667780254e-05,-0.707106781186547,1.386708496966e-07,0.000216835427545898,-3.48057587663394e-05,-0.000962462576491182,1.57179835176243e-15,0.000253128028154369,-1.38934249067045e-05,-1.05670458400314e-05,-1.3575002065034e-05,-2.95954362316574e-08,-5.94695958343207e-16,-2.4662656180669e-05,1.52252532114322e-05,2.61768744529508e-17,-0.000156873887111906,8.43325590975668e-17,-1.03178208512536e-16,8.9955032593566e-06,3.54664989777103e-06,-8.48539855032283e-17,-3.86504599277097e-05,-2.14322767633629e-16,2.78547678382953e-18,-2.87091592390507e-17,-2.52369952044224e-17,-3.81761644764938e-17,-1.45523413386111e-16,9.13957007599109e-17,6.3293139350096e-05,2.67954958438683e-16,9.57700639065048e-19,-3.00558059789996e-06,3.55927228777667e-17,-2.7740888697963e-17,4.89297241605202e-17,1.84101681604847e-17,5.6660933403409e-17,-1.1832564113573e-16,-2.20358566772194e-16,9.0713638489524e-17,9.68971671120882e-17,-1.56511317889635e-16,-6.12594512653452e-17,5.98682928971241e-17,-1.13994171543877e-16
"t19",-0.100420957216488,-0.00107976554579545,0.0192762246903755,0.00833928273326064,-0.00631138210546778,0.339518366424797,-0.0200075819087535,0.0160174497667315,-0.15054206920707,0.00912262817832229,-0.00370175944610119,0.0642286238689144,0.000994163233390904,-0.000377437952197573,0.00047334811010332,-1.26652986089184e-05,1.75342926396727e-05,-0.000695869904191759,0.000430101388623769,-0.0165732299431719,0.250438790688239,-5.15911424014232e-05,-1.87803435992939e-17,0.000131495347617671,-0.00778136815693053,0.0296214534730036,-0.500670123193814,0.144968096321488,-1.88768345036051e-05,-7.01974044402461e-06,-2.98911173766501e-06,9.88289170200513e-06,-4.44959373396045e-05,-1.89752792321278e-06,4.97216853673304e-05,0.00242089991194,-2.1311567256113e-05,-5.35132287290625e-07,0.00116886106467751,-0.000654462517718694,0.000646534819610274,-3.00660320395354e-15,9.64266853467523e-05,-3.47496667714886e-05,0.707106781186548,1.38670807631492e-07,0.000216835427547052,-3.48057587455701e-05,-0.000962462576487402,-8.73846877854718e-16,0.000253128028157466,-1.38934249065373e-05,-1.05670458397713e-05,-1.35750020631295e-05,-2.95954359918516e-08,4.89794717825248e-16,-2.46626561788373e-05,1.52252532145408e-05,-9.08186137892553e-17,-0.00015687388711255,-6.1407037467037e-17,6.47448276210309e-17,8.99550325868756e-06,3.54664989913758e-06,-1.39361103313428e-17,-3.86504599269939e-05,1.96638674510829e-16,1.06146514098533e-17,-2.52428389395054e-17,7.78755366687189e-17,8.73830887813493e-17,2.36325811287255e-16,8.56335203771042e-17,6.32931393505127e-05,5.61974059232244e-16,-6.59167861800466e-18,-3.00558059756289e-06,3.54934293087427e-17,5.03378247153383e-17,-4.77928739275044e-17,-4.48115904361532e-18,1.60062950907851e-16,2.73036790686498e-17,-6.23981389240571e-17,2.6897359054367e-18,9.41466538155889e-17,-1.17207569726377e-16,-7.44217119779803e-17,8.53538831164926e-17,8.18943176938618e-18
"t24",-0.100591216729373,-0.00108417250491095,0.019450470281724,0.00842079909895599,-0.00640304089097069,0.346671186537466,-0.0205821518351535,0.0166335503110031,-0.156426172323768,0.00949510459890413,-0.00389731816064797,0.0683472974582008,0.00107446992259108,-0.000409538069670322,0.000518889455814974,-1.39846492928225e-05,1.96288754106944e-05,-0.000792548353550656,0.0004917844917153,-0.0189894134737964,0.300929941993152,-6.62872382789781e-05,5.05377631935597e-17,0.000182477774675828,0.0806588495598297,-0.140491574173495,0.4492077568153,-0.0965120185246393,-5.6028215234299e-06,-2.17105495566133e-06,-1.03252651238656e-06,5.61967248368307e-06,-2.92206673871037e-05,-1.32590115758239e-06,3.6644402175388e-05,0.00191988521029099,-1.70767591662007e-05,-4.32221014590749e-07,0.000976084720200106,-0.000553428244822568,0.000548306168459123,-2.15314858736679e-16,8.32408684663625e-05,-3.03299294530086e-05,-1.27675647831893e-15,1.21534714880236e-07,0.000190793449345582,-3.07137851519971e-05,-0.00085104373326313,-0.707106781186548,0.00022596069076626,-1.24056912900781e-05,-9.43590247492e-06,-1.21449123072553e-05,-2.65020474466017e-08,7.36309722501706e-16,-2.21727911778952e-05,1.37108874894583e-05,9.68983735148476e-16,-0.000141735126937386,7.51685344098194e-16,-8.6364780908258e-16,8.17993976746178e-06,3.22518662172565e-06,6.38197805100784e-17,-3.51828513954687e-05,4.44175080962337e-16,5.33034131658153e-16,1.30735344908256e-17,1.46364240361763e-16,-2.17689554754619e-16,4.70243401228191e-16,5.64775206969577e-17,5.80202941818978e-05,8.09905663934421e-17,5.40694157420535e-17,-2.76403286613318e-06,3.105319738121e-16,-2.96524779177879e-16,1.51286874384628e-16,8.19197811686184e-17,-2.36127056858155e-16,9.85806684524171e-17,-1.58762396731346e-17,-1.93646161222292e-16,2.30190032466656e-16,-1.32005629456317e-16,1.43392330078204e-16,2.68540373483085e-16,-1.59810330957793e-16
"t25",-0.100591216729373,-0.00108417250491094,0.0194504702817242,0.00842079909895632,-0.00640304089097058,0.346671186537466,-0.0205821518351534,0.0166335503110031,-0.156426172323768,0.00949510459890408,-0.00389731816064813,0.068347297458201,0.00107446992259126,-0.000409538069670067,0.000518889455815213,-1.398464929268e-05,1.96288754106976e-05,-0.00079254835355107,0.000491784491715259,-0.0189894134737965,0.300929941993153,-6.62872382786363e-05,4.51800120563413e-17,0.000182477774675904,0.080658849559829,-0.140491574173495,0.449207756815302,-0.0965120185246395,-5.60282152449569e-06,-2.17105495606587e-06,-1.03252651262437e-06,5.61967248331695e-06,-2.92206673864075e-05,-1.32590115612766e-06,3.66444021768956e-05,0.00191988521028993,-1.7076759166282e-05,-4.32221014497112e-07,0.000976084720199676,-0.000553428244823019,0.000548306168460197,7.09803806294462e-16,8.32408684665261e-05,-3.03299294528805e-05,9.43689570931383e-16,1.21534715834214e-07,0.000190793449348041,-3.07137851448968e-05,-0.000851043733264715,0.707106781186547,0.000225960690776911,-1.24056912954197e-05,-9.43590248149221e-06,-1.21449123073736e-05,-2.65020481430537e-08,-5.20886786694356e-16,-2.21727911756561e-05,1.37108874886981e-05,-9.26899912544619e-16,-0.000141735126933543,-5.25066745823991e-17,7.26043515093727e-16,8.17993976892885e-06,3.22518662234501e-06,3.77644539367129e-17,-3.51828513962769e-05,-4.28280611834728e-16,-5.45533459174955e-16,-2.5541413699665e-17,-1.07609741076642e-16,2.19858782210928e-16,-7.56385031781097e-17,1.1380530602303e-16,5.80202941800787e-05,6.10519460075227e-16,-5.09733296971207e-17,-2.76403286681876e-06,-2.42767143631964e-16,9.2849556689543e-17,-1.1225490840959e-16,1.65934240766255e-17,2.74290713169113e-16,-2.14191618528545e-16,-1.12854096216e-16,3.13321707474214e-18,-1.26636097116647e-17,8.90372059221067e-17,-1.77679471154529e-16,-2.01327415578413e-16,-1.55713951470696e-17
"t12",-0.0994524318468601,-0.00105446687361166,0.0182566650728872,0.00786094625627179,-0.005763482378894,0.295642415464275,-0.0163732314253738,0.0119615853714499,-0.111706202387056,0.00664632062046637,-0.00233382377769248,0.0339598315509898,0.000357516200037013,-0.000117805060121968,8.46687453178883e-05,-9.50999952498138e-07,-2.59416267425328e-06,0.000338849640309897,-0.000247492817668535,0.0103427047324303,-0.57360523383378,0.00059242694970746,-2.56071801884592e-16,0.00280878495145274,0.117552683421454,-0.178278729395096,-0.00294983156168328,0.0492183518750651,-2.87100895785236e-05,-1.07506608910381e-05,-4.66529824566225e-06,1.66035614985612e-05,-7.48936505787586e-05,-3.17085092516752e-06,8.20535870015129e-05,0.00387045855287975,-3.38573833781625e-05,-8.45699967852583e-07,0.00179927568411632,-0.000995441121502492,0.00098049291019542,0.707106781186547,0.000143371350184989,-5.09548779871956e-05,2.55351295663786e-15,2.02209882070144e-07,0.000314447603747882,-5.02656140576165e-05,-0.00138579867691481,2.40296954003818e-16,0.000359136856528347,-1.97031741626431e-05,-1.49847992058405e-05,-1.91905225048617e-05,-4.17741604649949e-08,-4.61919693834463e-16,-3.45775474362389e-05,2.12845221633214e-05,5.62378519425433e-16,-0.000218026219976566,-3.38842218473281e-16,-2.96645609933268e-16,1.23527259115229e-05,4.87004290515051e-06,-5.23030250048027e-16,-5.29686325914202e-05,-2.55020753383877e-16,-9.68145903327379e-17,-1.27490778670322e-16,9.63200721585487e-17,2.37125186875152e-16,-1.84203404591059e-16,7.24105164987538e-17,8.55258369018017e-05,6.5839820388952e-16,1.25331975100822e-17,-4.03395412893087e-06,-5.88653764982514e-17,-8.46968511656742e-17,7.33553117828547e-17,1.81480630683195e-17,5.44840756988113e-17,-1.85369965869669e-16,-3.28771462015435e-16,-8.60663623317828e-17,-2.31917353143352e-16,-2.41611355474532e-16,-2.11222039322384e-16,7.99405539096807e-18,-3.16569477480706e-17
"t13",-0.0994524318468601,-0.00105446687361199,0.018256665072887,0.00786094625627193,-0.00576348237889414,0.295642415464275,-0.0163732314253737,0.0119615853714499,-0.111706202387056,0.00664632062046639,-0.00233382377769244,0.0339598315509896,0.000357516200037055,-0.000117805060121682,8.46687453178029e-05,-9.50999952326887e-07,-2.59416267431293e-06,0.000338849640309982,-0.000247492817668377,0.0103427047324303,-0.573605233833778,0.000592426949706969,-4.73788516163927e-16,0.00280878495145287,0.117552683421455,-0.178278729395097,-0.0029498315616833,0.0492183518750662,-2.87100895783645e-05,-1.07506608915104e-05,-4.66529824484621e-06,1.66035614976735e-05,-7.48936505792402e-05,-3.17085092291188e-06,8.20535870030361e-05,0.00387045855288082,-3.38573833799239e-05,-8.45699967411776e-07,0.00179927568411171,-0.000995441121498691,0.000980492910195317,-0.707106781186548,0.000143371350176634,-5.09548779864788e-05,-4.10782519111308e-15,2.02209884435629e-07,0.000314447603753701,-5.02656140613931e-05,-0.00138579867691107,2.43409980156168e-16,0.000359136856528023,-1.97031741608468e-05,-1.49847992060752e-05,-1.91905225038297e-05,-4.17741581501984e-08,1.33526622425534e-16,-3.45775474357455e-05,2.12845221639143e-05,-5.49861865013576e-16,-0.000218026219976505,7.88928786697733e-17,3.26581711274849e-16,1.23527259119615e-05,4.87004290548612e-06,3.80654464650205e-16,-5.29686325914042e-05,2.96499291675829e-17,9.96483490752582e-17,1.14084789736165e-16,-5.27415929770549e-17,-2.80056324162776e-16,3.02138063284546e-16,8.74216217978047e-17,8.55258369021021e-05,5.77902779430576e-16,-3.92051290499039e-17,-4.03395412855566e-06,1.284681279215e-16,5.03847478197142e-17,-5.14027201698484e-17,-2.8089746911489e-17,1.36988016696808e-16,-6.35320084909639e-18,-2.30095043461544e-16,2.63358197896847e-16,3.65739714798632e-16,-1.30751733709251e-16,2.0247803944434e-17,1.76810836185035e-16,-1.44616316976539e-16
"t4",-0.0980317292067371,-0.00101815301026899,0.0168590055229622,0.00720975715298877,-0.00505081835521709,0.242169706770293,-0.0122839896810747,0.00786761213660464,-0.0727873119007961,0.00421493071652863,-0.00117728052541232,0.0121103114815352,8.8750155499438e-06,1.31588274211314e-05,-6.85287351850763e-05,2.77220196444337e-06,-6.14483546780114e-06,0.000344450193264055,-0.000225426183491956,0.0089305423629968,-0.175324487960823,-6.09336236992587e-05,7.43233767149604e-16,-0.00129446502670739,-0.448588712581244,0.738558988520668,0.0898561629154493,-0.35860661831644,0.00654822505425793,0.016936402027656,-0.000430153063858868,0.000150612720882073,-0.000436732566345678,-1.52283604454554e-05,0.000331674872829221,0.0121630751482229,-0.000102492155521035,-2.48650598330816e-06,0.0046617948448506,-0.00245420254864372,0.00238946035197709,-1.0908682817587e-15,0.000324831795714932,-0.000110174590107482,1.4432899320127e-15,4.29472166900506e-07,0.000656403188677787,-0.000103605674650855,-0.00283060378350628,4.68943849720079e-17,0.000702786343366065,-3.85083474070481e-05,-2.92810244800461e-05,-3.71736377879308e-05,-8.05768517342328e-08,1.87483322039305e-16,-6.54753746034892e-05,3.99917761132664e-05,9.79331345924629e-17,-0.000403348612009762,-4.1805953970012e-16,1.65431667281817e-17,2.21568428859306e-05,8.73414072867945e-06,-2.48564233915116e-17,-9.45297917302096e-05,1.05539943227535e-18,3.14622765339363e-17,-1.58772605223867e-16,6.29854306624932e-17,-3.67106584732793e-17,6.53934029731148e-17,8.55759386584996e-17,0.000147445528589578,1.1190333330837e-15,1.55665301355081e-17,-6.84353864849905e-06,2.58054912313777e-17,2.49142124301834e-16,-2.08048894655155e-17,-6.80948566433455e-17,1.26641311270591e-16,-6.84951596823657e-17,-1.51256309999261e-17,4.11411575361302e-17,1.0731720498089e-17,-3.34404923303873e-16,-1.11550999918588e-16,3.72620412518074e-17,-1.1243587103001e-16
"t38",-0.108892805875749,-0.00143902917395895,-0.0562118531023704,-0.0107405814022399,-0.000457997490659057,0.0774064208165494,0.0144927103704841,-0.0248740040239092,0.338671762708234,-0.287715724185651,-0.00388924456801216,0.0521682838516763,0.000680096667392204,-0.000249893731956595,0.000290046341226926,-7.37378501085082e-06,9.33208947293393e-06,-0.000378998262236589,0.000309889448587972,-0.0323711922035164,0.011622764599099,7.17956547886485e-05,-3.38929963637043e-16,0.000437893889365197,-0.404092938833854,-0.302611617249675,-0.0400534348730709,-0.0952017854624571,0.000596254465614603,0.00947259985069392,-1.92301239237508e-05,1.76709846334725e-05,-6.58578385700198e-05,-1.34084466134152e-05,0.000311625888035143,0.00281527130095989,-2.44383254502153e-05,-6.07020956567408e-07,0.00126869650295647,-0.00294331466989492,0.000667470511774772,-3.70353214550353e-16,9.88097788116331e-05,-3.50958153064584e-05,-8.88178419700125e-16,1.39444602768567e-07,0.000217862119079423,-3.54096378913433e-05,-0.00373618026030355,-8.10840851048333e-16,0.000243611639738252,-1.33673473415966e-05,-1.0166476340247e-05,-1.303169267121e-05,-2.83772959976413e-08,1.44573096986695e-16,-2.35152421795988e-05,1.4481354667847e-05,5.48778926075096e-15,-0.000559014377243642,-0.707106781186548,1.18653113933645e-14,8.4158144980948e-06,3.3179469991482e-06,8.05018866113316e-17,-0.000133271771370545,5.98889720133116e-16,6.57669320730095e-16,-4.03983622288816e-16,3.92537234938805e-16,1.31518242131175e-16,-4.24885529071951e-17,-2.4634245570235e-16,0.000211215337887847,9.0542796292216e-16,-2.46524102890768e-17,-9.87422405242499e-06,-6.36744963070993e-18,-3.54065097412609e-16,-2.01652677610292e-16,4.40614128503905e-17,1.93143137059609e-16,-2.10157003662614e-16,-4.86934724544413e-17,1.9090330120946e-17,1.62128247244819e-16,-6.16939842596955e-17,-2.33027827723233e-16,2.07710429883168e-16,-1.09690707770767e-16
"t39",-0.108892805875749,-0.00143902917395896,-0.0562118531023703,-0.0107405814022398,-0.00045799749065889,0.0774064208165495,0.0144927103704842,-0.0248740040239092,0.338671762708234,-0.287715724185651,-0.00388924456801228,0.0521682838516765,0.000680096667392034,-0.00024989373195662,0.000290046341226825,-7.37378501100615e-06,9.33208947295595e-06,-0.00037899826223695,0.000309889448587918,-0.0323711922035164,0.0116227645990989,7.17956547889674e-05,-6.07504490885764e-17,0.000437893889365172,-0.404092938833853,-0.302611617249675,-0.0400534348730712,-0.0952017854624572,0.000596254465613707,0.00947259985069393,-1.92301239228831e-05,1.76709846336782e-05,-6.58578385701418e-05,-1.34084466137402e-05,0.000311625888034899,0.00281527130096012,-2.44383254501279e-05,-6.07020956722476e-07,0.00126869650295686,-0.0029433146698964,0.000667470511775494,-2.72427443004471e-17,9.88097788120569e-05,-3.50958153069714e-05,-7.49400541621981e-16,1.39444603071584e-07,0.000217862119079529,-3.54096378911045e-05,-0.00373618026030495,3.68544897104343e-16,0.000243611639738346,-1.33673473422337e-05,-1.01664763357816e-05,-1.30316926703217e-05,-2.83772990683281e-08,-1.99619776394739e-16,-2.35152421785606e-05,1.44813546677307e-05,-5.42729191673165e-15,-0.000559014377296701,0.707106781186547,-1.19254212006616e-14,8.41581449641362e-06,3.31794699971577e-06,-1.28616124843931e-16,-0.000133271771371383,-5.99162003642767e-16,-5.99620952940443e-16,1.28291198243111e-16,-4.03246653640674e-16,-1.48929565197257e-16,3.91511294554034e-16,5.20891869263414e-16,0.000211215337890449,-1.06309596467392e-16,-2.59634540125689e-17,-9.87422405071181e-06,3.4005943865733e-17,4.57294127227244e-16,2.00238333380203e-16,-7.10664199729306e-17,6.94620309852162e-17,4.78534047009693e-17,4.9828000965113e-17,-3.30246517720537e-17,2.07316629646821e-17,-1.07429481107356e-16,1.78164574835787e-16,-2.51492920173644e-16,-1.56093060047142e-16
"t59",-0.109169161947639,-0.00144783422792479,-0.0569760694450191,-0.0108985606195231,-0.000468036946956851,0.0798783978468456,0.0151267710064618,-0.0263410021664071,0.358976893534637,-0.305756225073901,-0.00420730431741919,0.057386242912777,0.000766758373409518,-0.000283517268779554,0.000334534397139528,-8.60510675673818e-06,1.11381931975039e-05,-0.00046548498599933,0.000383120550600356,-0.0401606739623985,0.0156506456816115,0.000109264409950247,3.94135399641876e-16,0.000776481519439275,0.419708565012044,0.249463792761213,0.0110225643189489,0.0190617871284148,0.000165049794482483,0.00270613677463949,-5.99907242927679e-06,8.7555298415932e-06,-3.81845799656334e-05,-8.35200850309031e-06,0.000206861155319434,0.00204676227535299,-1.80027344581555e-05,-4.51747583554003e-07,0.000985933354684363,-0.00232547507924353,0.000529381998648138,4.45446157690447e-16,8.0245280678283e-05,-2.89278310728021e-05,-1.38777878078145e-16,1.15582526928335e-07,0.000181553683635299,-2.96240823842123e-05,-0.00313443296588436,3.541235106368e-16,0.000207050237340877,-1.13654435825028e-05,-8.6444350611251e-06,-1.1109657380313e-05,-2.4222647616382e-08,3.90174578180292e-16,-2.01826940288528e-05,1.24575923606641e-05,-2.61749760098529e-16,-0.000483081923444199,-1.33075744583865e-16,1.12452242548681e-16,7.33801769445688e-06,2.89313428311649e-06,5.88962788367853e-16,-0.000116372317376777,-6.89677178402626e-17,-3.43226770603709e-16,1.3435702026599e-15,-8.09895733613849e-18,4.78962907348924e-15,0.707106781186548,-3.35037990818025e-15,0.000186247873367912,1.63876581954042e-15,1.41523774659484e-16,-8.74619193633756e-06,2.88342139735214e-17,1.19761304473464e-15,1.48458354061444e-16,2.86117935015385e-16,8.96305840385281e-16,-3.51208014168875e-17,-4.03007481165384e-16,-1.20095701178859e-16,1.51240845617157e-16,3.51801253253612e-17,1.52589336513079e-17,3.05495233405521e-16,2.77383219753208e-16
