"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123"
"t2",0.0614537127546236,-0.105050808876387,0.000410516834584535,-0.00996707683486824,0.0236406372267208,-0.0460002338698975,0.0208916141936804,-0.0125613582104891,-0.000655428222865423,0.0734402276110324,-0.000391619098375973,0.00801958480362499,-0.00188476077388484,0.00139738088751435,-0.00114404784430704,0.00630704721461632,-0.0196131775281265,0.00569235109234657,-0.000330065518175885,-0.0717637264924754,7.90265056931883e-05,0.00271137681751803,-0.110045381213805,0.0883323965176157,0.130525769733328,0.0022648681420599,-0.000159313028085456,0.000694189220095727,-0.0871572904778197,0.00940034338323372,-0.00262168651248966,0.606758714874386,-0.000195446139090267,0.0188787603280622,-0.0296525997558878,0.00119465771849669,-0.00160323396415931,0.00396706579568287,3.92727958234669e-07,-0.00458171382055294,0.0601735036004083,-0.00456504665460448,0.018071695023875,0.00423012024026535,-0.00294442142989139,-0.153949601036651,0.025602602349523,-0.0187516212276849,0.0083822743427736,-0.134931415209712,0.0010409950431712,0.00685424413955376,0.0102023621664371,0.0125010596210703,-0.347185627393504,0.087922687400858,-0.0102061398256628,-8.63618321239951e-05,-0.0683345910960579,0.144890310239877,0.00508378602685696,0.00325726987708266,8.30033703471104e-05,0.00241722193543256,2.83638030606941e-05,7.29834618200919e-05,-0.000271307519891844,-0.00174300060794472,-0.00204787367376158,-0.588917141560611,0.0142863682958558,7.99049687718077e-05,0.000147042973422515,9.52803157647496e-05,-0.00504296688782207,-0.0017302876115689,-4.48563324435331e-05,-0.00269070419251159,5.20600273253469e-06,0.0126461924152122,-2.76681302109178e-07,-8.3862729586209e-05,-4.26998701162556e-06,-1.23596255971018e-05,-1.22868483892957e-06,-1.31027186573931e-05,1.57811371599517e-18,5.61021369423584e-08,1.53494589079556e-16,2.41316226875928e-16,1.32885016109054e-05,-1.62857895994278e-16,-1.31958986711156e-06,-3.68584383842114e-16,-1.81842295458681e-18,-6.85701824705669e-07,-2.37021254075266e-06,-1.71558610924063e-16,-2.77096554736632e-17,2.38469477431921e-06,1.88637582122421e-16,-1.68547182226068e-17,2.50151754928761e-17,-2.71773301216377e-16,-3.46822786973868e-16,-2.95903363591141e-16,-2.71626605320107e-16,-9.97924037808807e-16,-1.11456137968273e-17,-2.24018039645786e-17,1.31952255841523e-17,-2.27644836675167e-16,-9.79198093969925e-17,-1.2626471098999e-07,4.46806993075583e-06,7.81257934314906e-17,1.9882728723254e-16,1.56101478033316e-16,-8.17586469718391e-05,-2.14736474767836e-17,-2.44544676898035e-16,-7.16074560334433e-17,-4.84609943237843e-17
"t3",0.0725504887681798,-0.128004086916079,0.000529247866428639,0.007435916632338,0.00522656275632266,-0.0184680043538664,0.0109343501470808,-0.00729175813755573,-0.00051034726741884,0.0971180667880517,-0.000620561492632286,0.00293571420665097,-0.000805613270027289,0.000725343604957383,-0.000705193485577789,0.00722726506342158,-0.0127700468175969,0.00410619094320045,-0.00025193196106134,-0.0811316202986304,5.18788665437602e-05,0.00188535041342633,-0.0781748495323706,0.0643402804356904,0.095309098597578,0.00173595945343579,-0.000123498642525804,0.000572138065087569,-0.0809883341551674,0.00787987234129188,-0.00222901754378343,0.522679231269679,-0.000178394827903675,0.0181667731692652,-0.0286430066186852,0.00116657328425261,-0.00156793045408097,0.00235196074410102,4.46935939197894e-07,-0.00534931841155408,0.0800092411007271,-0.00619002000431377,0.0265854697651823,0.00627422418244522,-0.00475797392717115,-0.275117979631676,0.0507769011613083,-0.0563025338617337,0.0315726671465554,-0.0347197290964025,-0.0801729029420352,-0.0363579454090838,-0.0161075486178681,-0.00895648343928456,0.0193080057484115,0.0317588951268652,-0.0130605606638712,-0.000207152080210749,0.0416085207783505,-0.0248839869352073,-0.00185264113552552,0.00634332909378232,0.000275603324863723,0.00986227050203122,0.00027500323422012,-0.00140190229823809,0.00127856994142797,0.00529756653900851,0.00501201238681477,0.740827739546425,-0.0171197145820774,-8.82934499865912e-05,-0.000139703280789815,-8.80497261234219e-05,0.00437766794355289,0.00135568176721187,3.39957743334836e-05,0.00128829659605105,-2.46097920803136e-06,-0.0300347615944384,1.19616406620443e-07,3.48132060596779e-05,1.58405674139052e-06,4.06652658493153e-06,2.9458367258981e-07,3.08683743823876e-06,5.75859068449501e-16,-3.51548151501379e-09,-2.5383803548796e-16,-2.53165627559967e-16,3.0566213285823e-07,1.10608147305916e-16,-4.18891708921334e-08,7.91138151299185e-17,7.22888529870367e-17,-3.87190745280916e-05,-0.000130228453730461,1.3412047923284e-16,1.39006041382927e-16,7.22647036266192e-05,-1.78772113120029e-16,-7.24308613634068e-17,1.4530239098388e-17,4.2759601276575e-16,1.00586988905715e-16,2.62400750886096e-16,3.29404072998884e-16,1.26468931847563e-15,-1.61120319995365e-16,-1.80936915581682e-17,-9.0009490352144e-17,2.13744804286194e-16,-9.39211954674697e-17,-1.69718314240938e-08,4.57005464456644e-05,-3.43216405776493e-17,-1.37121527461111e-16,-2.08356100779544e-16,-0.000692185482629074,1.58634231898154e-16,1.33462822774634e-16,8.30497234380729e-17,-8.56237407587619e-18
"t38",0.093700460336839,-0.171870297202073,0.000757116256191901,0.0426221756322281,-0.0333846643376347,0.0412588121595257,-0.0119395689824418,0.00546197211614952,6.8286380116124e-05,0.0253701864367582,-0.000207672915867136,-0.00145723694210435,0.00022213024915391,1.41326972839058e-05,-0.000354486493465922,0.0488054923815384,-0.00997447596631758,0.00750248753883421,-0.00063347533403337,-0.55930897821787,-5.66312842369716e-05,-0.00130579983141066,0.0466297862273486,-0.0328205618630493,-0.0479245620336364,-0.000686098329706284,4.66775580766281e-05,-0.000201339944989896,0.071783582365003,-0.00192291410504711,0.000551335493414068,-0.128065786009013,4.02100105188451e-05,-0.00382336991977174,0.00600237035842562,-0.000241602345154191,0.000324206820098857,0.000123676111872081,-8.33663765953262e-08,0.000989351417923764,-0.0145466402621577,0.00112590569118525,-0.004874588171702,-0.00115189554998689,0.000889049689098428,0.0528737984457234,-0.0101017243013509,0.0130647484190373,-0.00792541928286713,-0.102499374602773,0.00819840116450447,0.00653930536486637,0.00576030109953568,0.00610714445099449,-0.170746310510025,0.0520042335320591,-0.0138002204634251,-0.000243397173411116,0.128311767386754,-0.190794946805383,-0.0381512980892611,-0.000495483295258351,-7.33737228203353e-06,-0.000177298406572007,-7.76360140068631e-07,-8.25972652486599e-06,1.25520929312106e-05,5.75973023069622e-05,5.55553580360205e-05,0.00720865537092069,-0.000162879313065187,-8.05767920842905e-07,-1.16433328556204e-06,-7.20448927276965e-07,3.42992401196375e-05,9.84713303634626e-06,2.40713247842292e-07,9.28533376346504e-06,-1.93309138245357e-08,0.00588783166788436,1.35112453086847e-10,6.17790121831248e-08,3.2764600205238e-09,7.59077976215246e-09,3.30824345715996e-10,3.35198462027136e-09,-5.36699546009877e-17,3.90956141590774e-13,1.11847093174371e-15,2.65127858273075e-15,-2.71780028923144e-11,-2.18651836100443e-15,2.17164315514817e-12,-4.06134893097872e-15,1.59692047550531e-14,0.000129000210902621,0.710720930346747,4.22235256239019e-14,6.08620359602524e-15,2.1469388608948e-05,2.3368795659619e-17,3.54286343346539e-15,-2.12059688936933e-15,-1.44072902642186e-15,6.09723124217154e-15,5.66767538424967e-15,3.84804997795542e-15,-6.41461784640871e-16,-8.64968603799185e-16,1.81096678018592e-15,2.26783984259247e-16,-1.51183820844908e-15,1.56946226974303e-15,-2.5853037303221e-11,1.81456351511859e-06,-2.86109667845825e-15,1.47152208328252e-15,2.19781457094946e-16,-0.000206503786086296,1.6750722227963e-16,2.28166446510996e-16,-2.33471507514353e-16,-4.54201456813352e-16
"t39",0.0937154839294477,-0.171901299867692,0.000757276024095738,0.0426444296816063,-0.0334073328879362,0.0412915234594807,-0.0119507298670357,0.00546758480506586,6.83785179799246e-05,0.0254101927035627,-0.000208005943229593,-0.00146011984552665,0.000222587666325707,1.41649415131831e-05,-0.000355475743850898,0.0489506638303967,-0.0100049704256569,0.00752772071999848,-0.000635662690664428,-0.56133602998167,-5.68929003474224e-05,-0.0013126862277069,0.0468906561746849,-0.0330179491800747,-0.0482148839662148,-0.000690882906230147,4.70135362831832e-05,-0.000203014826840281,0.0723978539163391,-0.00194021975059697,0.000556437302642253,-0.129283503172579,4.06392784904685e-05,-0.00386816597892641,0.00607313536452248,-0.000244500781073571,0.000328105608777006,0.000125306388413024,-8.45897856609735e-08,0.00100426647001795,-0.0147926311321032,0.00114522567142522,-0.00496293079359342,-0.00117287604041449,0.000906030058879236,0.0539315044370648,-0.0103118933717723,0.0133648244448083,-0.00811305601391809,-0.105322902573414,0.00844100523701028,0.00673755926719178,0.00594384937727015,0.00631018093330703,-0.176751190247304,0.0539095604092945,-0.0143321685078536,-0.000252909445785892,0.133455682997937,-0.198486137487348,-0.0397626941781822,-0.000517295755827467,-7.67199220414369e-06,-0.000185475160168511,-8.13315770220266e-07,-8.6686196693651e-06,1.32014804237001e-05,6.06788564636996e-05,5.85974965503634e-05,0.0076503415559144,-0.000172971824540554,-8.56694143627919e-07,-1.24096361999296e-06,-7.68244036201288e-07,3.66173330142755e-05,1.05344678855403e-05,2.5770019005036e-07,1.00629960959668e-05,-2.09568619081457e-08,0.00639279209372411,1.47064252667521e-10,6.73367213191229e-08,3.58664591584527e-09,8.35205635728309e-09,3.69818319524145e-10,3.75073763923479e-09,-7.4436027259576e-18,4.86690053888961e-13,-1.06419618248786e-15,-2.89593134004962e-15,-4.95521410188823e-11,2.25842383662472e-15,4.73640430844075e-12,4.25896541153126e-15,-1.58984666764173e-14,-0.000139529170165279,-0.703441575885042,-4.23525026369121e-14,-5.86995219108361e-15,3.36902352914697e-06,-9.30997423366797e-17,-3.52910321484853e-15,2.12914205302123e-15,1.46901365314446e-15,-6.13985469947669e-15,-5.84273682661451e-15,-3.56894393313873e-15,1.29155116732672e-16,1.03371308122777e-15,-2.04309381444745e-15,-3.03351723251388e-16,1.60337947936348e-15,-1.52366050029127e-15,-1.98784216603204e-11,1.41614717052621e-06,2.84047062048372e-15,-1.63447758298123e-15,-1.29466169618305e-16,-0.000170646101057186,-1.91943148020637e-16,-4.20571673566597e-16,7.08044957541365e-17,2.86439203039993e-16
"t82",0.092485902516174,-0.169363656126347,0.000744196416758498,0.0408194346533906,-0.0315467298066092,0.0386049313862047,-0.01103336019438,0.00500601184265638,6.07877909750308e-05,0.0221101245473488,-0.000180530839053945,-0.00122178047879763,0.000184754385860287,1.14946902815896e-05,-0.00027331924455634,0.0368818728412024,-0.00746864609644454,0.00542539038008496,-0.000453328977936548,-0.392202469277853,-3.49414516306017e-05,-0.000732728882374706,0.0248807970068649,-0.016324479063716,-0.0236556292892941,-0.000284024642728735,1.84069020197938e-05,-5.94897373464448e-05,0.0196870690333757,-0.000451431927234891,0.00011689080108547,-0.0242165189963926,3.34996717299276e-06,4.67991633167752e-05,-0.000114035375429845,9.22413903549124e-06,-1.32464343175674e-05,-1.84008465090048e-05,2.42073041481745e-08,-0.000325274281711131,0.00737649121908255,-0.000598525635550393,0.0030568935272676,0.000732795125572693,-0.000644586509897513,-0.0431885289533231,0.00908063041647086,-0.0146941215874206,0.0095091118779041,0.16636742902561,-0.015209309301671,-0.012679487993045,-0.012213444894201,-0.0139564313236455,0.430263399549256,-0.140581250338447,0.0406664994863225,0.000734130892114747,-0.40396156975032,0.60627597414632,0.131082169851954,0.00182408737007984,2.86462774518967e-05,0.000705210561089912,3.25470904772149e-06,3.69590088314186e-05,-6.04440046130128e-05,-0.000293354811075715,-0.000294180442148536,-0.0461712993297265,0.00106349759828944,5.44341728796197e-06,8.4380886700804e-06,5.29426955014487e-06,-0.000260393154956777,-7.91459608363161e-05,-1.97284389906282e-06,-0.000104529323889141,2.19431161227396e-07,-0.0694196229205882,-1.69344668943432e-09,-8.01172684769053e-07,-4.7206412985686e-08,-1.23818056858031e-07,-7.95244256982604e-09,-8.25770890123913e-08,-5.06310986312371e-16,4.41227576225443e-11,7.37674587947401e-18,6.34841598642655e-16,-8.51880239465745e-10,-2.72151319216262e-16,7.04699272440893e-11,-3.18279257712912e-16,1.60181343596084e-16,-9.47032719099422e-05,-0.00675193395225957,3.19340203861535e-16,-3.03901127688604e-16,0.00017344306776183,9.82171329801964e-17,8.06981299690949e-17,1.00179401603352e-16,1.40939977764072e-16,1.80290823609936e-16,1.25475037431314e-16,-6.33529545695032e-16,6.89188506017891e-16,-2.53302814726048e-16,3.32639866694698e-16,1.64894369661253e-16,-9.07133951756072e-17,-6.90095648335036e-17,-2.20582522446889e-10,1.52682512670756e-05,-3.15662886309767e-17,1.52891079689262e-16,2.16760076565673e-17,-0.00160509638417972,2.07703394737781e-16,1.59262225316012e-16,-9.06499512774931e-18,6.98032407788478e-17
"t63",0.101256216498827,-0.187716240541619,0.000840858505550768,0.0583339217948281,-0.0527523109606831,0.0742061017289696,-0.0263889762529913,0.0143857478326602,0.000744239794318157,-0.167601446317112,0.00113880573677143,0.00214749816399409,-0.000277103307885818,-1.21167602535055e-05,0.000201070091404383,-0.212978090613051,-0.00166845517081433,-0.000804781216868878,6.59455306782949e-05,0.0504629189804497,9.10828622891104e-07,-1.29313263261873e-07,-5.03359233784417e-05,0.000416072218636723,0.000701544592742936,7.31336816915194e-05,-7.20350855511111e-06,0.000316970415974569,-0.582292339585395,-0.0033950648355138,0.000642991793969493,-0.11683437514264,2.26392552850487e-05,-0.00183092839152646,0.00285218002262689,-0.000112497831446586,0.000150562324566026,5.30750360012476e-05,-3.38300039399327e-08,0.000397499083424218,-0.00567928210222841,0.000438626109446519,-0.00188955408156621,-0.000446424015944407,0.000344742681509945,0.0206168953069386,-0.00397782914194287,0.00546013116856643,-0.0034315448669703,-0.0904615272263711,-0.00862485661173306,-0.00261888811074106,-0.000502916666020343,-1.96985854664022e-05,-0.00762336530451199,0.00316184698753807,-0.000987458237080424,-1.80288417683889e-05,0.0103937710114281,-0.0159383380837823,0.107907627760917,-1.91146917664507e-06,-5.1573755908388e-08,-9.04855296081277e-07,2.94940024097924e-09,1.62202164556833e-07,-5.31965856442391e-07,-3.63068079771163e-06,-4.39390546775795e-06,-0.00131161197015517,3.17840452179708e-05,1.77361470393374e-07,3.25270881884748e-07,2.1076817719972e-07,-1.11724074044373e-05,-3.8718029064152e-06,-1.01013084635173e-07,-1.9341703686455e-05,4.4335019196766e-08,-0.0256568199055373,9.92682245919472e-10,1.66140927446387e-07,2.25179825721703e-09,1.06425972981113e-09,-2.05122587603021e-10,-2.21961431776097e-09,1.3247668061984e-15,2.86666316913037e-12,-2.08633093885472e-16,-7.15366362055426e-16,-7.58698818390479e-11,-5.46874250268213e-16,6.50334825344553e-12,-6.32778432512051e-17,2.71227953580681e-15,-7.27501149708743e-05,-3.34949762373173e-05,1.05753243510481e-16,8.54911805193708e-16,0.00119663782549781,5.40452343513993e-16,6.11830165127793e-16,-3.32338241541112e-16,1.30271873264054e-15,1.37019746478093e-15,6.04682214604366e-16,9.89379002683923e-16,-1.30056883725504e-15,3.77286493606286e-16,-9.46163317605652e-16,-1.36754480027376e-15,-8.68238014728229e-15,9.39375637752133e-16,-5.10226701401866e-11,3.95767044974435e-06,6.43702792680117e-15,2.55081329276958e-15,-7.10201062047215e-15,-0.695401568735286,1.3412922418813e-14,-3.50802381909517e-15,-9.61108632914435e-16,-3.86236639551679e-16
"t64",0.101181661085437,-0.187560767271566,0.000840043990688488,0.0581944574273995,-0.0525884999773189,0.0739372880568458,-0.0262763934337668,0.0143183303115614,0.000739671797201232,-0.166401374129138,0.0011305151920945,0.00212826816250913,-0.000274522142807973,-1.19919294763217e-05,0.000198546470196236,-0.210133028623958,-0.00164556188028631,-0.000792662181329758,6.49267168414058e-05,0.0496457254600898,8.92172223047107e-07,-1.26304761460458e-07,-4.90966711636509e-05,0.000405095658008919,0.000682908454616646,7.09128160789694e-05,-6.97810766159458e-06,0.000305604456457512,-0.56085202814309,-0.00326402872014448,0.000617523210129115,-0.112088142327374,2.1615583943847e-05,-0.00174076245229831,0.00271092055317555,-0.000106836837763838,0.000142969244159282,5.01656438299855e-05,-3.17876042615011e-08,0.000372916829347046,-0.00529041947186374,0.000408204476273278,-0.00175207562378561,-0.000413801531040029,0.000318488413471943,0.0189826894156752,-0.00365170644672992,0.00497318012420715,-0.00311759315121894,-0.0810767401916737,-0.00767640441383287,-0.00232521530065667,-0.000444229317960078,-1.73212044733782e-05,-0.00666181477166658,0.00275015746065012,-0.000853770220629492,-1.55621995179018e-05,0.00894398038571784,-0.0137058479755683,0.0922536246096826,-1.62551132250051e-06,-4.36552211029393e-08,-7.64783149560713e-07,2.48220993751017e-09,1.35773674059081e-07,-4.42529115881243e-07,-3.00569012325481e-06,-3.62518473139874e-06,-0.00106384358984551,2.57346566196149e-05,1.43156722940651e-07,2.60844085115877e-07,1.68803314255314e-07,-8.92089005397577e-06,-3.07513600460575e-06,-8.00823420403137e-08,-1.48861091393327e-05,3.40957231881363e-08,-0.0196623521740948,7.56501284494678e-10,1.26220086287199e-07,1.69462761025761e-09,7.92265240369587e-10,-1.47978482618391e-10,-1.5982997200466e-09,-1.4293550519186e-15,1.78940967537081e-12,1.09479809475556e-16,6.3266019206771e-16,-3.80943487331129e-11,6.26818610353316e-16,3.13896352353668e-12,-3.65351815434506e-16,-2.60159973810768e-15,-2.83851589478836e-05,-1.30085893773099e-05,-1.73147857425369e-16,-8.98426188930476e-16,0.000391541160624944,-5.26782917236172e-16,-6.16464892295251e-16,3.70311918550218e-16,-1.55202697153504e-15,-1.61309903521621e-15,-8.94852802428212e-16,-1.10224555585896e-15,7.24174523076415e-16,-2.63268490644234e-16,1.04235448084793e-15,1.57030949621683e-15,9.27832050740939e-15,-9.74194613097955e-16,1.2670363590933e-11,-1.29267200886256e-06,-6.39297665836373e-15,-2.73786551925779e-15,7.47810164185034e-15,0.718502646480906,-1.38197140737408e-14,3.26789097430273e-15,1.04271005758726e-15,1.67104946616627e-16
"t30",0.101898396920742,-0.189063495870645,0.000847982129474623,0.0596756163679182,-0.0544078035746556,0.0770231806721917,-0.0276243143781473,0.015148418767093,0.000801855995532522,-0.184002139374896,0.00125320180998911,0.00245261524781625,-0.000319367307331095,-1.43515707438184e-05,0.000257529200935623,-0.282506242585052,-0.00225158275549356,-0.00116836005032733,9.81274211196888e-05,0.0791036291478639,2.44788258602156e-06,-1.19387372483383e-06,0.000855499760628264,-0.00126883391234811,-0.00194934667752442,-5.77236229875214e-05,4.55065004327892e-06,-7.4975265541748e-05,0.112614874439431,0.000448409214917435,-6.76190072497666e-05,0.00967298952979193,-4.82014531834415e-07,2.97321357099908e-06,-3.05294632762604e-06,-1.45388420161492e-09,1.64624190630166e-08,-2.8386332418277e-07,1.11928655261139e-09,-1.73325817111678e-05,0.000598813130894868,-5.06239397094533e-05,0.000297376285262284,7.21442724428937e-05,-7.07652590240763e-05,-0.00524732446772991,0.00120179362497583,-0.00246309409268005,0.00173952772073838,0.0806997479557905,0.0100767530653094,0.00336010607430697,0.000786945019960551,3.6842279558625e-05,0.0184076293853841,-0.00938026600894769,0.00391927020754378,7.81776677690275e-05,-0.0538567864334584,0.0860981224867514,-0.88111884380115,2.65208926683311e-05,1.58684540230043e-06,4.40407260113246e-05,2.50389231049426e-07,3.30364280408572e-06,-6.05823516446687e-06,-3.15113796937193e-05,-3.29824236168187e-05,-0.00622397888048531,0.000145997236836901,7.7217241065132e-07,1.28526254913206e-06,8.18511868592412e-07,-4.17476441815475e-05,-1.36076967801901e-05,-3.48213303539671e-07,-5.27430562960464e-05,1.20339822664257e-07,-0.0682338293855577,2.5605443685437e-09,4.21778106579211e-07,5.46698210443881e-09,2.46960366246228e-09,-4.28917570387646e-10,-4.61741007700818e-09,-4.79300263151082e-16,4.64933108933327e-12,4.19550561313296e-16,2.55101412943688e-17,-1.02986512616544e-10,2.86203847664647e-17,8.62677753935019e-12,8.08206203564305e-16,1.83023161681344e-16,-8.78234529191521e-05,-4.03716257494266e-05,-2.49155899938633e-15,7.13483021525478e-16,0.0320995672835415,-7.06022708277617e-16,-9.11852745876203e-16,6.05552299413192e-17,4.44379661191712e-16,-3.37084259823381e-16,1.96841515816867e-16,1.21981869980672e-15,5.28053106183723e-16,-1.11553753529666e-16,6.63184696655336e-17,-1.89867515830186e-16,-3.33138253614307e-16,1.85234107055587e-16,-3.10113790131597e-11,2.16236835216721e-06,-8.0884755954723e-16,8.60716293123746e-17,-9.14316802351185e-17,-0.0111181904980097,2.13786011010141e-16,5.85819024653043e-16,-2.86982738600865e-16,4.41017015781304e-16
"t68",0.103173651413406,-0.19172999317663,0.000862009585052101,0.0621844894361726,-0.0574238493764435,0.082059364797254,-0.0297813121305541,0.0164597242068033,0.000895756769541162,-0.209735690523424,0.0014318960884711,0.00290022351357068,-0.000380530734136861,-1.7466638834316e-05,0.000329689020400706,-0.368601485151413,-0.0029633971330711,-0.00158913326597899,0.000134790230313496,0.11076023627498,3.86536771847914e-06,-2.05999614780633e-06,0.00154693721816192,-0.00244871602401753,-0.0037886973878639,-0.000131872108499923,1.08665106096801e-05,-0.00023194861488497,0.372007978853873,0.00169529308019027,-0.000278872089970283,0.043913883375974,-4.09543517939802e-06,0.000119445856664467,-0.000166619739944348,4.48136224091662e-06,-5.61986636885768e-06,2.62944293593622e-06,-4.55017535743417e-09,6.11440927347956e-05,-0.00130813215453131,0.000105085366765451,-0.000516923840932375,-0.00012350185989515,0.000105417903747996,0.00689193656799286,-0.00142728417578015,0.0023146287521481,-0.00152840753064705,-0.0518666193395059,-0.00564383803592018,-0.00179836862141865,-0.000384241991186616,-1.66585096458057e-05,-0.00753046726807317,0.00357143744852168,-0.00136637687480319,-2.66154547688801e-05,0.0175511347336997,-0.027793933780454,0.262678648215287,-7.37011980386196e-06,-4.15429586438913e-07,-1.13137465664148e-05,-6.09815189459291e-08,-7.53169176640271e-07,1.28230502885055e-06,6.30254791170225e-06,6.34291836828062e-06,0.000988651382012762,-2.27488072769965e-05,-1.16289043083634e-07,-1.8046148980373e-07,-1.13346448210334e-07,5.5969387124542e-06,1.72394381254778e-06,4.32707080005981e-08,4.80340791510496e-06,-1.08719692060815e-08,0.0059429158343579,-2.10301725476632e-10,-3.35306441651489e-08,-3.93330770830239e-10,-1.5820854480019e-10,1.93885628885714e-11,2.04331556261945e-10,-3.83725462429605e-16,-6.88066955394468e-15,5.57802103860105e-16,-1.34900558933619e-15,-5.25054158544104e-14,1.30121626138695e-15,-4.58679531302228e-14,3.77828684588161e-16,-4.30533207994965e-15,1.09459901448457e-05,5.28746926639639e-06,3.75376589778818e-14,-1.28112434805048e-14,-0.723882789058014,1.19828600874644e-14,1.58285776465738e-14,5.36649585032479e-15,-2.09441049037638e-15,8.97350436257038e-15,2.85952820149934e-15,-2.18728011122101e-14,-7.22408380157737e-16,-8.82013210116766e-16,5.86421444982714e-16,-9.81972574339955e-16,-9.4051069650753e-16,-2.22497994158439e-15,-5.1711899367662e-12,3.58834052102725e-07,3.15926828377183e-16,1.98939186016662e-15,6.34205180477073e-16,-0.00184970662099597,3.00996225161842e-16,-4.80686124251531e-16,-1.79788906141828e-16,-2.4742450126279e-16
"t69",0.103250131143173,-0.191889891542985,0.000862850613238855,0.0623346606669928,-0.0576042262477467,0.0823603738234956,-0.0299101361995539,0.0165380013478244,0.000901352417672755,-0.211267306845552,0.00144253013543793,0.00292680695117177,-0.000384161647348297,-1.76513410245563e-05,0.00033395588514981,-0.373687318514195,-0.00300542679218466,-0.00161393716123671,0.000136950397393473,0.112623714110978,3.94836036483111e-06,-2.11052741722235e-06,0.0015872068281769,-0.00251727631268785,-0.00389555247789966,-0.000136158258199929,1.12311523654411e-05,-0.00024095602463312,0.386872986187786,0.00176657506207599,-0.000290932222562999,0.0458659123425664,-4.30011344306746e-06,0.000126005546018144,-0.000175828029506865,4.73344156909654e-06,-5.93675978141162e-06,2.79219304084996e-06,-4.86427697569141e-09,6.54821897627487e-05,-0.00141246916620123,0.000113592981637183,-0.000561175028599612,-0.000134128345737931,0.000114939590634594,0.00754464550808044,-0.00156800514322957,0.00256722469425236,-0.00170048447241785,-0.0586930833058798,-0.00644379505148187,-0.00205975210290617,-0.000443050963066114,-1.93231772152537e-05,-0.00880771260882644,0.00420364678115007,-0.00162145064826336,-3.16562900583911e-05,0.020965226003145,-0.0332319310486054,0.316656932559339,-8.95215886482972e-06,-5.0799168593213e-07,-1.38646020112987e-05,-7.51990597552686e-08,-9.36224306118017e-07,1.60892462519755e-06,7.96639580398191e-06,8.05948712048993e-06,0.00129051493389565,-2.97792501324692e-05,-1.53004397457757e-07,-2.39991645171043e-07,-1.51061095529527e-07,7.49719395802539e-06,2.33016994760464e-06,5.86697057731086e-08,6.86722543306244e-06,-1.55654598273641e-08,0.00856458132593513,-3.06320119410204e-10,-4.91325090091761e-08,-5.87137705707907e-10,-2.41412691014025e-10,3.16606140374445e-11,3.3507266703419e-10,7.58125963802157e-16,-2.1220811784943e-14,-7.80101821849895e-16,1.42586712825843e-15,-6.74221526082242e-12,-1.41151676787438e-15,6.8275399478118e-13,-9.87779109654435e-16,4.29941683588566e-15,-1.94931327361379e-05,-9.22256832966522e-06,-3.4976130715001e-14,1.20891375359458e-14,0.689174175107139,-1.13382490987464e-14,-1.49798908158292e-14,-5.29519337763688e-15,1.75983459628285e-15,-8.44268478830172e-15,-2.91054621158974e-15,2.06895919521873e-14,5.37647053187407e-16,8.35550405745179e-16,-6.93965101351955e-16,1.09804938539557e-15,9.85957784781051e-16,2.05844012637144e-15,-8.40783122368925e-13,6.96806711692937e-08,3.21717959200613e-16,-2.07162601739431e-15,-6.89744626536621e-16,-0.000617860109471351,-1.83707534824462e-16,2.25845224234941e-16,3.39383756869057e-16,-4.83334528850773e-17
