accepted_species,estimate
t63,-0.24841844509016095
t64,-0.24841844509016095
t28,1.6576620079795283
t30,1.6353031041175536
t56,0.4094285343063135
t163,-0.6345420717892218
t172,-0.5740640148281162
t173,-0.5740640148281162
t196,0.9052967606050202
t62,1.1253184526720437
t68,1.1728938314088073
t186,0.4900760682315999
t187,0.4900760682315999
t128,0.4900760682315999
t45,0.36888357549885387
t178,0.29149038266886057
t119,0.7687798238521557
t170,0.7687798238521557
t171,0.7687798238521557
t94,0.2691446198582703
t130,-1.523026258720871
