"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128"
"t1",-0.0535356786347504,0.00321026277766441,-0.0713125054936065,0.00105782927864432,-0.000138143997852819,0.00031221170874165,-0.00216632043359874,0.0161206521540014,-0.0355961300733813,0.0311447464900476,-0.0174308560465146,0.000102831054537265,-0.0483750284376666,0.00263496995756619,-0.0100671879244401,0.0589951847460779,-0.000947744496831308,0.0557826706748315,-0.0011512096174631,-0.0333343289665046,-0.012111833150416,0.107147770988094,-0.000191071327736858,0.0369218761844139,-0.00753234519534169,0.0085578222611415,-0.0184742496354128,0.0491053876691742,-9.10647051455382e-05,3.21989674382103e-05,-3.11547933768168e-08,0.0227226691670552,-0.0328116716368265,0.000424031511285628,-2.03697105791498e-05,0.00117693630160788,-0.00291180482669613,0.0273891642568723,-0.000493649524049392,0.0157091861964248,-0.0104059742664488,0.00426196480758886,-0.0391169724473208,0.00234589172397495,-0.0154445492435431,-0.000540513808152638,-2.76723841684348e-07,-2.6600439842889e-05,0.164804975538977,-0.000192329066734182,-0.00736979452360387,0.0134721233126127,0.000441656581256373,-0.133258256723077,-5.49202326765625e-05,-1.99013177763343e-05,-0.00248056702933361,0.642045959851414,0.0225018825237609,0.00941399264390951,-0.241159021531439,-0.0283510642468551,0.434623737541938,8.03176171547902e-05,0.0165385430347071,0.335122398338509,0.00534701897248693,-0.310252411681517,-0.0353763368016192,-0.0024659582179047,-0.0452752096395599,-0.0379744933041992,0.0885514754178703,0.000317411364035329,0.00272022969483825,0.00611286510512666,0.000114538003766294,0.0126297726980862,-0.000104473662955142,-0.00267326982300852,-0.0182555079602982,2.35696713559104e-17,0.146197902190489,9.50059164703643e-17,3.6886126621688e-16,6.35742375003442e-05,1.57576591954886e-16,0.0136005320001556,-6.2206333593054e-16,-0.000588829029550467,-0.00192608509463967,-0.0031305025045038,5.28832243876043e-17,-0.000363141885702419,0.00474753596490899,0.00147054683595831,-0.0211669521992574,2.01448346583425e-17,-2.88873832195872e-16,-3.48979328269497e-07,-0.0319402652524219,0.000971751203561125,-0.00415628836719484,-7.70000030382899e-17,-1.06847386958657e-16,-3.58443288459882e-08,-1.16143630075083e-05,-2.9815411150767e-05,8.92306212703564e-05,2.47417012461083e-17,1.41774244394266e-16,4.70715897882881e-17,3.18674269781567e-07,-2.44588803045679e-17,-0.000203039962714936,0.00059325931040673,1.75050833754995e-16,1.31905724520122e-15,1.57107479005994e-16,2.98307555493068e-17,-2.218036533413e-17,2.04514257180865e-16,2.86736381314192e-16,7.90791525961225e-17,-0.00525944127766363,-1.61389286425938e-16,-6.3048951470126e-17,-9.07173131046804e-17
"t107",-0.0689449253479881,0.00526038011970525,-0.134056895862931,0.198641723535765,0.0503430644563282,-0.00375618805822898,0.00578157449648617,-0.0230424202728203,0.052720842977573,-0.0481768706777548,0.247286664186149,0.000128481841146567,0.00336708031600771,-0.000476556766105542,0.0021063587274449,-0.0092025352631592,0.000314857041786963,-0.0229007696481935,0.000559361988245199,0.0266853045754105,0.0137550849105676,-0.139852237883305,0.000711512125626203,0.258623900747298,-0.00876075104428065,0.00417782600835086,-0.00465783661660997,0.00545675083637216,-6.27006523126525e-06,1.66354595350698e-06,-9.20916084733482e-10,-0.00409745142188983,0.00905780797945732,2.66622763142881e-05,-7.34926327105564e-07,-0.105069098770164,-3.42918677366218e-06,1.77690709784531e-05,-3.02285437678686e-07,-5.88450715704424e-05,4.42421159975075e-05,-1.8499679174003e-05,0.000132528224343002,-1.05524437542693e-05,6.42454241471628e-05,2.164120247517e-06,1.04285095231893e-09,9.62315377754336e-08,-0.000464557716508579,5.11363483736229e-07,1.73868464462077e-05,-1.10375519694079e-05,-3.60778943630304e-07,-0.000138630078225968,-1.5086893392703e-07,-5.74571870882207e-08,-1.22505665928461e-05,0.00517513175493339,0.000232771891038201,0.000113821037269016,-0.0093480964565162,-0.00213597041815527,0.0728529250827912,2.39458728173129e-05,-0.00875125667451992,-0.105410224883042,-0.00128782074505551,0.0540581406090598,0.0027186517577225,0.000182354803802729,-0.00673276825951802,0.00308366680605886,0.104200473506544,7.63962359962842e-05,9.27968259008411e-05,7.86337295846688e-05,9.09513939735029e-07,6.38919695936831e-05,5.13466846678001e-08,2.39780301709586e-06,2.41449625253383e-05,1.95509771513439e-15,-0.000418612034585909,2.76714912966645e-15,-6.4307298703423e-16,-1.74000739532142e-07,-1.1688886034975e-15,-3.19924214680187e-05,1.0879721328818e-14,4.60002733986082e-06,4.33597530905265e-06,6.8369058978837e-06,-7.15989670772565e-15,7.08419630917031e-07,-8.62628727126176e-06,0.854946550142239,0.0049158988077718,-1.38914682512931e-14,-3.99177032923081e-15,1.5170504051826e-10,7.79337104684242e-06,-7.40918363974002e-08,-7.94486326525742e-07,-6.56782969392078e-16,8.57211059575237e-16,-2.061139437038e-11,-9.84073787302475e-09,-2.78798465212185e-08,9.72567513940976e-08,-8.82665164763426e-16,-1.53365615083909e-17,-1.23499904777351e-15,5.61452139659321e-10,-4.38879181723667e-16,1.73225487704632e-07,1.61055219296854e-06,3.05668165355814e-16,-1.815496865946e-16,-7.31441757823564e-16,-2.4031754127433e-15,9.46452851157319e-17,-1.83376718911865e-15,-8.77556336969306e-16,2.53267869171224e-16,-0.000546820481813027,-2.58772375179042e-16,1.31048512994235e-16,-1.22472865876554e-16
"t128",-0.0693270286125325,0.0053133944087663,-0.135741396848721,0.202756344293706,0.0515554158959615,-0.00385893849800601,0.0060042426140961,-0.0244786762473556,0.0562147222988502,-0.0514683750829668,0.267114196726186,0.000139493288654449,0.00370707441294987,-0.000530061077115118,0.00236219300043373,-0.0104242247563987,0.000365679942376019,-0.0272618747344701,0.000672557299277946,0.0325881811615386,0.0168866853939478,-0.171937772276589,0.000879121999074845,0.320372624357096,-0.0110512750676666,0.00532143691298593,-0.00601073066102713,0.00719960763574094,-8.38231495630485e-06,2.23894046987001e-06,-1.25115899510541e-09,-0.00575170537942012,0.0127397793817779,3.86691299887946e-05,-1.08195817508787e-06,-0.159706680161305,-6.19460465961204e-06,3.22524215824599e-05,-5.53902245137034e-07,-0.000129272221477853,0.000104660926919208,-4.47239195875745e-05,0.000401072872470806,-3.3333763478281e-05,0.000231923583581348,8.27477142113548e-06,4.30814071391446e-09,4.15093626721761e-07,-0.00227938425100588,3.94946430726025e-06,0.000153940429122817,-0.000315776044439615,-1.03540008256717e-05,0.00327528525202879,1.70545185922266e-06,6.23457986026548e-07,8.82913716715855e-05,-0.0271452815719884,-0.00105879510618547,-0.00047442929309746,0.028473535494924,0.00568345692828021,-0.18123254487255,-5.7864619006159e-05,0.0198632104787274,0.235311847905788,0.00283783036025769,-0.116519000494125,-0.00511832938917172,-0.000337724994586694,0.0109774902659992,-0.0048119330489049,-0.148766016057731,-0.000107589515434725,-0.000122293400709842,-9.75206190048043e-05,-1.09225242831196e-06,-7.45854368320786e-05,-5.35126447833345e-08,-2.45794326617934e-06,-2.42470681272085e-05,-4.97530105001854e-16,0.000362787859937791,3.3615426296427e-16,1.28462672529226e-15,9.29116686658475e-08,5.67149658606594e-16,1.4385130308524e-05,-2.89055140003983e-15,-1.98182823519822e-06,-1.86231667830233e-06,-2.84799101255397e-06,1.76586930752585e-15,-2.62467373191694e-07,2.86487230164497e-06,-0.246885542233688,-0.00126410537528162,3.89219900770285e-15,4.72563912565137e-16,-3.30469445974769e-11,-1.46847924746563e-06,1.24114110934786e-08,1.09277546617289e-07,2.06794111282038e-16,-5.83219115408886e-16,2.03331273245002e-12,7.19642294274222e-10,1.81793649491921e-09,-5.01464296157755e-09,-1.39717668566444e-17,6.47229380514465e-16,1.55105339384721e-16,1.86554544223642e-12,4.84594850539368e-18,4.80811560494611e-09,1.14728138704638e-07,3.12831064162473e-15,-1.60439045847379e-15,1.40052073156055e-15,8.28066079789276e-15,2.47730346183198e-14,-0.707106781186547,-1.02835873595011e-13,-4.44721361464064e-16,-0.000123764162085692,2.62545484285347e-16,-2.18448916533293e-16,4.53470998031082e-17
"t129",-0.0693270286125326,0.00531339440876621,-0.135741396848722,0.202756344293706,0.0515554158959615,-0.00385893849800624,0.00600424261409586,-0.0244786762473556,0.0562147222988504,-0.0514683750829665,0.267114196726187,0.000139493288654545,0.00370707441295043,-0.000530061077116086,0.00236219300043419,-0.0104242247563989,0.000365679942376126,-0.0272618747344712,0.000672557299277776,0.0325881811615389,0.0168866853939475,-0.171937772276589,0.000879121999074786,0.320372624357096,-0.0110512750676667,0.00532143691298612,-0.00601073066102767,0.0071996076357405,-8.38231495635401e-06,2.23894047019469e-06,-1.25115869707617e-09,-0.00575170537942063,0.0127397793817788,3.86691299884008e-05,-1.08195817499919e-06,-0.159706680161305,-6.19460466007023e-06,3.22524215839101e-05,-5.53902247098302e-07,-0.000129272221477622,0.000104660926919103,-4.47239195874756e-05,0.000401072872471021,-3.3333763477632e-05,0.000231923583581189,8.27477142042868e-06,4.30814145411244e-09,4.15093627130197e-07,-0.00227938425100724,3.94946430727108e-06,0.000153940429122177,-0.000315776044439648,-1.03540008248181e-05,0.00327528525202926,1.70545185940838e-06,6.2345798571111e-07,8.82913716714552e-05,-0.0271452815719884,-0.00105879510618602,-0.000474429293098074,0.0284735354949238,0.00568345692828085,-0.181232544872549,-5.78646190066155e-05,0.019863210478727,0.235311847905786,0.00283783036025793,-0.116519000494125,-0.00511832938917173,-0.000337724994586975,0.0109774902659992,-0.00481193304890392,-0.148766016057729,-0.000107589515434758,-0.000122293400709481,-9.75206190049656e-05,-1.09225242758193e-06,-7.45854368305486e-05,-5.35126445528128e-08,-2.45794326647771e-06,-2.42470681255189e-05,-5.34822547997375e-16,0.00036278785993768,-4.072067058517e-16,1.75317521850637e-16,9.29116686093944e-08,-1.77283759104099e-16,1.43851303064518e-05,-3.16734507735774e-15,-1.9818282351735e-06,-1.8623166774495e-06,-2.84799101353951e-06,2.00549577574801e-15,-2.62467375969827e-07,2.86487230167381e-06,-0.246885542233686,-0.00126410537528289,4.70075446241156e-15,1.52767974280462e-15,-3.30472317268229e-11,-1.46847924847524e-06,1.24114129704494e-08,1.09277545136486e-07,7.43989152326131e-17,-1.32095507948165e-17,2.03464977498793e-12,7.19642501457634e-10,1.8179377955671e-09,-5.01464349165077e-09,6.09769734443645e-16,-8.61232562035011e-16,9.36403850726517e-16,1.86566027732535e-12,6.36349022092996e-16,4.80811566719964e-09,1.14728138874125e-07,-2.69016118908071e-15,3.71983839349437e-15,-7.70787675707413e-16,-7.89798189998149e-15,-2.49275047929119e-14,0.707106781186548,1.0217387987035e-13,2.60598066405315e-16,-0.000123764162079459,-2.20508342533734e-16,6.63014901388085e-17,7.84817424636039e-17
"t91",-0.068283739835865,0.00516870406696812,-0.131144960490559,0.191537037770732,0.0482506840070605,-0.00357893260770559,0.00539803290850812,-0.0205763152481418,0.0467247972733993,-0.0425296319820837,0.213320220049575,0.000109631369436564,0.00278615189838841,-0.000385263153895281,0.00167031505811573,-0.00712307827659675,0.000228636033182331,-0.0155258996726479,0.000368188168815596,0.0167358088737338,0.00848020369860433,-0.0858170084083741,0.000429418209479709,0.154732183979584,-0.00491571441609585,0.00226038596995978,-0.0023931423525822,0.00254714057348663,-2.74935394028581e-06,7.05244111556269e-07,-3.71520937519483e-10,-0.00135594190790038,0.00295726034178533,6.83830372473995e-06,-1.62923974111901e-07,-0.0153304049353493,1.03261489865504e-06,-5.58797338740891e-06,1.03122627712518e-07,5.27996277247147e-05,-5.09637621079258e-05,2.27536388580415e-05,-0.00028326262442888,2.4624669216867e-05,-0.000192648756182285,-7.16874367617213e-06,-3.92462622570672e-09,-3.87839839771822e-07,0.00227469530476163,-4.59697931640936e-06,-0.000184778993177982,0.000432366573118575,1.41793133054185e-05,-0.00501773862072462,-2.77467481116038e-06,-1.01902737272159e-06,-0.000152609225673463,0.0497042936658038,0.00199875478966771,0.000913898855508986,-0.0595642774633549,-0.0123786627940126,0.403157711887102,0.000129927546964142,-0.0455257080328749,-0.542323224007186,-0.00656885946631166,0.271733359964446,0.0125120530673205,0.000830442918009438,-0.0282761101182335,0.0125986425516202,0.402742797304509,0.000292778689164143,0.00034127421691516,0.000278485529912789,3.15727473905001e-06,0.000217910369140279,1.63053615214588e-07,7.53440339797942e-06,7.48758278310475e-05,-1.97053217196588e-15,-0.00117778476800634,-3.95598440568562e-15,-1.23325556877504e-15,-3.21689189363882e-07,8.91932147098004e-16,-4.56911483467824e-05,-5.63852708549484e-15,6.02188905360601e-06,5.63772927832611e-06,8.27150474928557e-06,3.73663302468331e-15,5.78794752199171e-07,-3.08205310401279e-06,-0.383339334935219,-0.00712343037644616,5.5344102896557e-15,1.95311860120814e-15,-6.2434554364127e-10,-8.27230127488044e-05,3.05835165854843e-06,-1.64105890123267e-05,4.9794438477277e-16,-3.03883999574052e-16,-1.79387443602241e-10,-6.63409339249704e-08,-1.76931107872679e-07,5.63952901956056e-07,-3.20596311177811e-17,4.80328297352836e-16,-1.2355635371221e-16,2.52335847652345e-09,-4.01865171347352e-16,7.18176208253316e-07,5.94353730419206e-06,-2.23403067125743e-15,-1.82624822073381e-15,1.57150753558826e-16,2.75646409812188e-15,-1.16453330294352e-15,-1.45381983978754e-15,1.11542216160206e-15,-9.30873005584747e-17,-0.00152459478771984,2.43225263369107e-16,1.24280814422362e-16,1.03536244110025e-16
"t118",-0.0674276277305858,0.00504830747550483,-0.127291011632975,0.181892981668151,0.0453806736807315,-0.00333332894416892,0.00484802925362529,-0.0167730968411301,0.0373664036691294,-0.0336606620257025,0.158026590902058,7.8428878256421e-05,0.0017793148107787,-0.000221578019761373,0.000866679203782535,-0.00315870337285212,4.95364993897988e-05,0.0011863706926189,-8.08720254336561e-05,-0.00800431278688751,-0.00489600862849741,0.0519403567972265,-0.000303325421146014,-0.117765996356244,0.00589635406476308,-0.00334018577914926,0.00457608604934253,-0.00726710595343093,9.81608936166632e-06,-2.81712127916961e-06,1.73450735605847e-09,0.0109024751544638,-0.0245875948777173,-9.81379238246326e-05,3.13119563827875e-06,0.613770790744114,0.00112171600507993,-0.0322522007763023,-7.15263081474778e-05,-0.00096164881859912,0.000607352804497248,-0.000245079920657649,0.00148269936751217,-0.000117092736309325,0.000713496700836878,2.42702367843347e-05,1.19304777832685e-08,1.1164213397038e-06,-0.00567572416734504,8.13025228265764e-06,0.000304303501839811,-0.000517230545828194,-1.6955052832854e-05,0.00444621377266479,2.06087239172428e-06,7.46242732344198e-07,9.3397759493571e-05,-0.0247881174980354,-0.000884963185708085,-0.000372039021993776,0.0162133433136676,0.00262230322323249,-0.0731876483020067,-2.18847173341068e-05,0.00638056945291488,0.0719385371655253,0.000832911444751044,-0.0317460940803736,-0.000701164603471378,-4.04512097289751e-05,-0.000216748337379983,0.000337956885677853,0.0262421748451267,2.07835650418457e-05,3.37968637281913e-05,3.4613846198097e-05,4.34154431051724e-07,3.24796696521161e-05,3.16838322635474e-08,1.51283572808543e-06,1.56331667081544e-05,-2.93201863606898e-16,-0.000311739194634765,4.00177461179513e-16,-8.01061531964913e-16,-1.40978987644642e-07,-4.77143288876709e-16,-2.32798460031679e-05,1.83059116179233e-16,3.20021379270879e-06,3.00563182265164e-06,4.55817241033492e-06,-1.46344758215162e-16,3.79023379997758e-07,-3.07233701559643e-06,0.00481643915181855,-0.00227702134441964,-1.5090031375532e-16,7.45798774838818e-16,-2.69770546145802e-10,-3.95744241590331e-05,1.54183325415104e-06,-8.78913287005582e-06,-3.16492961156884e-16,2.98512604037142e-17,-1.02442035572451e-10,-3.93067355290002e-08,-1.05973308731778e-07,3.43956063822498e-07,3.70849724780024e-16,-6.52096031899502e-16,1.40290651359391e-15,1.64637539631165e-09,2.22499340579403e-16,4.81840229361562e-07,4.18097166448529e-06,-1.92273073182796e-14,0.707106781186547,3.85001249107827e-14,-1.23029828136015e-15,-1.7563839188539e-15,-2.4158573199828e-15,-7.14457660061762e-15,4.16267909703015e-16,-0.001248664373357,4.11479985703526e-16,-2.17695178092109e-16,4.64923999248929e-16
"t119",-0.0674276277305858,0.00504830747550484,-0.127291011632975,0.181892981668152,0.0453806736807318,-0.00333332894416882,0.00484802925362529,-0.0167730968411298,0.0373664036691293,-0.0336606620257027,0.158026590902058,7.84288782565757e-05,0.0017793148107786,-0.000221578019761962,0.000866679203783088,-0.00315870337285142,4.95364993898487e-05,0.00118637069261926,-8.08720254336587e-05,-0.00800431278688765,-0.00489600862849705,0.0519403567972257,-0.000303325421145841,-0.117765996356243,0.00589635406476316,-0.00334018577914903,0.00457608604934263,-0.00726710595343166,9.8160893615248e-06,-2.81712127948807e-06,1.73450717902986e-09,0.0109024751544637,-0.0245875948777177,-9.81379238242661e-05,3.13119563827058e-06,0.613770790744112,0.00112171600507975,-0.0322522007763031,-7.15263081465654e-05,-0.000961648818599304,0.000607352804497492,-0.000245079920657717,0.00148269936751162,-0.000117092736309543,0.000713496700837074,2.42702367844161e-05,1.19304777276634e-08,1.11642133981079e-06,-0.00567572416734602,8.13025228282874e-06,0.000304303501840185,-0.000517230545827887,-1.69550528326956e-05,0.00444621377266537,2.06087239175378e-06,7.46242732777e-07,9.33977594933048e-05,-0.0247881174980344,-0.000884963185708345,-0.000372039021993908,0.016213343313668,0.00262230322323249,-0.073187648302007,-2.18847173346301e-05,0.00638056945291428,0.0719385371655287,0.000832911444751276,-0.031746094080375,-0.000701164603471103,-4.04512097285309e-05,-0.000216748337380909,0.000337956885677743,0.0262421748451251,2.07835650418627e-05,3.37968637281233e-05,3.46138461980753e-05,4.34154431336767e-07,3.24796696513233e-05,3.16838323219012e-08,1.5128357284147e-06,1.56331667080577e-05,-4.52749916331741e-16,-0.000311739194632052,-2.7887864589726e-16,9.69000762197245e-16,-1.40978987231405e-07,5.21066897486996e-16,-2.32798460033561e-05,-7.28268172388642e-16,3.20021379353718e-06,3.00563182184711e-06,4.55817240982599e-06,2.96626973654617e-16,3.79023380876097e-07,-3.07233701614482e-06,0.00481643915181857,-0.00227702134442333,-1.76966328670092e-16,-8.06577228930454e-16,-2.69769839156875e-10,-3.95744241588423e-05,1.54183325482102e-06,-8.78913286640141e-06,2.66847830556681e-16,5.71407184019714e-17,-1.02440818735277e-10,-3.93067343519137e-08,-1.0597330731854e-07,3.43956063477952e-07,-3.16249543782258e-16,4.27058434875787e-16,-1.4149170856693e-15,1.64637710854378e-09,1.14132784481465e-17,4.81840231518501e-07,4.1809716578893e-06,2.00714171814977e-14,-0.707106781186548,-3.83855809521806e-14,1.08065424692484e-15,1.90194124289386e-15,3.33041415311689e-15,6.01844663096429e-15,-4.68977008970965e-16,-0.0012486643733485,-4.26115749253836e-16,1.26445931480593e-16,-4.08991861939043e-16
"t130",-0.0673813180463455,0.00504031362607525,-0.1270090290042,0.18097209830592,0.0450799416907284,-0.00330536331330505,0.00476816590026408,-0.0159566264382058,0.0352458155829345,-0.0315954875822552,0.143104408228532,6.94536940356286e-05,0.00143817149695752,-0.000159549524431046,0.00053457654979893,-0.00134368746557278,-5.54135590634096e-05,0.01367100009843,-0.000451953281169689,-0.0320887878582685,-0.0186975376703588,0.196371967485603,-0.00111649523506063,-0.429399841821582,0.02142054611562,-0.0125578235621084,0.0187002917859757,-0.0388312752357348,7.02095349331466e-05,-2.52737293213244e-05,2.6128098296309e-08,-0.0706874475407958,0.14316066515894,0.000178898130051596,-3.69377251177882e-06,-0.279033303356764,0.000575546011837448,-0.016865757746496,-3.87349179908179e-05,-0.000733935297909414,0.000495935152780586,-0.000203446402589879,0.00138954323088873,-0.000111581742345866,0.000710626059272024,2.45668737111097e-05,1.23159216263323e-08,1.16413872637602e-06,-0.00607861178601693,9.30793302198594e-06,0.000353382840686649,-0.000641303718279991,-2.10241252163746e-05,0.00587115469233198,2.82342418766766e-06,1.02535148437874e-06,0.000133066929765303,-0.0367038973337101,-0.00133716228311435,-0.000569492812275077,0.0258270271188106,0.00415970315099164,-0.113828533770736,-3.35059925030029e-05,0.00919302804235449,0.101012822292242,0.00114145237501893,-0.0412751905858304,3.23330331173204e-05,2.03148264722218e-05,-0.00656868257836632,0.00412070976701199,0.236659968959612,0.000187384601490481,0.000333705305944092,0.000422497632092518,6.33351366850002e-06,0.000588354036353987,-2.79112740061722e-06,-6.65668440486859e-05,-0.000417567911691511,-2.25152223670963e-15,0.00191856767065229,-4.68903297954187e-16,-3.15691971711277e-16,1.52959027429872e-07,5.70300190591072e-17,1.62705708897943e-05,-1.8655592749498e-16,-2.00826146628136e-06,-1.87153619157191e-06,-2.62693272120034e-06,7.69496080711719e-16,-1.61441168575888e-07,9.68802107083073e-07,-0.00036265169502473,0.00030953494920985,-4.35979728648113e-16,-1.50716236850139e-16,1.41001511130681e-11,-1.85173465144794e-07,6.59187681584976e-08,-8.27791148175737e-07,8.06767867807617e-16,7.51477122428155e-17,-1.59819095904519e-11,-7.62120991863932e-09,-2.17509175625926e-08,7.7180411640196e-08,3.08276234553656e-16,-1.09390914426659e-16,-1.94786486237135e-16,4.88039869964915e-10,8.65946072037774e-16,1.57170661866101e-07,1.5722758679739e-06,3.16512275742203e-15,6.86619727918248e-15,3.40469194828178e-15,8.23565194655207e-15,-1.54925583760288e-14,-1.03414703791708e-13,0.707106781186548,3.77717843747782e-15,-0.000659379539402859,2.07167981547664e-15,2.30141933779751e-16,-2.82275054224636e-16
"t131",-0.0673813180463455,0.00504031362607525,-0.1270090290042,0.18097209830592,0.0450799416907281,-0.00330536331330528,0.00476816590026374,-0.0159566264382059,0.0352458155829348,-0.0315954875822554,0.143104408228531,6.94536940354251e-05,0.00143817149695719,-0.000159549524431032,0.000534576549799097,-0.00134368746557328,-5.54135590633102e-05,0.01367100009843,-0.000451953281169796,-0.0320887878582691,-0.0186975376703589,0.196371967485604,-0.00111649523506047,-0.429399841821583,0.0214205461156201,-0.0125578235621084,0.0187002917859758,-0.038831275235735,7.02095349333589e-05,-2.52737293209102e-05,2.61280981563947e-08,-0.0706874475407962,0.14316066515894,0.000178898130051358,-3.69377251176298e-06,-0.279033303356765,0.000575546011837571,-0.016865757746495,-3.87349179911476e-05,-0.000733935297909258,0.00049593515278051,-0.000203446402589682,0.001389543230889,-0.000111581742346152,0.000710626059271732,2.45668737111565e-05,1.23159209157215e-08,1.16413872654849e-06,-0.00607861178601724,9.30793302216875e-06,0.000353382840686994,-0.000641303718280238,-2.10241252156107e-05,0.00587115469233169,2.8234241875339e-06,1.02535148471401e-06,0.000133066929765302,-0.0367038973337099,-0.00133716228311421,-0.000569492812274817,0.025827027118811,0.00415970315099122,-0.113828533770735,-3.35059925032083e-05,0.00919302804235363,0.101012822292242,0.00114145237501891,-0.0412751905858298,3.23330331183733e-05,2.03148264717915e-05,-0.00656868257836882,0.00412070976701281,0.236659968959614,0.000187384601491177,0.000333705305944458,0.000422497632090943,6.3335136688854e-06,0.000588354036353152,-2.7911274009132e-06,-6.65668440500821e-05,-0.000417567911691194,-1.66522646237755e-15,0.00191856767065224,-8.75368119417705e-16,-6.86404878551083e-16,1.52959027337546e-07,-2.37274940723693e-16,1.62705708903321e-05,-1.62232514271019e-15,-2.00826146599839e-06,-1.87153619085959e-06,-2.62693272015885e-06,3.42107973734085e-16,-1.61441168141719e-07,9.68802107056618e-07,-0.000362651695026315,0.000309534949211321,1.62798635175443e-16,-1.13308785290911e-16,1.40997632149123e-11,-1.85173465588884e-07,6.59187664301709e-08,-8.27791149246929e-07,-8.78580875619735e-16,1.10253762980604e-17,-1.59824669306734e-11,-7.62120941638605e-09,-2.17509172531681e-08,7.71804128427118e-08,-4.103081293012e-16,1.22943777687883e-17,1.55525879100812e-16,4.88035996238746e-10,-8.84115932094245e-16,1.57170663626818e-07,1.57227586960508e-06,-3.29479330050058e-15,-6.59532859164866e-15,-3.22578991062735e-15,-8.31034934410159e-15,1.49024426542067e-14,1.0353752649212e-13,-0.707106781186546,-3.91543016683568e-15,-0.00065937953940707,-2.15835709239913e-15,-2.56234545493406e-16,2.81111996925593e-16
"t52",-0.0666774446783421,0.0049449315787276,-0.124018476812015,0.173994994764661,0.043064960964931,-0.00313799014699545,0.00443131797931876,-0.0141669173646011,0.0310558794285116,-0.0277296141541439,0.122747265298107,5.89386622912964e-05,0.00118467220194765,-0.000128551305451021,0.000423005102322113,-0.00103977692772839,-4.04975260541417e-05,0.0094207221209176,-0.000303918109922438,-0.0207530936880718,-0.0119303702146126,0.124839775631073,-0.000700697829374304,-0.267681738090108,0.012724500014965,-0.00726504936070217,0.010431563222944,-0.0203122635207407,3.52971711158256e-05,-1.24457666158452e-05,1.24917038994527e-08,-0.0303282941708196,0.0610047562326577,6.82003583580145e-05,-1.3286787380084e-06,-0.0877773323277609,5.14984369261225e-05,-0.0014112918044807,-2.79799566947061e-06,9.5680053592534e-05,-0.000101487713181227,4.58863953696625e-05,-0.000584122294553818,5.05913255878336e-05,-0.000389818000699826,-1.44001606122111e-05,-7.80532591765315e-09,-7.67071476122175e-07,0.00442698612947159,-8.52430862666124e-06,-0.00033862001332119,0.000745135714211356,2.44341846558152e-05,-0.00804209795716519,-4.22618724050629e-06,-1.54531610330724e-06,-0.000217957181247637,0.0655724617436497,0.00250247007725752,0.00109936604829177,-0.0567129323935993,-0.00974428545141767,0.275981403419256,8.24895164206971e-05,-0.023415609908154,-0.259681918277497,-0.00295587816068016,0.108235293928998,-9.1913466337171e-05,-5.83442712517122e-05,0.020499934485557,-0.013253101626392,-0.810972019342597,-0.000648596533417181,-0.00121414541392518,-0.00161174327265309,-2.47913928128214e-05,-0.00235676305523507,1.23093682676793e-05,0.000297877390726943,0.0019030290819274,6.38862268528028e-15,-0.0100337042280264,2.53890073095382e-15,1.46240660971272e-15,-1.38951141483086e-06,-1.53621332411323e-16,-0.000189326985189101,3.1104709418163e-15,2.50032389467251e-05,2.34174448027363e-05,3.45654941161224e-05,-1.81967027134294e-15,2.61720604574633e-06,-1.96454769579822e-05,0.0104093230359875,-0.0129424461750856,1.30502850502415e-16,5.63790676206931e-17,-1.42503784015068e-09,-0.00019876648120086,7.47921203186007e-06,-4.0609254596328e-05,6.71500602183619e-17,-2.30625415575848e-16,-4.45116445829398e-10,-1.64195099210703e-07,-4.37360402920719e-07,1.39048530430253e-06,9.68895810241257e-17,-6.05092947538928e-17,1.62611106834833e-16,6.13506058819932e-09,-5.58395415278094e-17,1.73300561013938e-06,1.41338433657823e-05,-5.13389262986186e-16,-8.13987421246291e-17,-2.39503163248955e-17,-2.64818562673067e-16,3.89045577812589e-16,5.49912509012436e-16,-3.90179934019757e-16,9.10963799388821e-17,-0.00341652564928217,-1.32091560262094e-16,4.83449130619244e-17,-1.67062891397742e-16
