"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128"
"t1",-0.0607885861785286,0.0579082782148522,-0.0123546026865091,0.000677335275885146,-0.00159235721706758,0.000596622795479744,-0.00316187487965421,0.00179477330864232,-0.0116389048220794,0.0111845376466363,-0.000563790477132808,0.0568989059837318,-0.00281281639826347,0.0428091094015972,-0.0485876708751964,0.0689503611280329,-0.00174138429597052,7.20226306522135e-07,0.0845455892643913,0.00959987146153626,-0.0666055676284755,0.000259528286161236,-2.24352775447925e-05,0.00822949052203535,-0.0130276865892177,0.00221992879742974,-0.000163364080492178,0.000437195172970665,-0.0820863551806941,0.00180900531837055,-0.0621723152203402,3.39407627643015e-06,-8.28089297538424e-06,0.000723676021872488,-0.00232674872029705,0.000399443545371443,-0.0359607534260989,0.00600145064717838,-0.00254604067873889,0.113243871720527,-0.0947633223561479,0.0111936803649277,1.07585400554373e-05,-0.0141181023512087,0.117972257063951,9.36482834215126e-05,-0.114503598686618,-8.30385058461315e-06,0.201974554135367,-0.0962743422031032,-0.00332697515097627,0.0362857771143437,0.00134111334365639,0.00179924624013543,-0.0144130467608928,-2.82517311310127e-05,-7.36939630458587e-06,-5.09129903410704e-05,-9.2138249397823e-05,-7.60948278088078e-05,0.250230102772403,-0.129930698093467,-0.00303329731681768,-0.0224681869911154,-4.0594051667752e-15,-2.81171441389011e-05,-0.0387206490460222,-0.0700193436782686,-0.00309126645615839,-0.0971678376595847,0.369264531258932,0.650433471422408,-6.05987680913638e-13,-0.429947907822087,5.32112165168757e-15,0.00416021230202004,0.0569136421277764,0.0193511191695172,-0.000119070584193862,-4.20413523783926e-15,-3.4634384058366e-05,-4.03138844231621e-06,-0.00633208308601756,-0.00060374687116652,3.45521445265097e-16,-6.85794754343385e-17,0.00180806374221381,5.75722298699975e-16,0.000152223059959235,-0.00288968120571286,-0.000270157261352071,-0.0429242561396937,0.0471032761676189,3.60752637637274e-16,4.25376932985895e-07,5.4591637645165e-16,0.00498834514997917,-0.000842235650806841,-0.000230061502116456,-0.0030790003856817,2.24374420953697e-17,2.64231181951759e-05,1.32350899033258e-06,3.82655175847888e-17,1.62102179160484e-17,9.57892665837243e-17,1.5749368961473e-14,-0.000267361465016354,-2.54751655969834e-07,-3.68841949773861e-05,6.66630750076174e-17,0.000125962471612696,5.02490348607431e-17,-0.000318689453040196,0.00128753100631568,2.82223430834781e-16,1.69162440240858e-16,-1.00624774153306e-16,1.5094590371193e-16,-2.4698787350299e-16,5.53916427948691e-16,9.17078142370239e-17,-0.00495414292217612,-2.8907753018204e-17,-5.33706294884936e-18,-8.26923479142717e-17,2.98779987999489e-17,-8.85255569269168e-17
"t107",-0.083264592909106,0.115938128288811,0.0873887017559704,-0.172720485300023,0.0161538050534572,-0.0034253203736063,0.0072958937574951,-0.00196222892808788,0.0129975802347219,-0.253858505961545,-0.000155264613424607,-0.0157325430493255,0.00079954233064186,-0.0122259034908887,0.00979540945843388,-0.0243367226319873,0.000652939255038534,-2.95798795867619e-07,-0.041397750966689,-0.00482830717273894,0.0329868680693874,-6.46448426896053e-05,-0.00177282853773611,-0.0851002111310735,0.300299755536119,0.00351155030546014,-0.000133340749973384,0.00020505347459744,-0.0405544907646259,0.00107560246105493,0.00678989984736571,9.48934156075683e-09,-1.75730129852615e-08,-2.65803562170703e-05,0.0958113314473259,9.1230208285227e-07,0.00102580311569702,-4.75598356564251e-06,4.78534511186681e-06,-0.000500986967445369,0.000434964229991661,-5.23153913866981e-05,-5.40331523615592e-08,7.48445188556348e-05,-0.000573010160728651,-9.84657873346588e-07,0.000660969625568511,4.58996730558854e-08,-0.00104765722280706,0.000594993461248257,1.99773009716452e-05,-0.000120611110005386,-6.36429739515486e-06,-7.87270043590873e-06,4.79038891337651e-05,1.10270745626333e-07,2.66419993988452e-08,1.72373550872005e-07,2.87864066038784e-07,2.17265323883505e-07,-0.000479144958866445,4.78226512431457e-05,1.06191330173449e-06,-9.44719205609422e-06,1.21801827716603e-16,-1.07669754577164e-08,-0.000201258524237935,-0.00109129976461198,-0.0001149295129969,-0.00405291012462249,0.0301270872612719,-0.0226672228973777,2.05185084509752e-14,0.0137015004148992,-1.19322500126904e-15,-0.000133257864116178,0.0944467303892698,0.000299442828874543,-8.07557747973858e-07,-3.8705367277373e-16,-5.83961033134658e-08,1.3201097306757e-09,1.1648602785816e-05,1.60297339856015e-06,-4.02237086538907e-16,-2.64279827918095e-15,-6.63921093886145e-06,-6.28169018720357e-16,-3.60638881867437e-07,6.56930814125079e-06,5.89510156104919e-07,0.000680724495920562,0.00234011277124941,3.33156780644152e-15,-4.32818612632424e-10,-3.38611899358085e-15,-7.32179359347394e-06,-0.000105638122716066,-0.864108336458325,-9.46282987058632e-07,4.70613107697563e-15,3.91942737812603e-09,4.23262614258315e-10,1.7549473411245e-16,-3.92278467477788e-17,1.80152374998958e-16,-3.70803652300765e-15,-2.10906655781268e-07,-2.02724469729185e-10,-3.60202125260051e-08,7.35694679013657e-16,1.31667125703119e-07,-1.58937979534335e-16,3.49931288935759e-07,2.14407410277024e-06,6.60466709095443e-16,-1.92961414465227e-16,2.98921143879197e-15,3.75037274210042e-16,-3.29779489314228e-16,-1.26393192982043e-15,4.04770322346118e-16,-0.000609744689130722,-4.55719947976559e-16,2.3480063515351e-16,3.10793104650066e-16,-4.48469156585824e-16,-2.20377116097416e-16
"t128",-0.083617421473561,0.11687422630774,0.0886458561801477,-0.175314563328925,0.0164452906995158,-0.00349254806683924,0.00747945518152749,-0.00203868831250571,0.0136230054842208,-0.267660136507799,-0.000164256461509827,-0.0168623443879125,0.000859239749981857,-0.0132533790614406,0.0107194588320985,-0.0275613716962595,0.000744152028989414,-3.39544166857289e-07,-0.0480530184130875,-0.0056271500399181,0.0384880254164406,-7.57388746193779e-05,-0.00208548823059351,-0.100858868385172,0.356250552280769,0.00420532154501708,-0.000160838102996795,0.000250221721211783,-0.0504498961295605,0.00134064136037761,0.00859042402865007,1.22835111611267e-08,-2.32286991153041e-08,-3.61644771829481e-05,0.131461661950793,1.35191128783851e-06,0.00159193133329349,-7.6017199611908e-06,7.76240958198652e-06,-0.000886647709425606,0.000779040718813656,-9.43333958375401e-05,-1.01051412131466e-07,0.000147720205378451,-0.00123382805180453,-2.14467028684943e-06,0.00147955455099402,1.09243168372637e-07,-0.00267169541457515,0.00159821060575813,5.38828797447574e-05,-0.000403054284754494,-2.40232885141821e-05,-3.43204603233545e-05,0.000235192519240012,5.92275534594629e-07,1.63179236346626e-07,1.17724704508843e-06,2.23440198328084e-06,1.93199649804958e-06,-0.00690516963731244,0.00762736836848567,0.000310701978971857,-0.00453793948293649,6.3483342241005e-16,1.14348104978276e-06,0.00286255312071643,0.00963651683793969,0.000831154990320315,0.028794338852119,-0.19851565652558,0.103861454175263,-9.37177825297406e-14,-0.0603575689040614,3.06775252044389e-15,0.000431815354993966,-0.263773258266355,-0.000756270369118654,1.92676729780073e-06,3.17360581083526e-15,1.27808344713235e-07,-2.6719376615638e-09,-2.06760885853316e-05,-2.15040560731902e-06,-5.39507702364275e-17,2.37856979510989e-15,6.24141233049758e-06,-7.26124535623762e-18,2.89171952678316e-07,-4.77218034042911e-06,-3.7853418375405e-07,-0.00033865340162367,-0.0011584305023675,-1.04596257546159e-15,1.94109944230382e-10,1.46300265478313e-15,2.66106321839986e-06,3.80203304267884e-05,0.272343135866998,2.71717959043384e-07,-1.23287895663828e-15,-5.42952563621009e-10,-4.36425775174085e-11,-5.19416900135467e-17,1.39808678343503e-16,-4.55328290665001e-16,6.33834232560801e-16,5.02467350493581e-09,4.62208413087018e-12,-1.23258512254706e-10,-1.78621085237834e-16,1.69999722246072e-09,2.90931215932424e-16,9.73700186686279e-09,1.9110499082937e-07,-2.56316564177919e-15,6.84384738034755e-16,-2.92253441795573e-15,1.37288893097453e-15,-0.707106781186546,7.92477027441778e-15,2.26195351341841e-15,-0.000174634351944377,1.34686507723997e-15,-3.17347028280824e-16,-2.71472778253206e-16,-1.46936195256168e-17,2.10212931671348e-16
"t129",-0.083617421473561,0.11687422630774,0.0886458561801474,-0.175314563328925,0.0164452906995157,-0.00349254806683904,0.00747945518152765,-0.00203868831250599,0.0136230054842206,-0.267660136507799,-0.000164256461509671,-0.0168623443879127,0.000859239749981606,-0.0132533790614404,0.0107194588320992,-0.0275613716962596,0.000744152028989875,-3.39544166935221e-07,-0.0480530184130874,-0.0056271500399184,0.038488025416441,-7.57388746194818e-05,-0.0020854882305935,-0.100858868385172,0.356250552280767,0.00420532154501721,-0.000160838102996865,0.000250221721212218,-0.0504498961295595,0.00134064136037741,0.00859042402864967,1.22835111215027e-08,-2.32286990674417e-08,-3.61644771825174e-05,0.131461661950793,1.35191128772737e-06,0.00159193133329341,-7.60171996128751e-06,7.76240958178897e-06,-0.000886647709425599,0.000779040718812928,-9.4333395837567e-05,-1.01051412086219e-07,0.000147720205378683,-0.00123382805180505,-2.14467028674029e-06,0.00147955455099341,1.0924316876092e-07,-0.00267169541457703,0.00159821060575902,5.38828797440973e-05,-0.000403054284753693,-2.40232885141236e-05,-3.43204603235704e-05,0.000235192519239705,5.92275535129911e-07,1.63179235950714e-07,1.17724704593934e-06,2.23440198297893e-06,1.93199649744093e-06,-0.00690516963731334,0.00762736836848554,0.000310701978971968,-0.0045379394829363,6.71580180456296e-16,1.14348104969486e-06,0.00286255312071618,0.0096365168379395,0.000831154990320819,0.028794338852119,-0.198515656525579,0.103861454175262,-9.36918950429392e-14,-0.060357568904063,2.28810511922435e-15,0.000431815354993758,-0.263773258266355,-0.00075627036911975,1.92676729792185e-06,3.08759374648336e-15,1.27808344935112e-07,-2.67193703140327e-09,-2.06760885856257e-05,-2.15040560745455e-06,4.97615225762214e-16,3.14392093318016e-15,6.24141233053575e-06,3.13064794804731e-16,2.89171951772628e-07,-4.77218034098585e-06,-3.78534183556318e-07,-0.000338653401622271,-0.0011584305023683,-1.0391360441464e-15,1.94109812835957e-10,1.02535994389975e-15,2.6610632182112e-06,3.8020330426353e-05,0.272343135866996,2.71717959037855e-07,-2.00874545124897e-15,-5.42953199215051e-10,-4.36414039923824e-11,-9.84011558535106e-17,-2.03207530745713e-16,1.56568378299202e-16,3.47366523467529e-16,5.02467417365815e-09,4.62007284997887e-12,-1.23257527683937e-10,3.74041757765104e-16,1.6999981571548e-09,3.48312002111576e-16,9.73700348580703e-09,1.91104985223557e-07,2.48836299217736e-15,-2.8704201877328e-16,-3.38983842534238e-16,-1.47314143044137e-15,0.707106781186549,-8.19298496073612e-15,-2.70744330434009e-15,-0.000174634351948977,-9.45685550346519e-16,7.47164582242445e-17,-7.28526831467413e-17,9.55844304764352e-17,1.1661087744347e-17
"t91",-0.0826245592360169,0.114240313956463,0.0851091845555265,-0.168016934458317,0.0156253531379769,-0.00330344720382904,0.00696320163513665,-0.00182372920174897,0.0118650881604386,-0.228873280576317,-0.000138988840509703,-0.0136886334504643,0.00069155621363361,-0.0103679709880641,0.00812513833402284,-0.0185159951083362,0.000488334840691762,-2.16877337556338e-07,-0.0293961749270123,-0.00338796484542296,0.0230685218671328,-4.464601991592e-05,-0.00120929646964091,-0.0567053143780028,0.199487986659419,0.00226197263550279,-8.38278930163556e-05,0.000123757611812044,-0.0227572446120887,0.000598954960112939,0.00355363359869998,4.47133513108143e-09,-7.42379344744414e-09,-9.39930284932211e-06,0.0319215626970024,1.26556820914117e-07,1.54673985955089e-05,3.17799336287811e-07,-5.20095911606296e-07,0.000184463847666932,-0.000176360728107901,2.23236782114404e-05,2.9399770880926e-08,-5.42762855060006e-05,0.000595107276334314,1.06527303655795e-06,-0.000784601403534341,-6.57931211087626e-08,0.00181138681649785,-0.00116908738552368,-3.96377285897579e-05,0.00037388431339631,2.44875316776545e-05,3.82310680009758e-05,-0.00027804283516689,-7.27635955498795e-07,-2.10356192628515e-07,-1.56992079095685e-06,-3.0831675345321e-06,-2.74904235736094e-06,0.0106043887368494,-0.0129669222484667,-0.000530507579952686,0.00776401541450974,-1.85192185605532e-15,-1.99045602815919e-06,-0.00543236664046974,-0.0193475152979274,-0.00172178303671275,-0.0598305594176952,0.418043827595757,-0.236176113927419,2.1325470572334e-13,0.138579906458399,-6.36386627396627e-15,-0.0010794130751823,0.691584004947404,0.00205309821783548,-5.33960799226273e-06,-9.58158260381987e-15,-3.65896984688507e-07,7.88831626465622e-09,6.44534981671381e-05,7.60877973844979e-06,-1.41486645545962e-16,-4.57972837354803e-15,-2.63527974795144e-05,3.24203909696754e-16,-1.32376904422798e-06,2.29405869577343e-05,1.92700932498242e-06,0.00187217904130976,0.00640830072132058,-1.49238748303209e-15,-1.07127008133038e-09,8.3453809920956e-16,-1.11416242712528e-05,-0.000153071006544044,0.323988515930731,5.85705374230722e-06,-1.62116120237964e-15,1.58010695411358e-08,1.57270237419919e-09,7.74021028434097e-17,1.77453590619185e-17,1.71671178152438e-16,2.95619175006818e-15,-6.90675572218957e-07,-6.62946500454872e-10,-1.13970392438366e-07,-9.97496868269357e-16,4.11906847464892e-07,-5.8662036281772e-16,1.07597805372945e-06,6.17283727229732e-06,-5.62932608356133e-16,-1.83277125840579e-16,-1.39805461473582e-15,-9.91425316169282e-17,1.05680268879268e-16,2.21612941574153e-15,5.84378541829248e-17,-0.00145387202095959,1.10285053167677e-16,1.87775772027972e-16,-5.57984551637187e-17,3.28553730194552e-16,6.46141637085061e-17
"t118",-0.0816105763232999,0.11151016006324,0.0813526307752477,-0.160246567256803,0.0147420071263211,-0.00309846929027006,0.00639146241293898,-0.00157253155467114,0.00973603568740017,-0.180732899625817,-0.000107187951116371,-0.00946900722532998,0.000466074822750174,-0.00634032143228289,0.00435107214997653,-0.00312724008905735,3.97594298265184e-05,5.82632324631792e-09,0.00640454233360149,0.000997412968255264,-0.0073047728101005,1.79193852795338e-05,0.000591239930349443,0.0376812282406572,-0.137349021448721,-0.00213378336110078,9.75137612843189e-05,-0.000194625352668254,0.0556658981537194,-0.00152746145060293,-0.012385738932764,-2.46989233475532e-08,6.25897274348139e-08,0.000147437522853487,-0.609490605092234,-4.80550424462798e-05,0.0361892234457661,-9.32400189435066e-05,7.88282245670342e-05,-0.00489637790902394,0.00408562319876387,-0.0004813815625002,-4.53127088359013e-07,0.000570251746480887,-0.00397661669182792,-6.77552377112311e-06,0.00446885931824435,3.0171550773466e-07,-0.0067676617471076,0.00382200534044572,0.000128298687436641,-0.000792824879808579,-4.33288875637719e-05,-5.6654220256189e-05,0.000364163059415305,8.77744228661887e-07,2.28221658360792e-07,1.57698552687475e-06,2.85949192505036e-06,2.36789277786751e-06,-0.00752276429440073,0.00688867145297872,0.000278093421146845,-0.00404449130653557,3.45237436011374e-16,9.82120078155285e-07,0.00198469536422228,0.00560589499624861,0.00043083668677318,0.0147470144039582,-0.096217129505673,0.0335400870916222,-3.01022710033378e-14,-0.0182341205502071,7.6056766830158e-17,4.87090067167292e-05,-0.000455428445788855,6.17905584751992e-05,-2.54512009956549e-07,-3.46852990485549e-16,-2.7250824292727e-08,7.79853086169436e-10,9.0099648280325e-06,1.71607505900168e-06,5.7615332121379e-16,5.41950964203028e-17,-8.63260118319671e-06,3.46779809271851e-16,-4.89455267371391e-07,9.0559328823702e-06,8.18672157452572e-07,0.000907257256763076,0.00311293997257555,-1.78728776506247e-16,-5.46181604729596e-10,-2.12424238959549e-16,-6.55994042685938e-06,-9.1264794637975e-05,-0.00086438077948768,2.74804112278173e-06,-2.37595972857717e-16,9.63220714271015e-09,9.90889487245227e-10,-5.50983123658413e-16,-3.67177709370831e-16,-4.00480415549373e-16,1.16210477279027e-15,-4.66484540549426e-07,-4.48153201333674e-10,-7.87731410465079e-08,-1.12817103521645e-15,2.86977253000748e-07,4.50406720164063e-17,7.59044995283674e-07,4.58071738259952e-06,2.70388943519489e-16,2.93446792695328e-15,-0.707106781186546,3.88761426584356e-14,1.08308617474772e-15,2.43017420737213e-15,3.38376851134858e-16,-0.00126328055153937,-1.31568338945143e-16,1.86275943157349e-16,1.15350246600207e-16,2.76954952532117e-16,1.81332218067061e-16
"t119",-0.0816105763232999,0.11151016006324,0.0813526307752477,-0.160246567256803,0.0147420071263211,-0.00309846929027011,0.00639146241293942,-0.00157253155467139,0.00973603568740011,-0.180732899625817,-0.000107187951116346,-0.00946900722533001,0.00046607482275037,-0.00634032143228312,0.00435107214997648,-0.00312724008905729,3.97594298267778e-05,5.82632352854337e-09,0.00640454233360138,0.000997412968255021,-0.00730477281010025,1.79193852794867e-05,0.000591239930349025,0.0376812282406566,-0.13734902144872,-0.00213378336110098,9.75137612843182e-05,-0.000194625352668344,0.0556658981537194,-0.00152746145060264,-0.0123857389327638,-2.46989232618581e-08,6.25897275339981e-08,0.000147437522853835,-0.609490605092231,-4.80550424464615e-05,0.0361892234457658,-9.32400189435504e-05,7.88282245673924e-05,-0.00489637790902434,0.00408562319876396,-0.000481381562500827,-4.53127088648942e-07,0.000570251746480797,-0.00397661669182786,-6.77552377121782e-06,0.00446885931824532,3.01715507842148e-07,-0.00676766174710748,0.00382200534044555,0.000128298687436768,-0.000792824879809174,-4.33288875643991e-05,-5.66542202560979e-05,0.00036416305941536,8.77744228094554e-07,2.28221658127662e-07,1.57698552464135e-06,2.85949192562683e-06,2.36789277774615e-06,-0.00752276429440066,0.006888671452979,0.000278093421147109,-0.00404449130653553,-1.10832347808661e-16,9.82120077991518e-07,0.00198469536422297,0.00560589499624897,0.00043083668677374,0.0147470144039577,-0.0962171295056723,0.033540087091622,-3.07082411086868e-14,-0.0182341205502075,2.03184827917929e-16,4.8709006716579e-05,-0.000455428445789118,6.17905584754871e-05,-2.54512010898334e-07,3.68221331601143e-16,-2.7250823998212e-08,7.7985310241214e-10,9.0099648277634e-06,1.71607505929333e-06,-7.42270587883916e-17,4.77947762338291e-16,-8.63260118301337e-06,-2.72502899077909e-16,-4.89455268024209e-07,9.05593288347923e-06,8.18672157979183e-07,0.00090725725676326,0.00311293997257217,2.77063262755976e-16,-5.46182038608009e-10,2.30404014375752e-16,-6.55994042762288e-06,-9.12647946422675e-05,-0.000864380779482431,2.74804112292983e-06,1.51833084603971e-17,9.63220813862777e-09,9.90890034002983e-10,5.69734049342889e-16,3.81888508168661e-16,2.9504666752808e-16,-4.87161102097782e-16,-4.6648454040295e-07,-4.48156909490684e-10,-7.8773144021806e-08,1.24357806831528e-15,2.86977250969902e-07,-1.91777053369138e-16,7.59044995916373e-07,4.58071737531688e-06,3.85457044776863e-16,-3.14668977313853e-15,0.707106781186549,-3.88081773919174e-14,-1.28869195562711e-15,-2.35866914643005e-15,-6.58724384002916e-16,-0.00126328055153983,2.49976622169855e-16,1.74298019874187e-17,-1.6043089538364e-16,-1.60188133771091e-16,-1.14932172812938e-16
"t130",-0.0816978735365632,0.11171486910667,0.0815651541835795,-0.160671744878766,0.0147824830054122,-0.0031069039999282,0.00640558541944775,-0.00156819883968579,0.00963819971921842,-0.17755315590995,-0.000104718262013912,-0.00894220080243313,0.000435657218849131,-0.00565958785621684,0.00356377278551256,0.00277904132982057,-0.000150422777372024,1.11300406089805e-07,0.0265223860526844,0.00361943965381331,-0.0257852256935562,5.85220910453878e-05,0.00183647543972842,0.111291241726244,-0.404216303630588,-0.00622089640687667,0.000289522465333441,-0.000619075955865093,0.225373429808589,-0.00641442003909058,-0.0800066674821296,6.20435864614952e-07,-1.82605688203225e-07,-0.000112452421933363,0.313357654271609,-1.71839396197501e-05,0.0194074131686296,-5.71186608370518e-05,5.07799411276354e-05,-0.00381387826101595,0.00323963217138208,-0.000385364736610628,-3.79850979580108e-07,0.000505252550269022,-0.00377800726770265,-6.48852020978564e-06,0.00435757240453961,3.0520840693275e-07,-0.00710048401987445,0.00411090507911979,0.000138258263375469,-0.000930978635521256,-5.29832771455476e-05,-7.22645250239028e-05,0.000479100908461241,1.17968624884198e-06,3.15553840840998e-07,2.22717246030639e-06,4.13032987634556e-06,3.49390182077317e-06,-0.0117616452582777,0.0117901926234791,0.000477999153612649,-0.00696577879669321,1.70500163413047e-16,1.72113175015193e-06,0.00382927733054307,0.0116165027330448,0.0009311645708744,0.0320049365731064,-0.212668544233555,0.0813206897153011,-7.36795972463262e-14,-0.0444885182287078,-8.44230957298578e-16,6.03652448428806e-05,0.141938566168303,0.00115249803499341,-5.12133463540509e-06,-2.06257792789703e-15,-1.06401979056614e-06,-9.73701563567926e-08,-0.000107988560916194,-5.29874208927069e-06,3.50717350488522e-16,7.67448032901459e-16,9.93468435276333e-06,2.3911299437446e-16,3.84030363549506e-07,-5.60374011522266e-06,-3.72862308750991e-07,-0.000198169422389462,-0.000668647013232746,-2.87049472964324e-16,8.09456948506916e-11,1.81358283401479e-16,2.38466333425929e-07,2.91635652467626e-06,-9.25869810080126e-06,1.50159346466337e-07,-1.47573591813729e-16,2.03125296534017e-09,2.42424975786362e-10,-6.90715581062537e-16,-4.33800549452914e-16,-6.00072319184637e-16,-1.81224934099555e-15,-1.47475876358796e-07,-1.42084493107565e-10,-2.67444483052804e-08,-2.00343800028061e-16,9.97296663184623e-08,-3.71737936451593e-16,2.73229121908961e-07,1.8757375253196e-06,-2.30348000621652e-16,-7.47521283859615e-16,2.195800234662e-15,4.96557905362113e-16,7.93002543157151e-15,0.707106781186546,2.48232161606676e-15,-0.000699708651889228,2.38887958067008e-16,9.75130530243977e-20,-7.58694653138746e-16,-8.80542873051615e-18,-9.44467556962359e-17
"t131",-0.0816978735365631,0.11171486910667,0.0815651541835795,-0.160671744878766,0.0147824830054121,-0.00310690399992817,0.00640558541944763,-0.0015681988396859,0.00963819971921881,-0.17755315590995,-0.000104718262014129,-0.0089422008024331,0.000435657218849295,-0.00565958785621665,0.0035637727855122,0.00277904132982035,-0.000150422777371854,1.11300405510113e-07,0.0265223860526839,0.0036194396538137,-0.0257852256935568,5.85220910452844e-05,0.00183647543972846,0.111291241726243,-0.404216303630587,-0.00622089640687654,0.00028952246533347,-0.000619075955864934,0.225373429808589,-0.0064144200390908,-0.080006667482129,6.20435864653368e-07,-1.82605687989492e-07,-0.000112452421933433,0.313357654271607,-1.71839396196885e-05,0.0194074131686289,-5.71186608368836e-05,5.07799411281597e-05,-0.00381387826101717,0.00323963217138312,-0.000385364736610445,-3.79850978878356e-07,0.000505252550268738,-0.00377800726770219,-6.48852020990371e-06,0.00435757240453966,3.05208407594104e-07,-0.00710048401987373,0.00411090507912032,0.000138258263375839,-0.000930978635520781,-5.29832771449006e-05,-7.22645250236885e-05,0.000479100908461272,1.17968624940383e-06,3.15553840046165e-07,2.22717246164367e-06,4.13032987655251e-06,3.49390181982984e-06,-0.0117616452582788,0.0117901926234786,0.000477999153612797,-0.00696577879669464,2.59816409021667e-16,1.72113174983728e-06,0.00382927733054233,0.0116165027330435,0.000931164570874424,0.0320049365731051,-0.21266854423355,0.0813206897153,-7.41183545641319e-14,-0.0444885182287079,-9.401180619626e-17,6.0365244842531e-05,0.141938566168303,0.00115249803499287,-5.12133463601212e-06,-2.37310492668049e-15,-1.06401979095741e-06,-9.73701561708036e-08,-0.000107988560915716,-5.29874208755226e-06,1.18931216930815e-16,-1.49725174276458e-15,9.93468435256883e-06,-1.32784738388376e-16,3.84030362021479e-07,-5.60374011524629e-06,-3.72862307699315e-07,-0.000198169422389476,-0.000668647013231157,-2.92163459380366e-16,8.09453100112776e-11,-4.10554374357599e-17,2.38466330582717e-07,2.91635652174924e-06,-9.25869809841601e-06,1.50159343726558e-07,2.35140377277424e-16,2.03125311974919e-09,2.42427773316276e-10,8.9823515217028e-16,4.27693788898608e-16,5.22541062394995e-16,1.26315471996243e-15,-1.47475876649593e-07,-1.42085461081742e-10,-2.67444469477136e-08,4.01516393822993e-17,9.97296674208452e-08,8.01427191321936e-17,2.7322912004717e-07,1.87573753048474e-06,1.71173657195217e-16,1.00499394239972e-15,-2.40144413350779e-15,-3.69557904505055e-16,-8.48653838798793e-15,-0.707106781186549,-2.56246600386452e-15,-0.000699708651887433,-3.12089286040737e-16,2.29005784245562e-17,6.72553386497114e-16,2.35240741649795e-17,1.30394396559358e-16
"t52",-0.0808517297838163,0.109516541027582,0.0787188161647107,-0.15482083714437,0.0141371836893271,-0.00295955802252879,0.00601774475195809,-0.00142262481078692,0.00854064967830398,-0.15481144425592,-9.04672044461825e-05,-0.00744810102014781,0.000360128714140623,-0.00456248948481864,0.00279391414452013,0.00195776458552183,-0.000103784233995665,7.49697940414636e-08,0.017192334100727,0.00231317560282908,-0.016413374339346,3.67040253912052e-05,0.00113507851825333,0.066920647338658,-0.24219007768959,-0.0035961479178716,0.000162733568401462,-0.000332107075859108,0.111390086912817,-0.00314329443560947,-0.0366140131147336,2.53501799038684e-07,-6.65185788027047e-08,-3.41909913596067e-05,0.0898294455346198,-2.26939492879762e-06,0.000831765428294703,7.29151975393735e-07,-2.04157692429083e-06,0.0007504495760918,-0.00070461663120408,8.83037903154187e-05,1.10613141366944e-07,-0.000191991008835365,0.00195118178993442,3.46361773825157e-06,-0.00250370916531428,-2.02363292005271e-07,0.00538105909185976,-0.00339530212538949,-0.000114922869701321,0.00100879415577632,6.4037437783557e-05,9.69001811971747e-05,-0.000689158021459814,-1.77628186217031e-06,-5.0329492819547e-07,-3.70022075338085e-06,-7.15176943492584e-06,-6.280404741702e-06,0.0232232539554722,-0.0264455486675037,-0.00107808532704781,0.0157512223274962,-6.14940950829949e-16,-3.97840245393318e-06,-0.00989615958566032,-0.0323364917101227,-0.00270282303730138,-0.093278746127632,0.631111245886367,-0.268117607105496,2.44367927381467e-13,0.14866435036166,2.32182877508229e-15,-0.000227632802481846,-0.574011460467994,-0.00491004340091914,2.25123349524199e-05,8.73056790616626e-15,4.91773913522126e-06,4.72329817598661e-07,0.000571993238026485,3.4964391194876e-05,-8.74566514344523e-16,2.23864044043565e-15,-9.40248260600544e-05,-2.9348265906914e-16,-4.45059469737594e-06,7.49696653117851e-05,6.12094399874948e-06,0.00572949462394,0.0196034863330879,1.02099317077712e-15,-3.26171139428389e-09,-6.66649113008831e-17,-3.55918994305636e-05,-0.000493207425806197,-0.00215067385667609,1.37063682869873e-05,3.77765867185948e-18,4.0768391592751e-08,4.03389338509729e-09,-1.87175188254704e-16,-1.10824683473309e-16,1.71002150200912e-16,9.92606219831466e-16,-1.7406041514297e-06,-1.67030149030727e-09,-2.85242844167472e-07,2.23115746401214e-16,1.02835398541879e-06,4.19848205735428e-16,2.67558950462648e-06,1.50880200223116e-05,-6.3139079607164e-16,-2.26662066318283e-17,-4.47132694908537e-16,1.63504993963331e-16,-4.5696649074262e-16,1.82270458561277e-15,1.10013210638313e-16,-0.00333266106287115,9.31679592009108e-17,-1.88670901985227e-16,-4.60826676135769e-18,4.71061634530922e-17,9.11579737243465e-19
