accepted_species,estimate
t35,-0.49070951106820726
t94,0.4621973650838976
t80,0.7672773783843077
t150,0.5789595940604564
t192,0.5756951424307152
t185,0.575891280349427
t131,0.5823279420205209
t260,1.0408331243462188
t203,0.9197256421424455
t197,0.457136359131839
t266,0.17901122259433933
t168,-0.8650521985449838
t133,-0.24605979236520983
t134,-0.24605979236520983
t337,-0.9179406535348696
t348,-0.9183191902494934
t275,-0.018072345200180032
t276,0.750178727250864
t157,0.011295875741315856
t273,0.0783056685933922
t252,0.27028846450467037
t248,0.2699207782099527
t271,-1.1377525185457087
t314,-0.819778377678696
t315,-0.819778377678696
t213,-0.8050099130579292
t293,0.12081952773628941
t208,0.071518594510688
t108,-0.004163742347206536
t214,-0.15932853130049388
t199,0.03382542851735711
t195,-0.11340536310400963
t196,-0.11340536310400963
t186,-0.11340536310400963
t111,0.10315943459760543
t65,-0.28790789481104645
