"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99"
"t51",-0.0708624051264325,-0.0133212542288967,-0.205228960650055,0.0209918400313851,0.0563758573815186,-0.0557455458212813,0.0647473276440394,-0.0489420525175865,0.00815789812062915,-0.00107510081687268,8.54662933774265e-07,-7.32415499587831e-05,-0.000164678379631128,6.98088693521239e-05,0.000520723128032161,-0.351052617387426,0.0140230601142267,-2.06818854533243e-05,8.82959527028917e-16,2.30750174722728e-15,1.94451659635275e-16,-0.0583021327396663,0.0408729084665415,-0.0825936402276269,0.0036768400083992,-0.0013473485082587,0.000778305599183609,-1.52828704540084e-05,3.45058308190736e-05,-8.77650941647222e-05,5.32353998145943e-16,4.59691695094946e-17,7.67547375483957e-17,3.03576608295941e-17,4.57415418438655e-09,-5.07304335500081e-09,0.00502318646299914,-0.000132225023593589,6.02234044810597e-06,-0.00017239625520025,2.00191590932377e-05,-0.00279435543292222,-0.00531945232661534,0.000216877758784935,-0.0412351844657686,-0.351577518948996,0.0393148693200597,-0.00870721935160322,-1.19690624610841e-07,0.000233118418557878,0.00227171239059366,0.000488330910011881,-0.816657467319623,-0.00167019727894313,0.00487088524116559,-3.25744963706291e-14,2.55438031837585e-16,6.22115206572182e-16,-2.94316632867609e-05,0.00126316071967723,0.000596933455983658,-1.8147446047709e-06,-0.00219137714377429,3.36042110887139e-06,-4.22838847269347e-18,-8.45677694538693e-18,1.06685493772574e-16,2.16840434497101e-17,-1.24683249835833e-18,-2.34187669256869e-17,-4.0766001685455e-17,-4.81385764583564e-17,-9.17235037922737e-17,-1.2793585635329e-17,-1.40512601554121e-16,1.77809156287623e-17,-8.63024929298462e-17,4.03323208164608e-17,-5.11743425413158e-17,2.16840434497101e-18,-2.73218947466347e-17,1.20996962449382e-16,-3.79904441238921e-16,-2.29850860566927e-17,1.12757025938492e-17,8.02309607639273e-17,-2.77555756156289e-17,2.96529294174785e-17,1.1348886240492e-16,-2.68882138776405e-17,2.16840434497101e-19,-1.196959198424e-16,-1.64148208914305e-16,3.18755438710738e-17,3.75133951679985e-17,-6.72205346941013e-18,2.90783022660612e-16,6.53667025165005e-15,6.54858112181245e-17
"t74",-0.0718474522347846,-0.0135944136772639,-0.21255842773633,0.0221649968929971,0.0600499393980392,-0.0611137451025716,0.0737283460053689,-0.05641203966089,0.00958194762353788,-0.00130287259931138,1.0542331054815e-06,-9.71871516594608e-05,-0.000218824402626584,9.42895695091863e-05,0.000730620379071688,-0.512119093165594,0.0215572461200132,-3.68000969594581e-05,1.18001077805345e-15,3.39424362214135e-15,1.92867817268804e-16,-0.110188375035911,0.0846633436043718,-0.200352465496661,0.00909353790655726,-0.00382032639026104,0.00240523280100967,-5.15951192162347e-05,0.00012491746880691,-0.000349472604731827,-1.03526561333963e-16,-1.84579371951516e-16,-1.18551260165412e-16,1.93763441050231e-16,-7.39395177290501e-06,1.68712238218722e-07,-0.00680306043180276,0.000140327768717878,-5.56000601572699e-06,0.000150478023704932,-1.62392864217948e-05,0.00186936500757197,0.00322868869296326,-0.000125100103480184,0.0228541165956981,0.160225035530809,-0.0167772781891009,0.003705003549794,4.95221529848438e-08,-8.26619833997874e-05,-0.000761051810455876,-0.000163279983258723,0.272194589834177,0.000551468709980925,-0.00150812213102217,9.31526530343415e-15,2.13557945857714e-16,-1.78023831413539e-15,6.8713733006824e-06,-0.000289949424823128,-0.000123592198074637,3.68575694348788e-07,0.000440248845745377,-6.62858052365372e-07,0.0140226374051181,0.00810286695870629,0.0772257930133984,-0.0143303552262897,0.018856546419904,0.0046872498550286,0.0119642739462647,-0.000245622683630681,0.0140304316436363,-0.0314526634065652,-0.0223093866566303,-0.0177814771377072,0.0255073940419503,-0.0205722963320915,0.00771634719163445,-0.0210228302579444,-0.0311801503278967,0.00509975130681315,-0.0500461256554253,0.00889476512070305,-0.00564384358573592,-0.0266558780481191,-0.0155099786378144,-0.0190210977489677,-0.0220827942921223,-0.00961055323138397,0.00336599564089969,-0.102095195786728,-0.110491593238347,-0.00715284557737875,-0.0532755282022892,0.0517982772572457,-0.188523948852692,0.648019825125898,0.0167059276858806
"t75",-0.0718474522347848,-0.0135944136772639,-0.21255842773633,0.0221649968929967,0.0600499393980392,-0.0611137451025718,0.0737283460053694,-0.05641203966089,0.00958194762353741,-0.00130287259931173,1.05423310503821e-06,-9.71871516593292e-05,-0.000218824402625929,9.42895695090687e-05,0.00073062037907211,-0.512119093165593,0.0215572461200127,-3.6800096959701e-05,1.99251567022941e-15,3.55932830541401e-15,4.66905155601045e-16,-0.110188375035911,0.0846633436043717,-0.200352465496661,0.00909353790655764,-0.00382032639026098,0.00240523280101153,-5.15951192186607e-05,0.000124917468806082,-0.000349472604729722,4.2326845621642e-17,1.82409021899579e-16,2.65036399990067e-17,-1.60121115863419e-16,-7.39395177014108e-06,1.68712236659795e-07,-0.00680306043180129,0.000140327768716514,-5.56000601640573e-06,0.000150478023705462,-1.62392864250995e-05,0.0018693650075743,0.00322868869296426,-0.000125100103481699,0.0228541165956997,0.160225035530807,-0.0167772781890944,0.00370500354979956,4.95221430072748e-08,-8.2661983405769e-05,-0.000761051810456739,-0.000163279983259011,0.272194589834168,0.00055146870998518,-0.00150812213102648,8.08070871419195e-15,-2.30146594321049e-16,2.2088645676909e-15,6.87137329860741e-06,-0.000289949424830295,-0.000123592198077878,3.68575701226189e-07,0.000440248845745615,-6.62858049399786e-07,-0.0140226374051182,-0.00810286695870624,-0.077225793013399,0.0143303552262894,-0.0188565464199041,-0.00468724985502837,-0.0119642739462647,0.000245622683630882,-0.0140304316436364,0.0314526634065653,0.0223093866566305,0.0177814771377071,-0.0255073940419505,0.0205722963320914,-0.00771634719163417,0.0210228302579443,0.0311801503278967,-0.00509975130681334,0.0500461256554249,-0.0088947651207029,0.00564384358573583,0.0266558780481191,0.0155099786378145,0.0190210977489678,0.0220827942921224,0.00961055323138413,-0.00336599564089927,0.102095195786728,0.110491593238348,0.00715284557737893,0.053275528202289,-0.0517982772572457,0.188523948852692,-0.648019825125902,-0.0167059276858802
"t99",-0.0739993736885366,-0.0142173799150679,-0.231069807124545,0.0255836247420781,0.0715256945814607,-0.0827295211077939,0.129183838425992,-0.111305200357763,0.0241826040707837,-0.00737256577558483,3.69921323120078e-05,0.000114934558526831,0.000252151131083891,-8.21431866709535e-05,-0.000368681565880463,0.15890380174991,-0.00355471784521137,1.72457492369289e-08,0.0316500955170655,0.241941896841684,-0.0925238954495398,-0.0030767527063042,0.00451101595125706,-0.0142916213162193,0.000657289143503468,-0.000285124444941582,0.000176886821292509,-3.67600218275013e-06,8.6069926017608e-06,-2.28033921997649e-05,-1.97796238508911e-17,-5.52310866768136e-16,-1.47131157678906e-16,2.33803934786159e-16,1.52534760625662e-09,-1.72409786248722e-09,0.00228824009980139,-6.47168533987607e-05,3.10893865439545e-06,-9.12676320285632e-05,1.09999946216118e-05,-0.00175402970703921,-0.00369054795454972,0.000160994126299706,-0.0326217840650365,-0.524262688198755,0.111930601178176,-0.0259977275375691,-7.28444628829631e-07,-0.000155493588456944,-0.000800208844195586,-0.000168391351181946,0.271949044566129,0.000501285180624738,-0.000669966581037207,0.617816220378089,-0.0152791877186329,-0.223542799118323,-3.72542705383781e-06,0.000169385410748364,0.000102472370686569,-3.21993274200423e-07,-0.000395668635718186,6.23693288450349e-07,2.10466205247091e-16,-6.01213171740585e-17,1.53240083554216e-15,1.5795818613946e-16,-9.5313754276653e-16,2.02223119283667e-16,4.68769404801773e-16,3.07044033909199e-16,-2.14774715486444e-16,-2.93455796824374e-17,1.06307311222102e-16,-4.28478451074413e-16,5.35897246090288e-16,1.80013581913783e-16,-3.29852063219018e-16,5.04022898905893e-16,1.37182694949863e-16,-6.45286996250953e-16,-4.80735597709916e-15,1.30963419969192e-15,-9.0898299078076e-16,4.5474218282156e-16,9.29165479583723e-17,-5.47223889190667e-16,1.69756529120221e-16,4.75050790250429e-16,-3.34013787638587e-16,-3.18373025437697e-17,5.18453891371601e-16,8.04525279082852e-16,8.63830416969775e-16,-1.72417431962362e-15,1.08997928297966e-15,-1.10796955437649e-15,-9.02530058779355e-16
"t104",-0.0750280273017151,-0.0145089149002947,-0.239322144127019,0.0270133995910761,0.0761871095982201,-0.0906962303615909,0.14710276214234,-0.128293625911769,0.0284039396154052,-0.00893452389290123,4.56300711900678e-05,0.000152511277776473,0.000335058073530887,-0.000110949307460755,-0.000517292685727247,0.231810466073016,-0.00546456528405685,3.06860433746476e-08,0.0563617433572376,0.430844421616406,-0.164764370045172,-0.00581492245933704,0.00934403025903416,-0.0346680635307751,0.00162560343348251,-0.000808453369591208,0.000546641300132726,-1.24102191071433e-05,3.11588999479785e-05,-9.08010291004421e-05,3.8616833644367e-16,-1.76114284205873e-17,-2.33124860646142e-16,3.46219893947774e-16,-2.46566654782192e-06,5.73376837579066e-08,-0.00309903599957467,6.86827000595822e-05,-2.87026576567837e-06,7.96639862031206e-05,-8.92305528053151e-06,0.00117340897938615,0.00224001076051946,-9.28651327440895e-05,0.0180802406061963,0.238923148713361,-0.0477654095337421,0.0110622770512471,3.01394874489908e-07,5.51368206219234e-05,0.000268079882004032,5.63039046637392e-05,-0.0906415010009382,-0.000165515233069075,0.000207434866127194,-0.173468218176114,0.00429003542041883,0.0627655438140216,8.69770757447081e-07,-3.88811982940854e-05,-2.12164109887665e-05,6.53970285617684e-08,7.94900415280755e-05,-1.2302628584726e-07,-0.0345530659245433,-0.0101786654037263,-0.259598007499219,-0.0612845504865743,0.030093929746405,-0.0215867725542622,0.00496800671700761,-0.0274434538717943,-0.00896825962257031,0.0174043915551028,0.0135640648302369,0.0125501088438966,-0.0234312495080807,-0.0136576650672692,-0.0520927041798305,-0.0047491943758919,0.019226226677341,-0.00385598499293148,0.325000761855938,-0.00788679621601941,0.0115962854680989,-0.0140995004633434,0.022569413829195,0.0130699749423972,-0.0251273175240946,-0.0149552307515078,0.0802600185525316,0.0883281798735826,0.111273021658603,-0.0867699061008575,-0.122865340593126,0.12857974332588,-0.491845680128629,-0.0741972426728967,0.00827628577676493
"t105",-0.0750280273017151,-0.0145089149002945,-0.239322144127019,0.027013399591076,0.0761871095982205,-0.0906962303615907,0.147102762142339,-0.128293625911769,0.0284039396154051,-0.00893452389290089,4.56300711899746e-05,0.000152511277776538,0.000335058073530982,-0.000110949307461392,-0.000517292685726624,0.231810466073016,-0.00546456528405647,3.06860445960259e-08,0.0563617433572372,0.430844421616406,-0.164764370045172,-0.00581492245933697,0.00934403025903397,-0.0346680635307729,0.00162560343348221,-0.000808453369589909,0.00054664130013255,-1.24102191084991e-05,3.11588999478633e-05,-9.08010290998038e-05,9.41775715235953e-17,-2.02500626086728e-17,2.12685091130622e-16,-4.39927802301914e-16,-2.46566654782159e-06,5.73376820494949e-08,-0.00309903599957707,6.8682700058878e-05,-2.87026576839994e-06,7.96639862054977e-05,-8.92305528058031e-06,0.00117340897938662,0.00224001076052141,-9.2865132745473e-05,0.0180802406061992,0.238923148713361,-0.0477654095337517,0.0110622770512458,3.01394872547682e-07,5.51368206198532e-05,0.000268079882003375,5.63039046618339e-05,-0.090641501000937,-0.000165515233065533,0.000207434866124749,-0.173468218176119,0.00429003542041376,0.0627655438140305,8.69770754866626e-07,-3.88811982955549e-05,-2.1216410990168e-05,6.53970235189728e-08,7.94900415344714e-05,-1.23026279947166e-07,0.0345530659245429,0.0101786654037262,0.259598007499218,0.0612845504865742,-0.0300939297464043,0.0215867725542624,-0.00496800671700795,0.027443453871794,0.00896825962257041,-0.0174043915551025,-0.0135640648302368,-0.0125501088438963,0.0234312495080801,0.013657665067269,0.0520927041798308,0.00474919437589165,-0.019226226677341,0.0038559849929318,-0.325000761855935,0.00788679621601845,-0.0115962854680983,0.0140995004633435,-0.022569413829195,-0.0130699749423965,0.0251273175240949,0.0149552307515075,-0.0802600185525312,-0.088328179873582,-0.111273021658603,0.086769906100857,0.122865340593125,-0.128579743325878,0.491845680128628,0.0741972426728982,-0.00827628577676406
"t43",-0.0739993736885369,-0.0142173799150679,-0.231069807124546,0.0255836247420784,0.0715256945814614,-0.0827295211077943,0.129183838425992,-0.111305200357762,0.0241826040707828,-0.00737256577558469,3.69921323127118e-05,0.000114934558526489,0.000252151131083118,-8.21431866725224e-05,-0.000368681565880298,0.158903801749914,-0.00355471784521251,1.72462529754797e-08,-0.0316500955170658,-0.241941896841688,0.092523895449542,-0.00307675270631044,0.00451101595125957,-0.0142916213162193,0.000657289143498849,-0.00028512444494112,0.000176886821291317,-3.67600218193325e-06,8.6069926028775e-06,-2.28033922008917e-05,-2.16469631248471e-16,5.95930790890191e-16,3.81586652571782e-16,-3.45842955442429e-16,1.52534741067798e-09,-1.72409899950094e-09,0.00228824009980143,-6.47168534018188e-05,3.10893865387529e-06,-9.12676320171168e-05,1.0999994626028e-05,-0.00175402970704165,-0.00369054795455527,0.000160994126289459,-0.0326217840650384,-0.524262688198761,0.111930601178127,-0.0259977275375957,-7.28444617159896e-07,-0.000155493588439,-0.000800208844190204,-0.000168391351228527,0.271949044566178,0.000501285180614577,-0.000669966581035806,-0.617816220378067,0.0152791877186355,0.223542799118325,-3.72542702321881e-06,0.000169385410731445,0.000102472370670595,-3.21993262157635e-07,-0.000395668635752343,6.23693251441435e-07,-2.67707826198935e-17,-7.03696950497876e-16,-1.22731248974761e-14,-8.26634690418153e-15,1.18095180344531e-15,8.62407374637247e-16,-8.66303597869721e-16,-1.13368023530627e-15,5.60185892351882e-16,-5.50928139810901e-16,-3.16748376481742e-16,6.43675524769347e-16,-1.1880655233246e-15,2.81400037568333e-16,1.24248503237377e-15,-1.12009840295024e-15,-1.383058486255e-15,1.09753411470161e-15,-4.82654635555215e-15,-1.46770551919199e-15,3.99134035377313e-16,-7.36009958164957e-16,1.40648548602047e-16,-9.43784386304396e-16,-7.2191844258617e-16,1.13388050563576e-16,9.55695518509756e-16,4.03903550578155e-16,1.30070575881989e-15,-1.00824192524012e-16,8.74455598260133e-16,6.2962859684241e-16,-6.03327670008198e-16,1.73631864067352e-15,9.23998236152663e-16
"t54",-0.075028027301715,-0.0145089149002945,-0.239322144127019,0.0270133995910763,0.0761871095982205,-0.0906962303615906,0.147102762142339,-0.128293625911769,0.0284039396154043,-0.00893452389290175,4.5630071191565e-05,0.000152511277776737,0.000335058073528931,-0.00011094930746281,-0.000517292685729122,0.231810466073012,-0.00546456528405779,3.0686939904907e-08,-0.0563617433572366,-0.430844421616408,0.164764370045173,-0.00581492245934216,0.0093440302590371,-0.0346680635307797,0.00162560343347541,-0.000808453369589469,0.000546641300130726,-1.24102191045885e-05,3.11588999467398e-05,-9.08010291015006e-05,-2.03566155928935e-16,1.66140722870302e-16,-3.82443135430704e-16,-1.70170530333158e-16,-2.46566654710937e-06,5.73376835773325e-08,-0.00309903599957552,6.86827000606494e-05,-2.87026576729317e-06,7.96639861991245e-05,-8.92305528187499e-06,0.00117340897938689,0.00224001076052176,-9.28651327431263e-05,0.0180802406061984,0.238923148713374,-0.0477654095337354,0.0110622770512513,3.0139487113025e-07,5.51368206145596e-05,0.000268079882000931,5.63039046796691e-05,-0.0906415010009564,-0.000165515233065344,0.000207434866125251,0.173468218176121,-0.00429003542041605,-0.0627655438140265,8.69770744483045e-07,-3.88811982919943e-05,-2.12164109758452e-05,6.53970217631776e-08,7.94900415396784e-05,-1.23026276747116e-07,0.00742479434881193,-0.0164752612694987,-0.460007245974544,-0.316253390653098,0.0105568997676192,0.0403208859117808,-0.0316952048758351,-0.0275878961045741,-0.00253692556697182,-0.00991452580311673,-0.00786902264226697,0.0201594177429769,-0.0434272997564066,0.00789560437485164,0.0159695314578674,-0.0192431463172027,-0.0301943764040619,0.0181841475043022,-0.403041975804056,-0.0179927619564146,-0.0069913224400331,-0.0124415063552986,-0.0151479937719622,-0.04200601188466,-0.00606665323875302,0.0394118398903843,0.0283777353774231,0.0252957047036559,0.08458795035275,0.00382331637354833,0.0382284052549056,0.00511826793470613,0.0261517815798643,0.0424046318817806,0.0319336317760765
"t55",-0.0750280273017147,-0.0145089149002947,-0.239322144127019,0.0270133995910761,0.0761871095982206,-0.0906962303615907,0.147102762142339,-0.128293625911768,0.0284039396154047,-0.00893452389290164,4.56300711911271e-05,0.000152511277776799,0.000335058073529593,-0.000110949307463106,-0.000517292685728541,0.231810466073011,-0.00546456528405741,3.06869400448165e-08,-0.0563617433572365,-0.430844421616405,0.164764370045171,-0.00581492245934473,0.00934403025903874,-0.0346680635307806,0.00162560343347489,-0.000808453369589958,0.000546641300130543,-1.24102191049164e-05,3.11588999463367e-05,-9.08010291014166e-05,-1.34388258938073e-16,1.63396190831077e-16,3.22290767873867e-16,2.4230305689697e-16,-2.46566654641528e-06,5.73376833340042e-08,-0.003099035999574,6.86827000608154e-05,-2.87026576720644e-06,7.96639862013845e-05,-8.92305527749062e-06,0.00117340897938756,0.00224001076052076,-9.2865132745905e-05,0.0180802406061971,0.238923148713356,-0.0477654095337332,0.0110622770512555,3.01394870438534e-07,5.51368206181645e-05,0.000268079882002801,5.63039046680958e-05,-0.0906415010009485,-0.000165515233065565,0.000207434866127053,0.173468218176103,-0.0042900354204182,-0.062765543814029,8.69770750330614e-07,-3.88811982917556e-05,-2.12164109917764e-05,6.53970260660054e-08,7.94900415419609e-05,-1.23026266451813e-07,-0.00742479434881216,0.0164752612694994,0.460007245974555,0.316253390653106,-0.01055689976762,-0.0403208859117818,0.0316952048758357,0.0275878961045752,0.00253692556697139,0.0099145258031174,0.00786902264226712,-0.0201594177429777,0.0434272997564073,-0.00789560437485201,-0.0159695314578683,0.0192431463172037,0.0301943764040631,-0.0181841475043031,0.403041975804062,0.0179927619564158,0.00699132244003297,0.012441506355299,0.0151479937719624,0.0420060118846611,0.00606665323875367,-0.0394118398903847,-0.0283777353774233,-0.0252957047036559,-0.0845879503527509,-0.00382331637354848,-0.0382284052549065,-0.00511826793470633,-0.0261517815798644,-0.0424046318817813,-0.0319336317760768
"t25",-0.0657503657984392,-0.0118771716532383,-0.164700050517654,0.0140652651694219,0.0339569796865924,-0.0185407624156188,-0.0144339928133984,0.0244293351783202,-0.00932513376789521,0.00482466452738231,-2.95855426335178e-05,-0.000146993622931487,-0.000324020261888472,0.000110299524020001,0.000497354575793413,-0.166742440360541,-0.00135935957867162,3.66163864003377e-05,-2.82327144395083e-15,-4.90172176955107e-15,-1.65963672619938e-16,0.150911337938573,-0.165395431199271,0.607949205504344,-0.0288742193746479,0.0161676791440764,-0.0119323192949515,0.000297605958621509,-0.000805943795019631,0.00260594422862483,-2.63142323251036e-14,8.73178154521933e-14,-1.00041625080706e-14,-5.1656085299658e-14,-0.03189266024376,1.54232791798039e-05,-0.0362151755803363,0.000596033607441956,-2.04251601358109e-05,0.000518720265726514,-5.12052154628475e-05,0.00443485744444895,0.00632593898165141,-0.00021664822582766,0.0353062785038846,0.0473420081156923,0.0148394444911739,-0.00366542977029663,-1.57311371464465e-07,-5.20827346141933e-05,-0.000112823606099382,-2.18542737047033e-05,0.0300637258432324,2.33797003402017e-05,0.000586672407207916,1.19021602982224e-15,3.9500973562978e-16,-6.48041334751156e-16,-1.4929942706147e-05,0.000662804690857953,0.000371041168899137,-1.15790922053266e-06,-0.00141822640299752,2.22533362550233e-06,-0.0525150940133598,-0.0415989255505009,0.0563921731668998,-0.0292034910043837,0.0447480523127461,-0.00184314103608583,-0.0419824473597048,0.0282340671021457,0.00894794534881157,0.078549302993161,0.0318523196287273,0.00207925118796035,-0.0748321458331073,0.00586809325312892,-0.0162218926870854,0.110157873556043,0.0503121720167558,0.0158104291904407,0.111074900646879,0.0496351526949191,0.0121479430571829,0.0376169448043822,0.0559174003371402,0.0951012498331422,0.0398612720535308,-0.00316896122670901,0.0732976715170972,0.350695978464756,0.436635998713397,-0.0286278543464034,0.052624227976056,-0.0591227612710139,0.184682107025239,0.210523014948222,0.155479958584552
