,0,1,2,3,4,5,6,7,8,9
t27,-0.51482034,-1.3168032,-0.20537782,0.022240346,-1.3596485,-1.4648305,0.108984426,-2.2914517,-0.012279733,0.44226822
t34,-0.53312904,-1.3469933,-0.09479674,0.013611614,-1.4564685,-1.4859447,0.086438276,-2.3673449,-0.017604958,0.51177925
t35,6.336912,12.9953785,-0.29652128,0.48974234,10.328142,14.400553,0.23944591,16.240623,8.570593,0.02628782
t36,6.181947,13.588185,-0.29764223,0.46860304,10.412455,14.214329,0.01986563,16.002432,8.678781,0.3437407
t37,-0.13662374,-0.3747657,-1.466816,0.10734943,-1.143655,-0.54128456,2.4049084,3.6589983,-0.042439576,10.564835
t41,6.699795,13.215245,-0.27225345,0.4933232,10.314006,14.484087,0.041690655,16.082817,8.724284,0.14024703
t43,-0.08871993,-0.40286332,-1.4655323,0.10739508,-1.119885,-0.59594786,2.4129853,3.8850873,-0.055449165,10.675966
t45,6.23594,13.030568,-0.2980271,0.47249386,10.203241,13.852409,0.0012354809,15.782546,8.687416,0.31800008
t49,-0.7198888,-1.6368616,-0.17515257,0.028295087,-1.6609794,-1.8029567,0.03593002,-3.0222118,-0.011317617,0.68040663
t51,-0.6715333,-1.5684867,-0.07556104,0.0219719,-1.7662274,-1.8489246,0.0046093776,-2.8050203,-0.032735836,0.5769193
t53,-0.11211302,-0.38682318,-1.4681437,0.10508328,-1.1517314,-0.6020537,2.4173634,3.7657938,-0.047825802,10.774822
t54,-0.10282153,-0.37257412,-1.5155584,0.11819336,-1.149608,-0.59943825,2.327143,3.7809076,-0.04597826,10.866635
t55,-0.35507682,-1.1699946,-0.29052898,0.0013905707,-1.0189592,-1.0303249,0.031703494,-1.6616374,0.6445045,0.4275398
t57,-0.6870173,-1.575601,-0.08277861,0.020729894,-1.7973291,-2.0002344,0.11502929,-3.1297944,-0.009346617,0.65760195
t58,-0.69965404,-1.3133035,-0.35284296,0.061888017,-0.9630692,-1.7015028,7.2707267,1.2930154,-0.051147714,0.007514141
t62,-0.7338828,-1.4136358,-0.40587568,0.06277384,-1.0002079,-1.7447052,7.706568,1.3165473,-0.055404622,0.019604761
t65,-0.6954289,-1.5865355,-0.09741931,0.022358203,-1.7815145,-1.9787939,0.109632365,-3.125216,-0.012619947,0.65431744
t66,-0.66571325,-1.545238,-0.08499259,0.018374782,-1.7659727,-1.9873594,0.117011584,-3.0877702,-0.012131213,0.62522984
t67,-0.6801878,-1.4862331,-0.067446284,0.031111525,-1.7459304,-1.8416418,0.016446518,-2.8041365,-0.032966334,0.546537
t68,-0.6609962,-1.5109864,-0.094908886,0.029771278,-1.7429434,-1.8617365,0.021567719,-2.7851021,-0.029404677,0.5509855
t75,-0.68367934,-1.5439812,-0.0338491,0.018768936,-1.7369841,-1.8064873,0.015817055,-2.8328788,-0.03998468,0.590895
t77,-0.6950043,-1.2957855,-0.3214743,0.062917545,-0.9553375,-1.6939974,7.303546,1.2328928,-0.05112479,0.024797132
