"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112"
"t12",-0.116956821725622,0.0749404982305932,-0.00795346212682799,0.00426778461984497,-0.000969560490389868,-0.0324963503651393,0.000413190616768572,-6.30002369516618e-05,0.00355359131458591,-0.0014671132976105,0.00129682467284748,-0.00150046802173646,0.00197771349952752,-1.03637286928943e-05,0.0118691336281081,-0.0410762013356905,0.216914497002139,-0.0113727347156447,-0.0350521146268189,-0.000444195175711163,0.00023752358697865,-0.00516327506172857,0.00778165367815085,-0.00749803104267496,0.00385861903431102,-0.00294188641202605,0.00329307304831744,-0.0725765475201403,0.355366600185575,-0.00173394045531594,-0.227990140131373,0.0899681465068544,-0.0865629020720603,0.73380085726455,-0.000247415170844229,0.27286188834644,-0.0868103984638554,0.0313908397971753,-0.0193314997237939,-6.98215131538888e-16,0.0152777609377718,-0.200351901664553,-0.0913218290539606,0.000105400378724576,0.00583153541860486,-0.0365128839909799,-0.221087920201902,1.77585813398804e-16,0.00178109144266092,0.00249669779685577,0.00124403664388968,-0.00574727605524447,-6.92589374995934e-06,-0.00104250600733917,-0.00238294188239287,1.23295472542632e-17,-0.000810099441794308,-0.00543171717314563,1.29668991422184e-17,0.00579678311700431,0.00185638920806587,-0.015551061122139,-1.5425669106117e-16,0.0037199022297804,-0.000144716843869932,-0.000450260157551149,-0.00138050464534199,5.61510779865129e-17,3.86152792137116e-07,0.000404408382039457,0.000181277043772622,2.47042694537639e-15,5.99091713890128e-16,2.60606531949182e-06,1.45278018408397e-05,-0.00192575795358898,-0.000648983951595405,0.00060336254639335,1.29680461833467e-08,7.43626023704199e-06,5.73790464226467e-08,1.08273013247202e-12,2.57904050754807e-06,-0.000474326559180782,2.88789713383706e-05,3.00862703619386e-16,-1.99397631152099e-17,8.51437334855202e-07,-0.00110676348782812,-1.95894452441299e-17,2.84843769517668e-07,2.24212240007822e-17,6.8847309104682e-08,2.65558492385596e-17,4.10338483749103e-17,-1.08823228626054e-05,-3.29337267751067e-17,-9.68592051597803e-17,-8.41649338198621e-17,-1.25478128859219e-16,-4.75008017208836e-17,5.00184152130368e-17,1.20600515006364e-17,-4.64061835575574e-17,-4.10115321810271e-17,-5.07253648715932e-17,7.5908966854285e-17,-2.26474989450624e-17,-2.87036248472085e-17,-1.84201792048513e-17,5.30159816205482e-06,-1.00372658108557e-18
"t43",-0.146663158948364,0.0980171409909013,-0.0174269920371402,0.0105551277598317,-0.0064385466373922,-0.245773889393167,0.0167885183510854,0.000576321282857721,-0.00527491580372256,0.00180845521571899,-0.00151295381421549,0.00136754929465349,-0.00173854851403677,6.16679498182596e-06,-0.00389983827786188,0.0117680965226471,-0.0560950901588946,0.00292379600650242,0.00855171357167483,0.00011895872171119,-0.000694759161136243,0.000558452846898345,-0.000529194764352281,0.000344745003475101,-4.07512121925616e-05,2.18923802216223e-05,2.36637192630998e-05,-0.00116100067836103,0.168920203780753,0.00262327290599146,0.164500609659771,-0.0489284576158087,0.0130265699019067,-0.057726870692954,3.7851357450135e-06,0.00170389726316034,-9.53653041783423e-05,7.9419578214595e-05,-5.03830798935321e-05,4.29398548666646e-16,1.3201976674421e-05,0.0106533119878713,0.365821605807504,0.000169099937140672,0.00461989153090091,-0.0251429868846937,-0.126557016101919,-9.34367099326951e-16,0.00141073320310893,0.00384328149669462,0.00277628537594145,-0.475587133318215,8.14293600286726e-06,0.000957020791372837,0.00154581107485807,-3.77725497730161e-15,0.000417038656207849,0.00104225234741383,2.22982435872782e-16,-0.000990258863768048,-0.0392609388070347,0.00012969490418288,-1.58556979544672e-15,0.000229440194656115,-0.00553095728329421,-0.674960442117589,0.000409696380700286,3.44376179272599e-16,1.07091605626608e-08,1.33633782439279e-05,9.50523652699886e-06,-7.745278163097e-15,-3.98798366389577e-15,1.59655232447466e-07,9.15740326762622e-07,-0.000181425495224846,-4.29349373979953e-05,4.24854876103241e-05,9.85158933698983e-10,5.84222895375162e-07,4.56107608837785e-09,1.26483188216276e-13,2.12005331057204e-07,-4.08199700001676e-05,2.60417004521787e-06,-1.06910744090111e-15,8.34192719401036e-17,8.1117557953262e-08,-0.00014853575862015,-9.06661513433119e-17,2.96455096873895e-08,3.11224213133537e-16,7.21290161900629e-09,-4.1640665074997e-17,9.38868721041349e-18,-1.16750470876397e-06,4.09867314393599e-17,-1.18721130942735e-16,8.20491709868868e-17,6.86884441111218e-16,7.12896714147776e-17,-2.42552710061854e-16,1.44338019934839e-16,1.01474377737702e-16,-7.23070730141415e-17,4.67716047697023e-17,6.07734078660102e-16,-5.24266416846259e-17,1.18240882243416e-16,7.99984693673976e-17,6.46080038007066e-07,1.4096391674027e-16
"t44",-0.146560462101437,0.0979377340637356,-0.0173961112590331,0.0105348951021861,-0.00642271116335474,-0.244968891680404,0.0167298945925957,0.000574123281381144,-0.00524701173756869,0.0017982519548658,-0.00150424217752039,0.00135886079671265,-0.00172733225385051,6.11918936238286e-06,-0.00385859915723208,0.0116329917714773,-0.055403694769678,0.00288758704353636,0.00843910006305729,0.000117286001104399,-0.000684470315089062,0.000548710866710372,-0.000519421160887882,0.000337658340830164,-3.98025820158401e-05,2.13786946463655e-05,2.30909567225175e-05,-0.00113249076997481,0.164365696634001,0.00255138740603732,0.159970812210554,-0.0475767145064935,0.0126560447714586,-0.0560002885562448,3.6438671347333e-06,0.00162728290826812,-9.09720756522743e-05,7.56038108379268e-05,-4.79531635944226e-05,-7.69033123541338e-17,1.24856309692075e-05,0.00992736993936474,0.334492783995354,0.000153969173467551,0.00418538780233437,-0.0226767205642731,-0.1136929698568,-1.97280403830648e-15,0.00123761310265921,0.00333833336689177,0.00240485032631139,-0.409703622731696,6.94893159358006e-06,0.000814759588637284,0.00131043613547062,-3.10896745432333e-15,0.000352283420555241,0.000859743891937057,-2.66895607104394e-16,-0.00081364406212875,-0.0309433149270241,9.96123258785475e-05,-4.55974686466982e-15,0.000113806352804657,0.00158912089182304,0.737249317884788,-0.000732030904004608,-3.54178933860297e-17,4.61342906230114e-08,4.66401425949713e-05,1.88155886221677e-05,8.84800498817366e-15,3.80500364780021e-15,2.64111098151969e-07,1.46959485170609e-06,-0.000281126887568937,-6.53209082247863e-05,6.09408679308452e-05,1.32329596939531e-09,7.64450695116689e-07,5.91636829499090e-09,1.57688410762876e-13,2.68558595557721e-07,-5.02089108054638e-05,3.11906038841698e-06,4.96285681150607e-16,-1.96251787633256e-16,9.45587736721096e-08,-0.000171906732147472,-4.42605915043769e-16,3.33571818822285e-08,-2.70865371759956e-16,8.09764062540733e-09,-5.733309445791e-17,1.71588404517055e-16,-1.30061076574672e-06,-8.20532912470677e-17,-3.10076280589109e-16,-6.10986395762899e-17,6.65479082975472e-16,1.05935771262891e-16,-6.06193860923253e-17,-5.1484587647065e-17,7.30892127285829e-16,-3.67649697145202e-17,2.3455165718545e-16,-3.30065597261462e-17,-7.59498936995671e-17,-2.74572947763117e-16,-7.54239664758643e-17,6.96663580142633e-07,-3.15345789832944e-16
"t110",-0.148090029380136,0.0991226725969666,-0.0178647418531547,0.0108427226486338,-0.00666597673999487,-0.257518751987241,0.0176474514465095,0.000608729286003129,-0.00569862802777975,0.0019644987213013,-0.00164650088443338,0.00150238036073615,-0.0019129601034622,6.92701742458387e-06,-0.00460092824100799,0.0141130013435273,-0.0683337311994515,0.00356563251579566,0.0105854817388043,0.000149829241337807,-0.000888190786825951,0.000754507103772568,-0.000731420248972964,0.000500292143692106,-6.33654264000931e-05,3.4210282121579e-05,3.77292314593631e-05,-0.00186924539798522,0.291797046911589,0.00459370673716916,0.289271268791032,-0.0862844773809545,0.0235817885695456,-0.109790730293483,9.83285844397862e-06,0.00747728072472877,-0.000467183485970815,0.000493826384125335,-0.000321384375497955,-2.97607479443775e-16,0.000712761721253462,-0.031527837424308,-0.415383244391752,-0.000166302553568055,-0.00388768137720662,0.0186379581466936,0.0844714099391511,4.43097590328571e-16,-0.000550174092637538,-0.00123225961493963,-0.000844344760479582,0.130501915528251,-1.87986013823505e-06,-0.00021168925310656,-0.000316762811470209,8.27928573859487e-16,-8.0192809665815e-05,-0.000130513589877348,-2.98664709877479e-16,0.000115235069986925,0.00184792439628843,-2.42194781370324e-06,1.07129181992682e-15,2.26629884556688e-05,-0.000462274732503333,-0.013838900115157,-1.64975786015207e-05,1.70332534267307e-17,6.06811302300098e-09,6.58703476456832e-06,3.54899238133356e-06,-2.12773152295321e-16,5.50973778612911e-16,5.76372192348144e-08,3.30336808034209e-07,-6.55447322343971e-05,-1.55416240314465e-05,1.55758341402527e-05,3.71915903621099e-10,2.24491496997716e-07,1.76462023980589e-09,4.91899339313588e-14,8.37882380616964e-08,-1.66743846157055e-05,1.104607174029e-06,5.93714324367947e-16,3.10579461597183e-16,3.61082447946447e-08,-6.71083729624049e-05,8.62070320392386e-16,1.43446636358161e-08,4.36174535847267e-17,3.5123284962535e-09,2.06619113863176e-17,3.70029288050005e-16,-5.81625516589462e-07,-6.80366395215906e-18,-1.09758123144763e-15,6.65024589594195e-16,-1.04154945854494e-15,-6.83594364670827e-16,2.64561557284273e-16,-5.70655633361239e-15,0.707106781186547,4.21898266692954e-15,-2.16436790667323e-15,3.48584890025921e-15,1.70446546238185e-15,9.0886107611106e-16,5.14210448519563e-16,3.62502580855918e-07,1.59475926593811e-15
"t111",-0.148090029380136,0.0991226725969666,-0.0178647418531543,0.0108427226486334,-0.00666597673999495,-0.257518751987241,0.0176474514465094,0.000608729286003072,-0.00569862802777953,0.00196449872130125,-0.00164650088443333,0.00150238036073637,-0.00191296010346236,6.92701742456872e-06,-0.00460092824100815,0.0141130013435271,-0.0683337311994513,0.00356563251579575,0.0105854817388044,0.000149829241337872,-0.000888190786826133,0.000754507103773112,-0.000731420248973073,0.000500292143692114,-6.33654264004888e-05,3.42102821216678e-05,3.77292314591568e-05,-0.00186924539798495,0.291797046911589,0.0045937067371697,0.289271268791031,-0.0862844773809545,0.0235817885695451,-0.109790730293483,9.83285844410229e-06,0.00747728072472825,-0.000467183485970704,0.000493826384125196,-0.000321384375497996,-2.42734383820146e-16,0.000712761721253244,-0.0315278374243078,-0.415383244391751,-0.000166302553568418,-0.00388768137720633,0.0186379581466931,0.0844714099391512,3.46802104116706e-16,-0.000550174092638313,-0.00123225961493929,-0.000844344760479907,0.130501915528251,-1.87986013848787e-06,-0.000211689253106995,-0.000316762811469872,1.33361280339538e-15,-8.01928096658076e-05,-0.000130513589877675,1.1837056835846e-16,0.000115235069986683,0.00184792439628911,-2.42194781441447e-06,7.6706438370961e-16,2.26629884557093e-05,-0.00046227473250289,-0.0138389001151567,-1.64975786022203e-05,-1.06464221252528e-16,6.06811327411485e-09,6.58703476435945e-06,3.54899238158046e-06,9.92087368247174e-18,-2.48289922663333e-16,5.76372196601077e-08,3.30336808082806e-07,-6.55447322344199e-05,-1.55416240320548e-05,1.55758341398884e-05,3.71916112798286e-10,2.24491497826915e-07,1.76462028319507e-09,4.84748474583079e-14,8.3788237982714e-08,-1.6674384615292e-05,1.10460717430927e-06,9.99128250229233e-17,-3.41676341233288e-16,3.61082443917055e-08,-6.71083729637879e-05,-3.22700216504833e-16,1.43446640856744e-08,1.02140501953968e-16,3.5123283270791e-09,-3.19802451684464e-17,-2.62727676549015e-16,-5.81625516797857e-07,-9.35341279652021e-17,8.51804111296216e-16,-8.62214550644983e-16,7.47772688522425e-16,5.55209208320099e-16,-1.32184140670456e-16,5.83843577916937e-15,-0.707106781186548,-4.21017260482946e-15,2.06404558299379e-15,-3.35499730873757e-15,-1.62910106691637e-15,-1.04101995506675e-15,-5.58924158135348e-16,3.62502581353224e-07,-1.45557457906921e-15
"t45",-0.146897750379453,0.0982011799855752,-0.0175080585793399,0.010609229901907,-0.00648389039389959,-0.248324695671686,0.0169792911269808,0.000583761447811474,-0.00538785307807861,0.00185153697168323,-0.00155025396261689,0.00140750775782511,-0.00179074415271277,6.42491129483916e-06,-0.00421833676170146,0.0129417475945445,-0.0628208619494736,0.00327886845746828,0.00978334757263916,0.000139786887533708,-0.000838366009973452,0.000774121909449658,-0.000798125637529358,0.000691395487463877,-0.000331838639967381,0.000253842171901263,-0.000293773842040761,0.00667888847013415,-0.136934098997184,-0.00167392134259683,-0.0977430926626778,0.0277106583807591,-0.00477280799886315,0.00867299240560596,5.20890202802981e-07,3.95741004407812e-05,2.55115754492496e-06,-1.28071718868035e-05,8.96432511961719e-06,2.38197777410809e-17,-6.83273241290968e-05,0.007912157910304,0.155988607018626,6.35999879212065e-05,0.00146412092059024,-0.0066387349709898,-0.0273761650671051,2.16866599949246e-15,-0.000159349141616602,-0.00109790717652959,-0.000941543634704092,0.215535340133622,-5.53768160987594e-06,-0.000712280929221591,-0.0013424871898015,2.69626408397561e-15,-0.000409530112561195,-0.00219170482728292,3.84142810778584e-15,0.00236328466987677,0.748232917015942,0.00184835653684685,1.77478651007621e-14,0.000389738387350103,0.481982450948339,-0.0137695904735814,-0.000267133997611512,-2.47583622220581e-15,4.82573151713202e-08,5.04336901636594e-05,2.24935540044393e-05,-1.22554153791091e-16,-5.83999475687134e-16,3.237070672876e-07,1.80627653845844e-06,-0.000346381044712545,-8.05539992556303e-05,7.51893239102577e-05,1.62425271206587e-09,9.34185549883659e-07,7.21677405473795e-09,1.93089795216866e-13,3.25608839104581e-07,-6.02649010995449e-05,3.69879087338e-06,7.492600672782e-16,4.58959584938405e-16,1.10360678819498e-07,-0.000199641479608553,2.18345175439445e-16,3.78612991654467e-08,1.43746324229144e-16,9.1716916234268e-09,-5.77290296594019e-17,-2.9344179551302e-16,-1.46204833472406e-06,5.98408422679025e-17,2.06861165464627e-16,3.41527011752551e-16,1.23900874534955e-15,-3.54368820132805e-16,4.05741731460754e-17,-2.11834414616417e-19,8.75885519855008e-16,-1.4035093650483e-16,-7.09201866771907e-17,-6.6268729288098e-17,1.47196249807494e-16,1.09036467623159e-16,-7.0603873567333e-17,7.5390752957019e-07,-2.76029841333931e-16
"t100",-0.149381702173799,0.100127075582223,-0.0182756341110978,0.0111140455551725,-0.00688474231203404,-0.269164909139675,0.0185062904454658,0.000641544518324899,-0.0061547528802002,0.00213510423649069,-0.00179327099360964,0.00165466393957925,-0.0021108584235811,7.84535537483449e-06,-0.00560033204658159,0.017667607493182,-0.0880763424233349,0.00460569486887395,0.014095162365713,0.000207441212561006,-0.0012761180324621,0.00129499970165602,-0.00138823393894913,0.00130799135693874,-0.000708027536330109,0.000546346496287108,-0.000655104938139172,0.015153261528619,-0.352461996597508,-0.00441680175782003,-0.259883170514797,0.0740617333156385,-0.0133857611082116,0.026677238429286,3.09157574957986e-06,0.00354487927543978,-0.000227668796636868,0.000250591846380981,-0.000163618806742236,-1.81501500025798e-16,0.000391093452105817,-0.0179221321025311,-0.205182273176618,-7.68407788240599e-05,-0.00161444905124853,0.00680311189492855,0.0264304041688008,-1.53690390796304e-15,0.000115757474805526,0.000727123223884754,0.000608927157140691,-0.133293599613523,3.19121865455168e-06,0.000403722874423047,0.000739370458066217,-1.61206817597795e-15,0.000220411810349817,0.00103061942679419,-1.37501201115184e-15,-0.0010896669711853,-0.290121915423229,-0.000659303724336806,-7.32804558598451e-15,-8.46676748929506e-05,0.183338860750553,0.00032969449638017,1.03417968596313e-05,-8.34434206629766e-16,-2.05046398987725e-09,-2.01028489252894e-06,-4.33593121962014e-07,-6.62868560833472e-16,-8.27598934042486e-17,-1.23213713921335e-10,7.84069006492101e-09,-3.68208771509525e-06,-1.15537095934449e-06,2.16396951122338e-06,8.335508809618e-11,5.897087956998e-08,4.87295885956408e-10,1.4516140895009e-14,2.63521112423004e-08,-6.10113091830495e-06,4.59774774922241e-07,-1.70518478512389e-16,-4.17724541232639e-16,1.70303150732177e-08,-3.26894304874844e-05,-3.74725970459454e-16,7.90315389223773e-09,-4.94457392581859e-16,1.95395497357383e-09,2.030668192437e-16,8.73418202520649e-17,-3.34416010717501e-07,7.59118511091339e-16,-2.76830374907312e-15,-4.2638604954518e-15,-0.707106781186548,-1.04331144286114e-14,-1.5507936211922e-15,1.05627417937261e-15,-1.08784253412792e-15,-3.71354601181599e-16,-5.60705555064278e-16,2.48641860910317e-16,-2.74755378385167e-16,-4.44660671374287e-16,2.22494322903163e-16,2.38986282583709e-07,2.01580707671461e-16
"t101",-0.149381702173799,0.100127075582223,-0.0182756341110979,0.0111140455551721,-0.00688474231203404,-0.269164909139675,0.0185062904454657,0.000641544518324945,-0.00615475288020022,0.00213510423649073,-0.00179327099360946,0.00165466393957903,-0.00211085842358119,7.84535537486894e-06,-0.0056003320465816,0.017667607493182,-0.088076342423335,0.00460569486887396,0.0140951623657132,0.000207441212561034,-0.00127611803246195,0.00129499970165616,-0.00138823393894911,0.00130799135693888,-0.000708027536330019,0.000546346496286757,-0.000655104938139086,0.015153261528619,-0.35246199659751,-0.00441680175781981,-0.259883170514797,0.0740617333156388,-0.0133857611082119,0.0266772384292862,3.09157574950093e-06,0.00354487927543989,-0.000227668796637229,0.000250591846380693,-0.00016361880674208,-5.673261685954e-17,0.0003910934521059,-0.0179221321025308,-0.20518227317662,-7.68407788240931e-05,-0.00161444905124836,0.00680311189492844,0.0264304041688012,-1.15038409608077e-15,0.00011575747480578,0.000727123223884569,0.000608927157140266,-0.133293599613523,3.19121865429637e-06,0.00040372287442294,0.000739370458066017,-1.38651818261958e-15,0.000220411810349415,0.00103061942679443,-1.79798065109966e-15,-0.00108966697118547,-0.290121915423231,-0.000659303724336837,-7.14852639295497e-15,-8.46676748931484e-05,0.183338860750553,0.000329694496379636,1.03417968597827e-05,-5.20585172137675e-16,-2.05046420477226e-09,-2.01028489237812e-06,-4.33593121806593e-07,-2.74122475635648e-16,-6.54649770102801e-16,-1.23213080869239e-10,7.84069042178277e-09,-3.68208771538451e-06,-1.15537095868095e-06,2.16396951079772e-06,8.33548491809882e-11,5.89708796254065e-08,4.87295650764211e-10,1.45372923953919e-14,2.6352111132076e-08,-6.10113091929689e-06,4.59774775078428e-07,2.87804688553015e-16,-7.7680950340697e-17,1.70303159099224e-08,-3.26894304888449e-05,2.60298375412324e-16,7.90315444725041e-09,8.39650654538607e-16,1.95395538522741e-09,-9.78636169643978e-17,-1.06580011117314e-16,-3.34416007458086e-07,-9.10231279270755e-16,2.91327395242234e-15,4.38915821861271e-15,0.707106781186546,1.01761084625913e-14,1.75071543797896e-15,-1.21358210731805e-15,7.59480885165471e-16,3.12132517178929e-16,5.19446454286333e-16,-4.06889565480919e-16,1.21526255808025e-16,5.56694464976285e-16,-2.31595391601972e-16,2.38986285713516e-07,-3.71694133455624e-16
"t55",-0.148035450649863,0.0990832516099776,-0.0178595163965339,0.010840365562497,-0.00666739663841015,-0.257862925452725,0.0176781308106051,0.000610203752899508,-0.00573864818105363,0.00198123312082077,-0.00166139980334989,0.00152052732597588,-0.00193712185788761,7.07419628777643e-06,-0.00484952537932484,0.0150995874736644,-0.0743497472671577,0.00388454165859397,0.0117511665109986,0.000170654815659676,-0.00103805088386211,0.00101154191817254,-0.00106702039329264,0.000972186822373374,-0.000503012933279407,0.000386930786206253,-0.000458142231020362,0.0105334500523249,-0.234896351988735,-0.00292045739081009,-0.17142671135618,0.0487740657708725,-0.0086858495508052,0.0168490869004765,1.68566886706184e-06,0.00162409660974629,-0.000101480794220819,0.000106144426525107,-6.89701554193326e-05,1.16120003922379e-16,0.000138743548479704,-0.00368021997641842,-0.00514040459813533,1.02652552633081e-06,9.46012804775237e-05,-0.000667363894537622,-0.00350277023158593,1.01988216079022e-15,-3.82004927600012e-05,-0.0002967783031252,-0.000261546541198313,0.0628199234845466,-1.72798263086477e-06,-0.000225583382934802,-0.000435844741936109,1.45322411969744e-15,-0.00013551424764303,-0.000801131327663481,1.85054332027289e-15,0.000875170809438826,0.307125020301672,0.000792817712256647,7.74132126875343e-15,0.00022500234458784,-0.836895400145688,-0.00177689045372887,-5.98852794882437e-05,3.46505377223383e-15,1.93200389628692e-08,2.07709772809092e-05,1.03596105484863e-05,2.00603642643485e-15,1.32944691271819e-15,1.57322966870732e-07,8.87320166712092e-07,-0.000172416081229926,-4.03903402697741e-05,3.86798951095731e-05,8.64460195791072e-10,5.05110098410111e-07,3.92405005337313e-09,1.0777483696041e-13,1.79967879393728e-07,-3.40843731118747e-05,2.14308056503573e-06,-3.29325142465934e-16,3.39954453611654e-17,6.5829509238904e-08,-0.000120124933229443,-1.50941185031385e-16,2.36936925067873e-08,-6.02744070403518e-16,5.76029950720605e-09,9.72548182265451e-17,2.57299516615038e-16,-9.30142000560595e-07,2.84598160218297e-16,-6.70677056506013e-16,-9.35917908782322e-17,-4.30936468237415e-16,3.91120815193299e-16,4.50596005740273e-17,9.33061388764901e-18,8.10291335908314e-17,-9.17643555680523e-17,-3.47583744248386e-16,2.88971241565781e-16,-7.49446108423897e-18,-1.44316953617103e-16,1.7320243343646e-16,5.13079783288993e-07,1.70538967320922e-16
"t39",-0.143629152448638,0.095667926021145,-0.0165019940479136,0.0099479274790429,-0.00595986918435287,-0.221168448750874,0.0149912425185523,0.000508630705629967,-0.00439696754316604,0.00148572350862999,-0.00123691600067645,0.00108970313987063,-0.00137931570643579,4.61048861734369e-06,-0.00248052736491218,0.00703257582897809,-0.0314183610390935,0.0016297682554091,0.0044540609290554,5.67362752528493e-05,-0.00030428779676556,0.000154818272703507,-0.000105133945961178,-1.02839020793277e-05,7.00968220649755e-05,-5.68702477340326e-05,8.01435233007235e-05,-0.00196495456215362,0.0495940512201695,0.000574818425907673,0.0326517791883316,-0.00905062458872469,0.000966164440878447,0.00556871167587586,-3.73640291770127e-06,-0.00485682532874043,0.000320040206650704,-0.000368711839082384,0.000241748791055794,1.93227681489578e-16,-0.000657387291175947,0.0377462358369858,0.499023526375704,0.000187684620720818,0.00387390688242961,-0.0155191431504658,-0.0546208098441112,2.30121654095951e-15,-0.000869650997643128,-0.00408964912073497,-0.00331145732483213,0.691328983032289,-1.56660637624133e-05,-0.00195849025117671,-0.0035113061820091,4.2013576323698e-15,-0.00102764388158652,-0.0039819858708881,-2.48202384763699e-15,0.00399605135161467,-0.418186991336031,-0.0110577166894164,-6.94913000999995e-15,0.00158674389906784,-0.00624930309361693,-0.0177209194411548,-0.000759832341290986,-5.46498304483669e-17,1.38973113472735e-07,0.000144851915221422,6.3132521737781e-05,3.15189423388175e-16,4.74407310423282e-16,8.89403615535856e-07,4.93689881774051e-06,-0.000940190140155681,-0.000217763988438948,0.000200121491479458,4.22197266778477e-09,2.39903899655213e-06,1.84505299967846e-08,4.91305034504915e-13,8.2132161410575e-07,-0.000149000131238565,8.94355594879782e-06,-3.85247557005924e-16,-1.49985691792428e-17,2.59385915890496e-07,-0.000465120515913936,-3.0862260558793e-17,8.46343246721902e-08,2.99464780860966e-16,2.04221452253597e-08,1.1281768400886e-16,1.41223492260051e-16,-3.20950943731845e-06,-1.19947539172166e-16,3.49926519497632e-16,1.49336278783144e-16,-3.18027403884085e-16,-1.94479546740296e-16,-5.35239346121042e-17,5.93416612132298e-17,3.42389604585705e-16,7.18161482240575e-17,-1.46139834889255e-16,-2.18378823648975e-16,-8.15876720129388e-17,1.07896498589615e-16,-1.28827562363762e-16,1.52906129072756e-06,-1.07072146097354e-16
