"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121"
"t1",-0.00173357793529215,0.0102792142062733,0.021687034965411,0.00136577188461005,-0.0170176797567362,0.0412063790159587,0.0911385167079424,-0.00735927714272464,-0.351758322453424,0.394972134654783,-0.0151429766955205,0.127910331027801,0.619859743661561,0.488781119854088,0.145961143599138,-0.0860982795300941,-0.055594220050991,-0.0577504138006631,-0.00433685696528148,-7.59209072089249e-05,0.000515029954181915,0.00334500212891929,0.138330953895386,-7.63202249008693e-05,-0.00135531853614601,0.0048227451650923,-0.00625573088978405,0.0301504024747757,-0.00315350682547084,0.00795127113181353,-0.0722168003141195,0.00103640590549435,-0.000153131688652814,-0.000139454510930086,0.0073483087867529,0.000397991999985783,0.018806751078314,5.41666244305527e-09,-0.00256967609691967,-0.00034890342637918,-0.000908488345273945,0.000258277217296343,0.00029165155231546,-3.80637342240134e-05,-0.00142771443450303,1.11783986385921e-05,1.180049189962e-15,0.000271590465036887,0.00932192755348747,-6.56549799593394e-05,0.000808555716022817,-7.19709583937527e-17,-4.18760068738367e-06,-4.09240937807651e-06,0.00286537369541441,-8.52474740164873e-06,-1.63420787431669e-05,-8.66211439361438e-05,6.67396761567698e-17,-1.90442690396285e-16,7.93153351182782e-05,0.0127151350332798,-4.83301260127136e-05,-0.00843408845654259,0.00204323459867398,1.35076194156212e-05,-5.88264955103841e-07,4.90533911535366e-07,0.000880976785850321,2.75872321838119e-06,7.98703865309342e-05,5.21474494113342e-05,-3.19237680295207e-07,-8.79157459645151e-07,5.45259616087368e-16,-2.36281378679667e-07,0.000407267096127368,0.0076471012565528,-6.5333105296341e-08,0.0030417001159351,0.00192526739085933,7.29314919298125e-05,1.05086257843842e-09,0.000153582897677721,-7.8308094246386e-17,2.46397875761736e-06,1.19667892841766e-16,-1.188827505366e-06,-1.89553817936182e-06,7.14572495483257e-07,-1.89735640100346e-05,0.000296675266060805,0.000271772887029086,1.54100172219479e-16,-9.745122120673e-18,1.10160875680229e-16,0.00437567462036712,-1.37842195770334e-15,-3.18276645385687e-05,4.71853706784392e-06,-2.5283467472294e-05,3.84269721047256e-16,-3.82658499279313e-16,-2.66608747535861e-16,-1.80642129241391e-06,-7.32890537310262e-16,4.85716888848264e-16,-1.31625031186314e-15,7.5196825536729e-16,1.19965902462465e-16,1.37919921069594e-15,-1.50411376882224e-05,-6.14665875952542e-16,-8.78143504364033e-16,-8.83968478821852e-16,-3.18524340703046e-16,-4.13388042058364e-15,-1.40856076929963e-15,-1.59329890152825e-15,3.44021981829296e-16,6.79097306125108e-15
"t45",-0.103343833269207,-0.0311409789646664,-0.00235229107583729,5.64723873402624e-05,-0.0026236901362918,0.00708546614620686,0.0238795211984921,0.0123109220114844,-0.0965446519250103,0.109275222157628,0.0663515046907331,0.0458546317021693,0.333022247277174,-0.631942434882574,-0.0139842200583929,-0.0010192652773209,-0.0134000091463605,-0.01467997410245,-0.0699184653441218,-2.09010543420506e-05,0.00393532917182842,0.000927315220423797,0.0400578045741343,0.00123161918698144,-0.000410319918241978,0.00150369027590072,-0.0490360127828751,0.00825231379355609,-0.0160676596435643,0.00232130320590081,-0.0210957669265903,0.000315895249051718,-4.71772678743751e-05,-4.31348107127435e-05,0.00229403181212993,0.00456359631650696,0.00607563508489757,1.77439343648773e-09,-0.000890806621074354,-0.000122148709840933,-0.0122722137981033,8.84916658991217e-05,0.00363014949354016,-1.36103685281397e-05,-0.00052486697046624,0.000136778461444051,-1.35935234894888e-15,0.000100989923650371,0.00351189501854861,-0.000957094507904697,0.000304759379274048,8.24171514928293e-17,-5.75964696471611e-05,-3.10987390772042e-05,0.00111401635435456,-0.000110198061205044,-6.85889194554423e-06,-0.00104183322743065,-9.47928993381871e-16,-1.4152300115292e-15,0.000105047507249126,0.00605795382236692,-2.30952333272972e-05,-0.00426717728441134,0.00104875984311699,7.28201188511312e-06,-3.35692786759068e-07,2.90739756659373e-07,0.000577722373577588,1.90723001004764e-06,0.00168142264020741,4.66314109804914e-05,-3.26442415163966e-07,-9.920725548643e-07,2.6311029113085e-15,-3.12646308041899e-07,0.000563214613130182,0.0149582355873704,-2.27269768568212e-07,0.656125241183663,-0.00473855600729157,-0.000106325278497979,-1.21975761328578e-09,-0.0032856659346628,-2.35866612883846e-15,-1.5255370627975e-06,2.99158023124221e-15,6.51049343601701e-07,8.75444515804769e-07,-3.16146899414033e-07,0.000170150244076092,-5.82274240381872e-05,-4.88274037875642e-05,5.7049145691032e-15,-6.23535096887544e-16,-6.0927336979723e-15,-0.000132589778546749,2.93660494403811e-15,-1.48894335422301e-07,2.51389308418715e-08,-1.61715570280267e-05,4.54045153688508e-16,-2.65691372366665e-15,7.11504589074307e-16,-1.199716902031e-07,-6.18729512161572e-15,-3.31649930685424e-15,-5.77226317504097e-16,1.55452853994428e-15,7.25387990223328e-17,1.14173123032955e-15,-1.35177751309305e-06,-2.78413313884378e-15,2.58783901994027e-15,-7.85507408951575e-16,-1.08984542210997e-15,-3.34891163919055e-17,-2.38297610135938e-16,-1.49905448419219e-15,6.74089735371084e-16,8.01946866689292e-15
"t46",-0.102755474336817,-0.030922753905952,-0.00231422966415981,5.52068732618577e-05,-0.00253056123105996,0.00680554194789012,0.0223033049815464,0.0114901281663171,-0.0875584853578394,0.098962495143891,0.0587121013774196,0.0402213384330549,0.289770607031804,-0.546358046784896,-0.0120497796898942,-0.000876620400631167,-0.0110698827791303,-0.0119505788316757,-0.0551311550921665,-1.59644599956892e-05,0.00298856402822608,0.00070336645310655,0.0294214508049883,0.000889393628885039,-0.000290435730746408,0.00104390969286539,-0.0322928062425455,0.00530052346472266,-0.0101178645640024,0.00142874888475147,-0.012980703142239,0.000188433500808226,-2.78108564554692e-05,-2.53060424179338e-05,0.00132983328404752,0.00249423371689769,0.00328129747250493,9.40203356585411e-10,-0.00042423745589148,-5.73500490710315e-05,-0.00546659357230419,3.80343173776805e-05,0.00145005121702836,-5.33820965528735e-06,-0.000192606156170586,5.00755973882489e-05,1.8367989407588e-15,3.57072016100912e-05,0.00118699533609821,-0.000313971100482483,9.97964455484047e-05,7.5706210890264e-17,-1.85302084483474e-05,-9.26529256976813e-06,0.000331565150860193,-3.18850645333436e-05,-1.37865658856307e-06,-0.000187410215364212,1.44180559730764e-15,1.09644314654807e-15,5.06976628756536e-06,0.000288987600863482,-1.02381588954277e-06,8.40097573863777e-05,-3.70870107069931e-05,-6.35966237282988e-07,4.86041151601478e-08,-5.2762872001771e-08,-0.000157859914862276,-6.06120970107286e-07,-0.00078672274045404,-2.35838062396562e-05,1.9134199831335e-07,6.33852621501912e-07,-2.35979777532568e-15,2.23260476152104e-07,-0.00041279852744404,-0.0127953216968249,2.23871177798609e-07,-0.754069703845029,0.00657940211494666,0.000164978411426018,2.01786823413709e-09,0.00636952838297165,2.71819985557791e-15,3.19084981770025e-06,-3.76097896453555e-15,-1.44255621479321e-06,-2.11385043718834e-06,7.80969655030762e-07,-0.000491639360560913,0.00024059027493886,0.00021523846005801,-6.22997478889055e-15,8.34630208746232e-16,8.30364044310148e-15,0.00272132412546263,-4.12997867008569e-15,-1.85361508702786e-05,2.74458009835884e-06,-0.000343775615514855,-6.47235746558448e-17,1.96629154795869e-15,-1.11418620439308e-15,-9.26985946683822e-07,5.70048111408807e-15,4.41894550170206e-15,-2.43792149548283e-15,-5.56299870459527e-16,2.72115772169121e-16,6.11898042175823e-16,-7.32762936919529e-06,2.27891370355503e-15,-4.82266438503356e-15,-1.43029675641726e-15,1.03091450892346e-15,-9.55518561896208e-15,-2.90604964956827e-15,-2.14781821589067e-15,2.07769689870679e-16,5.03018428874814e-15
"t31",-0.13554165818455,-0.0442889566659244,-0.0100770117261975,-0.000367749404681984,0.00211675629745959,-0.00419860214483344,0.0277559984708424,0.180123972218675,0.0089062002679515,-0.00955206568311684,-0.00847254808306292,-0.000962027432000536,-0.00488069335701438,0.00643302397130182,0.000113890962194981,7.23601132279045e-06,-2.06177282271688e-05,1.39046394851724e-05,0.0151605476934022,6.14527687263306e-07,-0.00178094205882915,-3.26734730455076e-05,-0.00330792063886901,-0.00129995598418753,7.570314808585e-05,-0.000438962833509302,0.3498907363056,0.0115216636509749,-0.143978534740113,0.000549075246077297,-0.00500264591594356,6.55779489299396e-05,-8.79344816723634e-06,-7.67250845393437e-06,0.000360323316500726,0.00219979461117649,0.000185370930982026,-1.20719319851717e-11,0.000471760312262148,9.11824807332508e-05,0.581917269832304,0.000164986494809772,0.022232309655218,-8.83099634052643e-06,-0.000267906017840214,-0.0203943283497165,5.42605240272678e-15,4.86127411071733e-05,0.00156805321657224,-0.00313728157808595,0.000128881765345232,-6.29391601025202e-14,-0.673767222697033,-0.00864600927244567,0.000390659563506232,-0.000274258148201757,-1.92436043032126e-06,-0.00189987006765268,3.15408310277909e-15,1.74942562711299e-15,0.000107378304824607,0.00132596863106204,-5.03365929258492e-06,-0.000855684115698974,0.0002062055583431,1.34302801296992e-06,-5.77559937292399e-08,4.78576533115586e-08,8.50216039443747e-05,2.65436494882721e-07,0.00112554904886639,5.00004388502618e-06,-3.09007523234877e-08,-8.57918160368033e-08,4.03962389680109e-15,-2.34437026963769e-08,4.06264022651048e-05,0.000804885563507466,-7.89173463524953e-09,0.00708975975120387,0.000114099152359097,5.17360438157196e-06,7.96238805594568e-11,0.0247833154191803,5.57230444191464e-15,1.47804252524725e-07,-5.84653104242922e-16,-7.92166862929798e-08,-1.33524696427103e-07,5.07687502036983e-08,-0.000234263144244233,2.2427446984845e-05,2.05956567238748e-05,-1.52581553169753e-15,7.87728442158412e-17,8.51318882015804e-16,0.000336645152232132,-5.99700192493235e-15,-2.45254138724837e-06,3.63604351376616e-07,-0.000275771515827949,-1.43085507555754e-16,-2.07745145827576e-16,4.25320830844079e-16,-1.39207804265836e-07,-1.63695083115646e-15,-1.05423977629623e-15,-1.91654605437724e-15,1.16249004903964e-15,3.47698058548176e-16,-2.52412726608832e-15,-1.1582710043891e-06,-1.09118389624845e-15,-7.6469598441354e-16,-1.12650600274127e-15,1.91112796784047e-16,-7.53916257848538e-15,-2.08757782746179e-15,-1.57041683638227e-15,7.62363062361912e-16,6.46847564462042e-15
"t32",-0.135722133406397,-0.0443621300667458,-0.0101177629955056,-0.000369897179211212,0.00213828800039362,-0.004247645234691,0.0284440583453341,0.184665393808609,0.00934139941481158,-0.0100346939481816,-0.00924360451507285,-0.001076149716918,-0.00565030775971073,0.00776549118262693,0.000141805260069843,9.20541397264152e-06,-1.45270836529471e-05,1.13417913363571e-05,0.01353615438114,5.66831912719678e-07,-0.00164923988366006,-3.02810943064397e-05,-0.00311774517148021,-0.0012336746630927,7.23643864394316e-05,-0.000422347600212066,0.342697176371132,0.0113947555209636,-0.143674718492269,0.000554824728220647,-0.00505590170480603,6.78563262952736e-05,-9.2104481172807e-06,-8.0822095128616e-06,0.000385933717755307,0.00302313628288448,0.000316611913526506,3.538948986253e-11,0.000386276111363594,7.58290170731525e-05,0.500860006932851,0.00014383084365169,0.0196537436637132,-7.82037161559032e-06,-0.000239547749488424,-0.0118799492652147,1.78503549214528e-14,4.27460004368524e-05,0.00134023138728677,-0.00241881981054627,9.76283414322141e-05,7.22156825782304e-14,0.737897651106497,-0.0303071078568619,0.000362571652818105,-0.000260727616614271,-1.80430550408218e-06,-0.00178181372510379,-8.27872067433085e-15,-2.65072385660367e-15,0.000101038177391016,0.0012476945610913,-4.73691342256434e-06,-0.00080644801563369,0.000194406148052828,1.26749749408595e-06,-5.45637430496111e-08,4.5239336121608e-08,8.04757411640523e-05,2.51386269445274e-07,0.00106772164749881,4.74488554578065e-06,-2.93451349919988e-08,-8.15092737796104e-08,-5.14873898327754e-15,-2.22869711402863e-08,3.86275555902623e-05,0.00076599981285508,-7.5178157831992e-09,0.00676274144084285,0.000109108051504431,4.96118909423706e-06,7.65843120699802e-11,0.0265590838486507,7.2108263649978e-15,1.36600326496685e-07,-1.68703868192534e-15,-7.43084298348811e-08,-1.26097222052877e-07,4.79905576476505e-08,-0.000222256971735956,2.13425247204008e-05,1.96054361660307e-05,1.39753212507865e-16,1.08058472081731e-15,-2.06745204596255e-15,0.000321391270000432,-3.57464466000786e-15,-2.34334211732448e-06,3.4742055866921e-07,-0.000263642491826614,-4.45792118956737e-16,8.71341932597818e-16,-1.05943840415023e-15,-1.33249586581017e-07,2.13829332832964e-15,3.47531409667718e-15,-1.30694578833349e-15,-5.74793159825156e-16,2.18447154829478e-16,2.14684760370461e-15,-1.10966248138684e-06,-3.88540574625853e-16,-2.67975106715791e-15,4.66076010368849e-16,3.25773149066817e-16,4.27883296467237e-15,-2.32441879892147e-16,-1.16747642354198e-15,-1.01330055590932e-15,7.87237302027302e-15
"t56",-0.137211564705763,-0.0449652924865999,-0.0104507886402239,-0.00038734232984087,0.00231082617852645,-0.00463892863140047,0.033762517509764,0.219738575945367,0.0125775112066878,-0.0136161212786911,-0.0147632763898513,-0.001880908258317,-0.0109986142455884,0.0169124142043084,0.000332154408778281,2.25839048780998e-05,2.3024512176155e-05,-3.76408189817906e-06,0.0050950429373984,3.61971241747055e-07,-0.0011090153709655,-2.05685958008108e-05,-0.00260030806074526,-0.00111557679372345,7.12076913476848e-05,-0.00044841255452446,0.445518800612153,0.0164240920774498,-0.226428366419889,0.000980576238180693,-0.00894900071640078,0.000144686090558243,-2.13537072036663e-05,-1.94372868182022e-05,0.0010250316668696,0.0180887245812336,0.00262299400351778,8.24138251231464e-10,-0.000770763715342371,-0.000127904207252119,-0.50568358977305,-0.000108163334129801,-0.0085061319577056,2.95562809733974e-06,5.96140913229753e-05,-0.0137739234552845,-1.06957784831547e-14,-6.7311507972217e-06,-0.000127253725634963,0.000144029739160936,-5.6193519168375e-06,-2.53269771041135e-15,-0.0285282758025129,-0.0186710712362586,5.15158172829521e-07,-1.31532780009752e-05,-3.85518949424495e-07,-0.000430639725534058,2.01602660492564e-15,3.03469089445034e-16,3.74022617513593e-05,0.000462408963436022,-1.76783631819739e-06,-0.000337407932247724,8.32984110678573e-05,5.82868772771292e-07,-2.68290478778756e-08,2.31128110884997e-08,4.47788000634812e-05,1.45240711932185e-07,0.000693026981937168,3.16695110843741e-06,-2.07681596571384e-08,-5.99448953506304e-08,7.93901324847352e-15,-1.73232693670025e-08,3.04496093705762e-05,0.000663655662706658,-7.26050658002804e-09,0.00764700835085681,0.000166429762333882,1.01433878447069e-05,2.02344744621204e-10,0.642449820049054,1.57072403490963e-13,-8.34635722741782e-07,-8.86044354334029e-15,2.15390894360163e-07,1.88323286847826e-07,-6.23902314875874e-08,0.000131941417772611,-2.1784244811179e-06,-1.17723502978502e-06,2.52692547405148e-15,-3.19848563833562e-16,3.3819704159148e-15,7.60974650240089e-05,1.53127988324929e-14,-6.85889825925498e-07,1.02040167635041e-07,-8.59068597459909e-05,-2.71557900331411e-15,-2.34474029723122e-15,-1.37780325161469e-15,-5.14373000536026e-08,2.84720600430795e-15,4.47066847271855e-16,-4.50155555613041e-15,3.07727070430248e-15,-1.50079193812403e-15,-3.078540776489e-16,-4.67158732317113e-07,-2.52822073788478e-15,-3.63302754881212e-15,-2.25656810012054e-15,-1.66368691985051e-15,-4.43337193509328e-15,-2.17225735790944e-15,-2.21909891109309e-15,1.53209317420274e-15,1.19120172619289e-14
"t57",-0.136916605614071,-0.0448462891482482,-0.0103868264469624,-0.0003840556111208,0.00227969925844552,-0.00456933309536613,0.0329124195714447,0.214149463042493,0.0121288811722883,-0.0131235730376524,-0.0141094264771919,-0.00179190450801313,-0.0104477394203667,0.016028270037999,0.000314409479567144,2.13629316378606e-05,2.14687313193434e-05,-3.49156709436582e-06,0.00467357319104012,3.28387564444084e-07,-0.00100412689008615,-1.86154930829719e-05,-0.00232768552414071,-0.000992914511131359,6.29541762147945e-05,-0.000393888518538388,0.38464048923774,0.0140661970183157,-0.192700114320914,0.000828519528318594,-0.00756062822456462,0.000121061200092966,-1.78019334907877e-05,-1.61803731926571e-05,0.000850155918392207,0.0147392674934967,0.00212978191420789,6.65437428688719e-10,-0.000603776059672794,-9.98025686858168e-05,-0.389022274453166,-8.24317568798214e-05,-0.00636271450832683,2.20086704951176e-06,4.36828990285343e-05,-0.0100874365411103,1.87780442220586e-15,-4.88963891802091e-06,-9.14954706454301e-05,0.000102871878067234,-4.01198926551477e-06,-3.43730299188031e-15,-0.0202894882380066,-0.0130645183933677,3.60391166107348e-07,-9.14873786962388e-06,-2.51292576567438e-07,-0.000276106951368308,7.0944857426796e-16,-9.92008942545328e-16,2.1416230925724e-05,0.000264633693162402,-1.00852998792408e-06,-0.00018077081812037,4.39084863920019e-05,2.90313004027011e-07,-1.24817788960426e-08,1.02585381908757e-08,1.74137047433708e-05,5.24914960005861e-08,0.000183546817877899,7.58360623948415e-07,-3.82317016702706e-09,-8.78885244853442e-09,-6.92839476820495e-15,-1.58715037893669e-09,2.36090303926574e-06,-1.14244757456769e-05,8.99531519988835e-10,-0.00206079045857874,-8.41450796729139e-05,-6.95537597054515e-06,-1.63531168428148e-10,-0.765129670136427,-1.87143018840166e-13,1.19233833339752e-06,1.18121429653198e-14,-3.53419170206895e-07,-3.81215925985086e-07,1.33679526617923e-07,-0.000427422089481234,2.85625147993406e-05,2.52902992533089e-05,-3.13124889385002e-15,-2.28729009230882e-16,-3.02548709686734e-15,0.000312029964874051,-1.71214024456345e-14,-2.15408162032482e-06,3.19051970420767e-07,-0.000234906056648106,4.15281799734581e-15,3.15041464495369e-16,4.71085732888083e-16,-1.12687207705671e-07,-4.15519238965127e-15,1.132337209163e-16,8.36698889793963e-16,-1.83591772509524e-15,7.24110526219609e-16,3.77712652133805e-15,-9.14045017614041e-07,1.7851726165672e-15,3.31065090924976e-15,9.16373974577795e-16,8.82349704903127e-16,-6.08880130316718e-15,-3.03807460021268e-16,-1.29459518088455e-15,-6.06858844215995e-16,5.08191343995562e-16
"t81",-0.139565606912457,-0.0459216878993252,-0.010991213060851,-0.000416115413585998,0.00260571814504532,-0.00531531822541918,0.0437289994538921,0.285606193383607,0.0192447219104998,-0.0210310922703392,-0.0271948150612684,-0.00375655309921127,-0.0238793213421745,0.0395467622822301,0.000810101212129308,5.64552176777213e-05,0.000139276335420598,-5.48049092466119e-05,-0.0307627626498264,-8.26058763020524e-07,0.00225220200034085,4.08079672357121e-05,0.00309326199300369,0.00106977439111711,-5.44484187929032e-05,0.000280955196414529,-0.172481378601938,-0.00515114597962705,0.0603084092328987,-0.000216687696369378,0.00197304246553707,-2.4697855640804e-05,3.30117230388008e-06,2.88516928894908e-06,-0.000137310811377684,-0.00140425291768063,-0.000180081280257157,-4.58712561599205e-11,5.69072506550886e-06,4.51768325043141e-07,-0.00300603616130778,-8.480404798716e-07,4.32961704332127e-05,-4.42837410928551e-08,-5.79445659933462e-05,0.15088325906879,2.10069962499096e-14,-3.26283040660554e-07,5.88386157190425e-06,-1.76149368908939e-05,7.20107505135565e-07,-1.33741409570161e-14,0.00569343004409001,0.570598496353042,0.000349529931483252,-1.62762558251611e-05,-1.08259639152712e-07,-0.000115509772921543,6.85367134875507e-16,-4.22926211172696e-15,9.20373308322899e-06,0.000113774948190937,-4.34703343751121e-07,-8.2292337309874e-05,2.02874160920461e-05,1.41351228999398e-07,-6.47330245039686e-09,5.55531656891327e-09,1.06305012453278e-05,3.42184687387998e-08,0.000157823322771147,7.13573900733765e-07,-4.56174055992652e-09,-1.29202884235717e-08,8.09322275007214e-16,-3.62316598716592e-09,6.31694364673538e-06,0.000129761361222211,-1.31555980390312e-09,0.00122744503733255,2.08237618580008e-05,9.84859613291482e-07,1.5715738554964e-11,0.0101176900386101,-2.37626450262373e-15,1.94995968914002e-08,-1.42527975939319e-15,-1.26204099971935e-08,-2.31152072125782e-08,8.89980023537788e-09,-4.33423625079281e-05,4.41231121990153e-06,4.0840157487969e-06,-4.73110744336696e-15,2.82060015826137e-15,1.38770833637474e-14,7.31297438134944e-05,-0.707106781186547,-5.49407628632078e-07,8.15040025664026e-08,-6.31542850382147e-05,-6.07088897962215e-15,3.19362837661149e-15,-7.52065334944136e-15,-3.35002391472173e-08,1.42828938143692e-15,4.83996874611006e-15,-6.59225325649219e-15,-1.59922602458806e-15,-2.33832809624112e-15,5.84442631571107e-15,-2.88911254581865e-07,5.12694960809649e-16,-3.36504746588012e-15,1.49867493404322e-15,4.88932935913356e-16,-3.85140054892753e-15,-3.80431359505967e-16,1.81314637551646e-15,-1.02547422952633e-15,2.241809619636e-15
"t82",-0.139565606912457,-0.0459216878993252,-0.010991213060851,-0.000416115413586188,0.00260571814504532,-0.00531531822541945,0.0437289994538916,0.285606193383607,0.0192447219104992,-0.0210310922703395,-0.027194815061269,-0.00375655309921134,-0.0238793213421749,0.0395467622822305,0.00081010121212876,5.64552176773551e-05,0.000139276335420045,-5.4804909247308e-05,-0.0307627626498257,-8.26058762992406e-07,0.00225220200034156,4.08079672360478e-05,0.0030932619930045,0.0010697743911179,-5.44484187929339e-05,0.000280955196413983,-0.172481378601932,-0.00515114597962742,0.0603084092328998,-0.00021668769636977,0.00197304246553534,-2.46978556405488e-05,3.30117230448072e-06,2.88516928782821e-06,-0.000137310811376954,-0.00140425291768206,-0.000180081280257791,-4.58698588983659e-11,5.69072506559332e-06,4.51768324196508e-07,-0.00300603616129889,-8.48040479683424e-07,4.32961704314709e-05,-4.42837403860561e-08,-5.79445659952968e-05,0.150883259068789,2.07911745417494e-14,-3.26283039103351e-07,5.88386157376105e-06,-1.76149368896772e-05,7.20107507010733e-07,-1.26675846277612e-14,0.00569343004408811,0.57059849635304,0.000349529931482233,-1.62762558225736e-05,-1.08259639375121e-07,-0.000115509772925587,7.27542687330548e-17,-2.99717758227942e-15,9.20373307885878e-06,0.000113774948191223,-4.34703343780743e-07,-8.22923373078734e-05,2.02874160934525e-05,1.41351225861299e-07,-6.47330147124038e-09,5.55531579476861e-09,1.06305012397093e-05,3.42184696433559e-08,0.00015782332277108,7.13573901397692e-07,-4.56173948187577e-09,-1.29202873117935e-08,1.55018480555579e-15,-3.62316612444487e-09,6.31694365358422e-06,0.000129761361221099,-1.31556156342504e-09,0.00122744503732584,2.08237618634763e-05,9.84859614820234e-07,1.57231963119098e-11,0.0101176900385783,7.24190678654296e-15,1.94995947966921e-08,1.69581473625882e-15,-1.26204179880224e-08,-2.31152028049586e-08,8.89978117940282e-09,-4.33423625079346e-05,4.41231122488799e-06,4.08401572055539e-06,6.15341161286158e-15,-3.21536119972242e-15,-1.37634790238377e-14,7.31297440121238e-05,0.707106781186549,-5.49407644455416e-07,8.15040810619297e-08,-6.31542850204076e-05,6.45985662901542e-15,-3.40406774098381e-15,7.0306911423857e-15,-3.35002412805828e-08,-2.85285520773342e-15,-4.76782321888106e-15,4.98849236835657e-15,4.15582907073638e-15,2.03370163727798e-15,-3.87940482399953e-15,-2.88911249961333e-07,-1.1298749189495e-15,1.8904647844208e-15,-4.46223676815092e-15,-1.83779231556789e-16,-4.45148206747844e-15,-1.60058531712123e-15,-5.31724851842517e-15,2.12100491333814e-15,9.64037712070223e-15
"t94",-0.139756019297582,-0.0459989682339585,-0.0110345633710705,-0.000418411823716983,0.00262899956533316,-0.0053685373242245,0.0444950899996244,0.290666151396101,0.0197442655715792,-0.0215859551572288,-0.0281056768270652,-0.00389286417687433,-0.0248083229880038,0.041169245917335,0.000844250535962168,5.88709115320267e-05,0.000147237084591035,-5.82459115051194e-05,-0.03309546453381,-9.0044981259437e-07,0.00246115533388659,4.46176473554914e-05,0.00343197499001386,0.00119671949565424,-6.15345366669766e-05,0.000320853799183189,-0.203287925177089,-0.00617387472957692,0.0733222558571197,-0.000268136925379705,0.00244205907773011,-3.13858730583962e-05,4.24081518240074e-06,3.72326312858571e-06,-0.000179279277138443,-0.00195923743559092,-0.000255200867698709,-6.67757204400209e-11,1.02695073869031e-05,8.50306868747624e-07,-0.00701109651726716,-2.55467158810479e-06,-0.000191807659782912,3.12573095758783e-08,-0.000154237464493851,0.422545470041737,-2.68981988032744e-15,-2.56042465955383e-06,-4.01047728303455e-05,4.96160045022453e-05,-1.95330719034324e-06,9.60994023861194e-15,-0.0111107127931411,-0.391035680376343,-0.000236603882739287,7.79555136132348e-06,-2.9823959944787e-08,-3.95803509024684e-05,-1.53106813944179e-15,4.50401777748502e-15,5.11205769995457e-06,6.32536133572783e-05,-2.43027013085222e-07,-5.00067108817785e-05,1.25212095705348e-05,9.10323299989408e-08,-4.31956272268232e-09,3.7753225877535e-09,7.48552247890125e-06,2.44218053846929e-08,0.000116529112526981,5.30348454598447e-07,-3.43178978579666e-09,-9.78665685279267e-09,7.80969836356238e-16,-2.76792111732575e-09,4.83522612260226e-06,0.000100433266341361,-1.02790345824163e-09,0.000968284142218896,1.66026677049369e-05,7.89700089950224e-07,1.26458100182607e-11,0.0081958328815027,1.93192232849181e-15,1.58450549856298e-08,1.58971888134961e-15,-1.02782977517128e-08,-1.88855149193979e-08,7.27717147087977e-09,-3.56247422722364e-05,3.66178128536392e-06,3.39425994599645e-06,3.61479087265256e-15,1.55029369723047e-15,1.41091641038539e-15,6.18884452990336e-05,-4.50824228069437e-15,-4.67841252175244e-07,6.94124403000135e-08,-5.40145377312445e-05,-6.11068815050077e-16,-3.58656031421597e-15,1.03263484478594e-15,-2.89292298099538e-08,-1.51196741298834e-14,-0.707106781186546,1.42396993172893e-13,-5.25633453642264e-14,1.97909971207788e-15,5.65171339369896e-14,-2.51174392842278e-07,-1.33775967915085e-14,-9.07553178312428e-15,-2.07699072643768e-15,-5.61088997612299e-16,-1.1797016118896e-14,-8.84856768812605e-16,-7.83545771306391e-15,3.7923986353913e-15,6.52180628880485e-15
