"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122"
"t1",0,17.5864457280702,17.709300214162,17.0402725179569,25.9011518274762,18.9808548223177,18.077356243775,20.661144651037,21.4218234599878,18.8577299338033,25.9011518274762,25.9011518274762,22.4255453381103,22.8193387220341,21.3769566761643,25.9011518274762,25.9011518274762,25.9011518274762,24.067134077709,25.9011518274762,25.9011518274762,22.6092051583955,25.1860432252229,25.1860432252229,25.9011518274762,25.1860432252229,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.1860432252229,25.1860432252229,25.1860432252229,25.1860432252229,24.3052116129301,25.9011518274762,25.1860432252229,25.1860432252229,25.9011518274762,25.9011518274762,25.9011518274762,24.0896590578233,25.1860432252229,25.1860432252229,25.1860432252229,23.5217622604345,25.9011518274762,25.9011518274762,25.9011518274762,25.4348503747401,25.9011518274762,25.1860432252229,25.1860432252229,25.9011518274762,25.9011518274762,25.1860432252229,24.5582392938959,25.9011518274762,25.9011518274762,25.9011518274762,25.6421651280446,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.1860432252229,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.4837513453578,25.1860432252229,24.9005947605223,25.1860432252229,25.1860432252229,25.9011518274762,25.2431121632268,25.9011518274762,25.9011518274762,25.9011518274762,25.1860432252229,25.1860432252229,25.9011518274762,25.9011518274762,25.1860432252229,25.1860432252229,25.1860432252229,25.1860432252229,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.1860432252229,25.1860432252229,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.1860432252229,25.1860432252229,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.1860432252229,25.1860432252229
"t2",17.5864457280702,0,7.15273995339563,6.48371225719055,15.3445915667098,8.4242945615514,9.65147929697977,12.2352677042418,12.9959465131926,10.431852987008,17.4752748806809,17.4752748806809,11.8689850773439,12.2627784612677,12.951079729369,17.4752748806809,17.4752748806809,17.4752748806809,15.6412571309138,15.3445915667098,15.3445915667098,14.1833282116002,17.5864457280702,17.5864457280702,15.3445915667098,17.5864457280702,17.4752748806809,15.3445915667098,17.4752748806809,17.4752748806809,17.5864457280702,17.5864457280702,17.5864457280702,17.5864457280702,15.8793346661349,17.4752748806809,17.5864457280702,17.5864457280702,17.4752748806809,17.4752748806809,15.3445915667098,13.533098797057,17.5864457280702,17.5864457280702,17.5864457280702,15.9221647632818,17.4752748806809,15.3445915667098,17.4752748806809,14.8782901139737,15.3445915667098,17.5864457280702,17.5864457280702,15.3445915667098,15.3445915667098,17.5864457280702,16.9586417967432,15.3445915667098,15.3445915667098,17.4752748806809,17.2162881812494,15.3445915667098,15.3445915667098,17.4752748806809,17.4752748806809,15.3445915667098,15.3445915667098,17.5864457280702,15.3445915667098,17.4752748806809,15.3445915667098,15.3445915667098,15.3445915667098,15.3445915667098,17.4752748806809,15.3445915667098,15.3445915667098,17.0578743985625,17.5864457280702,17.3009972633695,17.5864457280702,17.5864457280702,15.3445915667098,14.6865519024604,17.4752748806809,17.4752748806809,17.4752748806809,17.5864457280702,17.5864457280702,15.3445915667098,15.3445915667098,17.5864457280702,17.5864457280702,17.5864457280702,17.5864457280702,17.4752748806809,17.4752748806809,17.4752748806809,17.4752748806809,17.4752748806809,15.3445915667098,15.3445915667098,17.5864457280702,17.5864457280702,15.3445915667098,15.3445915667098,17.4752748806809,17.4752748806809,17.4752748806809,17.4752748806809,17.4752748806809,17.4752748806809,17.5864457280702,17.5864457280702,17.4752748806809,17.4752748806809,17.4752748806809,17.4752748806809,15.3445915667098,15.3445915667098,17.5864457280702,17.5864457280702
"t3",17.709300214162,7.15273995339563,0,5.84269042623251,14.7035697357518,5.43872291580091,9.77433378307155,12.3581221903336,13.1188009992844,10.5547074730998,17.5981293667727,17.5981293667727,8.88341343159346,8.84972224417842,13.0739342154608,17.5981293667727,17.5981293667727,17.5981293667727,15.7641116170056,11.9315353496205,12.3590199209593,14.306182697692,17.709300214162,17.709300214162,12.3590199209593,17.709300214162,17.5981293667727,11.9315353496205,17.5981293667727,17.5981293667727,17.709300214162,17.709300214162,17.709300214162,17.709300214162,16.0021891522267,17.5981293667727,17.709300214162,17.709300214162,17.5981293667727,17.5981293667727,11.9315353496205,10.1200425799677,17.709300214162,17.709300214162,17.709300214162,16.0450192493735,17.5981293667727,11.9315353496205,17.5981293667727,11.8927184682233,11.9315353496205,17.709300214162,17.709300214162,11.9315353496205,12.3590199209593,17.709300214162,17.0814962828349,12.3590199209593,11.9315353496205,17.5981293667727,17.3391426673412,12.3590199209593,12.3590199209593,17.5981293667727,17.5981293667727,11.9315353496205,11.9315353496205,17.709300214162,11.9315353496205,17.5981293667727,12.3590199209593,12.3590199209593,12.3590199209593,12.3590199209593,17.5981293667727,11.9315353496205,11.9315353496205,17.1807288846543,17.709300214162,17.4238517494613,17.709300214162,17.709300214162,11.9315353496205,11.2734956853711,17.5981293667727,17.5981293667727,17.5981293667727,17.709300214162,17.709300214162,11.9315353496205,11.9315353496205,17.709300214162,17.709300214162,17.709300214162,17.709300214162,17.5981293667727,17.5981293667727,17.5981293667727,17.5981293667727,17.5981293667727,11.9315353496205,11.9315353496205,17.709300214162,17.709300214162,12.3590199209593,12.3590199209593,17.5981293667727,17.5981293667727,17.5981293667727,17.5981293667727,17.5981293667727,17.5981293667727,17.709300214162,17.709300214162,17.5981293667727,17.5981293667727,17.5981293667727,17.5981293667727,12.3590199209593,12.3590199209593,17.709300214162,17.709300214162
"t4",17.0402725179569,6.48371225719055,5.84269042623251,0,9.68098575457601,7.11424503438828,9.10530608686647,11.6890944941285,12.4497733030793,9.88567977689474,16.9291016705676,16.9291016705676,10.5589355501808,10.9527289341046,12.4049065192557,16.9291016705676,16.9291016705676,16.9291016705676,15.0950839208005,14.0345420395467,14.0345420395467,13.6371550014869,17.0402725179569,17.0402725179569,14.0345420395467,17.0402725179569,16.9291016705676,14.0345420395467,16.9291016705676,16.9291016705676,17.0402725179569,17.0402725179569,17.0402725179569,17.0402725179569,15.3331614560216,16.9291016705676,17.0402725179569,17.0402725179569,16.9291016705676,16.9291016705676,14.0345420395467,12.2230492698939,17.0402725179569,17.0402725179569,17.0402725179569,15.3759915531685,16.9291016705676,14.0345420395467,16.9291016705676,13.5682405868106,14.0345420395467,17.0402725179569,17.0402725179569,14.0345420395467,14.0345420395467,17.0402725179569,16.4124685866299,14.0345420395467,14.0345420395467,16.9291016705676,16.6701149711361,14.0345420395467,14.0345420395467,16.9291016705676,16.9291016705676,14.0345420395467,14.0345420395467,17.0402725179569,14.0345420395467,16.9291016705676,14.0345420395467,14.0345420395467,14.0345420395467,14.0345420395467,16.9291016705676,14.0345420395467,14.0345420395467,16.5117011884492,17.0402725179569,16.7548240532562,17.0402725179569,17.0402725179569,14.0345420395467,13.3765023752973,16.9291016705676,16.9291016705676,16.9291016705676,17.0402725179569,17.0402725179569,14.0345420395467,14.0345420395467,17.0402725179569,17.0402725179569,17.0402725179569,17.0402725179569,16.9291016705676,16.9291016705676,16.9291016705676,16.9291016705676,16.9291016705676,14.0345420395467,14.0345420395467,17.0402725179569,17.0402725179569,14.0345420395467,14.0345420395467,16.9291016705676,16.9291016705676,16.9291016705676,16.9291016705676,16.9291016705676,16.9291016705676,17.0402725179569,17.0402725179569,16.9291016705676,16.9291016705676,16.9291016705676,16.9291016705676,14.0345420395467,14.0345420395467,17.0402725179569,17.0402725179569
"t5",25.9011518274762,15.3445915667098,14.7035697357518,9.68098575457601,0,15.9751243439076,17.9661853963858,20.5499738036478,21.3106526125986,18.746559086414,25.7899809800869,25.7899809800869,19.4198148597001,19.8136082436239,21.265785828775,25.7899809800869,25.7899809800869,25.7899809800869,23.9559632303198,22.895421349066,22.895421349066,22.4980343110062,25.9011518274762,25.9011518274762,22.895421349066,25.9011518274762,25.7899809800869,22.895421349066,25.7899809800869,25.7899809800869,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,24.1940407655409,25.7899809800869,25.9011518274762,25.9011518274762,25.7899809800869,25.7899809800869,22.895421349066,21.0839285794131,25.9011518274762,25.9011518274762,25.9011518274762,24.2368708626877,25.7899809800869,22.895421349066,25.7899809800869,22.4291198963299,22.895421349066,25.9011518274762,25.9011518274762,22.895421349066,22.895421349066,25.9011518274762,25.2733478961492,22.895421349066,22.895421349066,25.7899809800869,25.5309942806554,22.895421349066,22.895421349066,25.7899809800869,25.7899809800869,22.895421349066,22.895421349066,25.9011518274762,22.895421349066,25.7899809800869,22.895421349066,22.895421349066,22.895421349066,22.895421349066,25.7899809800869,22.895421349066,22.895421349066,25.3725804979685,25.9011518274762,25.6157033627755,25.9011518274762,25.9011518274762,22.895421349066,22.2373816848166,25.7899809800869,25.7899809800869,25.7899809800869,25.9011518274762,25.9011518274762,22.895421349066,22.895421349066,25.9011518274762,25.9011518274762,25.9011518274762,25.9011518274762,25.7899809800869,25.7899809800869,25.7899809800869,25.7899809800869,25.7899809800869,22.895421349066,22.895421349066,25.9011518274762,25.9011518274762,22.895421349066,22.895421349066,25.7899809800869,25.7899809800869,25.7899809800869,25.7899809800869,25.7899809800869,25.7899809800869,25.9011518274762,25.9011518274762,25.7899809800869,25.7899809800869,25.7899809800869,25.7899809800869,22.895421349066,22.895421349066,25.9011518274762,25.9011518274762
"t6",18.9808548223177,8.4242945615514,5.43872291580091,7.11424503438828,15.9751243439076,0,11.0458883912273,13.6296767984894,14.3903556074402,11.8262620812556,18.8696839749285,18.8696839749285,6.60806350985291,10.548761423673,14.3454888236166,18.8696839749285,18.8696839749285,18.8696839749285,17.0356662251613,13.6305745291151,10.0836699992188,15.5777373058478,18.9808548223177,18.9808548223177,10.0836699992188,18.9808548223177,18.8696839749285,13.6305745291151,18.8696839749285,18.8696839749285,18.9808548223177,18.9808548223177,18.9808548223177,18.9808548223177,17.2737437603825,18.8696839749285,18.9808548223177,18.9808548223177,18.8696839749285,18.8696839749285,13.6305745291151,11.8190817594623,18.9808548223177,18.9808548223177,18.9808548223177,17.3165738575293,18.8696839749285,13.6305745291151,18.8696839749285,9.61736854648271,13.6305745291151,18.9808548223177,18.9808548223177,13.6305745291151,10.0836699992188,18.9808548223177,18.3530508909907,10.0836699992188,13.6305745291151,18.8696839749285,18.6106972754969,10.0836699992188,10.0836699992188,18.8696839749285,18.8696839749285,13.6305745291151,13.6305745291151,18.9808548223177,13.6305745291151,18.8696839749285,10.0836699992188,10.0836699992188,10.0836699992188,10.0836699992188,18.8696839749285,13.6305745291151,13.6305745291151,18.4522834928101,18.9808548223177,18.695406357617,18.9808548223177,18.9808548223177,13.6305745291151,12.9725348648657,18.8696839749285,18.8696839749285,18.8696839749285,18.9808548223177,18.9808548223177,13.6305745291151,13.6305745291151,18.9808548223177,18.9808548223177,18.9808548223177,18.9808548223177,18.8696839749285,18.8696839749285,18.8696839749285,18.8696839749285,18.8696839749285,13.6305745291151,13.6305745291151,18.9808548223177,18.9808548223177,10.0836699992188,10.0836699992188,18.8696839749285,18.8696839749285,18.8696839749285,18.8696839749285,18.8696839749285,18.8696839749285,18.9808548223177,18.9808548223177,18.8696839749285,18.8696839749285,18.8696839749285,18.8696839749285,10.0836699992188,10.0836699992188,18.9808548223177,18.9808548223177
"t7",18.077356243775,9.65147929697977,9.77433378307155,9.10530608686647,17.9661853963858,11.0458883912273,0,3.4743441956101,4.23502300456089,1.67092947837632,8.91391517573309,8.91391517573309,14.4905789070199,14.8843722909437,4.3897200244212,8.9139151757331,8.9139151757331,8.9139151757331,7.07989742596593,17.9661853963858,17.9661853963858,5.6219685066524,18.077356243775,18.077356243775,17.9661853963858,18.077356243775,8.9139151757331,17.9661853963858,8.9139151757331,8.9139151757331,18.077356243775,18.077356243775,18.077356243775,18.077356243775,7.31797496118707,8.9139151757331,18.077356243775,18.077356243775,8.91391517573309,8.91391517573309,17.9661853963858,16.1546926267329,18.077356243775,18.077356243775,18.077356243775,16.4130752789866,8.91391517573309,17.9661853963858,8.91391517573309,17.4998839436497,17.9661853963858,18.077356243775,18.077356243775,17.9661853963858,17.9661853963858,18.077356243775,17.449552312448,17.9661853963858,17.9661853963858,8.91391517573309,8.65492847630156,17.9661853963858,17.9661853963858,8.9139151757331,8.9139151757331,17.9661853963858,17.9661853963858,18.077356243775,17.9661853963858,8.9139151757331,17.9661853963858,17.9661853963858,17.9661853963858,17.9661853963858,8.91391517573309,17.9661853963858,17.9661853963858,8.4965146936147,18.077356243775,17.7919077790743,18.077356243775,18.077356243775,17.9661853963858,17.3081457321364,8.9139151757331,8.9139151757331,8.9139151757331,18.077356243775,18.077356243775,17.9661853963858,17.9661853963858,18.077356243775,18.077356243775,18.077356243775,18.077356243775,8.9139151757331,8.9139151757331,8.9139151757331,8.91391517573309,8.91391517573309,17.9661853963858,17.9661853963858,18.077356243775,18.077356243775,17.9661853963858,17.9661853963858,8.9139151757331,8.9139151757331,8.9139151757331,8.9139151757331,8.9139151757331,8.9139151757331,18.077356243775,18.077356243775,8.9139151757331,8.9139151757331,8.9139151757331,8.9139151757331,17.9661853963858,17.9661853963858,18.077356243775,18.077356243775
"t8",20.661144651037,12.2352677042418,12.3581221903336,11.6890944941285,20.5499738036478,13.6296767984894,3.4743441956101,0,6.13806183851506,3.57396831233049,11.4977035829951,11.4977035829951,17.0743673142819,17.4681606982057,6.97350843168325,11.4977035829951,11.4977035829951,11.4977035829951,9.66368583322798,20.5499738036478,20.5499738036478,8.20575691391445,20.661144651037,20.661144651037,20.5499738036478,20.661144651037,11.4977035829951,20.5499738036478,11.4977035829951,11.4977035829951,20.661144651037,20.661144651037,20.661144651037,20.661144651037,9.90176336844911,11.4977035829951,20.661144651037,20.661144651037,11.4977035829951,11.4977035829951,20.5499738036478,18.738481033995,20.661144651037,20.661144651037,20.661144651037,18.9968636862486,11.4977035829951,20.5499738036478,11.4977035829951,20.0836723509117,20.5499738036478,20.661144651037,20.661144651037,20.5499738036478,20.5499738036478,20.661144651037,20.03334071971,20.5499738036478,20.5499738036478,11.4977035829951,11.2387168835636,20.5499738036478,20.5499738036478,11.4977035829951,11.4977035829951,20.5499738036478,20.5499738036478,20.661144651037,20.5499738036478,11.4977035829951,20.5499738036478,20.5499738036478,20.5499738036478,20.5499738036478,11.4977035829951,20.5499738036478,20.5499738036478,11.0803031008767,20.661144651037,20.3756961863364,20.661144651037,20.661144651037,20.5499738036478,19.8919341393984,11.4977035829951,11.4977035829951,11.4977035829951,20.661144651037,20.661144651037,20.5499738036478,20.5499738036478,20.661144651037,20.661144651037,20.661144651037,20.661144651037,11.4977035829951,11.4977035829951,11.4977035829951,11.4977035829951,11.4977035829951,20.5499738036478,20.5499738036478,20.661144651037,20.661144651037,20.5499738036478,20.5499738036478,11.4977035829951,11.4977035829951,11.4977035829951,11.4977035829951,11.4977035829951,11.4977035829951,20.661144651037,20.661144651037,11.4977035829951,11.4977035829951,11.4977035829951,11.4977035829951,20.5499738036478,20.5499738036478,20.661144651037,20.661144651037
"t9",21.4218234599878,12.9959465131926,13.1188009992844,12.4497733030793,21.3106526125986,14.3903556074402,4.23502300456089,6.13806183851506,0,4.27729368004593,12.2583823919459,12.2583823919459,17.8350461232327,18.2288395071565,7.73418724063404,12.2583823919459,12.2583823919459,12.2583823919459,10.4243646421788,21.3106526125986,21.3106526125986,8.96643572286524,21.4218234599878,21.4218234599878,21.3106526125986,21.4218234599878,12.2583823919459,21.3106526125986,12.2583823919459,12.2583823919459,21.4218234599878,21.4218234599878,21.4218234599878,21.4218234599878,10.6624421773999,12.2583823919459,21.4218234599878,21.4218234599878,12.2583823919459,12.2583823919459,21.3106526125986,19.4991598429457,21.4218234599878,21.4218234599878,21.4218234599878,19.7575424951994,12.2583823919459,21.3106526125986,12.2583823919459,20.8443511598625,21.3106526125986,21.4218234599878,21.4218234599878,21.3106526125986,21.3106526125986,21.4218234599878,20.7940195286608,21.3106526125986,21.3106526125986,12.2583823919459,11.9993956925144,21.3106526125986,21.3106526125986,12.2583823919459,12.2583823919459,21.3106526125986,21.3106526125986,21.4218234599878,21.3106526125986,12.2583823919459,21.3106526125986,21.3106526125986,21.3106526125986,21.3106526125986,12.2583823919459,21.3106526125986,21.3106526125986,11.8409819098275,21.4218234599878,21.1363749952872,21.4218234599878,21.4218234599878,21.3106526125986,20.6526129483492,12.2583823919459,12.2583823919459,12.2583823919459,21.4218234599878,21.4218234599878,21.3106526125986,21.3106526125986,21.4218234599878,21.4218234599878,21.4218234599878,21.4218234599878,12.2583823919459,12.2583823919459,12.2583823919459,12.2583823919459,12.2583823919459,21.3106526125986,21.3106526125986,21.4218234599878,21.4218234599878,21.3106526125986,21.3106526125986,12.2583823919459,12.2583823919459,12.2583823919459,12.2583823919459,12.2583823919459,12.2583823919459,21.4218234599878,21.4218234599878,12.2583823919459,12.2583823919459,12.2583823919459,12.2583823919459,21.3106526125986,21.3106526125986,21.4218234599878,21.4218234599878
"t10",18.8577299338033,10.431852987008,10.5547074730998,9.88567977689474,18.746559086414,11.8262620812556,1.67092947837632,3.57396831233049,4.27729368004593,0,9.69428886576137,9.69428886576137,15.2709525970481,15.6647459809719,5.17009371444947,9.69428886576137,9.69428886576137,9.69428886576137,7.8602711159942,18.746559086414,18.746559086414,6.40234219668067,18.8577299338033,18.8577299338033,18.746559086414,18.8577299338033,9.69428886576137,18.746559086414,9.69428886576137,9.69428886576137,18.8577299338033,18.8577299338033,18.8577299338033,18.8577299338033,8.09834865121534,9.69428886576137,18.8577299338033,18.8577299338033,9.69428886576137,9.69428886576137,18.746559086414,16.9350663167612,18.8577299338033,18.8577299338033,18.8577299338033,17.1934489690148,9.69428886576137,18.746559086414,9.69428886576137,18.2802576336779,18.746559086414,18.8577299338033,18.8577299338033,18.746559086414,18.746559086414,18.8577299338033,18.2299260024763,18.746559086414,18.746559086414,9.69428886576137,9.43530216632983,18.746559086414,18.746559086414,9.69428886576137,9.69428886576137,18.746559086414,18.746559086414,18.8577299338033,18.746559086414,9.69428886576137,18.746559086414,18.746559086414,18.746559086414,18.746559086414,9.69428886576136,18.746559086414,18.746559086414,9.27688838364297,18.8577299338033,18.5722814691026,18.8577299338033,18.8577299338033,18.746559086414,18.0885194221646,9.69428886576137,9.69428886576137,9.69428886576137,18.8577299338033,18.8577299338033,18.746559086414,18.746559086414,18.8577299338033,18.8577299338033,18.8577299338033,18.8577299338033,9.69428886576137,9.69428886576137,9.69428886576137,9.69428886576136,9.69428886576136,18.746559086414,18.746559086414,18.8577299338033,18.8577299338033,18.746559086414,18.746559086414,9.69428886576137,9.69428886576137,9.69428886576137,9.69428886576137,9.69428886576137,9.69428886576137,18.8577299338033,18.8577299338033,9.69428886576137,9.69428886576137,9.69428886576137,9.69428886576137,18.746559086414,18.746559086414,18.8577299338033,18.8577299338033
