,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,3.2686126,-0.75739187,2.5326667,0.08420421,0.13187578,-0.8143466,2.8452282,-0.3429118,-0.3915402,1.0169721,3.513284,-0.059089378,11.488647,-2.7259274,19.073008,-0.3727956,2.6274028,-3.0358818
t2,2.2041578,0.76022434,10.606987,-0.23449408,-0.14004348,-0.16545005,5.3876452,-0.0834249,-0.8966296,-0.17805389,4.2955437,-0.0083433855,15.22814,-2.8905418,10.893525,-0.43949857,6.5489607,-2.0168812
t3,2.2196417,1.0833852,15.74474,-0.36945042,-0.19225344,-0.24429831,7.422175,-0.107296415,-1.2510376,-0.31807443,6.3418145,-0.034882624,20.978874,-4.162547,15.003346,-0.6492175,9.197838,-2.8038528
t4,3.5585148,-1.4852711,-1.23279,-0.09187929,5.8340025,-2.2138171,-0.3543379,-0.6940425,-0.3941804,0.17887406,1.5053891,-0.08481486,2.841955,-1.3958842,27.17402,-0.72268784,-0.24274862,-4.367671
t5,2.043756,-0.2815519,7.5953317,-0.0013048301,-0.113354325,-0.29434952,4.282968,-0.1712878,-0.56614226,0.4972018,4.199669,-0.02641703,13.881492,-2.614876,13.687192,-0.32328254,4.996561,-2.2461598
t6,2.8596716,-0.14794686,-0.64335537,-0.020912467,2.2962115,-0.43886682,-0.23430502,-0.23047587,-0.08270115,-0.035766654,0.03896279,-0.033842444,-0.36629438,3.377386,2.0520256,0.48621792,-0.12685099,-0.27903458
t7,3.6272485,-1.4991988,-1.0493239,-0.05468394,5.495071,-2.1711943,-0.2779723,-0.68723774,-0.42088312,0.37356898,2.1664038,-0.079786256,4.729813,-1.7693901,28.348421,-0.74438524,-0.19696411,-4.5944457
t8,3.6639655,-1.4921722,-1.2406621,-0.08609352,5.9543824,-2.227926,-0.3507951,-0.69248575,-0.39775473,0.21522802,1.4417312,-0.08071785,2.9952197,-1.3582788,27.292421,-0.7277071,-0.24582961,-4.41201
t9,2.4755547,-1.7680455,-1.8279394,-0.15811075,8.426678,-2.751303,-0.69387144,-0.7875898,-0.49491554,-0.038782753,0.92483544,-0.10224437,-0.031517923,-0.97851384,29.661737,-0.86381185,-0.37147054,-4.813963
t10,2.6833596,6.2973423,18.471304,-0.76177543,-0.22463576,-0.044515043,7.8373365,-0.057323664,-1.3618985,-0.7256647,5.66933,-0.0935586,19.79166,-3.6243148,8.480873,-0.6698146,10.481581,-2.2761233
t11,1.5554303,-1.8313075,-3.0208657,-0.50671756,13.262713,-3.255094,-1.3117124,-0.96120363,-0.5637879,-0.18899415,0.088450335,-0.1800196,-1.1186763,4.1347485,25.72848,-0.9063014,-0.71812546,-4.023335
t12,3.9031985,-1.5042472,-1.7525768,-0.14335784,6.972371,-2.3971126,-0.54501474,-0.69549865,-0.26194715,-0.004944674,0.009019996,-0.084791765,-0.16735666,-0.22419888,24.628567,-0.6876393,-0.38691294,-3.931098
t13,3.5777612,-1.4847604,-2.3768249,-0.34763917,9.254784,-2.5720112,-0.85497636,-0.7797652,-0.25670263,-0.078213684,0.08171452,-0.13196288,-0.84632987,4.0564833,20.731537,-0.66032755,-0.585579,-3.1993604
t14,1.6029336,7.1682625,17.004179,-0.72579896,-0.19185172,-0.044634912,6.1248226,-0.02098656,-1.0556555,-0.80976886,4.544,-0.14890507,15.55394,-2.4250154,3.5861118,-0.5632624,9.914789,-1.7963791
t15,1.6225376,-1.879565,-2.8703272,-0.39510575,12.583754,-3.2558055,-1.2374549,-0.9326172,-0.50957733,-0.16076776,0.06385698,-0.16480234,-0.97459644,3.1728668,26.983734,-0.9143598,-0.6613641,-4.2650037
t16,1.3747407,-1.9718195,-3.1013985,-0.47351462,13.729396,-3.4320302,-1.35052,-0.97736394,-0.59647,-0.20496297,0.08264571,-0.16530836,-1.0786076,3.7510886,27.365356,-0.9652205,-0.71353024,-4.3744383
t17,1.6799896,-1.893229,-2.8921335,-0.40929142,12.6894245,-3.2785177,-1.2599095,-0.9444758,-0.50684667,-0.18444784,0.0705974,-0.15938538,-0.9915598,3.2492878,26.925476,-0.9280604,-0.67184,-4.2556214
t18,1.8799326,-1.9231266,-2.6676066,-0.2966027,11.396405,-3.2153187,-1.1237686,-0.8924426,-0.4548866,-0.14556336,0.03780221,-0.13379464,-0.7508106,1.3746176,28.345247,-0.9214281,-0.5932416,-4.533472
t19,0.5783273,-1.9577148,-3.5005374,-0.6727481,15.974695,-3.6357355,-1.542135,-1.0596786,-0.75363225,-0.31336218,0.11062831,-0.1874573,-1.2899382,4.900212,27.397266,-1.0572284,-0.7935338,-4.414535
t20,1.1572174,-2.038957,-2.9937363,-0.3676491,13.603366,-3.4816787,-1.3026825,-0.95534784,-0.59839046,-0.18317235,0.056721237,-0.1505853,-0.89935696,2.3964047,29.049627,-0.98446816,-0.6670928,-4.7251573
t21,-0.008596958,7.3756127,18.731747,-0.9668725,-0.13561587,-0.088822655,9.09151,3.0732977,-0.9481134,-0.70449036,3.8792326,-0.14184596,15.122534,-1.1175547,-0.10011353,-0.64486337,5.8468685,-1.3321071
t22,14.036611,-1.0818639,-2.7627418,-0.61575884,6.199961,-1.9858488,-0.35058132,-0.544472,-0.028052015,-0.22031033,0.18013215,-0.02368174,-1.0676287,9.638388,14.056525,-0.15383448,-0.5956851,-1.6907783
t23,1.0952705,-1.934386,-3.2802813,-0.5736434,14.799918,-3.481654,-1.4727272,-1.0378071,-0.6590022,-0.2450793,0.10533001,-0.19669458,-1.2795929,4.986687,26.5255,-0.9778907,-0.7770915,-4.1546335
t24,1.0290593,-1.9329184,-3.2890594,-0.5740286,14.848968,-3.4854949,-1.4766042,-1.0382073,-0.66545683,-0.24548073,0.10504209,-0.19978613,-1.2872461,5.045069,26.503813,-0.97803855,-0.7787166,-4.1521974
t25,0.18474497,-1.9794827,-3.706351,-0.74143565,17.001791,-3.751472,-1.6496575,-1.1123902,-0.8233049,-0.37328684,0.122231446,-0.19965845,-1.4300878,5.6642737,27.591406,-1.0950904,-0.83595043,-4.4471536
t26,-0.0043638945,9.244076,16.531195,-0.70346165,-0.15967572,-0.05287761,3.1927972,-0.08388922,-0.7555003,-1.1238618,4.1223717,-0.29254085,9.760008,-1.1652929,-0.23978749,-0.45396993,11.074347,-1.3901169
t27,1.5073329,-1.8660309,-3.237929,-0.53558785,14.622183,-3.4307768,-1.4140055,-1.0264083,-0.5837932,-0.06703232,0.10297432,-0.21889904,-1.3507329,5.518683,26.10497,-0.963251,-0.7698708,-3.969652
t28,1.1262746,-1.9733868,-3.324043,-0.58216274,15.138798,-3.5967202,-1.471984,-1.0166059,-0.64336574,-0.22857448,0.1084311,-0.1967409,-1.2542975,5.043674,26.840103,-1.0165483,-0.7788849,-4.2782607
t29,-0.017199047,6.7604685,9.636214,-0.803067,-0.11813647,-0.10410094,5.4824815,4.272798,-0.033818856,-0.5176667,1.6995394,-0.21245763,3.3810349,1.6817502,-0.76475567,-0.31934905,0.99595547,-0.32889205
t30,-0.00815082,9.580715,12.830655,-0.60792595,-0.12115326,-0.039154366,1.2748246,-0.11116593,-0.28777766,-1.0465809,3.0203152,-0.36368504,4.4349933,-0.2085098,-0.613781,-0.2930336,9.242421,-0.942857
t31,1.5507821,-1.8757926,-3.199933,-0.5146452,14.388089,-3.4266737,-1.3939742,-1.0171705,-0.561763,-0.058215756,0.09738613,-0.21451466,-1.3069538,5.172069,26.430084,-0.9681644,-0.7588151,-4.031307
t32,-0.009884211,7.3127656,12.808424,-0.79738075,-0.110751994,-0.0036343972,6.417149,2.5324516,-0.60147536,-0.62185854,2.4727147,-0.15160128,8.372002,-0.44357273,-0.4152068,-0.4281362,4.107458,-0.72370154
t33,-0.0064783706,7.1999893,15.260464,-0.8479289,-0.1240893,-0.035576195,7.400292,2.465125,-0.80099887,-0.65303767,3.0865688,-0.12971404,11.64301,-0.92911726,-0.21230677,-0.51877683,5.289947,-1.0442314
t34,-0.0061063087,9.741827,14.112901,-0.62274885,-0.1256501,-0.029684613,1.791953,-0.12118438,-0.44487363,-1.1111346,3.3528323,-0.3354943,6.173841,-0.5239048,-0.51861316,-0.32166815,10.265225,-1.1108562
t35,1.454804,-1.8495877,-3.2995505,-0.57618755,14.956049,-3.4488096,-1.4501946,-1.0434841,-0.5958327,-0.066810526,0.11200466,-0.22911163,-1.4210091,6.028325,25.73193,-0.9695806,-0.79504657,-3.8814297
t36,-0.00016983696,-1.9375615,-3.9208004,-0.85096043,18.275015,-3.8296943,-1.7435175,-1.1605946,-0.89417905,-0.39683428,0.14846002,-0.21948755,-1.6070191,7.221932,26.555368,-1.1131546,-0.9008005,-4.2577367
t37,14.479871,-1.0954384,-2.8053186,-0.62571806,6.0856376,-1.9966369,-0.32961735,-0.5501378,-0.0063914466,-0.21142803,0.18041857,-0.024708694,-1.0653328,9.706503,14.378222,-0.14943306,-0.6047376,-1.7386466
