,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t18,8.442534,4.704801,5.154381,5.290431,4.1003933,4.361064,5.7813473,5.3948565,5.331493,5.6339555,5.274942,4.669994,5.491481,3.2654054,5.1107016,5.904463,4.322138,4.5246387,4.5214524,5.2231636,5.368599,4.0119514,5.1966395,4.0289507,6.6453547,4.8927007,5.3457785,7.182444,6.1627126,3.4176676,4.3688426,5.2362466,5.4339676,4.8501096,4.145907,5.257838,5.4770155,4.3068953,4.166194,5.317474,6.2312574,6.1190867,4.4491467,6.5548077,4.70206,5.146776,5.8173075,5.6234827,5.1887965,5.8481107,5.669722,5.2154784,5.064208,4.4298882,5.117335,5.3185053,5.411448,5.6150627,4.7549047,6.1958175,5.8379054,4.7233453,3.950939,6.961012,5.1109095,5.666504,4.129056,4.6344733,4.107415,5.696053,5.5094223,4.7124085,4.4874916,5.179466,5.7537174,5.4414597,4.289041,6.584313,5.822842,4.219033,4.8271136,5.7532525,4.7023473,4.6661873,5.4104886,4.5085697,4.309409,3.3935642,4.0497513,5.84229,6.1417055,3.755122,5.8769875,5.2316275,4.7289476,5.2087884,6.0664005,4.000692,5.3014536,5.034017
t21,4.9157343,10.327596,4.445236,5.040782,4.8599277,5.298309,5.750137,5.128124,4.503871,5.413571,5.5004797,5.245923,4.694252,2.8644013,4.935025,5.503316,6.208092,5.5723076,5.82627,2.882963,5.0914135,4.9877596,5.6826315,4.092981,4.507395,5.287516,5.4391575,5.948352,4.3040957,5.0889716,4.7435136,5.369043,4.227302,4.970423,4.722945,4.984373,4.3676476,4.3935103,6.1734467,3.2219968,5.2976923,5.482235,4.6692476,4.9675345,5.4159617,4.954064,5.66271,6.056318,4.1599565,5.0125318,5.3571944,5.3074403,4.2412066,6.0069175,4.998595,6.120887,5.151913,3.8256717,4.918721,4.929213,5.029776,5.157906,4.498433,3.8531039,3.9025273,5.195473,5.1771894,5.6919785,5.183056,3.507486,4.782706,5.7392907,3.4476802,4.2208767,4.47752,5.596011,4.872171,5.105373,5.426019,5.5417786,3.7880085,5.8696313,5.7919755,4.759422,4.677734,5.552226,5.5397544,4.944302,6.5468655,4.6703978,5.5410914,5.3633504,4.622371,5.12999,4.9828286,5.091843,5.47887,4.5048547,4.595762,5.060817
t33,8.439228,4.7431717,5.158892,5.305858,4.1112976,4.3726435,5.7879395,5.3597403,5.3186355,5.5995564,5.289846,4.6831803,5.4582562,3.2747946,5.1173787,5.8876066,4.322113,4.5273385,4.5302563,5.2347603,5.368246,3.995394,5.1999974,3.995231,6.623849,4.9000044,5.383568,7.1794553,6.150529,3.4144914,4.3661537,5.2473063,5.42217,4.817267,4.1818023,5.2495084,5.509555,4.313556,4.138162,5.3164716,6.2343683,6.131923,4.4857297,6.5559134,4.695435,5.1564846,5.8152084,5.614696,5.191397,5.8411794,5.664106,5.22281,5.0605793,4.469238,5.1142097,5.331433,5.449643,5.5986605,4.779402,6.159971,5.8144283,4.763149,3.9494529,6.99415,5.1226363,5.661724,4.138636,4.6259556,4.1188564,5.657248,5.517698,4.6925225,4.4886417,5.159883,5.744082,5.438587,4.2962456,6.5903144,5.8175497,4.2150097,4.8287497,5.7434154,4.6969347,4.633235,5.388077,4.4696474,4.3483734,3.3988268,4.062618,5.81141,6.1285887,3.7665486,5.90193,5.2098813,4.7296066,5.2486005,6.066704,4.0027394,5.314123,5.0252743
t41,5.347917,3.8983254,10.213225,3.8140423,4.4285502,4.88623,4.397386,4.5978017,4.9198728,5.9124293,5.4028845,3.9067354,4.7087803,3.3544087,6.471837,2.8073068,5.6148286,6.0549436,5.58283,5.754231,4.5717387,6.4734845,5.9883666,3.9688401,5.5098658,6.9219165,4.4053526,3.8004394,5.5005827,5.645259,4.828451,5.9902773,5.685278,5.7587037,4.620853,5.5686126,6.0871043,4.7385874,3.4298713,4.6368275,2.9617662,5.6658926,6.2273445,4.9209113,4.6784463,5.568856,3.9989161,4.1029897,3.653248,3.7165246,4.1277018,6.8072553,6.4174247,6.6541204,3.8507001,5.149348,4.2995057,5.341474,6.118522,5.396112,5.549694,6.6968703,4.2375026,4.3734255,3.9781876,5.0550494,4.0509624,5.582866,4.961182,5.4305544,5.470545,5.3422704,3.7913525,4.3437114,4.0189815,3.0681634,3.8597481,4.2624097,4.617755,5.3553863,3.3490455,6.274516,4.7356725,4.9245577,7.21094,5.1303945,5.093533,3.9571888,5.7138596,5.074102,5.9693694,4.908104,4.770704,4.797231,3.7645974,4.863707,5.3801627,4.5550256,5.3801093,3.949343
t42,10.39213,4.983309,5.2638917,4.7798624,5.1459513,6.0141616,4.546636,5.369696,4.864642,5.345277,5.320287,5.0961833,5.510327,3.2312312,5.880919,5.960478,4.2004747,5.573902,4.4593573,5.105986,5.316928,5.0808043,5.082653,3.9067268,6.104188,3.9098902,6.307819,4.073654,4.7360578,5.154685,4.343707,4.083009,5.0023546,5.8610406,3.6901155,4.863389,5.4425297,5.0319543,4.370252,5.2649436,4.243218,5.4494166,5.2313156,4.763897,6.0472407,5.030465,4.525952,5.7432714,4.1860476,5.2874136,4.9100037,4.2119527,4.711452,5.2269807,2.474728,4.899474,6.588934,7.9609585,4.3665137,5.194263,5.206299,5.9888773,4.284641,4.8457475,4.955996,4.8769016,4.655946,7.4055543,4.15963,4.35335,4.4466615,3.751988,6.942451,5.6094565,5.484628,5.5415483,5.3064814,3.962327,5.42883,4.627634,4.3513746,5.2789874,3.8368187,5.964686,4.34157,4.5704317,6.16694,5.5185533,4.049115,4.312885,4.317104,3.5799706,6.4058456,5.397782,4.6068873,6.165517,5.9424105,5.9836836,7.1198373,5.593568
t44,4.470941,4.6165032,5.2374625,10.338747,5.812967,5.009554,4.9180083,5.939393,3.8936894,6.4835367,5.6150928,4.393232,5.554226,4.5875077,4.776346,3.6176717,1.4948169,6.450808,3.5367305,5.8104253,5.5100875,4.5140834,6.5543256,4.8165627,5.466642,5.2796745,7.008665,1.576201,3.5313861,5.3981385,5.743592,5.7721853,3.3402631,4.9456882,6.009277,8.040776,5.9387836,5.6531043,5.885359,6.8738847,5.826886,5.343082,5.2412186,3.0186412,2.4591963,5.1414914,3.088852,5.7310896,6.064051,6.781975,5.999839,4.49103,3.909161,6.7781587,4.6188245,2.7246027,4.3789682,4.229319,4.204445,5.8671,4.7313576,5.093399,2.7814183,4.8593473,7.669667,4.858226,3.467142,4.4659896,5.885229,1.2631562,4.3731594,4.7357903,4.3461657,7.4834576,4.739102,4.2076926,2.7520278,6.458512,6.4745398,4.338307,7.18508,3.2605193,3.9738593,4.8351026,7.8771443,7.529835,7.7922597,6.283332,3.1713054,3.3767629,5.263477,7.303069,7.4679255,4.6301374,3.5407493,5.2258496,7.093652,5.1218047,2.580886,4.3723245
t52,5.5139723,3.689508,9.915451,3.8259487,4.127365,5.0883884,3.9791505,4.8374605,4.975267,6.008801,5.2478895,4.137605,4.940892,3.613326,6.7604103,3.304474,5.2493033,6.1465025,5.320758,5.3735747,4.9642777,6.7924066,6.353974,3.9126086,5.7206764,6.5445,4.947355,3.7658358,5.6339316,6.0170546,4.6613116,6.0428147,5.7057023,5.8060794,4.406746,5.655613,5.809658,4.974558,3.8584871,5.088232,3.2434938,5.4333653,5.9822507,5.0862064,4.6599865,5.409118,3.7606754,4.2388816,3.8217816,3.8991563,4.282023,6.5832553,6.3138065,6.593607,4.025768,5.11551,4.1764274,5.5176764,6.0649133,5.2856226,5.6234565,6.5666027,4.286042,4.598489,4.093946,4.998707,4.1413665,5.417216,5.1323175,5.27326,5.202702,5.1026087,4.0098786,4.3970084,3.7444425,3.10136,4.0171404,4.1690693,4.7887387,5.3295374,3.7162306,6.4599566,4.480935,5.1936703,7.064568,5.1496673,4.7719145,3.9466472,5.946259,5.007659,5.906323,4.8258433,4.9420877,4.8051186,3.6733534,4.72742,5.5604486,4.4464984,5.862821,3.6901426
t53,4.486943,4.0416303,5.1669254,4.243935,9.300925,5.09417,6.0201373,5.496785,4.8235474,4.5905724,4.6848407,4.691223,4.5036287,4.4424977,4.9138374,4.8024254,6.4067817,5.1110806,5.672859,4.496955,5.735649,6.434222,3.0755918,5.5284696,5.3301864,4.315211,5.5472126,3.3052094,3.8572376,6.7732434,6.183616,4.793122,4.4641867,5.185268,5.2634516,4.5059643,5.6584706,6.3475847,5.8573313,4.151829,3.9705591,5.1621227,6.5093393,5.2763352,3.8447766,6.474806,4.115993,5.5241346,3.2033646,6.357518,6.577719,5.3138742,5.412231,4.9960594,4.697469,4.3623123,4.920078,3.6899054,4.422917,5.3684387,5.1912093,4.316189,5.2237873,5.2159653,5.978092,5.48501,4.3484507,5.9228945,5.700438,5.0057297,6.313057,4.6288176,6.3298078,5.694235,5.6263223,4.82537,5.275639,4.799543,5.980906,2.883228,5.0533233,4.163811,4.836131,3.6174438,6.488281,5.088131,4.198185,5.299376,3.7022,4.0981846,3.9853237,5.829225,6.735857,4.809164,5.646337,5.380453,3.8974648,3.3840573,5.7880387,5.4513745
t55,4.1395884,5.077706,10.456784,3.7865832,5.496525,5.346034,5.1092815,5.8194942,4.7805653,5.8122506,5.387745,4.5213523,3.9202328,1.6524805,6.080095,6.016236,5.2864227,6.262892,6.131875,5.6065955,4.777809,4.682775,4.6141415,5.606002,4.681724,3.5103834,6.77566,7.339071,4.638697,3.6737893,4.9848304,4.0943713,6.5547686,5.466683,5.353834,5.3589134,4.268148,6.2436566,6.1622467,7.099053,4.89202,5.7923694,5.516515,5.6716948,5.996152,4.1119137,4.5055842,3.3658228,7.0540624,5.3718805,3.4295318,5.0928135,3.898574,3.788854,3.998532,4.79836,5.0049443,4.700717,6.122015,6.00021,2.4982424,6.7879004,4.9461727,4.384613,4.3874598,6.3172956,4.9361467,3.2850535,5.2497807,3.5809646,4.6410747,5.7915397,6.4627833,4.8755426,4.697724,3.9105253,5.942464,5.1962113,4.9193344,4.9357395,4.9892497,4.658132,4.6497455,3.3923862,4.917534,7.447707,6.163004,4.015471,6.0114994,5.930489,4.5605474,4.3841476,5.945425,5.918894,4.4165134,5.413442,4.957346,3.8287034,5.379933,4.294708
t58,4.1751523,10.270485,3.845811,5.2070565,4.847314,5.5673733,3.1625326,4.40658,5.416421,5.350249,4.305943,5.2032976,5.347514,4.1228814,3.7827792,4.699462,3.2161222,3.682354,5.0092826,5.7046204,5.702071,5.207941,5.959313,5.22761,6.1433434,4.5090895,4.8594303,5.498566,5.2259436,4.7805977,4.466814,4.7514462,3.9137027,3.0093489,5.534551,4.638672,4.2328196,4.25415,2.868874,5.624873,7.634193,6.05605,7.0903964,5.7060127,4.0048537,5.4330044,3.1804554,5.460196,4.3135424,5.6052885,2.9455605,5.0341406,6.7618012,4.7717776,4.875433,5.1342454,5.0457788,3.7015555,6.6390643,4.0547004,3.9604695,5.206529,6.055529,7.2012634,4.6445994,6.3167396,4.5341134,3.5290723,3.8560195,5.899311,6.4726095,4.595852,6.1023474,5.417973,5.30609,4.9762163,4.073384,6.090712,4.2837157,4.312541,5.376625,6.0014467,4.1482725,4.9230986,5.243401,3.6416497,4.8210287,5.326458,5.7833443,6.2744694,5.661216,4.1937356,5.1809216,5.9970794,5.1683283,5.0989175,4.9237356,5.991913,4.030039,3.976606
