"accepted_species","traits"
"t1",0
"t2",0
"t3",1
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",NA
"t11",0
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",0
"t23",1
"t24",0
"t25",0
"t26",0
"t27",0
"t28",0
"t29",0
"t30",NA
"t31",0
"t32",1
"t33",0
"t34",0
"t35",0
"t36",0
"t37",0
"t38",0
"t39",0
"t40",0
"t41",1
"t42",0
"t43",0
"t44",0
"t45",0
"t46",0
"t47",0
"t48",0
"t49",NA
"t50",0
"t51",0
"t52",0
"t53",0
"t54",0
"t55",0
"t56",1
"t57",0
"t58",0
"t59",0
"t60",0
"t61",0
"t62",1
"t63",0
"t64",0
"t65",0
"t66",0
"t67",0
"t68",0
"t69",0
"t70",0
"t71",0
"t72",1
"t73",0
"t74",0
"t75",NA
"t76",0
"t77",0
"t78",0
"t79",0
"t80",1
"t81",0
"t82",NA
"t83",0
"t84",0
"t85",0
"t86",0
"t87",0
"t88",0
"t89",0
"t90",0
"t91",0
"t92",0
"t93",NA
"t94",NA
"t95",0
"t96",0
"t97",1
"t98",1
"t99",0
"t100",NA
"t101",NA
"t102",NA
"t103",NA
"t104",0
"t105",1
"t106",0
"t107",1
"t108",1
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
"t114",0
"t115",0
"t116",0
"t117",0
"t118",1
"t119",0
"t120",0
"t121",0
"t122",1
"t123",0
"t124",0
"t125",0
"t126",1
"t127",1
"t128",1
"t129",0
"t130",1
"t131",1
"t132",1
"t133",0
"t134",1
"t135",1
"t136",0
"t137",NA
"t138",NA
"t139",1
"t140",1
"t141",0
"t142",1
"t143",1
"t144",NA
"t145",NA
"t146",NA
"t147",1
"t148",0
"t149",0
"t150",0
"t151",0
"t152",0
"t153",NA
"t154",0
"t155",1
"t156",1
"t157",1
"t158",0
"t159",1
"t160",1
"t161",1
"t162",0
"t163",0
"t164",1
"t165",1
"t166",1
"t167",0
"t168",0
"t169",1
"t170",1
"t171",0
"t172",0
"t173",1
"t174",0
"t175",0
"t176",0
"t177",NA
"t178",NA
"t179",1
"t180",0
"t181",1
"t182",1
"t183",0
"t184",1
"t185",0
"t186",1
"t187",1
"t188",0
"t189",0
"t190",1
"t191",1
"t192",1
"t193",0
"t194",1
"t195",1
"t196",1
"t197",1
"t198",0
"t199",0
"t200",0
"t201",1
"t202",0
"t203",1
"t204",NA
"t205",0
"t206",NA
"t207",1
"t208",1
"t209",1
"t210",1
