,0,1,2,3,4,5,6,7,8,9,10,11
t1,0.17556402,-0.7468568,-0.009752131,-0.051068503,3.8800654,5.821777,5.070122,-0.9609866,-0.007918746,0.9036987,-0.7556247,0.15376228
t2,0.5492032,16.477169,-0.4268126,13.720055,12.360406,-0.17541237,-0.3132234,1.688334,-1.6262504,8.005127,16.125734,13.137173
t3,0.19936998,-0.9618962,-0.114084385,-0.11148146,6.865136,7.786621,6.3409605,-1.2062595,-0.25447696,1.3575711,-1.6059556,0.20284969
t4,0.27160603,-1.2648829,-0.040022984,-0.05102354,6.5752163,7.52201,5.9558406,-1.1992203,-0.1916513,1.3603075,-1.511211,0.168884
t5,0.238132,-0.0033529615,-0.12231777,3.9994812,2.678109,-0.054736514,-0.02763451,4.093972,-0.93814814,5.8492627,4.764353,3.8976297
t6,0.28045613,-1.1984019,-0.023244688,-0.026632054,5.698369,6.507213,4.9930844,-0.97474074,-0.21105552,1.1531404,-1.3699309,0.13713247
t7,0.18426679,-0.7871816,-0.24771225,-0.28739196,4.3965983,8.287805,12.896423,-1.8615437,-0.055825315,1.8633848,-1.236559,0.3173415
t8,2.605844,-0.520528,0.4533918,1.2527579,1.9069825,3.803257,0.64794403,-0.5379559,4.768436,0.35096824,-0.11888393,0.103943124
t9,0.2068298,-0.78814137,2.9251752,3.1555183,6.576126,6.011045,3.6692975,-0.6115764,2.6759107,0.7124438,-0.6359747,0.11728958
t10,2.2343001,-0.6709312,0.63718754,1.6958871,4.252779,6.325612,2.9084413,-0.9926033,6.8398447,0.9110236,-0.5043448,0.17463735
t11,1.4979397,-1.1262342,-0.0019253425,0.54864454,7.9915547,10.802865,8.501179,-1.8470383,6.43251,1.9767517,-1.3568265,0.29950798
t12,2.774951,-0.477917,0.1909742,1.2678647,2.6124847,3.9396477,-0.0047480157,-0.57400143,6.0622687,0.39521068,-0.12977757,0.098269716
t13,0.20161404,-0.7160583,-0.28307986,-0.34373018,3.9625435,7.5470595,13.668331,-1.8452754,-0.13781677,1.8286773,-1.2231668,0.3297458
t14,0.008583948,-0.468642,0.796785,0.8831906,1.3407875,4.9971433,2.0945406,-0.4264589,3.1182225,0.534376,-0.33341384,0.13358454
t15,0.07315752,1.0329803,-0.12064434,-0.32013416,-0.011930343,-0.010439178,7.9603653,-0.5110856,-0.31712252,0.29905683,-0.10304032,0.14147072
t16,0.15935327,-0.29968208,-0.22858971,-0.3385005,1.5719894,3.8319173,11.010985,-1.2743208,-0.21019574,1.1504475,-0.7528223,0.25235188
t17,2.90579,-0.4273516,0.2196559,1.4287481,2.655066,3.4866924,0.17398164,-0.5671402,6.3269963,0.4436787,-0.16490725,0.10911191
t18,3.1662974,-0.43434656,0.19512187,1.5049506,2.5838995,3.5706358,0.22260697,-0.5633076,6.383042,0.452443,-0.17553993,0.11017405
t19,0.15311499,-0.05164288,-0.17248863,-0.34991452,-0.000100061865,1.869782,9.896019,-0.8704307,-0.28083003,0.75104564,-0.48025987,0.21175517
t20,0.052983057,1.0478898,-0.14244907,-0.32062832,-0.010697789,-0.020363128,7.700275,-0.4124793,-0.31108117,0.28582376,-0.13735919,0.13536242
t21,0.12760486,-0.16213883,-0.19876435,-0.32607073,0.69228756,2.4333816,9.753202,-1.0034297,-0.22522381,0.87932914,-0.5626161,0.21576722
t22,0.00034103487,-0.5263949,0.9385463,0.89457846,1.1130904,5.123916,1.5469501,-0.36681497,2.927106,0.44281077,-0.27681413,0.12567379
t23,0.009902358,-0.5412607,0.94458747,0.8831995,1.1556818,5.1621103,1.5344714,-0.38254294,2.9428666,0.43685982,-0.26270026,0.13002203
t24,0.6257789,27.251787,-0.6225177,21.85099,17.267962,-0.23660071,-0.4828882,0.80475354,-2.046924,8.130202,24.92388,20.174263
t25,0.061491575,1.1343528,-0.14271846,-0.35189295,-0.012760422,-0.00898761,8.692515,-0.5164017,-0.30459583,0.36875266,-0.12214464,0.15459315
t26,0.7220064,6.1629686,0.66664755,7.70798,11.896193,-0.06981384,-0.21826425,2.196636,-1.2427007,9.671834,10.157128,6.316
t27,0.91074127,9.210196,0.9666228,9.946816,15.38289,-0.11710716,-0.2762368,3.0388734,-1.8127179,13.439423,13.867586,9.155769
t28,0.17917304,-0.057597913,-0.16424069,-0.33202633,-0.0015506145,2.0297725,9.992365,-0.9840069,-0.28398508,0.7720909,-0.46965533,0.21092048
t29,0.2868608,-0.49412733,5.6381564,6.418369,7.0586004,3.682202,1.2424958,-0.0659597,1.7654704,0.195535,-0.22082593,0.021271013
t30,0.19489418,-0.53054506,0.8557526,0.83265704,1.1186537,5.0317936,1.4230863,-0.39072222,3.123961,0.45007044,-0.222284,0.12499156
t31,0.1503039,-1.1098133,1.6653315,-0.011998493,1.6833987,10.936899,4.118235,-1.1724255,0.89574057,0.7132739,-0.58785903,0.21967879
t32,0.095187575,-0.88140786,1.6583794,-0.004424787,-8.960548e-05,8.420211,1.722148,-0.7862011,0.40520385,0.19396278,-0.15374547,0.1774058
