"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123"
"t1",0,10.0727371191276,5.14891081832993,5.25441593921656,8.84765059872888,5.56873426637185,5.23565896166903,7.56348027075111,6.5395273759596,6.67362216686931,5.12411650474648,7.5634802707511,5.3700564338931,7.3015554691426,7.5634802707511,6.35652823323178,7.56348027075111,7.56348027075111,6.91505639100908,7.56348027075111,6.74411428146378,7.5634802707511,7.5634802707511,10.9159634598665,7.56348027075111,9.77480795622929,10.9159634598665,6.88945312661606,7.56348027075111,7.56348027075111,6.72039862251671,7.56348027075111,7.56348027075111,7.16413625572595,7.56348027075111,7.56348027075111,7.32538801285291,10.9159634598665,10.9159634598665,7.56348027075111,7.56348027075111,6.81662383637219,7.5634802707511,10.9159634598665,10.9159634598665,7.56348027075111,7.30029943753807,7.56348027075111,7.3767171462997,7.32538801285291,7.56348027075111,7.56348027075111,7.56348027075111,10.9159634598665,7.5634802707511,7.56348027075111,7.56348027075111,10.9159634598665,10.9159634598665,7.5634802707511,7.56348027075111,10.9159634598665,10.9159634598665,7.56348027075111,8.84765059872888,8.84765059872888,7.20993393895739,7.5634802707511,7.56348027075111,10.9159634598665,10.9159634598665,7.5634802707511,7.56348027075111,7.23060566592024,7.5634802707511,7.56348027075111,10.9159634598665,10.9159634598665,7.56348027075111,7.56348027075111,7.56348027075111,7.56348027075111,7.56348027075111,7.5634802707511,7.5634802707511,7.5634802707511,7.56348027075111,7.56348027075111,7.56348027075111,7.5634802707511,7.5634802707511,7.56348027075111,7.56348027075111,7.5634802707511,7.5634802707511,7.56348027075111,7.56348027075111,7.56348027075111,7.56348027075111,7.56348027075111,7.56348027075111,7.32538801285291,7.32538801285291,7.32538801285291,7.56348027075111,7.56348027075111,8.84765059872887,7.5634802707511,7.5634802707511,7.32538801285291,7.32538801285291,8.84765059872888,8.84765059872888,7.56348027075111,7.56348027075111,8.84765059872888,8.84765059872888,7.56348027075111,7.56348027075111,7.56348027075111,7.56348027075111,8.84765059872888,8.84765059872888
"t2",10.0727371191276,0,8.10324409139403,8.20874921228066,11.801983871793,8.52306753943595,9.4741625627109,11.801983871793,10.7780309770015,10.9121257679112,9.36262010578835,11.801983871793,9.60856003493497,11.5400590701845,11.801983871793,10.5950318342737,11.801983871793,11.801983871793,11.1535599920509,11.801983871793,10.9826178825057,11.801983871793,11.801983871793,8.2102880813337,11.801983871793,9.98690430885823,11.1280598124955,11.1279567276579,11.801983871793,11.801983871793,10.9589022235586,11.801983871793,11.801983871793,11.4026398567678,11.801983871793,11.801983871793,11.801983871793,8.2102880813337,8.2102880813337,11.801983871793,11.801983871793,11.0551274374141,11.801983871793,8.2102880813337,8.2102880813337,11.801983871793,11.5388030385799,11.801983871793,11.6152207473416,11.801983871793,11.801983871793,11.801983871793,11.801983871793,8.2102880813337,11.801983871793,11.801983871793,11.801983871793,8.2102880813337,8.2102880813337,11.801983871793,11.801983871793,8.2102880813337,8.2102880813337,11.801983871793,11.801983871793,11.801983871793,11.4484375399993,11.801983871793,11.801983871793,8.2102880813337,8.2102880813337,11.801983871793,11.801983871793,11.4691092669621,11.801983871793,11.801983871793,8.2102880813337,8.2102880813337,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793,11.801983871793
"t3",5.14891081832993,8.10324409139403,0,3.16428497313768,6.75751963265,3.47860330029297,4.55033626191322,6.8781575709953,5.85420467620379,5.98829946711351,4.43879380499068,6.8781575709953,4.6847337341373,6.6162327693868,6.8781575709953,5.67120553347598,6.8781575709953,6.8781575709953,6.22973369125327,6.8781575709953,6.05879158170798,6.8781575709953,6.8781575709953,8.94647043213295,6.8781575709953,7.80531492849571,8.94647043213295,6.20413042686026,6.8781575709953,6.8781575709953,6.0350759227609,6.8781575709953,6.8781575709953,6.47881355597014,6.8781575709953,6.8781575709953,6.8781575709953,8.94647043213295,8.94647043213295,6.8781575709953,6.8781575709953,6.13130113661638,6.8781575709953,8.94647043213295,8.94647043213295,6.8781575709953,6.61497673778226,6.8781575709953,6.69139444654389,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,8.94647043213295,6.8781575709953,6.8781575709953,6.8781575709953,8.94647043213295,8.94647043213295,6.8781575709953,6.8781575709953,8.94647043213295,8.94647043213295,6.8781575709953,6.75751963265,6.75751963265,6.52461123920158,6.8781575709953,6.8781575709953,8.94647043213295,8.94647043213295,6.8781575709953,6.8781575709953,6.54528296616443,6.8781575709953,6.8781575709953,8.94647043213295,8.94647043213295,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,4.64537107282287,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,4.64537107282287,4.64537107282287,6.8781575709953,6.8781575709953,4.64537107282287,4.64537107282287,6.8781575709953,6.8781575709953,6.8781575709953,6.8781575709953,4.64537107282287,4.64537107282287
"t4",5.25441593921656,8.20874921228066,3.16428497313768,0,3.89820555372346,0.783633763644454,4.65584138279985,6.98366269188193,5.95970979709042,6.09380458800014,4.54429892587731,6.98366269188193,4.79023885502393,6.72173789027343,6.98366269188193,5.77671065436261,6.98366269188193,6.98366269188193,6.33523881213991,6.98366269188193,6.16429670259461,6.98366269188193,6.98366269188193,9.05197555301958,6.98366269188193,7.91082004938234,9.05197555301958,6.30963554774689,6.98366269188193,6.98366269188193,6.14058104364753,6.98366269188193,6.98366269188193,6.58431867685677,6.98366269188193,6.98366269188193,6.98366269188193,9.05197555301958,9.05197555301958,6.98366269188193,6.98366269188193,6.23680625750301,6.98366269188193,9.05197555301958,9.05197555301958,6.98366269188193,6.72048185866889,6.98366269188193,6.79689956743052,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,9.05197555301958,6.98366269188193,6.98366269188193,6.98366269188193,9.05197555301958,9.05197555301958,6.98366269188193,6.98366269188193,9.05197555301958,9.05197555301958,6.98366269188193,4.06255009600148,4.06255009600148,6.63011636008821,6.98366269188193,6.98366269188193,9.05197555301958,9.05197555301958,6.98366269188193,6.98366269188193,6.65078808705106,6.98366269188193,6.98366269188193,9.05197555301958,9.05197555301958,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.86302475353663,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.86302475353663,6.86302475353663,6.98366269188193,6.98366269188193,6.86302475353663,6.86302475353663,6.98366269188193,6.98366269188193,6.98366269188193,6.98366269188193,6.86302475353663,6.86302475353663
"t5",8.84765059872888,11.801983871793,6.75751963265,3.89820555372346,0,4.37686842315677,8.24907604231217,10.5768973513943,9.55294445660274,9.68703924751246,8.13753358538963,10.5768973513943,8.38347351453625,10.3149725497858,10.5768973513942,9.36994531387493,10.5768973513943,10.5768973513943,9.92847347165223,10.5768973513943,9.75753136210693,10.5768973513943,10.5768973513943,12.6452102125319,10.5768973513943,11.5040547088947,12.6452102125319,9.90287020725921,10.5768973513943,10.5768973513943,9.73381570315985,10.5768973513943,10.5768973513943,10.1775533363691,10.5768973513942,10.5768973513942,10.5768973513942,12.6452102125319,12.6452102125319,10.5768973513943,10.5768973513943,9.83004091701534,10.5768973513943,12.6452102125319,12.6452102125319,10.5768973513943,10.3137165181812,10.5768973513943,10.3901342269428,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,12.6452102125319,10.5768973513943,10.5768973513943,10.5768973513943,12.6452102125319,12.6452102125319,10.5768973513943,10.5768973513943,12.6452102125319,12.6452102125319,10.5768973513943,7.6557847555138,7.6557847555138,10.2233510196005,10.5768973513943,10.5768973513942,12.6452102125319,12.6452102125319,10.5768973513943,10.5768973513942,10.2440227465634,10.5768973513943,10.5768973513943,12.6452102125319,12.6452102125319,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513942,10.5768973513942,10.5768973513943,10.5768973513943,10.5768973513942,10.5768973513942,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513942,10.5768973513942,10.5768973513942,10.5768973513942,10.5768973513943,10.5768973513943,10.5768973513942,10.5768973513943,10.5768973513943,10.5768973513943,10.5768973513943,10.4562594130489,10.5768973513943,10.5768973513943,10.5768973513942,10.5768973513942,10.4562594130489,10.4562594130489,10.5768973513943,10.5768973513943,10.456259413049,10.456259413049,10.5768973513942,10.5768973513942,10.5768973513943,10.5768973513943,10.4562594130489,10.4562594130489
"t6",5.56873426637185,8.52306753943595,3.47860330029297,0.783633763644454,4.37686842315677,0,4.97015970995515,7.29798101903723,6.27402812424571,6.40812291515543,4.8586172530326,7.29798101903722,5.10455718217922,7.03605621742872,7.29798101903722,6.0910289815179,7.29798101903722,7.29798101903722,6.6495571392952,7.29798101903722,6.4786150297499,7.29798101903722,7.29798101903722,9.36629388017488,7.29798101903722,8.22513837653763,9.36629388017488,6.62395387490218,7.29798101903723,7.29798101903722,6.45489937080283,7.29798101903722,7.29798101903723,6.89863700401207,7.29798101903722,7.29798101903722,7.29798101903722,9.36629388017488,9.36629388017488,7.29798101903722,7.29798101903722,6.55112458465831,7.29798101903722,9.36629388017488,9.36629388017488,7.29798101903722,7.03480018582418,7.29798101903722,7.11121789458582,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,9.36629388017488,7.29798101903722,7.29798101903722,7.29798101903722,9.36629388017488,9.36629388017488,7.29798101903722,7.29798101903722,9.36629388017488,9.36629388017488,7.29798101903722,3.40192431005733,3.40192431005733,6.9444346872435,7.29798101903722,7.29798101903722,9.36629388017488,9.36629388017488,7.29798101903722,7.29798101903722,6.96510641420635,7.29798101903722,7.29798101903722,9.36629388017488,9.36629388017488,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903723,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.17734308069192,7.29798101903722,7.29798101903722,7.29798101903723,7.29798101903723,7.17734308069192,7.17734308069192,7.29798101903722,7.29798101903722,7.17734308069192,7.17734308069192,7.29798101903722,7.29798101903722,7.29798101903722,7.29798101903722,7.17734308069192,7.17734308069192
"t7",5.23565896166903,9.4741625627109,4.55033626191322,4.65584138279985,8.24907604231217,4.97015970995515,0,6.64681214823243,5.62285925344092,5.75695404435064,4.20744838222781,6.64681214823243,1.75155671705841,6.38488734662393,4.59664346970819,2.7380285163971,6.64681214823243,6.64681214823243,3.29655667417439,3.94498055391642,3.12561456462909,6.64681214823243,6.64681214823243,10.3173889034498,4.0612884786448,9.17623339981258,10.3173889034498,3.92261632557315,6.64681214823243,6.64681214823243,5.80373049999804,6.64681214823243,6.64681214823243,6.24746813320728,4.0612884786448,4.0612884786448,6.9649057143344,10.3173889034498,10.3173889034498,6.64681214823243,6.64681214823243,5.89995571385352,4.59664346970819,10.3173889034498,10.3173889034498,3.94498055391642,6.38363131501939,6.64681214823243,4.40988034525678,6.9649057143344,6.64681214823243,6.64681214823243,6.64681214823243,10.3173889034498,6.64681214823243,6.64681214823243,6.64681214823243,10.3173889034498,10.3173889034498,6.64681214823243,3.94498055391642,10.3173889034498,10.3173889034498,3.94498055391642,8.24907604231217,8.24907604231217,6.29326581643871,6.64681214823243,4.0612884786448,10.3173889034498,10.3173889034498,6.64681214823243,4.59664346970819,4.26376886487732,6.64681214823243,6.64681214823243,10.3173889034498,10.3173889034498,4.59664346970819,4.59664346970819,3.94498055391642,6.64681214823243,6.64681214823243,4.59664346970819,4.59664346970819,6.64681214823243,6.64681214823243,3.94498055391642,3.94498055391642,3.94498055391642,3.94498055391642,6.64681214823243,6.64681214823243,6.64681214823243,6.64681214823243,4.59664346970819,4.59664346970819,4.0612884786448,4.0612884786448,6.64681214823243,6.64681214823243,6.9649057143344,6.9649057143344,6.9649057143344,3.94498055391642,3.94498055391642,8.24907604231217,6.64681214823243,6.64681214823243,6.9649057143344,6.9649057143344,8.24907604231217,8.24907604231217,6.64681214823243,6.64681214823243,8.24907604231217,8.24907604231217,4.0612884786448,4.0612884786448,6.64681214823243,6.64681214823243,8.24907604231217,8.24907604231217
"t8",7.56348027075111,11.801983871793,6.8781575709953,6.98366269188193,10.5768973513943,7.29798101903723,6.64681214823243,0,7.79541306113865,5.14912248089908,3.59961681877625,6.03898058478087,6.78120962045651,7.86755459376175,8.97463345731451,7.76768141979519,6.03898058478087,6.03898058478087,8.32620957757249,8.97463345731451,8.15526746802719,8.12947939537025,8.12947939537025,12.6452102125319,8.97463345731451,11.5040547088947,12.6452102125319,8.30060631317947,8.81936595593017,8.12947939537025,7.32219330922867,8.16527495746306,8.81936595593017,8.42002194090501,8.97463345731451,8.97463345731451,9.29272702341648,12.6452102125319,12.6452102125319,8.12947939537025,8.16527495746306,7.38262296099133,8.97463345731451,12.6452102125319,12.6452102125319,8.97463345731451,7.86629856215721,8.12947939537025,8.7878703328631,9.29272702341648,8.12947939537025,8.12947939537025,8.12947939537025,12.6452102125319,6.03898058478087,8.16527495746306,8.16527495746306,12.6452102125319,12.6452102125319,6.03898058478087,8.97463345731451,12.6452102125319,12.6452102125319,8.97463345731451,10.5768973513943,10.5768973513943,5.68543425298715,6.03898058478087,8.97463345731451,12.6452102125319,12.6452102125319,6.03898058478087,8.97463345731451,8.64175885248365,8.12947939537025,8.16527495746306,12.6452102125319,12.6452102125319,8.97463345731451,8.97463345731451,8.97463345731451,8.81936595593016,8.81936595593016,8.97463345731451,8.97463345731451,6.03898058478087,8.81936595593016,8.97463345731451,8.97463345731451,8.97463345731451,8.97463345731451,8.16527495746306,8.16527495746306,8.12947939537025,8.12947939537025,8.97463345731451,8.97463345731451,8.97463345731451,8.97463345731451,8.16527495746306,8.16527495746306,9.29272702341648,9.29272702341648,9.29272702341648,8.97463345731451,8.97463345731451,10.5768973513943,6.03898058478087,6.03898058478087,9.29272702341648,9.29272702341648,10.5768973513943,10.5768973513943,8.81936595593016,8.81936595593016,10.5768973513943,10.5768973513943,8.97463345731451,8.97463345731451,8.16527495746306,8.16527495746306,10.5768973513943,10.5768973513943
"t9",6.5395273759596,10.7780309770015,5.85420467620379,5.95970979709042,9.55294445660274,6.27402812424571,5.62285925344092,7.79541306113865,0,6.90555495725686,5.35604929513403,7.79541306113865,5.757256725665,7.53348825953015,7.950680562523,6.74372852500368,7.79541306113865,7.79541306113865,7.30225668278098,7.950680562523,7.13131457323568,7.79541306113865,7.79541306113865,11.6212573177404,7.950680562523,10.4801018141032,11.6212573177404,7.27665341838796,4.42100501049587,7.79541306113865,6.95233141290426,7.79541306113865,4.42100501049587,4.02166099547072,7.950680562523,7.950680562523,8.26877412862497,11.6212573177404,11.6212573177404,7.79541306113865,7.79541306113865,7.04855662675974,7.950680562523,11.6212573177404,11.6212573177404,7.950680562523,7.53223222792561,7.79541306113865,7.76391743807159,8.26877412862497,7.79541306113865,7.79541306113865,7.79541306113865,11.6212573177404,7.79541306113865,7.79541306113865,7.79541306113865,11.6212573177404,11.6212573177404,7.79541306113865,7.950680562523,11.6212573177404,11.6212573177404,7.950680562523,9.55294445660274,9.55294445660274,7.44186672934493,7.79541306113865,7.950680562523,11.6212573177404,11.6212573177404,7.79541306113865,7.950680562523,7.61780595769213,7.79541306113865,7.79541306113865,11.6212573177404,11.6212573177404,7.950680562523,7.950680562523,7.950680562523,4.42100501049587,4.42100501049587,7.950680562523,7.950680562523,7.79541306113865,4.42100501049587,7.950680562523,7.950680562523,7.950680562523,7.950680562523,7.79541306113865,7.79541306113865,7.79541306113865,7.79541306113865,7.950680562523,7.950680562523,7.950680562523,7.950680562523,7.79541306113865,7.79541306113865,8.26877412862497,8.26877412862497,8.26877412862497,7.950680562523,7.950680562523,9.55294445660274,7.79541306113865,7.79541306113865,8.26877412862497,8.26877412862497,9.55294445660274,9.55294445660274,4.42100501049587,4.42100501049587,9.55294445660274,9.55294445660274,7.950680562523,7.950680562523,7.79541306113865,7.79541306113865,9.55294445660274,9.55294445660274
"t10",6.67362216686931,10.9121257679112,5.98829946711351,6.09380458800014,9.68703924751246,6.40812291515543,5.75695404435064,5.14912248089908,6.90555495725686,0,1.98051221725302,4.41987598325765,5.89135151657472,6.97769648987996,8.08477535343272,6.8778233159134,4.41987598325765,4.41987598325765,7.43635147369069,8.08477535343272,7.2654093641454,7.23962129148846,7.23962129148846,11.7553521086501,8.08477535343272,10.6141966050129,11.7553521086501,7.41074820929768,7.92950785204837,7.23962129148846,6.43233520534687,7.27541685358127,7.92950785204837,7.53016383702322,8.08477535343272,8.08477535343272,8.40286891953469,11.7553521086501,11.7553521086501,7.23962129148846,7.27541685358127,6.49276485710954,8.08477535343272,11.7553521086501,11.7553521086501,8.08477535343272,6.97644045827542,7.23962129148846,7.89801222898131,8.40286891953469,7.23962129148846,7.23962129148846,7.23962129148846,11.7553521086501,4.41987598325765,7.27541685358127,7.27541685358127,11.7553521086501,11.7553521086501,4.41987598325765,8.08477535343272,11.7553521086501,11.7553521086501,8.08477535343272,9.68703924751246,9.68703924751246,4.06632965146393,4.41987598325765,8.08477535343272,11.7553521086501,11.7553521086501,4.41987598325765,8.08477535343272,7.75190074860185,7.23962129148846,7.27541685358127,11.7553521086501,11.7553521086501,8.08477535343272,8.08477535343272,8.08477535343272,7.92950785204837,7.92950785204837,8.08477535343272,8.08477535343272,4.41987598325765,7.92950785204837,8.08477535343272,8.08477535343272,8.08477535343272,8.08477535343272,7.27541685358127,7.27541685358127,7.23962129148846,7.23962129148846,8.08477535343272,8.08477535343272,8.08477535343272,8.08477535343272,7.27541685358127,7.27541685358127,8.40286891953469,8.40286891953469,8.40286891953469,8.08477535343272,8.08477535343272,9.68703924751246,4.41987598325765,4.41987598325765,8.40286891953469,8.40286891953469,9.68703924751246,9.68703924751246,7.92950785204837,7.92950785204837,9.68703924751246,9.68703924751246,8.08477535343272,8.08477535343272,7.27541685358127,7.27541685358127,9.68703924751246,9.68703924751246
