"accepted_species","traits"
"t31",0
"t58",1
"t80",0
"t114",1
"t116",1
"t120",0
"t122",1
"t125",0
"t127",1
"t129",1
"t130",0
"t131",0
"t133",1
"t135",1
"t136",1
"t137",0
"t138",0
"t143",1
"t147",0
"t148",0
"t149",0
"t153",1
"t154",1
"t156",0
"t158",1
"t159",1
"t160",1
"t161",0
"t162",0
"t164",0
"t165",1
"t166",1
"t167",1
"t169",0
"t171",1
"t172",1
"t173",0
"t174",0
"t176",0
"t177",0
"t178",0
"t179",1
"t180",1
"t182",0
"t183",0
"t184",0
"t185",1
"t187",0
"t190",0
"t192",0
"t193",1
"t194",1
"t197",1
"t198",0
"t199",1
"t200",1
"t201",1
"t202",1
"t204",1
"t206",1
"t207",1
"t208",0
"t209",0
"t210",1
"t211",0
"t212",0
"t214",1
"t215",0
"t216",1
"t217",0
"t218",0
"t219",1
"t220",1
"t221",0
"t222",0
"t223",0
"t224",1
"t225",1
"t226",0
"t227",0
"t228",1
"t229",1
"t230",1
"t231",1
"t232",1
"t233",1
"t234",1
"t235",1
"t236",1
"t237",0
"t238",0
"t239",0
"t240",0
"t241",0
"t242",1
"t243",1
"t244",1
"t245",1
"t246",1
"t247",1
