"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t2",-0.141283271785403,-0.0399465590210339,0.00734154580304978,-0.0005242682627066,-0.119247737418543,0.0218816808042877,-0.00224251631662775,0.000824213091074773,-6.43415689011896e-05,0.0171316701743852,-0.00156381616843653,0.0318206830421867,-0.0124318912034475,0.0913434884097842,-0.0217505580983853,0.0730518535433253,-0.00033179815361235,-0.000520861907636477,-1.39152608490932e-15,0.000336125281620202,0.0794848836447001,0.000158966935584587,-1.23140847784496e-06,8.63443366356068e-06,-8.00843273510796e-05,1.79410828343263e-05,-3.67353272483667e-05,7.4500490177896e-05,-2.44484408450901e-05,-0.000319282554574622,3.77573406568077e-17,6.78642797340145e-17,3.70526092446921e-17,1.1851268526631e-15,0.0188275088159981,-0.000949163120317835,0.00216038329502963,-0.0842768458411025,0.681893533312639,-0.0315345023745325,0.00372890553957777,-0.104030326859108,0.00038907715390515,0.000262240207291721,3.41487414875817e-06,-0.00157013892050353,-0.00140309962870854,0.125614961140189,0.000182089341519716,-0.539044662750472,0.287147524304073,-0.0386665079782213,-0.00473275174823446,-1.72281515972272e-05,-0.000182983116025445,0.000991006835519065,0.028005888052633,-0.237843278651004,-4.09917842903802e-16,3.52651331482252e-05,5.39019750923405e-05,0.000251616025454893,2.58508499147067e-05,-0.00900477991086461,-5.41818258586674e-05,-7.57993793185465e-05,0.00298082445227612,-3.62442895939548e-05,-1.14669699466433e-15,1.63714528045311e-17,3.91396984267267e-17,-7.45931094670027e-17,-2.60185908775937e-15,9.54097911787244e-18,1.88380127469356e-18,4.85180472187263e-18,1.45059474414982e-16,-8.20198943485284e-17,-6.01732205729455e-17,5.77879757934774e-17,-4.7460950100553e-17,7.22620747961589e-17,8.67361737988404e-18,7.69783542464708e-18,-3.2309224740068e-17,-2.01661604082304e-17,-6.78168458889683e-17,-1.47587020729589e-17,-4.98732999343332e-17,5.27572777131446e-16,-1.14925430283463e-16,1.0245710529988e-17,7.65988834861009e-17,-1.73472347597681e-18,3.90312782094782e-18,7.6625988540413e-17,-2.73923678878463e-16,4.66206934168767e-17,-1.91903784529934e-16,-4.37475576597901e-17,1.40526154081277e-16,6.39679281766448e-17
"t29",-0.159265145731636,-0.0467013716732051,0.00978180463837455,-0.000802146214110412,-0.220993919972267,0.0507056229503859,-0.0091203933100217,0.00583160914327002,-0.000676283484095196,-0.0266358829356273,0.00131497791654871,-0.0252973535477904,-0.0033819972854261,0.134990913744213,-0.0352495405934387,0.493078255811191,-0.00319478041074309,0.00133120679384054,1.9650179642385e-15,-0.000551659736352891,-0.124711084217698,-0.000197333408159487,1.21220347472219e-06,-8.46249905531745e-06,7.27209130725281e-05,-1.56975851981284e-05,2.2661164436593e-05,-4.40190279166851e-05,1.35661847121908e-05,0.000141498591979717,-4.01642841688814e-16,-1.38283582830875e-18,-5.80139110777548e-17,-2.02583373285102e-15,-0.00729414935183793,0.000343553531772759,-0.000744866677053801,0.0295347903733251,-0.241471232131032,0.0128575979133497,-0.00156658059746231,0.0446753793924784,-0.000199182201390095,0.0017480282304902,1.73664337384078e-05,-0.000933908362903624,-0.000649802486551611,0.0461692119190025,5.14612038048574e-05,-0.0333344135089897,-0.0379054706022657,0.00751722152624068,0.00123008633716435,4.70679769963915e-06,5.38641115697782e-05,-0.000580060983810411,-0.0194717456461913,-0.255112825003546,-4.69114348850408e-16,3.09859301437707e-06,2.79823178044269e-06,1.28485347560611e-05,1.28977451338913e-06,-0.000448916607959456,-1.73967856631669e-06,-2.4136108615123e-06,9.32351930892899e-05,-9.54793511357926e-07,-0.611852660624542,-0.0190529664472238,-0.0300186609243881,0.0138211496876723,-0.274473619237424,0.0118114048532092,-0.0603938171594204,0.000442760607436664,-0.0588414914299144,0.00983316827062364,0.0357861911311277,0.019349170501258,0.0286924934117962,-0.0250760726829859,0.00937830810876707,-0.0196226838165144,-0.00724888250168989,-0.0208972029231417,0.0249153270587307,-0.00487728841322972,-0.0111462372435494,-0.131507146784068,0.0440912761393932,-0.0275740208743053,-0.0258072977696502,-0.0225296389487472,0.0337551090253894,-0.0314033230702985,0.0704403498443868,-0.0190228570788843,0.0412993368612238,0.00587674908084203,-0.0710685568615369,0.0353385598491128
"t30",-0.159265145731636,-0.0467013716732051,0.00978180463837437,-0.000802146214110391,-0.220993919972268,0.0507056229503858,-0.00912039331002157,0.00583160914326974,-0.000676283484095289,-0.0266358829356267,0.00131497791654871,-0.0252973535477894,-0.00338199728542449,0.134990913744214,-0.0352495405934391,0.493078255811188,-0.00319478041074279,0.00133120679384029,1.87281775423432e-15,-0.000551659736352851,-0.124711084217698,-0.000197333408159956,1.21220347468188e-06,-8.46249905588188e-06,7.27209130728224e-05,-1.5697585198138e-05,2.2661164436645e-05,-4.40190279160067e-05,1.35661847117242e-05,0.000141498591978589,4.87923637292338e-16,2.34135180909336e-16,-3.56938632697512e-16,-1.72090305049112e-15,-0.00729414935183589,0.000343553531773403,-0.000744866677053015,0.0295347903733247,-0.241471232131026,0.0128575979133499,-0.00156658059746261,0.0446753793924771,-0.000199182201390954,0.00174802823049049,1.73664337377862e-05,-0.000933908362904883,-0.000649802486551183,0.0461692119189978,5.14612038050649e-05,-0.0333344135089905,-0.0379054706022599,0.00751722152623788,0.00123008633716548,4.7067977008398e-06,5.38641115692338e-05,-0.000580060983808332,-0.0194717456461725,-0.255112825003531,-1.08205294087996e-15,3.09859301838519e-06,2.79823178451925e-06,1.28485347552507e-05,1.28977451176163e-06,-0.000448916607983028,-1.73967856910176e-06,-2.41361085998319e-06,9.32351931050702e-05,-9.54793511265615e-07,0.611852660624551,0.0190529664472242,0.0300186609243881,-0.0138211496876727,0.274473619237427,-0.0118114048532095,0.0603938171594213,-0.000442760607436648,0.0588414914299157,-0.00983316827062432,-0.035786191131128,-0.019349170501258,-0.0286924934117967,0.0250760726829863,-0.009378308108767,0.0196226838165148,0.00724888250169011,0.0208972029231421,-0.0249153270587305,0.00487728841322948,0.0111462372435492,0.131507146784069,-0.0440912761393942,0.0275740208743055,0.02580729776965,0.0225296389487472,-0.03375510902539,0.0314033230702986,-0.0704403498443881,0.0190228570788846,-0.0412993368612244,-0.00587674908084202,0.0710685568615385,-0.0353385598491136
"t51",-0.156539213133786,-0.0456821660879219,0.00941991312595957,-0.000761699701701235,-0.206558232172746,0.0467290811647281,-0.00822375138701742,0.00520199910919932,-0.000600623595621343,-0.0226190631098375,0.00110041597582537,-0.0211422360330213,-0.00268752424432735,0.099970612316764,-0.0259544863176292,0.339235934933826,-0.00217861183301542,0.000794850185890988,1.10675469651342e-15,-0.000304007153559579,-0.0679452405051413,-9.98062325017505e-05,5.49534183021051e-07,-3.82653110532131e-06,3.13332764948924e-05,-6.58767579114576e-06,6.30020476377536e-06,-1.12032180620736e-05,2.94291693604274e-06,5.13069982157027e-06,1.15985678640349e-16,1.01889216819708e-16,-1.01937688386217e-16,-7.52749709371096e-16,0.000999016256525478,-9.45726321828447e-05,0.000353209398413359,-0.0215172620440886,0.185055944301539,-0.0131627963625459,0.00165661648733204,-0.0482514600316587,0.000242460486321663,-0.00288691619569511,-2.87943233367839e-05,0.00170773491817534,0.00121609889483392,-0.0884716236153917,-0.000101498848103489,0.0765346486306293,0.107309133104283,-0.0219890323610562,-0.00367800420129036,-1.41220715448962e-05,-0.000162415209152902,0.001811350341229,0.0611746461721587,0.848912743162607,2.54170908992194e-15,-1.32647467737965e-05,-1.38116888790525e-05,-6.37387075939975e-05,-6.44410756059003e-06,0.00224347740499972,1.00664995955665e-05,1.40075544499359e-05,-0.00054455813278331,5.93770227654152e-06,-9.40203994756233e-15,-1.08281613712437e-16,1.7308569633469e-16,4.12411454840419e-16,-3.10103134858622e-15,3.0582435218226e-16,-7.67299777410912e-16,-2.00827421035208e-19,-1.08767383913055e-15,5.68702737923885e-16,3.24294557568744e-16,-1.85915985136306e-16,7.40804745481755e-16,-4.26137372079386e-16,-2.17231557660483e-16,-9.5042399878754e-16,-6.43244914546887e-16,1.39454182705122e-18,-1.24543692325197e-16,-1.52090603485811e-16,3.36860853672787e-16,-1.75742662971162e-15,1.40106557393559e-15,-5.2130392875613e-16,2.99486210709343e-16,1.32415941806257e-16,2.23131695032455e-16,-3.83466486729839e-17,1.34886105132725e-15,-3.68196703070067e-16,1.21297182065958e-15,-1.18237510792663e-16,-1.65568732338001e-15,1.027690289199e-15
"t42",-0.159598442111018,-0.0468647125664804,0.00988985166524425,-0.000820180978569606,-0.230322576278105,0.0541498284310922,-0.0103023234729082,0.00684850380215639,-0.000809132912299456,-0.0452027409307429,0.00285163375893074,-0.0564308500695664,0.00996806253281826,-0.0353657972813314,0.00799276970367074,-0.0148713298720736,6.25117010919264e-05,2.11127525406815e-05,-1.48693177653668e-16,3.53173162840963e-06,0.00131301771763553,7.99228390269455e-06,-1.08147739632861e-07,7.64811677960112e-07,-8.16108009035688e-06,1.94791433764445e-06,-6.57009674773524e-06,1.40683585265162e-05,-4.99229209925458e-06,-8.69767153553472e-05,-2.89394972112024e-16,-8.85854562388138e-17,-2.93167665869264e-16,2.84896093166887e-15,0.00634625627332058,-0.000373451080100977,0.00105921632338458,-0.0561236787450885,0.477484400368256,-0.0328952197571938,0.00414125346058824,-0.120705234570506,0.000614367744637125,-0.00845880058565676,-8.46808944486233e-05,0.00566481730935747,0.00419497772898683,-0.319473026423213,-0.000391433986104662,0.643337855062741,-0.25353205458591,0.0356351967416464,0.00466553342605048,1.7237383934142e-05,0.000187527781874364,-0.00139552471621004,-0.0437692071496547,-0.262883250860597,-1.0099822373055e-15,-5.81007309289274e-06,-8.37867417740975e-06,-3.89568946272899e-05,-3.97945434876339e-06,0.00138590829159993,7.26021597397951e-06,1.01259630203722e-05,-0.000395588245366471,4.50225160658076e-06,1.21448090070146e-15,-6.5321576135434e-16,-1.55027675801137e-16,-6.75087337780625e-16,-1.93700180180527e-16,9.25220815269847e-16,-2.0134786992095e-16,-3.76304585898263e-16,-1.12450814768796e-16,-5.1580808614718e-16,-1.73735964566247e-16,2.85336802851638e-16,-2.43826687934719e-16,-1.37368307222189e-16,6.01496223752508e-16,5.92714306699827e-16,4.21469515878284e-16,-1.06891243060145e-15,-4.49528947927371e-16,5.17010405448131e-16,-5.23410507642693e-16,3.90572868379347e-16,-7.00886366981754e-16,-1.75235441844718e-16,3.36716626980184e-16,5.97323331195929e-16,1.05883135947153e-15,-1.15245966615647e-17,-8.39256097232622e-16,2.78923319562052e-16,-2.403760929542e-15,4.49542730176411e-16,2.94020527857243e-16,-3.40157105021647e-17
"t59",-0.168236913866339,-0.050147984839289,0.011124557218775,-0.000966361067222291,-0.286458379484571,0.0708092880561118,-0.0146118834253911,0.0101293521585825,-0.00121789132939242,-0.0825491916122017,0.00558599669276519,-0.111249302803582,0.0259606709938213,-0.159507510225855,0.0382573340308407,-0.232406619699839,0.00136531600288614,-0.000101148539327009,2.44805871121055e-16,-1.01847066694836e-05,-0.00359202952252569,-1.65582758082079e-05,1.68982111680646e-07,-1.18856510126289e-06,1.15369004778032e-05,-2.62871177094013e-06,5.6349879298286e-06,-1.13777999708981e-05,3.70016214685721e-06,4.59897194513998e-05,-0.00797836589297487,-0.0189601811838611,0.0281976960486609,0.498780259377514,-0.00263233587809632,0.00013215609691532,-0.000309479423694224,0.0134086940515686,-0.111065988647796,0.00648666034950333,-0.000800641588075855,0.0230347448795679,-0.000108702260430534,0.00121629179388663,1.21421374182795e-05,-0.000756744958429843,-0.000550921814530042,0.0412290203291005,4.94421382222997e-05,-0.0723836006799467,0.0241622465396198,-0.00330706882350099,-0.000425294955172699,-1.56688251574605e-06,-1.69772459005264e-05,0.000122758295980953,0.00383095570208114,0.0219383975136266,1.71880573357757e-16,3.9144365367515e-07,4.9850541313874e-07,2.30755450832453e-06,2.34238265445107e-07,-8.15594652365729e-05,-3.7502586557886e-07,-5.2166903452399e-07,2.02636332880978e-05,-2.17958087670267e-07,0.0447698750028446,0.059500519771668,-0.0157500889451242,0.0935543073906401,-0.040925316428565,-0.234950046647543,0.0711577759131075,-0.0167331573693398,0.151011309194094,0.0515038410915968,0.0655138411615686,-0.0122478199890791,0.028907111315119,-0.0780098104952554,-0.0936858127327178,-0.163566789263643,-0.0381816393527527,0.0689383399736811,0.166576844815823,-0.206187932129482,0.0271327056452884,0.0537142479335154,0.0912882126921265,0.0717850757168992,-0.0822513915599563,-0.151662354784306,-0.022982980626986,0.0856231526311381,0.0942185185939931,-0.117539189874629,0.44005587359264,0.00210966748512222,0.0335246036523032,-0.0469843905157601
"t60",-0.168236913866339,-0.050147984839289,0.0111245572187752,-0.000966361067222386,-0.286458379484571,0.0708092880561116,-0.014611883425391,0.0101293521585824,-0.00121789132939234,-0.0825491916122023,0.00558599669276518,-0.111249302803582,0.0259606709938211,-0.159507510225856,0.0382573340308411,-0.232406619699839,0.00136531600288602,-0.000101148539326648,2.72393790594549e-16,-1.01847066693067e-05,-0.00359202952252535,-1.65582758081056e-05,1.6898211157684e-07,-1.18856510091878e-06,1.1536900477952e-05,-2.62871177135931e-06,5.63498792975852e-06,-1.13777999705267e-05,3.70016214692089e-06,4.59897194516441e-05,-0.00797836589297446,-0.0189601811838615,0.0281976960486616,0.498780259377514,-0.00263233587809559,0.000132156096915232,-0.00030947942369418,0.0134086940515696,-0.111065988647797,0.0064866603495026,-0.000800641588075627,0.0230347448795686,-0.000108702260431423,0.00121629179388691,1.21421374180658e-05,-0.000756744958429411,-0.000550921814528377,0.0412290203291027,4.94421382222531e-05,-0.0723836006799529,0.0241622465396139,-0.00330706882350002,-0.000425294955171121,-1.56688251609466e-06,-1.69772458999458e-05,0.000122758295981353,0.00383095570207818,0.0219383975136296,2.06090959455707e-16,3.91443651676347e-07,4.98505413865959e-07,2.30755450602194e-06,2.34238264044147e-07,-8.1559465234529e-05,-3.7502586654549e-07,-5.21669035052792e-07,2.02636332867533e-05,-2.17958086386544e-07,-0.0447698750028453,-0.0595005197716682,0.0157500889451244,-0.0935543073906398,0.0409253164285633,0.234950046647542,-0.0711577759131076,0.01673315736934,-0.151011309194093,-0.0515038410915968,-0.0655138411615684,0.012247819989079,-0.0289071113151188,0.0780098104952551,0.0936858127327177,0.163566789263643,0.0381816393527524,-0.0689383399736809,-0.166576844815822,0.206187932129481,-0.0271327056452886,-0.0537142479335155,-0.0912882126921264,-0.071785075716899,0.082251391559956,0.151662354784305,0.022982980626986,-0.0856231526311379,-0.0942185185939932,0.117539189874629,-0.440055873592639,-0.00210966748512224,-0.0335246036523025,0.0469843905157594
"t63",-0.16823691386634,-0.050147984839289,0.0111245572187752,-0.00096636106722249,-0.286458379484571,0.0708092880561122,-0.0146118834253911,0.0101293521585826,-0.00121789132939239,-0.0825491916122021,0.00558599669276521,-0.111249302803582,0.0259606709938211,-0.159507510225856,0.0382573340308414,-0.232406619699841,0.00136531600288614,-0.000101148539327068,1.32253889815021e-16,-1.01847066690387e-05,-0.00359202952252452,-1.65582758071987e-05,1.6898211140895e-07,-1.1885651002548e-06,1.15369004768773e-05,-2.62871177018199e-06,5.63498793030608e-06,-1.13777999708174e-05,3.70016214664622e-06,4.59897194370458e-05,0.00797836589297488,0.0189601811838616,-0.0281976960486609,-0.498780259377513,-0.00263233587809372,0.00013215609691362,-0.000309479423693938,0.0134086940515675,-0.111065988647792,0.00648666034950248,-0.000800641588069689,0.0230347448795702,-0.000108702260427857,0.00121629179388104,1.21421374184283e-05,-0.000756744958432106,-0.000550921814529668,0.0412290203291013,4.94421382202759e-05,-0.0723836006799494,0.0241622465396139,-0.0033070688234995,-0.000425294955172162,-1.56688251718244e-06,-1.6977245898169e-05,0.000122758295981465,0.00383095570208509,0.0219383975136252,-1.81649470611228e-16,3.91443652631004e-07,4.98505413551011e-07,2.30755450630072e-06,2.34238261276907e-07,-8.15594652329721e-05,-3.7502586475553e-07,-5.2166903295068e-07,2.02636332943319e-05,-2.17958091515603e-07,-0.178680247818463,0.036355401837924,-0.0260553118443112,0.0255747376886857,0.54695622205337,-0.0122316046298548,-0.0433315318798534,-0.0254459245013516,-0.00310491021980003,0.0652463141851444,-0.0226188548574455,-0.0135797762947866,-0.0205584988449337,0.0450232735312411,0.0243506573145148,-0.0395721310337104,0.0448632770180895,0.0843675065610651,-0.0540929163633651,0.0508663721175118,0.0621606114173727,-0.0635478849940317,0.0866428296575453,0.0131452584251394,0.0678946192291163,0.0542781548022907,-0.0278121229165577,-0.0723876799577868,0.148197354872506,0.106330425837635,0.142219055834625,0.0117224377413789,-0.196421674785552,0.134172807876019
"t64",-0.16823691386634,-0.0501479848392891,0.0111245572187752,-0.000966361067222199,-0.286458379484572,0.0708092880561117,-0.014611883425391,0.0101293521585825,-0.0012178913293924,-0.082549191612202,0.00558599669276531,-0.111249302803582,0.0259606709938213,-0.159507510225854,0.0382573340308409,-0.232406619699842,0.00136531600288653,-0.000101148539327151,-1.50190696418841e-16,-1.01847066687455e-05,-0.00359202952252535,-1.65582758077693e-05,1.68982110912965e-07,-1.18856510067277e-06,1.1536900477064e-05,-2.6287117708853e-06,5.63498793041938e-06,-1.1377799970519e-05,3.70016214701357e-06,4.59897194370069e-05,0.0079783658929746,0.0189601811838612,-0.0281976960486615,-0.498780259377516,-0.00263233587809766,0.00013215609691376,-0.000309479423694108,0.013408694051568,-0.111065988647794,0.0064866603495028,-0.000800641588070183,0.0230347448795692,-0.000108702260426945,0.00121629179388011,1.2142137417396e-05,-0.000756744958432581,-0.000550921814529716,0.0412290203291028,4.94421382228808e-05,-0.0723836006799469,0.0241622465396181,-0.0033070688235002,-0.000425294955172065,-1.5668825152122e-06,-1.69772459004323e-05,0.000122758295980517,0.00383095570207462,0.0219383975136292,1.15551399055376e-16,3.91443650967895e-07,4.98505411588023e-07,2.30755450821441e-06,2.34238266655956e-07,-8.15594652392292e-05,-3.75025867371703e-07,-5.21669036586267e-07,2.02636332775983e-05,-2.17958082278743e-07,0.178680247818463,-0.0363554018379236,0.0260553118443112,-0.0255747376886853,-0.546956222053369,0.0122316046298546,0.0433315318798537,0.0254459245013516,0.0031049102198004,-0.0652463141851444,0.0226188548574458,0.0135797762947867,0.0205584988449337,-0.045023273531241,-0.0243506573145152,0.0395721310337097,-0.0448632770180894,-0.0843675065610646,0.0540929163633653,-0.0508663721175122,-0.0621606114173723,0.0635478849940309,-0.0866428296575449,-0.0131452584251393,-0.0678946192291165,-0.0542781548022906,0.0278121229165574,0.0723876799577867,-0.148197354872506,-0.106330425837635,-0.142219055834624,-0.011722437741379,0.196421674785551,-0.134172807876019
"t12",-0.164283980739101,-0.0494822838421245,0.0131893096240763,-0.00493010891552936,0.0836420271546731,-0.00114444427561933,-0.000208930642993946,-9.90473497252189e-05,2.7589254986111e-05,0.0162947878225994,-0.00148003666862208,0.0301763955752723,-0.063671237706213,0.0591332407517533,-0.014066059474715,0.00151723058220299,0.000143673548942397,-0.00117223258819818,-4.08357524866815e-15,0.00096145336103871,0.239356915751374,0.000775938088849698,0.000122066210198875,-0.000559774725125821,0.000676941904133954,-0.00010175957162969,2.9485913152364e-05,-4.90653737059175e-05,1.18913116768123e-05,1.93995169582872e-05,-2.26554850203539e-16,1.53537829696784e-16,-1.560669180792e-16,1.87346264541592e-15,0.267917460882701,2.21481312545116e-05,0.000203274449374902,-0.0128157531281842,0.107191707104184,-0.00707364918868137,0.00137162433073406,0.331166167376007,3.45962420253218e-06,0.00340733784182137,3.51476630950213e-05,-0.00574170382103236,-0.00585807036909911,0.708203800222431,0.00294361573057917,0.311653169114441,0.00807210773389375,-0.00165537082579408,-0.000143431960957954,-4.23265366934491e-07,-2.3886901069789e-06,-0.000996058879023523,-0.280194089458786,0.0472642023102211,8.10791812863717e-18,6.90252819672565e-06,4.27223368894314e-06,-5.96954394771712e-06,-0.000119869805616638,0.112017478580146,-1.23515381809572e-05,-1.5800817341688e-05,-0.0463551776271464,-1.01210194369197e-05,4.88284497769446e-15,1.04153160481801e-15,2.77563285298322e-16,6.11708133864738e-16,4.89100839537514e-15,7.48396862057301e-16,9.43919537897946e-16,3.40123751862788e-16,2.02998751577777e-15,-4.86102597983314e-17,4.60162269354592e-16,-4.23156895816164e-16,-2.99395792315582e-16,8.20238372547973e-16,-3.95108633116847e-16,3.24465649399228e-16,2.97745059219482e-17,1.27559571627666e-15,-3.04482844319317e-16,-1.14558709583006e-16,8.26362093955573e-16,4.67876843224488e-15,2.36637902879682e-16,-6.89169187850842e-16,8.29007729413541e-16,5.180368703062e-16,-1.330056427755e-15,2.86909952048006e-16,-4.87937063858272e-16,1.94120898713391e-15,9.24599528926824e-16,8.63829759644595e-17,1.58881434316516e-15,-9.13329215512184e-16
