"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115"
"t1",0.0364150823350506,-0.117644775727999,0.0954015576817522,-0.0195349654038854,0.000541847520777247,-0.000115103461236405,-0.00125547916332835,0.026189716354326,-0.00802857546371478,0.0190245852639859,-0.00163257580010753,0.0179513324271019,-0.019288349613348,0.00856391805633299,-0.147298179586916,0.00230084604536275,-0.0588409874372312,2.10330522769257e-05,0.0200195976666396,-0.0228799664906478,-0.284354766260829,0.0476401136504982,-0.23459816595762,-2.56095668888592e-05,0.0169312135570893,-0.0530556619935496,0.473465194020434,-0.00610984582742349,0.00310406873010742,-0.0204859291150186,0.14573833593644,-0.000958886929563524,0.0468919708916058,-0.00086733710214498,1.10782271725276e-08,1.86330417577901e-07,6.5704252217036e-09,5.24286160813197e-07,0.0382310505541823,-0.000205838165578822,0.000144139142401973,-0.0229998209688231,0.0053895636448208,-0.453755546260249,0.369516451870501,-0.195391953897553,0.0886923122702754,-0.0180606601551166,0.115688696852005,-0.0448392431092058,0.0916314754477325,-0.351322598466883,0.0291344001390676,-0.00106090055125603,-7.99262196294605e-06,-7.76897643468231e-05,-0.00243318736540757,0.00118658473581913,0.000534686260781376,0.00012120701214359,9.65472629901418e-05,-0.0383767774781923,0.000635903903900435,0.000415341514327039,0.00100627009165597,0.000286589801992316,1.71756772042243e-08,-0.0950254562327366,0.0014078329040606,0.000148237754899663,-0.00253750013132359,-2.45828379976608e-05,-0.000423518274294256,0.000232286707447469,1.0095560776814e-05,-1.73529854634298e-05,-5.14034601429377e-17,-8.88037699189433e-17,-1.73718889823983e-16,-2.07946389439595e-16,-4.67920129471161e-17,-1.20484589364528e-15,-1.49294872372172e-16,4.38710387304692e-18,2.86553819060825e-17,-7.64780978265299e-14,-5.37911619241128e-17,-1.81394969241045e-16,-2.43804407429707e-16,-5.50962161592772e-13,-6.00452097016258e-17,-1.17559620208873e-16,-2.06396393774135e-16,-6.7123079873839e-16,-1.27161150285855e-12,-5.16012280778825e-12,2.22938370902032e-17,-6.76062319406242e-17,5.94938528465739e-11,6.1437809149527e-16,7.10557718498254e-17,5.91108085966055e-17,7.10274419041794e-16,1.50706104740429e-12,1.77461152578354e-16,3.53019691389239e-16,-1.63576597099902e-17,-4.00687843422322e-17,1.05813267932521e-14,-1.77885717453548e-17,1.04672251195752e-16,1.253003630849e-16,1.09045802929599e-16,6.43618758461462e-18,2.24140616688958e-16
"t2",0.0310609662209737,-0.0954399051408409,0.0576553502561655,-0.0108613437797747,-0.000221224360151851,0.00263011907188606,-0.00250194757884376,0.0367587206848937,-0.011165395211718,0.0241524002139287,-0.00197703524711782,0.0216988455845625,-0.0222172613765405,0.00771544535180835,-0.113867465946491,0.00514070723389609,-0.0656371532433421,2.16459021138773e-05,0.0199057939952599,-0.0190577187528044,-0.265544477053302,0.0439453459352258,-0.207768599906732,-2.14468609021683e-05,0.0111665173039059,-0.0335176120592781,0.295557401276151,-0.00368988264161882,0.00187009119349515,-0.0119035801060432,0.0808071429822659,-0.00035850221411152,0.00856614149037987,-0.000763851584801192,4.56397730405097e-10,7.48270161180671e-09,2.43293496740401e-10,1.20381294740188e-08,0.000806861146945542,-4.21428420926354e-06,2.89977451724134e-06,0.00546010339547497,-0.00206051767768465,0.285090755644309,-0.300311253081473,-0.00122303972485389,-0.101405576138692,0.0211216843713785,-0.135868629178306,0.0513596065794923,-0.0998123413949624,-0.0409721790073517,0.0268200649283414,-0.0292562280538084,8.33467771102847e-05,0.000577535028422092,0.0157942212417406,-0.00715742160496861,-0.00300163936575901,-0.000595588747005329,-0.000380153917730039,0.0168939223496009,-0.00502888237988082,-0.00308459652446065,-0.00735021316860473,-0.00197681448772616,-1.17246726967098e-07,0.726687009624953,-0.0115801567667685,-0.0012375313097876,-0.0162194362986255,0.000220439825139072,0.0039223811226771,-0.00226891262732251,-9.8615543316839e-05,0.000171243584413779,1.5814820218509e-16,-3.04204059651371e-17,-1.55645495274237e-16,-3.12995720630091e-17,2.27291616051772e-16,3.09511429415799e-15,1.06193865206846e-16,1.94420692185379e-16,2.27462231397796e-16,-1.42380643831729e-10,2.54132675627187e-16,1.5971920907833e-16,2.97916463420799e-16,-5.3977931721577e-10,2.68475463926968e-16,2.77784250474491e-16,3.32434598869109e-17,6.12950857510058e-16,-7.69377653761182e-10,-2.7811587344872e-09,2.22545027965162e-16,7.1312778547012e-17,2.62070462322564e-08,-2.2433941528683e-15,-7.20252978069435e-16,-1.1653515795689e-16,2.2549899480851e-13,4.66363622001915e-10,-1.10517254534126e-15,-1.37663976303476e-16,3.48601026340234e-17,-3.6573132177993e-16,2.08334597992554e-12,-9.04664007576191e-17,2.67847104822419e-16,-1.01385984820898e-17,-4.68208717064572e-17,6.4948879154711e-17,4.52843834405827e-16
"t4",0.0258166878620797,-0.0737255428613597,0.0209470542760358,-0.00243380399374929,-0.000957055086187673,0.00526303178079303,-0.00368254009453664,0.0465572991225809,-0.0140705798218498,0.0288487961612298,-0.00229071815552718,0.0251108237783702,-0.0248718558964824,0.00697385421383157,-0.08457093545509,0.00761167296456243,-0.071418629507023,2.21840412007171e-05,0.0198465165093139,-0.0159779029469154,-0.251051470668623,0.041095837182698,-0.187160260435642,-1.8289331208113e-05,0.0070865588797031,-0.0198626404148143,0.171649310645706,-0.00202041060422324,0.00101938917330218,-0.00604724793292218,0.0370733098889459,8.58846970846301e-06,-0.0122295145963434,-0.000716111389156693,-4.74812569768226e-09,-8.00798864073899e-08,-2.84697618099649e-09,-2.35434146078575e-07,-0.0172469019100988,9.30027852797667e-05,-6.51826696633197e-05,0.0163359399325166,-0.0044694997590835,0.445698511577885,-0.387022961827478,-0.00288377656021267,-0.0855163391467498,0.0161548030088827,-0.0996445852316047,0.0303984965200887,-0.0511237111087161,-0.173751961586392,0.0282622622204922,-0.0137116154865843,2.41685190276658e-05,0.000104815137313468,0.001303104326069,0.000114234678175485,0.000344816248663238,0.000113298734734121,9.94990273234732e-05,-0.0400012979589178,0.00096640129832923,0.000667788255452434,0.00165701159461469,0.000557327428092646,5.58470002987439e-08,-0.657953469895723,0.0133093359257965,0.0015182339463762,0.0112694999992479,-0.000275674741632537,-0.00598302897844839,0.00388490316649392,0.000168870013257424,-0.000299473590833163,3.04156208965495e-16,-7.09067015993235e-17,2.39512360322553e-16,4.20619948770462e-17,-1.69908323076366e-16,5.6474912682053e-15,1.84547965329801e-16,-2.60695540006658e-16,1.29237902563079e-17,-3.31907117426894e-08,-1.89316815285693e-16,-2.1034395132007e-16,-1.53356741358951e-16,-9.39571650183642e-08,-7.06649649151329e-17,-1.9436740435832e-16,4.17067727053339e-16,9.11223022718015e-16,-1.00720203894536e-07,-3.37160860353142e-07,-5.187683141489e-16,-2.79318103525599e-17,2.76257580219266e-06,3.07300550456489e-15,7.07205400889684e-16,4.78803405891753e-17,1.92640907934749e-11,3.78022883541095e-08,7.41564337628199e-16,-1.7301381128288e-16,-1.49979826747463e-16,3.36230980573904e-16,1.14369316523553e-10,3.56720630257329e-16,-2.22719815836752e-16,-2.05068472493688e-16,1.10732862641975e-16,-1.83323443766294e-17,-3.70288030743751e-16
"t6",-0.0877141167576327,0.0178206776472646,0.00479785033650132,0.00375095740971045,-0.000602771049546545,0.0440188498444494,-0.000667498128659839,0.0298073939628041,0.0472517287719799,0.00630477049714185,-0.00301796387584716,0.0188129157592619,-0.0372323019187885,0.000969118232672777,-0.00464905167179521,0.00422540153663437,-0.0903927857167565,2.37736435304931e-05,0.00455046819597209,-0.00170164030120702,-0.157989203719843,0.0333296398958364,0.22417646096638,5.27617942733865e-05,-0.0510095107344284,-0.00271039031918779,0.00019034540846033,-0.00117006294019316,7.37671895179613e-05,0.00227320584813037,3.47708983988657e-05,0.00711759958111333,-0.143063181827572,4.84104688796485e-05,1.29354357892636e-08,5.34632117099061e-08,6.62034032352507e-09,8.74792721853154e-08,0.00855777572887521,-5.39015208539245e-05,2.03444114930568e-05,0.00070795852537445,-0.049783117970891,0.053635130035689,0.00332170589206071,-0.000900646967991317,0.152357715247087,-0.0596485645939878,0.534629894441994,0.128095532415957,-0.530723846284506,-0.0102875081120211,-0.00098836512447826,-0.03556371014142,0.0441978964581601,0.446381399546665,0.0107446429185896,-0.0610341144058939,-0.00038271878259006,0.106529192520465,0.0536634853948817,0.000551779406708004,-0.00219944895759737,-0.000141396870746551,-0.00357118146801978,-0.158052285129337,1.03753843702825e-05,0.00664588509536072,0.00123290833830719,0.000183483132877406,-0.000117357306803829,-3.67567784433835e-05,-0.0782965581367357,-0.000370134138026312,-0.0290672609993755,-4.31608151637237e-05,1.11813535725787e-16,2.64359736975672e-17,-1.73204626249822e-16,-3.18531955487351e-16,5.26977629257721e-16,7.10236989809576e-11,-4.16241091867976e-16,1.11658794268447e-16,-6.23628866438068e-18,-1.94800452050549e-09,2.83080751015848e-16,2.65071945327659e-16,9.33616191466029e-16,-0.000535389178236354,5.13475476760696e-15,-4.83298412014829e-15,-2.62644819299338e-16,-1.47879493145482e-15,-5.94338783710961e-09,-1.99150416937138e-08,8.6624237214548e-16,3.11886154856242e-16,6.44852745751732e-06,-5.24876960277511e-16,8.3742923457688e-16,8.97672584087535e-16,7.47726359083082e-12,1.46809421838929e-08,-7.33384025791632e-16,-1.42745060562174e-16,-4.03303675183813e-16,-2.75618077263781e-16,2.28529334533403e-07,3.75850589667594e-16,-3.25227862387277e-17,1.09354086808741e-16,5.36407370124604e-16,2.60561231179357e-16,6.86449333795284e-16
"t80",-0.176941117499917,0.044586384860125,0.0556011564761867,0.0983228623484511,0.0018062332594416,-0.0788658145143305,0.000742659169094603,-0.0832114286071202,-0.180474636169851,0.00355849805198055,-0.202359647880238,-0.0132962722605936,-0.00171572926953656,-3.71046424165883e-05,0.000214062483056443,-0.000262452432787687,0.00630903091021245,-1.56885554620026e-06,-0.000290266220758107,0.000107814230706021,0.00812754017142278,-0.0016115639616702,-0.00770717148264656,-2.84928822156682e-08,0.191964437269076,0.00843887461753209,-0.000639779520392514,0.00691246354231808,-0.000470157142431023,0.0355228284309373,8.34750946880763e-05,0.556746293071963,0.000852942322517203,2.4962397708779e-10,-3.4270663854137e-13,-1.65584022496774e-12,-3.04708547585183e-13,-1.26366894710461e-11,-1.37407344116824e-06,8.95838256438001e-09,-3.44657025936148e-09,-4.7851404882289e-06,0.00929761613956132,6.30644552387372e-05,-4.04465788239605e-06,2.35460629671724e-06,-0.000470152222611486,0.000196606446852016,-0.00180465012650803,-0.000474888462310356,0.00205738403495762,5.11408755950182e-05,5.29464660711798e-06,0.000286936710389825,-0.0143259535044877,0.000616084074617021,-3.34098075530005e-05,0.00051328675253172,1.64477081569747e-05,0.0522368112197089,-0.0840611629794933,-4.5158423175512e-05,1.46386957998121e-05,5.26736881948785e-07,1.05608536125051e-05,8.55492907052834e-05,9.15499100488485e-08,-3.72144775966088e-06,-8.79524427435142e-07,-1.38444645900561e-07,9.05399577179767e-08,2.85143154066226e-08,8.07575645984718e-05,-1.54677734851877e-05,-0.00109087094160263,-4.65254379123258e-08,2.44127794542911e-14,4.78430197460543e-14,-8.92511027328549e-14,-6.04956615398476e-14,6.23392046064493e-14,5.69688895686656e-12,-1.24555884874324e-13,9.02603765246351e-14,3.1651236218145e-14,-1.82323484489012e-14,-1.80869463821406e-13,-1.68079599968326e-13,-1.22487614946075e-13,-5.62620734144943e-06,-7.94521408537324e-15,4.46890600835706e-14,5.43084366234075e-13,0.707106781186547,-5.80125056180637e-13,-8.96460974497797e-13,8.59666213349753e-14,-6.27294273869574e-14,2.82759341579393e-10,-5.5429299787259e-14,-1.21497441527876e-14,1.8784843849462e-14,2.84552373033821e-14,8.33983333821148e-13,6.24610516440206e-14,1.14587834056304e-14,-6.31154128655173e-16,2.83417542921591e-14,5.32277427118941e-06,8.16040817387086e-15,9.21885629624924e-15,2.1722781384398e-14,7.43635142441553e-15,6.40050377084293e-16,-1.0938518272411e-15
"t81",-0.176941117499917,0.044586384860125,0.0556011564761866,0.098322862348451,0.00180623325944154,-0.0788658145143305,0.000742659169094745,-0.0832114286071198,-0.180474636169851,0.00355849805198069,-0.202359647880238,-0.0132962722605936,-0.00171572926953707,-3.71046424165839e-05,0.000214062483056301,-0.000262452432787736,0.00630903091021248,-1.56885554615804e-06,-0.000290266220758107,0.000107814230706028,0.00812754017142234,-0.0016115639616699,-0.00770717148264721,-2.84928822480401e-08,0.191964437269077,0.00843887461753206,-0.000639779520392542,0.00691246354231778,-0.000470157142431316,0.0355228284309371,8.34750946883765e-05,0.556746293071963,0.000852942322517763,2.49623803561232e-10,-3.42311399873085e-13,-1.65598469762038e-12,-3.06225037436549e-13,-1.26368302774093e-11,-1.37407344142845e-06,8.95838242484319e-09,-3.44656952459089e-09,-4.78514048812828e-06,0.00929761613956233,6.30644552396531e-05,-4.04465788353403e-06,2.35460629693929e-06,-0.000470152222612173,0.000196606446851941,-0.00180465012650888,-0.000474888462311075,0.00205738403495791,5.11408755960729e-05,5.2946466068092e-06,0.00028693671039049,-0.0143259535044897,0.000616084074616458,-3.34098075537761e-05,0.000513286752538417,1.64477081585328e-05,0.0522368112197085,-0.0840611629794942,-4.51584231755779e-05,1.46386958004411e-05,5.26736882785518e-07,1.0560853612316e-05,8.55492907054922e-05,9.15499119156162e-08,-3.72144775969557e-06,-8.7952442650403e-07,-1.3844464476841e-07,9.05399582492358e-08,2.85143149905566e-08,8.07575645982925e-05,-1.5467773487279e-05,-0.00109087094160257,-4.65254379338506e-08,-2.45438183266925e-14,-4.7840323671889e-14,8.91180645919826e-14,6.02447923207008e-14,-6.1784261960003e-14,5.80727464911367e-12,1.24176869556862e-13,-9.01194708717973e-14,-3.15803936505906e-14,-6.80975703055583e-14,1.80815718690891e-13,1.68345267528961e-13,1.22968231544282e-13,-5.62620692274182e-06,8.05731714972578e-15,-4.46445530754559e-14,-5.4337362557511e-13,-0.707106781186548,1.52357279435518e-13,-6.41483453270659e-13,-8.59364116319609e-14,6.28510676283807e-14,2.82680573358739e-10,5.50089745949949e-14,1.1694830898195e-14,-1.89802580997063e-14,-2.7779978047771e-14,8.11965754054949e-13,-6.26978233428716e-14,-1.1588180897566e-14,4.90842899787631e-16,-2.83887793965361e-14,5.32277417218505e-06,-8.40164053586186e-15,-9.2244988863005e-15,-2.16419951568347e-14,-7.46566826517375e-15,-5.46400716834868e-16,1.02082534430077e-15
"t60",-0.178450740041878,0.0450489730772499,0.0565487587413972,0.100109663348856,0.00185727707860375,-0.0817175247284926,0.00078492841303008,-0.0917706764568376,-0.199514330314381,0.00404982962948239,-0.234487671194735,-0.0154184122207524,-0.00202718858320662,-4.66020780680153e-05,0.000272776830918892,-0.000354381186046172,0.0106943460632343,-3.20285765641461e-06,-0.000643439348273725,0.000242692735699372,0.0271820431503007,-0.00596240789275462,-0.0465555880925246,7.93119606038292e-06,-0.167705082016828,-0.00584491510738857,0.000417289026020728,-0.00384820627307942,0.000258833306856746,-0.0166469091885877,-3.21940243622962e-05,-0.0571154986987807,-1.1707431249966e-05,-4.00623544755119e-14,-2.31850487806893e-16,-1.94073035907853e-16,-2.52490443001128e-16,2.6339148062989e-15,3.15553010804548e-10,-2.18978671594249e-12,8.71346404588986e-13,1.76069798569004e-07,-0.000733567237611048,-1.14912059018257e-05,1.17941029995072e-06,-1.17381659962834e-06,0.000305702620783103,-0.0001458482156655,0.00140853309817471,0.000456509695157814,-0.00218131041355916,-8.27035226913242e-05,-9.31342555680198e-06,-0.000658714405128299,0.04194532484297,-0.0021950325788471,0.000146739060144472,-0.00285925102770552,-0.000119108210081058,-0.447446014683165,0.772879532071401,0.000440978861939806,-0.000173991181460964,-6.73535412551305e-06,-0.000139396356572943,-0.00146123755195362,5.311112512302e-05,-3.60179595638513e-05,-6.04655349973596e-06,-8.82674367203893e-07,5.61546676411439e-07,1.7569011613347e-07,0.000411805071529336,-7.15072033342563e-05,-0.00504265844966776,-2.11514151250189e-07,2.49465740089065e-16,5.25401727022247e-16,5.4787473252624e-17,-3.06748423976848e-16,-1.10098388222755e-15,1.15593297079133e-11,4.04384006680799e-17,4.10870119026382e-16,-1.58492868134018e-16,-8.57035188633336e-14,1.7105948869776e-16,-8.79426487001613e-17,3.27034137477099e-16,-1.12511935527718e-05,3.650573772032e-16,-2.41949335012044e-16,-5.92952531371513e-16,-7.39934496493666e-16,-4.2810718971665e-13,-1.53076627982019e-12,-7.21066275156077e-16,-9.9302281999511e-16,5.62211025297628e-10,4.45325838187239e-16,3.26851436816116e-16,3.72869000305811e-16,5.62265851563228e-16,1.6290746413473e-12,1.19388896029465e-15,-5.64576428891199e-16,2.19500124700476e-16,1.09146408345812e-15,0.00189990247795707,7.47535981021159e-16,4.28181256814659e-16,8.87736708837057e-17,-4.18306245183618e-16,-1.91359090597619e-16,3.80636682045108e-16
"t110",-0.18137847492189,0.0459402242813258,0.0583336384473798,0.103462933434315,0.00195016753281951,-0.0867942981096105,0.000856454671039231,-0.10504228343286,-0.228911135231453,0.00477318163721362,-0.28056290880545,-0.0184587422170501,-0.00246239235840979,-5.89821852161124e-05,0.000348225206717845,-0.000466648147546114,0.0153607305803017,-4.82131179791659e-06,-0.000984682684556674,0.00037246126832313,0.0440809680369127,-0.00976569343230629,-0.078890099581911,1.41128598871791e-05,-0.373792875304933,-0.0135918637742972,0.00098193216375897,-0.00935881086906634,0.000631005581110338,-0.042083638066542,-8.53360798247493e-05,-0.228803691381552,-0.000107085508381994,-2.60307246135842e-12,-7.63907859164087e-16,-5.36919910112362e-15,-2.42866199520905e-15,-2.06565352398218e-13,-2.43401530684167e-08,1.62826153900014e-10,-6.35425194517422e-11,-8.14224222446189e-07,0.00218783192849768,2.09055060584884e-05,-1.62147070195684e-06,1.178676290986e-06,-0.000264154021651773,0.000117219456338379,-0.00110135328098565,-0.000319835416078464,0.00145396609101572,4.51724409438747e-05,4.90563541789141e-06,0.000311799788943662,-0.0182095551635658,0.000895677233580274,-5.64741331951738e-05,0.00103897188064672,4.10393091719689e-05,0.149774910187462,-0.255852542770024,-0.000144678655257323,5.55999286284048e-05,2.13357972429795e-06,4.39968979398417e-05,0.000449324331509839,-1.47934405688044e-05,8.20500695841719e-06,1.24547346732761e-06,1.76532954739903e-07,-1.11008449389313e-07,-3.46320726579904e-08,-7.37461062731666e-05,1.20226162887105e-05,0.00084778090924733,3.51405826210894e-08,7.00444779164003e-15,-1.09127194870385e-14,3.10735452338153e-15,1.43310853897004e-14,3.38827647011735e-15,-1.2137811653721e-14,-5.01965352150157e-15,-5.71574525235027e-15,5.28150307390241e-15,9.69739912460969e-15,-8.83025454333253e-15,-2.19415349663562e-14,7.3571133955561e-15,-8.44216529117079e-09,-9.25393406628638e-15,-2.02054795003866e-15,-1.17610108962019e-14,4.96681532970391e-14,1.84137288233431e-14,-7.28483940982868e-15,2.99563355183531e-14,-2.42673943942362e-15,1.11064083832439e-12,-9.8723289379594e-15,2.78807426295637e-15,-2.28953945663844e-14,-1.00398709671706e-13,6.89281759627596e-14,1.82464331559163e-14,1.12170202439378e-13,-7.42145060067223e-14,-4.14908842908427e-13,-0.708063388356698,-1.03812203273823e-13,-9.05897870352545e-14,-5.58837668857595e-15,-1.27233984453831e-14,-4.65597407903235e-15,8.94219528084455e-16
"t111",-0.181386597042826,0.0459426967305735,0.0583385895314993,0.103472234957584,0.00195042516958099,-0.0868083776900075,0.000856653000507857,-0.105079071590475,-0.228992620295523,0.00477518635624823,-0.280690591138029,-0.0184671674592672,-0.00246359827094109,-5.90164810552901e-05,0.000348434206224865,-0.000466959083405341,0.0153736486379998,-4.82579114920663e-06,-0.000985627058895502,0.000372820391520673,0.0441277223261575,-0.00977621551843871,-0.078979542100419,1.41299558362331e-05,-0.374362355296132,-0.0136132678992646,0.000983492164159855,-0.00937403406951641,0.000632033710004221,-0.0421538996915806,-8.54828497031668e-05,-0.229277423155439,-0.000107348410702084,-2.61020128037789e-12,-1.01094015047969e-16,-5.79955164679581e-15,-2.49470091759756e-15,-2.07173383921801e-13,-2.44080538037983e-08,1.63280242191505e-10,-6.37191393127855e-11,-8.1694740575091e-07,0.00219585843858206,2.09943768754925e-05,-1.62914418067733e-06,1.18510880717237e-06,-0.000265710385556048,0.000117937482504993,-0.00110820213840982,-0.000321951602849408,0.00146387004136774,4.55199991697963e-05,4.94426310117084e-06,0.000314432257876569,-0.0183724995412289,0.000904040389841714,-5.70234294952655e-05,0.00104949746724082,4.14712614829538e-05,0.151384769643995,-0.25862492081431,-0.000146256666581163,5.62181882841365e-05,2.15745798019964e-06,4.44906162281319e-05,0.000454464759980881,-1.49757038638389e-05,8.32304085814084e-06,1.26487319564075e-06,1.793480189371e-07,-1.12795177634921e-07,-3.51907668415703e-08,-7.50313379410095e-05,1.22431607167842e-05,0.000863333444818689,3.57915050492911e-08,-7.29575688552915e-15,1.04902338744212e-14,-3.22455649051148e-15,-1.41358136932631e-14,-2.86675411682951e-15,-3.10089661007601e-15,5.23136018738152e-15,5.38607786776384e-15,-5.16078383648182e-15,-1.02760642576742e-14,8.67464744298884e-15,2.18568222321368e-14,-7.21871829231713e-15,-1.31032198826531e-08,9.12853916256922e-15,1.98817937073644e-15,1.24522417978467e-14,-4.93153494820031e-14,-1.94368150952393e-14,4.30115812194239e-16,-2.91495135433719e-14,2.99434591044532e-15,2.08764834879851e-12,9.72286628509302e-15,-2.85182344876942e-15,2.26855408004001e-14,1.00697920342726e-13,-5.44552641717345e-14,-1.88687527056717e-14,-1.11554958605616e-13,7.38958963487559e-14,4.13755610664525e-13,0.706146322211502,1.03368738319577e-13,9.03060032139351e-14,5.5671446712695e-15,1.29771208893083e-14,4.60528004770527e-15,-9.91099251810944e-16
"t70",-0.169563199515602,0.042338938796405,0.0510902179810939,0.08984511181314,0.00157070337056231,-0.065967688254317,0.000560159821527739,-0.0491415077148056,-0.104990411033819,0.00169655200244073,-0.0836350539405833,-0.00546180746684177,-0.000593408791842748,-5.15033307872323e-06,1.93378773802877e-05,2.697872816948e-05,-0.00559094187861753,2.51084251696184e-06,0.000565453108054739,-0.000217287058075694,-0.0332570043671336,0.00765609784473438,0.0695656837966118,-1.42896643125467e-05,0.525379557044304,0.0193949787692575,-0.00140327283181019,0.0133405605659326,-0.000898934867361122,0.0589883237513411,0.000114405599513229,-0.366437003614829,-0.00565952452564637,-3.73896112232071e-08,-5.29232067625548e-11,-2.29162119435431e-10,-3.22251669171328e-11,-6.4522725232772e-10,-6.5850588786158e-05,4.20577743779303e-07,-1.59976481882776e-07,-3.43901370325975e-05,0.0521967022186217,0.00027896010316944,-1.58951736825355e-05,8.1799064292204e-06,-0.00154095740758434,0.000626160942219077,-0.00568409780107562,-0.00142837321674277,0.00605205430406216,0.000135446436553999,1.36942130772033e-05,0.000681399174421076,-0.0308375312523222,0.00119821629216423,-5.63420375604279e-05,0.000683969562379808,1.38897596591458e-05,0.0242292109569475,-0.0238985496888208,-5.49614549826688e-06,-7.01641394423673e-06,-3.86482846285096e-07,-8.9767722271073e-06,-0.000166058882057146,1.50509832689076e-05,-2.01586977990054e-05,-4.05373539909314e-06,-6.17819873206311e-07,3.99407994117543e-07,1.25444720027991e-07,0.000329582544468641,-6.08635278028256e-05,-0.00429229574493143,-1.81960736405711e-07,4.43393609718373e-14,-8.11890465334004e-16,-5.08446049973943e-14,2.44829784656396e-14,7.4361450931028e-14,1.71885906373446e-11,-5.53164778670206e-14,-1.25940174254981e-13,2.98899491065069e-13,-2.55075345841453e-14,6.30057567869969e-13,2.1157054384986e-12,-0.707106781186548,-1.68104393300802e-05,-9.77710089838473e-14,-1.74460884085688e-13,4.23716754565863e-14,-1.22574803128551e-13,-6.235508444061e-13,-2.22650426517847e-12,1.33359559557988e-13,2.91609784747306e-14,8.43086076864959e-10,2.68067585959619e-14,4.34530049466745e-14,-5.18176299707905e-14,3.9995246803139e-14,2.4239380422822e-12,4.89504623191592e-14,1.04707518618876e-13,-1.58631489695656e-14,-4.81044785765407e-15,2.08067673486993e-06,-1.15503650338013e-14,3.82450500524899e-15,5.23231685795909e-15,-8.39006501054338e-15,-6.69097345152658e-15,4.80312370428126e-15
