"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116"
"t1",-0.0630953273479457,0.0573876237589397,-0.104808052584139,0.000167383016192157,-0.00270262544876805,0.0103265757585606,-0.000590565604310066,0.00165001731894169,-0.033261321123752,0.0020389370982982,-0.020799198701985,0.107742235383571,-0.000157495024638577,0.00284731255472874,-0.0309470312822933,0.0205323280586804,-0.129254862866864,0.0378232700213393,0.288946989831403,-0.0434105180367208,-0.0300021469693546,-0.00244292568991238,-1.54273118491282e-15,0.468689099947932,-0.0189671529244368,0.0915579478922464,-0.000711106887896806,0.110747239409315,-0.0293790564902805,0.111473229437418,-0.0946848935313543,0.120659716317716,-0.035813954765044,0.074996144495636,-1.20053630568546e-16,-9.76706073795061e-15,1.2802530372272e-17,2.3411866147455e-17,-0.00020377054418216,0.0121700947391582,-0.519785972505384,0.229972068929362,-0.11326022391129,0.100210086982436,-0.116686268956039,0.0724982421539124,-0.0398140101995172,-0.226388526167463,0.0875404612237928,-0.357478964590188,0.0566941647227966,-0.018953958398496,0.000335091570698225,0.00013172571864351,0.000108561995428932,2.24129849260125e-05,6.63475784069644e-05,0.000324667765825915,9.47077291749334e-06,-0.0642648107316745,-2.22715561373432e-06,0.0288858502332353,0.000246908518117496,6.26189665433651e-06,0.000367231997081816,0.00122280209207727,0.000100178983572373,-0.000220166231225365,-2.92822269775747e-05,-0.00016719257971655,-2.46407402144703e-15,-8.61263414005287e-05,0.0890709979105201,-0.000677315497635208,-1.26969360671204e-05,-0.000160218568388364,0.00129630285295684,-0.000272209191039946,-5.55074984837754e-05,-1.526742729368e-05,2.95344836029532e-06,4.87504259744242e-16,-4.8950034021826e-17,-6.40763483938933e-17,-7.93229414444707e-17,-1.02213159811071e-16,-2.13045726893402e-17,-1.31947404391486e-16,-7.94720192431875e-17,2.52239635428753e-16,-9.5138740635603e-18,1.12757025938492e-17,1.24683249835833e-17,1.07688380782123e-16,-2.86229373536173e-17,2.24971950790742e-17,3.07371315899641e-17,1.46096242742422e-17,4.90601483049691e-17,-8.79016911342623e-17,-2.78639958328775e-17,-4.16875735320676e-17,-1.85696727092455e-16,-1.73147086945935e-16,7.60025722912339e-17,-1.93259037245541e-17,1.05203186114879e-16,-4.96022493912118e-17,6.25584653524136e-17,7.95533344061239e-18,-7.76830856585864e-17,-2.71592644207619e-17,1.35549255153004e-15,-1.18449087344041e-17,-1.57155104901774e-16,-2.10064170919066e-17
"t2",-0.0519109508317369,0.0459680746465602,-0.0710928189465285,0.00264258884430493,-0.0115836040508656,0.0168919526404078,-0.000915854046407518,0.00223524382176717,-0.0443557601343354,0.0026420799396278,-0.0216470600800374,0.0824077258272962,0.000524792387652817,0.00362853489653056,-0.0359523659214835,0.0235641411837438,-0.112264369631846,0.0403355089773646,0.282406132636878,-0.0413384479317448,-0.0266084608057304,-0.00214345303618666,-1.20664051893877e-15,0.325832563602059,-0.0117276341750668,0.0494060671574616,-0.000585680194408764,0.0810850290347585,-0.0125953277920237,0.098914770076231,-0.0405448576857697,0.0498170089469257,-0.0055307591341766,0.00509643936768556,5.70223530936263e-17,-8.38964110768747e-16,1.96618003316479e-16,-8.03190640801435e-17,-1.04203363825778e-05,0.000343654651867887,0.24994029489626,-0.186928049492005,0.107956298485843,-0.103411859661998,0.116912713166084,0.00795178738988311,0.0520607956759922,0.222486110643624,-0.0712936558527713,3.96168933401442e-05,0.0279360003977577,-0.266058500719029,-0.00226532664228796,-0.000847857910074271,-0.000673724829783263,-0.000128010846331409,-0.000359595048014959,-0.00174881086865446,-4.51948416332967e-05,0.00656594010785809,1.70735631659487e-05,-0.00564677335454097,-0.00272847822674793,-5.41779172160582e-05,-0.00317120042523271,-0.0101573898130261,-0.00080520688421346,0.00156081810711033,0.000207092107522087,0.00117801099224785,-2.29699493576718e-15,0.000637276967017488,-0.693860522910611,-0.0077295715203813,0.000410152758938946,0.00135261902644681,-0.0117713175288487,0.00251562105621942,0.000530833369837168,0.000146374229271519,-2.98116455826915e-05,1.82906439103332e-15,3.0197813651323e-16,-1.82105128047857e-16,2.15060617797608e-17,-9.49156461812327e-17,-1.6029699574796e-16,6.03242728957033e-17,4.59342537892132e-16,6.49243951920067e-17,-2.57598996940236e-16,4.40289700930178e-16,-6.30916105844176e-16,2.432660532868e-16,5.04057777944981e-16,-9.24190287639341e-16,8.05744171818455e-18,2.99108217793691e-16,2.20133137044705e-16,1.92662886092313e-16,1.01047473702029e-15,6.13768177190356e-17,5.85104399553734e-16,1.17235377437614e-15,5.36607055081109e-16,3.81291640055993e-16,-7.43857250165817e-16,3.50740195182891e-16,1.32401460749493e-15,-1.94978513463746e-16,8.09979534990243e-16,-1.07761085584254e-15,5.12549762122944e-16,-3.40016350760463e-17,-2.38586308610465e-16,-9.61159998071203e-16
"t4",-0.0408099831929132,0.0346407524005981,-0.037743383577804,0.00506037444711007,-0.0202422945456299,0.0232072208952351,-0.00122781991040107,0.00279034223156163,-0.0548625552668275,0.00321161229510868,-0.0224348786034629,0.0590094611426764,0.00115138316160231,0.00432859051204146,-0.0403643447022799,0.0262294957919841,-0.0978057901305451,0.0424498242502644,0.276985141660389,-0.0396331033832046,-0.0238745049331089,-0.00190300733822363,-1.7537434832474e-16,0.218996835489521,-0.00647152454620602,0.0193803708158431,-0.000497187102744124,0.0601736083274497,-0.00127233414484894,0.0907183739040547,-0.00671937481863807,0.0058138136775638,0.0107260653013957,-0.0301808901210336,2.81238140482796e-16,3.90648569860531e-15,9.05706315896991e-18,-2.56100619381571e-16,8.59312335148888e-05,-0.00544679545218711,0.466707158096107,-0.237496154872405,0.115888399939086,-0.0971548778264659,0.0936567245919968,0.0149429399205877,0.0416817351050784,0.11875078203401,-0.0274328018590574,-0.129439989998555,0.0390485450299738,-0.146047846591378,-0.000608300240044926,-0.000208866414393417,-0.000153025092619739,-2.19198383361982e-05,-4.46053928571194e-05,-0.000205977125205095,5.5469566823412e-07,-0.0611192885728687,-2.22719932085699e-06,0.0295116316866628,0.000368956291376193,9.99751855757904e-06,0.00058701655878155,0.00201125380496868,0.000170128042709276,-0.000500851928877756,-6.75201621631953e-05,-0.000394590622717339,-1.68876725155152e-15,-0.000507905570632044,0.676742022545602,0.00614944222349749,-0.00042203964164516,-0.00167233660584367,0.0174793383320995,-0.00388681289212949,-0.000883340699399986,-0.000244870177406491,5.53654157284836e-05,-2.96252554723414e-15,-7.80526273251268e-16,7.07158775134162e-16,1.98044167575162e-16,7.26140500467035e-16,1.36527748000495e-17,-6.71015712166758e-16,-2.0690809486152e-16,9.41307598069745e-18,3.98723903398884e-16,7.79279610969975e-18,9.36084866749583e-16,-3.72898786399261e-16,-1.67281199420725e-16,5.06575687527747e-16,5.62853083390857e-17,-9.13536446678205e-16,1.01073780082165e-16,-5.70653064171564e-17,-1.35665267811206e-15,-4.59063895934291e-17,-5.18185131850134e-16,-1.85823577647184e-15,-3.53118096046267e-16,-2.13022866374484e-16,4.80116834470166e-16,-3.89303055545367e-16,-1.08317090150908e-15,7.56305107341099e-16,9.13695338565272e-17,1.17380807033414e-15,-2.7072569484998e-16,-3.66681318516786e-16,8.79892526796026e-16,8.28598624858274e-16
"t6",0.0896603290977079,0.0275452053578901,0.00116861223002007,0.00751442871528188,-0.0490665967883408,0.00246920953035101,0.000937208334121818,0.0256262821210749,-0.00159519394061391,-0.00070361669733276,-0.00252699147978187,0.00444879296150341,0.0188609257661222,0.00323532375962195,-0.0989798578946965,0.156433298533975,0.00220754693505266,0.000987932882184595,0.0143542838786207,-0.00201446920873328,-0.00207034539378455,4.18954194225836e-06,2.9536631288526e-16,0.0195945369010271,0.0247097866304822,-0.125570018513534,0.00309279211433437,-0.0211864894205008,0.00640026684179031,0.0229089925601902,0.119711639756487,-0.140397805226904,-0.0602184758935459,0.077865496614192,-1.09596079254247e-15,-6.55545823161195e-15,1.73650435728387e-16,-1.33243408776003e-17,0.000207439124247679,-0.0249355781471581,0.0335725444312071,0.0431094787060131,0.00755804818661794,0.682812900437344,0.254362062897114,0.0114661588810468,0.0915162958498178,0.0879173972050092,-0.0828429263375337,0.0105975100668415,0.209013762508878,0.0182458241539185,0.0444706681376349,0.223568930160223,0.199841070168273,-0.0901205720686059,-5.46504964006862e-06,0.000128054933681602,4.66244386000172e-06,5.00755859697902e-06,-0.0109483993263103,3.88858866440835e-05,0.00141686532758038,7.91034142976414e-05,0.00472397072697645,0.000984497131242613,0.218939171059524,-0.00165540731474698,-0.350790040851531,8.00513700812669e-05,6.18708288898814e-14,-0.0326043798724943,-0.0043524661569121,-4.84346398606339e-05,-3.7007669871207e-05,-0.000264245482117259,0.0668748103331969,0.0659521265217324,-1.71515728638937e-06,-9.15509184847607e-06,-0.0153618377404047,5.77633182955499e-15,3.14653364461147e-16,3.20623879306879e-16,-9.0945569910832e-17,1.13813759913465e-15,6.2839870804844e-16,7.20734575498376e-17,2.50547936236392e-17,2.69531548274059e-16,-5.47239809070092e-16,-6.79803434687883e-16,-2.72335894401121e-16,-2.14490349009181e-16,-5.59031425452596e-16,2.43346652796472e-16,1.62196021388447e-16,7.50040871899327e-16,-4.88071327264426e-16,2.74353553503117e-16,6.71969268788957e-16,-1.34200295962971e-16,3.64182072684639e-16,3.4371403124466e-15,6.4885592929946e-16,-6.0047224852491e-16,6.52792331428239e-18,9.74755914337555e-17,2.1633868284518e-16,-6.77324818805089e-17,4.7889881501813e-16,1.13760578569437e-18,-1.34573279601143e-15,9.34537556349111e-18,6.4976631416318e-16,5.70650952739898e-16
"t80",0.174802120078732,0.0580577328389535,0.00382017878732019,-0.0214247858097554,0.113569402811847,-0.00302217216132875,-0.00113021923640378,-0.178156275100104,-0.00673672169232903,-0.000372148037626533,0.00101844327551805,-0.00301069708954627,-0.231615146490784,-0.000226068917309467,0.0126515753475457,-0.0211956353933389,-0.00124681567151108,0.000612924503539874,0.00146019223128646,-0.00012438405882617,-2.99832982518587e-05,4.66473304821651e-08,4.12265747225457e-16,0.000766341202739468,0.185563098100508,0.0292408428008895,-0.000573057300316541,0.00387644581366793,-0.00103200817999819,-0.00518316115868799,-0.443103426108877,-0.340893796118781,-0.00962958534306341,-0.000115686810225529,4.02420735098105e-16,-1.22774806191063e-15,7.84983354893133e-17,3.75377491073516e-16,7.57431290313623e-08,-3.52121630527221e-05,-0.0001741199988885,-0.000306759583316413,-6.00923488016589e-05,-0.00596931120840597,-0.00251823085145371,-0.000115685484274528,-0.000933019190992493,-0.00135375301856448,0.00176852679378468,0.00198159360322353,0.00751024618600764,6.44793925770239e-05,-0.000575785484871375,-0.00821585007765777,0.00948855823236501,-0.000308555190647344,8.72196616806645e-10,-6.30942788478199e-08,-3.41025390607316e-08,-1.18375675190255e-06,-0.0992259453590834,-3.66149493216325e-06,-3.4533434853137e-05,-8.5053679796676e-07,-5.02543766606653e-05,-8.22603500623279e-06,-0.00142019798337377,1.20043382391908e-06,0.000227224447346715,-4.24365075054315e-08,-1.70763704372634e-15,-0.00101477532303653,5.18418542982957e-07,1.809565556806e-08,1.38273304881803e-08,1.04679482699325e-07,-3.54108699644389e-05,-3.68895538767999e-05,1.08860613189769e-09,5.88179606949974e-09,-0.000709031714139416,0.599946407267647,0.00695746185330179,-0.0035567747491236,0.0134588874050697,0.0350787705380586,-0.000382730223031729,0.00360520176391708,-0.0152604291357956,-0.000712279809180363,-0.0141157903231786,-0.0121709633916809,-0.00592021918479139,0.00491915977877244,-0.00827254139971202,0.00887650826003018,-0.0122518636966334,0.0286261667291943,-0.0369224684818146,0.0142466667691832,0.0140806214504913,0.00273094376384275,0.0140316011530645,0.36166275997235,-0.000191307482202767,0.0111238656925989,-0.00330064946468456,0.01542623773457,-0.0498616163895402,0.00693400354972486,0.00444247006189556,-0.0012093624734007,0.0318667761349995,-0.00983401996629265,0.00299913556161195,0.0018815580380839
"t81",0.174802120078731,0.0580577328389531,0.00382017878732042,-0.0214247858097552,0.113569402811846,-0.00302217216132877,-0.00113021923640386,-0.178156275100102,-0.00673672169232914,-0.000372148037626571,0.00101844327551789,-0.00301069708954644,-0.231615146490782,-0.000226068917309604,0.0126515753475452,-0.0211956353933383,-0.00124681567151053,0.00061292450354028,0.00146019223128518,-0.000124384058825595,-2.99832982520315e-05,4.66473311245413e-08,9.13894201427121e-16,0.000766341202739163,0.185563098100502,0.0292408428008872,-0.000573057300316611,0.00387644581366672,-0.00103200817999832,-0.00518316115868796,-0.443103426108871,-0.340893796118779,-0.0096295853430647,-0.000115686810225071,2.50107835447596e-16,-1.08515752296225e-15,8.72129727658291e-16,2.00814631793991e-16,7.57431294768745e-08,-3.52121630525538e-05,-0.000174119998887279,-0.000306759583314525,-6.00923488021238e-05,-0.00596931120839989,-0.00251823085144948,-0.000115685484272376,-0.000933019190991511,-0.00135375301856488,0.00176852679378436,0.00198159360321776,0.00751024618600911,6.447939257773e-05,-0.000575785484863758,-0.0082158500776608,0.00948855823236622,-0.000308555190646391,8.72196280524401e-10,-6.30942796049725e-08,-3.41025371474324e-08,-1.18375674762472e-06,-0.0992259453590886,-3.66149493809254e-06,-3.4533434856246e-05,-8.50536794686325e-07,-5.0254376660647e-05,-8.22603500666788e-06,-0.00142019798336977,1.20043382566631e-06,0.000227224447341774,-4.24365178647936e-08,1.40509937318554e-15,-0.00101477532304793,5.18418536758769e-07,1.80956695375713e-08,1.38273351693892e-08,1.04679487226926e-07,-3.54108699664389e-05,-3.68895538718791e-05,1.08860450082732e-09,5.8817938714916e-09,-0.000709031714132366,-0.599946407267654,-0.00695746185330221,0.00355677474912404,-0.0134588874050701,-0.035078770538059,0.000382730223032057,-0.00360520176391703,0.0152604291357959,0.000712279809180425,0.0141157903231783,0.0121709633916809,0.00592021918479161,-0.00491915977877295,0.00827254139971237,-0.00887650826003066,0.0122518636966333,-0.0286261667291949,0.0369224684818147,-0.0142466667691831,-0.0140806214504913,-0.00273094376384313,-0.0140316011530648,-0.361662759972354,0.000191307482202413,-0.0111238656925987,0.00330064946468454,-0.01542623773457,0.0498616163895412,-0.00693400354972485,-0.00444247006189526,0.00120936247340079,-0.0318667761349999,0.00983401996629266,-0.00299913556161213,-0.00188155803808446
"t60",0.176176258440394,0.0585541761079798,0.00386494362211259,-0.0220123848005103,0.116976422721685,-0.00317468025003681,-0.00119293249431572,-0.191682252303201,-0.00726944452200286,-0.000403827538064063,0.00114396880658198,-0.0034320650925142,-0.267959097636008,-0.000282568296739436,0.0169130225373669,-0.0286833634902887,-0.00205256945743408,0.00110802513024035,0.0031169220246105,-0.000292098170137374,-0.00010813062586083,1.85703533454352e-07,1.67167550902283e-15,-0.00140973516439866,-0.172582044121305,-0.0193230612747125,0.000323972832056825,-0.0021645282275024,0.000303324098094956,0.000975292766654486,0.0464158208033071,0.0329529929148689,5.89061849187462e-05,1.03019907569946e-08,-3.54163762050181e-16,2.28520884666114e-16,-4.84898002525221e-16,-1.88152144107245e-16,-8.43892237177308e-13,1.47231473471288e-08,2.12956872147896e-05,9.51604673771339e-05,2.6398488487088e-05,0.00331498159626029,0.00174103029003896,8.21328617444869e-05,0.000671758755913902,0.00136251452623731,-0.00200666603168073,-0.00280586096632823,-0.0113058092899311,-0.000124422599067883,0.00163197188491903,0.0242251179918713,-0.028977603312848,0.00104824195140827,-3.25693924260062e-09,2.3864855814204e-07,1.69768828494043e-07,8.88379507255066e-06,0.893042268006797,3.57198294010826e-05,0.000375503856107046,1.02841388503323e-05,0.000608631801101498,0.000103547624570479,0.018686543281989,-2.76291524301734e-05,-0.0054284949971996,1.08524995298226e-06,-9.84779323118295e-16,-0.0123249530362747,4.41583888084046e-06,1.16693458224475e-07,8.91653531753095e-08,6.54542590170138e-07,-0.00018368555890945,-0.000184588299596303,5.11206565167771e-09,2.75007318994291e-08,-0.00305597775869192,-3.69379985240488e-15,-6.21125713587799e-16,4.07847070310238e-16,-1.49259457265504e-16,-1.69741391607942e-15,-2.66442066892413e-16,2.33246277019487e-16,3.70164787589993e-16,-1.39349002456288e-15,1.19064134940602e-15,4.77597984698148e-16,-1.61068655713878e-16,-6.81466264440558e-16,7.10856567816288e-17,-1.09750233586776e-15,5.0008037412281e-16,8.61283690488776e-16,5.23960483564619e-17,-3.15802954121982e-16,1.0795975839798e-17,8.53245131616198e-16,4.08302931054339e-16,-1.08888982677337e-15,2.42568608886086e-16,-1.55941559916623e-16,-5.05002842572122e-16,1.56013593901706e-16,-6.40699186861762e-15,1.36201910976627e-16,-1.62180863649492e-17,1.6123693129211e-16,1.03664090433212e-15,-1.30257998802813e-15,-4.2211036972332e-16,5.76536467455058e-15
"t110",0.178843757521906,0.0595154973955455,0.00395067035273609,-0.0230833682227139,0.123140772503792,-0.00343650845153104,-0.00129936673930901,-0.21368357521736,-0.00813077720277777,-0.000454479845881444,0.00133272794128948,-0.00405132819006854,-0.320243470588325,-0.000356685457346132,0.0221690748942572,-0.0378279811016501,-0.00292405003716403,0.00162178835705632,0.00474000243991684,-0.000452143507322582,-0.000176914898793129,3.06545672754642e-07,2.76793557294532e-15,-0.00284389056846646,-0.381767577274653,-0.0455042224965837,0.000788115654927594,-0.00527971709974307,0.000868421153147813,0.0031943429610894,0.185994170852642,0.136012720068238,0.000799778040409813,1.09947609044708e-06,-4.93943684517587e-17,2.82486737827766e-16,-2.49747909684942e-16,-3.02119444378598e-16,2.52217920875176e-10,-7.09141057614593e-07,-4.87573275183284e-05,-0.000125639470369671,-2.84378663632581e-05,-0.00312304884799741,-0.00145193499268478,-6.75088344345917e-05,-0.000547954376474556,-0.000931823871784185,0.00129271749035492,0.00162722394905795,0.00637727682123096,6.31159059953819e-05,-0.000717529834880463,-0.0105115520301483,0.0124302065019481,-0.000434853909857838,1.31379986048814e-09,-9.59136750036075e-08,-6.34935658914723e-08,-3.05161099987961e-06,-0.297680306782919,-1.17644834105382e-05,-0.000121836208589337,-3.29238403385333e-06,-0.000194810359735061,-3.29920214776671e-05,-0.00592374023974597,8.33407590053445e-06,0.00163334869099375,-3.25111327029648e-07,6.93684775661707e-16,0.00295839317005555,-9.81034456629115e-07,-2.36410660353083e-08,-1.80638727748099e-08,-1.30933426412458e-07,3.35387588420545e-05,3.30026811251043e-05,-8.77797185572314e-10,-4.70831607730724e-09,0.000492958765992001,0.0713755135915116,0.00349032950593678,-0.000625509032146103,0.0158605232926491,0.150475567163224,0.0160490334484211,0.00422488317838169,-0.00251361768531766,0.0186808822841198,-0.00616176709664263,-0.00445819657943893,0.00368724205273766,0.0188790135357747,-0.00608274762659274,-0.00477910546791241,0.00650913664084905,-0.0419372331430764,-0.000345369212617726,0.000882914969617651,-0.0104431258923365,-0.0122285282944393,-0.0260040856176665,-0.0542600462792077,-0.00315201606811314,0.000238775510400094,0.0201627340751567,-0.00950478727453205,0.467108090869079,-0.00575143316551366,0.0259330241525523,-0.0316574352110966,-0.085168406618408,0.0154045363593132,-0.000339206293778204,-0.487138004859758
"t111",0.178843757521906,0.0595154973955459,0.00395067035273617,-0.0230833682227138,0.123140772503793,-0.00343650845153187,-0.00129936673930881,-0.21368357521736,-0.00813077720277777,-0.000454479845881137,0.00133272794128921,-0.00405132819006848,-0.320243470588325,-0.000356685457346085,0.0221690748942576,-0.0378279811016499,-0.00292405003716445,0.0016217883570573,0.00474000243991729,-0.00045214350732202,-0.000176914898793464,3.06545670867263e-07,2.60007965546773e-15,-0.00284389056846757,-0.381767577274655,-0.0455042224965839,0.00078811565492912,-0.00527971709974387,0.000868421153147989,0.00319434296108906,0.185994170852644,0.136012720068239,0.000799778040410207,1.09947609074068e-06,-2.68509460348633e-16,4.73728382177744e-16,1.66681812043008e-16,7.11731945436033e-17,2.52216800477592e-10,-7.09141056648779e-07,-4.8757327518658e-05,-0.000125639470371475,-2.84378663600662e-05,-0.00312304884799653,-0.00145193499268497,-6.75088344340574e-05,-0.000547954376473904,-0.00093182387178517,0.00129271749035566,0.00162722394905723,0.00637727682123517,6.31159059983396e-05,-0.000717529834883486,-0.0105115520301534,0.0124302065019482,-0.000434853909868637,1.3138010828651e-09,-9.59136836104922e-08,-6.34935702844054e-08,-3.05161100015022e-06,-0.297680306782935,-1.17644834122209e-05,-0.000121836208585368,-3.29238403629404e-06,-0.000194810359734805,-3.29920214804129e-05,-0.00592374023975443,8.33407589856234e-06,0.00163334869098986,-3.25111325698573e-07,3.10458894848947e-16,0.00295839317005895,-9.81034459571206e-07,-2.36410632560103e-08,-1.80638753467357e-08,-1.30933427708378e-07,3.3538758817858e-05,3.30026811430256e-05,-8.77801492477352e-10,-4.70831604441187e-09,0.000492958765993685,-0.0713755135915067,-0.00349032950593621,0.000625509032145921,-0.0158605232926488,-0.150475567163222,-0.0160490334484209,-0.00422488317838194,0.00251361768531746,-0.0186808822841186,0.00616176709664188,0.00445819657943822,-0.00368724205273734,-0.0188790135357745,0.006082747626593,0.0047791054679127,-0.00650913664084927,0.0419372331430755,0.000345369212617731,-0.000882914969617264,0.0104431258923362,0.0122285282944391,0.026004085617666,0.0542600462792094,0.00315201606811317,-0.000238775510399929,-0.0201627340751559,0.00950478727453188,-0.467108090869073,0.00575143316551342,-0.0259330241525521,0.0316574352110964,0.0851684066184073,-0.0154045363593123,0.000339206293778089,0.487138004859753
"t70",0.168113789494923,0.05564679742085,0.0036049534017373,-0.0187238088250842,0.0980132243251997,-0.00235858560360791,-0.000860232807845315,-0.122180166130886,-0.00454445408502557,-0.000243137498530228,0.000536111657478265,-0.00142683223464696,-0.097793907476873,-3.61549031908704e-05,-0.000797648542164471,0.00219414588446146,0.000959792080410332,-0.000680136939128467,-0.00257998650581232,0.000271527438096442,0.000136021338759024,-2.43605643918945e-07,-2.18236193122751e-15,0.00359695677012295,0.527973992235512,0.0643669673544757,-0.00111323415120566,0.00745362818565597,-0.00100979177886272,-0.00176759639676249,0.260268036984815,0.248337191715048,0.101053779430999,0.011998471734958,-1.74660504798357e-16,1.19948788001376e-16,-3.28964590113658e-16,1.89674769131421e-16,2.28597602662803e-05,-0.00180092287477019,-0.000872257369884374,-0.00119965107322025,-0.000216573878213167,-0.0204085813050313,-0.00820284020458083,-0.000374634920074723,-0.00301216800516474,-0.00405526705939109,0.0051521683271758,0.0054667572690251,0.0203897722649026,0.000163030761277019,-0.00126298249066409,-0.0177009482514428,0.0201056715504763,-0.000618813056100449,1.65462131928478e-09,-1.18726965687966e-07,-5.1568406866627e-08,-9.06283344967451e-07,-0.0330727945012398,-4.25930902846205e-07,7.03116482983848e-06,4.68481152221854e-07,2.7961850741778e-05,5.69296281038899e-06,0.00121293547132241,-4.37067476765734e-06,-0.000883307089647742,1.8508896696483e-07,8.9544094477786e-16,-0.00624629851639893,2.65146331397681e-06,8.15940655143118e-08,6.23471291485632e-08,4.65911766297014e-07,-0.000146236964788398,-0.000150266853875031,4.33054251371124e-09,2.3360704435941e-08,-0.00273442758074337,0.0390038073935202,0.000370190018353115,-0.106119452327815,0.136453453944902,0.0564706965999459,-0.0908948547161232,-0.102391226985651,0.000323503747871339,0.374699074272943,0.29425607045692,-0.00801017350087941,-0.0292959748214701,0.0923692105376281,-0.0262045256617777,0.130235364548029,-0.113429931700989,-0.01925154257006,0.0804876782744133,-0.0885536270105374,-0.187283129163062,0.123969817676466,0.00843944934281464,-0.0467441436671419,0.199457349274108,-0.109805230040367,0.106522571543381,-0.048141730151342,0.0479958405537075,0.146045997366302,-0.0498304319480901,-0.0856886168591697,0.0534045968119474,0.0527968257615439,0.0173268150967131,0.0861052807282573
