"accepted_species","trait_BM_trend_scaled"
"t8",0
"t49",1
"t50",1
"t74",1
"t75",1
"t71",1
"t11",1
"t76",1
"t77",1
"t23",0
"t6",1
"t7",1
"t5",1
"t26",1
"t3",1
"t59",1
"t80",1
"t81",1
"t21",0
"t22",1
"t25",1
"t62",1
"t63",1
"t60",0
"t61",1
"t24",1
"t18",0
"t14",1
"t12",1
"t66",1
"t67",0
"t51",0
"t15",1
"t44",0
"t45",0
"t86",0
"t99",0
"t100",0
"t10",0
"t2",1
"t57",0
"t58",0
"t64",0
"t65",0
"t52",1
"t53",1
"t47",1
"t97",0
"t98",0
"t46",1
"t78",1
"t79",1
"t30",0
"t43",0
"t56",0
"t9",0
"t31",1
"t32",1
"t33",1
"t28",1
"t87",1
"t88",1
"t70",1
"t13",1
"t93",1
"t94",1
"t83",1
"t84",1
"t42",1
"t34",1
"t37",1
"t38",1
"t19",1
"t20",1
"t1",0
"t91",1
"t92",1
"t72",0
"t73",0
"t55",1
"t27",1
"t4",1
"t95",1
"t96",1
"t16",1
"t85",1
"t82",1
"t89",1
"t90",1
"t48",0
"t54",0
"t68",0
"t69",0
"t41",1
"t35",1
"t36",0
"t39",1
"t40",0
"t17",0
"t29",1
