"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121"
"t34",-0.154437601135364,-0.129807453156968,-0.0403763125722455,0.0135606928786324,-0.182626247273462,-0.00334233589840958,0.000359847439206464,0.000235301039518377,0.000176993481626064,-1.99086069741522e-05,-1.00263558382755e-05,0.000808050365711102,-0.000110259436902799,-0.00010896198871643,-5.97109654262011e-05,-3.63041754547045e-05,3.34758381917745e-05,-0.000161851924110168,0.00324503610720318,-0.00701242742438537,0.00213170883808007,-0.0079535555221421,-7.23976078321503e-05,-4.06406432691064e-05,-0.000597733955222104,-5.88078535504295e-06,-0.0101989707948674,-0.00954605420181182,-0.00313385593447573,8.20986322692244e-05,0.000389273091866458,5.80933054335354e-05,-0.00025285610813439,-1.09053845570077e-15,0.00271773296945889,-0.00152279610140441,-0.0577939985729197,0.663820643659125,-0.000680191937583442,-0.0149511361872814,-0.0451071302161512,-0.069001798491826,-0.0174295092495457,-0.00517065850187121,0.000252676565403919,-0.00324424380172169,-0.00021371163316407,-0.000214151396203171,1.88932047044595e-06,-0.0122132206466546,0.678729068272194,0.0132553508325761,-0.000708433359267737,-0.000136265273224104,0.0183054709664998,9.9746273956102e-15,0.00204544167952541,-0.000149670750982728,2.12897055794302e-05,3.65510277318916e-05,-0.0492927798390853,0.0197398936289061,-1.49901171860031e-05,-5.56657791742576e-16,-3.19750701714996e-05,-2.75954788434127e-06,-0.000117548147783259,4.69286569822203e-16,-5.96141593179531e-07,9.80242902563084e-05,-1.10781387652179e-05,-1.29811285789527e-07,0.00148203761763316,0.000257971473242666,-4.52837816170576e-06,1.81011767027732e-07,-7.37457608215e-07,1.13925360586183e-07,-2.58380109354109e-06,-7.51631030971352e-07,7.31166498223609e-06,0.0022756121642738,1.1052470298788e-05,-8.52752609913234e-16,-1.3351741590286e-15,-6.34619204122236e-16,2.48298361169288e-16,-6.61248577448337e-09,7.55772279696189e-06,1.05609842823075e-16,-1.11057890455184e-06,-3.34848858513032e-16,6.20142800593875e-05,0.00494668384320815,2.13498909178613e-16,-2.58524737097534e-17,-9.23542175510107e-16,-0.0056755378347285,-1.41007503162596e-15,0.000674031930892695,-7.10216616668303e-08,-9.50967741933398e-07,9.13729302277375e-16,-1.49204934852976e-15,5.4941551477903e-07,-3.12947487647875e-17,-1.05523453580768e-15,7.06276485987468e-16,9.52282751005204e-16,5.36958337228195e-16,8.61689555346418e-07,5.12020965398657e-17,4.00201176061038e-16,1.86254191767372e-07,-1.20365453607077e-15,8.98680236598342e-16,3.59671112283781e-15,1.14151761262478e-15,1.47480230660089e-15,3.68775150653261e-15,-2.61476375747144e-14
"t53",-0.158332930694128,-0.134995233523129,-0.0423308681597675,0.0144138095112172,-0.220718377186814,-0.00417394702894621,0.000469969679118036,0.000314913648846696,0.000252441671116839,-3.00954721570618e-05,-1.56121951919456e-05,0.00164762170413847,-0.000245029735315646,-0.00027632120726409,-0.000339603338586846,0.000175830840135928,-7.60511305668802e-05,0.000230058079454862,-0.00325146982870541,0.00529513557135529,-0.00158275191596134,0.00257058833217749,4.88777236022777e-06,1.69096663126057e-06,-8.35752043389484e-05,-1.27706377935479e-06,-0.00244266253511815,-0.00238423602884802,-0.00080549449178685,2.16167890500595e-05,0.000124949243066258,1.88854568390006e-05,-8.42727963346746e-05,-2.81508451572448e-16,0.000985848151360531,-0.00057688741793616,-0.022805609971119,0.272289643602611,-0.000282738413131562,-0.00696880097301787,-0.0243347015044328,-0.0378204394926486,-0.00975526628333141,-0.00322766934303407,0.000162556433561585,-0.00213342897256045,-0.000142167779408738,-0.000399702158146635,4.92289230256416e-06,0.011273626974716,-0.40932701270673,-0.00707740317081101,0.000347515712778173,1.44168801000975e-05,-0.000989819095345643,-1.73107910623632e-14,0.000121650753222452,-2.67538501932047e-05,4.39634356390551e-06,8.00718709999652e-06,-0.0121127748956012,0.00490506480615254,-4.1044638510734e-06,4.34946791010098e-15,-9.44282022693902e-06,-8.19475896899849e-07,-3.55112979027945e-05,-2.95519935955438e-14,-1.77284864106194e-07,2.82831456547811e-05,-2.87618504124786e-06,-8.20915226816723e-09,-0.807132751248762,0.0352047734542158,-1.73544644449301e-06,6.94527682656363e-08,-2.83052617956427e-07,4.42254134907907e-08,-1.00759714989725e-06,-2.95269729862108e-07,2.90304073392495e-06,0.00090646145936392,4.40492653403058e-06,3.2597824767573e-15,2.19598489771858e-14,-3.34693186502762e-15,-3.28694687792896e-15,-2.78104252886197e-09,3.24507007160086e-06,3.21503129908076e-15,-4.87871930477847e-07,1.57456464455016e-15,2.75960999383295e-05,0.00223662019926361,-1.94707348335528e-17,2.93899479600279e-16,-1.05165470226681e-15,-0.0160992365047193,3.74974851941686e-15,0.001766570555828,-3.28067024719063e-08,-4.4114239912802e-07,2.8339500616899e-16,-1.45211642582547e-14,2.56723276018754e-07,-6.58718869888876e-16,-3.08704733164338e-16,1.81585085094143e-15,1.46894442751232e-15,-1.15680353440555e-15,4.13819675655017e-07,4.27149471263366e-16,9.12531572560107e-16,8.98717198994298e-08,4.39598813513238e-16,1.5300626742057e-16,2.78567280942203e-15,1.52045606426558e-15,1.95548943897859e-15,5.03038448539816e-15,-2.86570954148513e-14
"t54",-0.158380695923727,-0.135058816857263,-0.0423548176867564,0.0144242584392861,-0.221183396714388,-0.00418409231414323,0.000471312001021267,0.000315883671596491,0.000253360051535041,-3.02193733033418e-05,-1.56801103196149e-05,0.00165780457816935,-0.000246663411357305,-0.000278348490871837,-0.000342986140759911,0.000178388061530759,-7.73700319344227e-05,0.000234773085876357,-0.00332956867911169,0.00544299985373659,-0.0016273761597175,0.00269682188052772,5.81373657870326e-06,2.19811132841327e-06,-7.74083876365831e-05,-1.22166320188801e-06,-0.00234915400583685,-0.00229780487339266,-0.000777371831471549,2.08857003351599e-05,0.000121718139727514,1.84056195195237e-05,-8.22044223159063e-05,-1.20295030464039e-15,0.000964353394122194,-0.000565050424743574,-0.0223635062272654,0.26728588249584,-0.000277636283357482,-0.00686070257509544,-0.0240167020181797,-0.0373344286620326,-0.0096325793018877,-0.00319100960270115,0.000160756038374853,-0.00211021131845646,-0.000140634428026678,-0.000396806025003305,4.88887468460578e-06,0.0112178814828758,-0.407479610749728,-0.00704641533719473,0.000346027534230389,1.43792067536217e-05,-0.000987699521848946,7.06026435806138e-15,0.000121589615908379,-2.68516232563159e-05,4.42126506232627e-06,8.06229961038284e-06,-0.0122404202706224,0.0049592135861225,-4.1772537061838e-06,-1.51739067222385e-15,-9.73258915076818e-06,-8.46035004311983e-07,-3.69113823235632e-05,3.79408076838439e-14,-2.17412687380797e-07,3.65540201619104e-05,-4.37425844796149e-06,-6.69570354280868e-08,0.456964206202931,0.669262616135737,-1.57052805044947e-06,6.40188248838164e-08,-2.61313735796851e-07,4.1713012090127e-08,-9.54430768631615e-07,-2.81164778691419e-07,2.77981576917083e-06,0.000869192958386422,4.22472393388033e-06,1.31393791805395e-15,-2.02784560035572e-14,1.21883161431272e-15,7.30450353107453e-16,-2.70329269550038e-09,3.1635192731553e-06,1.80739708461379e-16,-4.76814923553e-07,1.94197661647072e-16,2.70028291127308e-05,0.00219133376643941,-2.83633930727487e-15,6.66014032812412e-16,-2.046961840409e-15,-0.0165536466621044,-4.43535463608081e-15,0.00181093095561205,-3.22005600668044e-08,-4.33102669578619e-07,-7.89714483894871e-15,3.84395075770479e-14,2.52155181350215e-07,-1.41981403769652e-15,5.93107618035995e-16,-5.99194225103301e-16,-7.77229910693054e-16,-8.48854467170467e-16,4.07079172063271e-07,-8.04534820778393e-16,-3.15711035615432e-15,8.84293985317355e-08,-2.82389762690616e-15,2.25466219655507e-16,1.41412361696217e-14,3.25953958328974e-15,4.16643044411755e-16,4.42246663773702e-15,-2.74765126771421e-14
"t57",-0.15854951007226,-0.135283946247732,-0.0424397010416118,0.0144613538722064,-0.22285638903347,-0.00422069556564254,0.000476172371442176,0.000319402411573228,0.000256706024729927,-3.06723943510413e-05,-1.59288439306344e-05,0.00169554341613368,-0.000252735107857035,-0.000285910848487988,-0.000355763840590654,0.000188207017398647,-8.24730725230079e-05,0.000253146197282784,-0.00363588752127126,0.00602638604756206,-0.00180350183042222,0.00320441352515476,9.63096811436619e-06,4.29676307516685e-06,-5.08262659045286e-05,-9.75430129954241e-07,-0.00192879863553238,-0.00190705035087675,-0.000649692146701432,1.75539369373967e-05,0.000106374387834828,1.61191903522773e-05,-7.22792073794456e-05,-2.17150185684803e-16,0.000858337748826535,-0.000505701446210086,-0.0201088685307379,0.241315788456568,-0.000250987293972948,-0.00626088905354058,-0.0220926111523395,-0.0343656328946335,-0.00887370993807035,-0.00294946056318216,0.000148694716381475,-0.0019528246602792,-0.000130176601426614,-0.000369911202972894,4.55986373060059e-06,0.0104895973883692,-0.381200989090566,-0.00659289417221828,0.000323787655974057,1.3474511929602e-05,-0.000925871446585668,-7.36975465985458e-15,0.000114090839563176,-2.52335334347157e-05,4.15642764997014e-06,7.5805425482103e-06,-0.0115115437910264,0.0046639431836392,-3.92757479487285e-06,4.23315295119797e-16,-9.13786411370032e-06,-7.94150576530703e-07,-3.46127923712951e-05,-1.15863390052162e-14,-1.98837710336892e-07,3.32222104600846e-05,-3.91528880097467e-06,-5.7383225121772e-08,0.373613421783829,-0.741997560780417,-1.53048600752596e-06,6.20632717350704e-08,-2.53225623856194e-07,4.02086075730603e-08,-9.19155867510574e-07,-2.70488264818962e-07,2.67164838153474e-06,0.000835191580333987,4.05933051671939e-06,-2.05117257694276e-15,-2.6648390644846e-15,4.25618663851782e-15,3.76364151775359e-15,-2.59505161135581e-09,3.03790300534754e-06,-1.79011116308168e-15,-4.58226538114465e-07,-1.93457112840384e-15,2.59680809256639e-05,0.00211037657187472,1.98973981552761e-15,-1.39275253899113e-15,-3.15648226638868e-15,-0.0194363675772003,-2.32236732247633e-15,0.00208850068974258,-3.09065302299987e-08,-4.15905507177447e-07,7.84842153379471e-15,-2.67087795512288e-14,2.42283544160314e-07,-3.03370595618645e-16,3.50569350472616e-16,3.82421073963315e-16,-1.84091477522115e-15,1.47184848911957e-15,3.91768207606388e-07,-9.74607643272854e-16,8.68010231244312e-16,8.51242076946424e-08,-7.58063121738373e-16,2.73466885526025e-15,-4.17660921721152e-15,9.27009828722047e-16,1.80232955513438e-16,3.85157633695693e-15,-2.80778878237755e-14
"t85",-0.161649901470785,-0.139418763326737,-0.0439987349196119,0.015142700307502,-0.253592411570698,-0.00489319801698249,0.000565475856191781,0.000384056859301388,0.000318189959405292,-3.89972965585166e-05,-2.04997784274154e-05,0.00238916382754153,-0.000364333186103644,-0.000424912619123995,-0.00059065374717376,0.00036872663970723,-0.000176295013726525,0.00059095433496974,-0.00926797762080072,0.01675287786773,-0.00504185722839464,0.0125374312905599,7.98150358105595e-05,4.28823751593765e-05,0.000437811676634697,3.54982694331254e-06,0.0057956891120111,0.00527310774280719,0.00169634112051121,-4.36628316911656e-05,-0.000175420341459442,-2.58703821282861e-05,0.000109978898456743,5.59197734082166e-16,-0.00108776451784966,0.000583513249200743,0.0212601137141325,-0.235074397416857,0.000237811383887401,0.00473088612915968,0.0131181246663014,0.0199546871592246,0.00500854649467161,0.00146469033879295,-7.16579106361867e-05,0.000921972066936257,6.08250874102509e-05,0.000118944247819375,-1.41697222227276e-06,-0.0026902835740851,0.0939276851760751,0.00160453784618762,-7.81145544918469e-05,-2.81049873022224e-06,0.000185755553038792,6.52289480045648e-15,-2.01514638182068e-05,3.38474544946362e-06,-4.98291842829227e-07,-8.53986161614695e-07,0.00109832254739321,-0.000435905777771659,2.89721539698064e-07,6.22291209405831e-16,4.89143734312513e-07,4.11039607998891e-08,1.58609803923136e-06,9.5011235106217e-16,3.57241729704911e-09,-5.45336568498325e-07,5.50249949792084e-08,6.44923222715359e-10,-0.00375419164779964,0.00552699252963979,-1.18857126420171e-08,7.42465842499584e-10,-3.14274399677579e-09,8.44863710754709e-10,-2.161972346409e-08,-7.34150725701736e-09,8.47543294862826e-08,2.75513205093218e-05,1.34713656238149e-07,-3.70463409131562e-15,-7.16557928333126e-15,7.87786590058338e-16,2.99240908412876e-15,-1.06540058097437e-10,9.13410941859092e-08,5.39080068110768e-15,5.26658547727576e-09,-1.69873711710366e-14,-1.81128355277351e-06,-0.00049414251237852,1.38696566814237e-14,4.23488599698818e-15,8.15004831706601e-14,0.53414439565353,4.39181116453263e-14,-0.727043690561223,-3.57705518319807e-08,-2.85797322119616e-07,3.02629645880722e-14,5.73594117990904e-14,1.23749233553159e-07,-7.75305683074013e-15,5.07716280589828e-15,1.00830693222943e-15,-6.9210436599605e-15,-1.08466901568357e-14,1.49437471704923e-07,3.51254516352317e-15,4.86617967804863e-15,3.19189608462105e-08,3.19634987374386e-15,-2.19512231334193e-15,2.34881848245591e-15,-1.9556553002895e-15,1.05148724921744e-15,9.53362419365641e-15,-2.12954406036221e-14
"t88",-0.161765241494388,-0.139572203802333,-0.0440565106885402,0.0151678932360553,-0.254708954310326,-0.00491753756810316,0.000568692993917237,0.000386380555730591,0.000320387420925415,-3.9293496210863e-05,-2.06620707457408e-05,0.00241343171428429,-0.000368224288765481,-0.000429737674840592,-0.000598686996317549,0.000374785036326026,-0.000179416899178074,0.000602107058965744,-0.00945260887042425,0.017102293663284,-0.00514730561739256,0.0128354793153746,8.20012735560942e-05,4.4079884913423e-05,0.000452412744594598,3.68150467583836e-06,0.00601834299514108,0.00547910967699485,0.00176341967328802,-4.54078448009605e-05,-0.000183201086121415,-2.70268321574146e-05,0.000114972650924103,7.62506783009595e-16,-0.0011400497030464,0.000612447754077983,0.0223466400943681,-0.247444536279305,0.000250452603963902,0.0050049705275486,0.0139562523050638,0.0212415678859117,0.00533541639885572,0.00156562858148082,-7.666032947157e-05,0.000986907129808337,6.51282824518861e-05,0.000128854969283215,-1.53682370439172e-06,-0.0029377511577612,0.102718924331244,0.00175551947657025,-8.54926876813354e-05,-3.09298374099251e-06,0.000204734201145436,1.07448956565584e-15,-2.23221344145095e-05,3.79137752401734e-06,-5.60735136968447e-07,-9.6346222092501e-07,0.00124757146437938,-0.000495555289580582,3.32497418330053e-07,-6.4180844881214e-16,5.68200093712795e-07,4.78049574444676e-08,1.85254182582115e-06,-1.87414171489177e-15,4.28157650342766e-09,-6.54781852168898e-07,6.6258294475464e-08,7.79395700017111e-10,-0.00454413323594327,0.00671411361345833,-1.48201526221242e-08,9.34419523939514e-10,-3.95940818846771e-09,1.09033420511634e-09,-2.8145947261321e-08,-9.69855181218869e-09,1.14637315344981e-07,3.75642808821672e-05,1.83916865365757e-07,3.9116225933261e-15,6.53543300853527e-15,1.98703732438242e-15,1.22709779051826e-15,-1.91080473988963e-10,2.38316384016473e-07,-2.08068311108576e-15,-3.20075675639394e-08,3.19483769028865e-15,1.23591346470153e-06,-6.03812613818578e-05,1.28265242071984e-14,4.3223701763689e-15,4.44192457793179e-14,0.286781559865332,4.2384878182611e-15,0.472361832278726,2.9956856838375e-09,-7.4164452716793e-08,-2.33450920723821e-14,0.707106781186534,6.03553716300077e-08,4.58760064273798e-14,-8.01144675442777e-16,-1.00589864476583e-14,-1.05586821424083e-14,-2.048899586236e-15,1.06986618190719e-07,3.80189134824571e-15,-8.80571556537987e-15,2.34528518422207e-08,1.37529858579876e-15,-9.08917247161213e-15,2.97359432546509e-14,6.83787504264541e-16,-2.11644246094665e-15,-5.50104942391943e-15,-2.18020171117761e-14
"t89",-0.161765241494388,-0.139572203802333,-0.0440565106885397,0.0151678932360566,-0.254708954310325,-0.0049175375681035,0.000568692993917197,0.000386380555730515,0.000320387420925301,-3.92934962113658e-05,-2.06620707453023e-05,0.00241343171428426,-0.00036822428876594,-0.000429737674840425,-0.000598686996317037,0.000374785036324347,-0.000179416899178648,0.000602107058965844,-0.00945260887042492,0.0171022936632818,-0.00514730561739162,0.0128354793153757,8.20012735556517e-05,4.40798849124155e-05,0.000452412744593593,3.68150467594747e-06,0.00601834299514222,0.00547910967699645,0.00176341967328879,-4.54078448000538e-05,-0.000183201086123174,-2.702683215702e-05,0.000114972650924836,-5.17143088010958e-17,-0.0011400497030434,0.000612447754076399,0.0223466400943648,-0.247444536279304,0.000250452603963303,0.00500497052755073,0.013956252305066,0.0212415678859107,0.00533541639885867,0.0015656285814819,-7.66603294727979e-05,0.0009869071298097,6.51282824539589e-05,0.000128854969282016,-1.53682370331922e-06,-0.00293775115776179,0.102718924331241,0.00175551947656627,-8.54926876830816e-05,-3.09298374023174e-06,0.000204734201144954,4.6383259321894e-16,-2.23221344139916e-05,3.7913775248598e-06,-5.60735138216203e-07,-9.63462222676274e-07,0.00124757146438687,-0.00049555528957591,3.32497419570495e-07,-1.69239294128214e-16,5.6820009382971e-07,4.78049603367259e-08,1.85254182634723e-06,2.16783357825083e-15,4.28157690931105e-09,-6.54781850672478e-07,6.62582918515816e-08,7.7939519131945e-10,-0.00454413323591549,0.00671411361352182,-1.48201534828844e-08,9.34413863258402e-10,-3.95940864115409e-09,1.09033281359544e-09,-2.81459425502793e-08,-9.69856385405726e-09,1.14637307644957e-07,3.75642808839789e-05,1.83916871060861e-07,-4.29439625587327e-15,8.51818208057564e-15,-2.08081592993259e-15,1.89221070689087e-16,-1.91083755271536e-10,2.38316382961892e-07,-4.63130723935621e-15,-3.2007569605652e-08,-5.24927796891336e-15,1.23591347192729e-06,-6.0381261342616e-05,2.25992875361017e-14,1.35736664254773e-15,3.75460679458911e-14,0.286781559865389,1.09534087874851e-14,0.472361832278654,2.99567976665895e-09,-7.41643031871577e-08,-3.13282900528837e-14,-0.707106781186561,6.0367321678073e-08,-2.62762606315486e-14,-3.2190486476414e-15,1.21000596532838e-14,1.75345899981971e-14,6.44619177060421e-15,1.06986623843977e-07,-2.54602624903387e-15,6.79191555006411e-15,2.34528631190381e-08,-1.57642241747286e-15,1.32477771536923e-14,-2.79293143798929e-14,7.6402972331536e-16,3.97160482287591e-15,6.76954845830951e-15,-2.70302783262197e-14
"t113",-0.161987544866096,-0.139867985899162,-0.0441678923891589,0.0152164675128873,-0.256864045374065,-0.00496452683418984,0.000574905622473772,0.000390868478901779,0.000324632930296675,-3.98659065767455e-05,-2.09757415895301e-05,0.0024603754274221,-0.000375752708350577,-0.000439075459946696,-0.000614246570615481,0.000386531834155316,-0.000185472854243555,0.000623750758078766,-0.00981105309638507,0.0177808817826232,-0.00535209748614903,0.0134149154763809,8.62570123382708e-05,4.64114007037165e-05,0.000480894337194478,3.93869113882968e-06,0.00645341448532338,0.00588173101665848,0.00189454266415253,-4.88194245295218e-05,-0.000198435039758581,-2.92913097642034e-05,0.000124753328425269,4.6337687602518e-16,-0.00124254371440795,0.000669195696224157,0.0244786403578764,-0.271729235203403,0.000275273718352416,0.00554395100617535,0.0156074558253641,0.0237773295394531,0.00597965610994844,0.00176479157603418,-8.65333429515471e-05,0.00111508991241084,7.36236572121003e-05,0.000148492694664489,-1.77439015648064e-06,-0.00342929330940385,0.120188617908929,0.00205558702354957,-0.000100157746431976,-3.65538438366556e-06,0.000242535639823356,6.68515071857076e-17,-2.6651984881266e-05,4.60506940804359e-06,-6.85847984266356e-07,-1.18296557940041e-06,0.00154737439670625,-0.00061540292851151,4.18658374981461e-07,-9.77014181400321e-16,7.27935122855824e-07,6.13486031521092e-08,2.39163553922283e-06,7.91341645480004e-16,5.72532769424512e-09,-8.77692063383202e-07,8.91525675753837e-08,1.05367265677238e-09,-0.0061559917303905,0.00913836907345015,-2.08464796623258e-08,1.32935284346896e-09,-5.64012115114959e-09,1.59790335723792e-09,-4.16629520834339e-08,-1.45935151513503e-08,1.76951658708206e-07,5.84720275306112e-05,2.86679134196405e-07,3.87320879395795e-15,-3.36520141535702e-15,-9.5896553076506e-16,-2.86826961876595e-15,-3.73687792459635e-10,5.63506162180294e-07,1.15483180824006e-15,-1.18270359881212e-07,9.03416616494154e-15,8.58238797682337e-06,0.00106416466814336,-2.20275103620525e-14,-4.34397406455055e-15,-7.69816126495597e-14,-0.524049685402421,-2.66056022705839e-14,-0.112126799430384,-5.70194883150151e-10,8.14208957427718e-09,6.48045468393082e-15,1.209398269322e-14,2.08848448737408e-09,-2.93801522459533e-15,5.95263414148793e-16,-3.73393461107989e-15,-9.7473893997216e-15,1.17828196077156e-15,4.19181409692237e-08,6.65480151358277e-15,-1.05468760442023e-15,1.01290045955095e-08,7.1434267476728e-15,6.66170489676042e-16,-0.70710678118654,-1.52294276829771e-15,1.05533836728739e-14,-6.24908766229957e-15,-3.61801905689828e-14
"t114",-0.161987544866096,-0.139867985899162,-0.0441678923891589,0.0152164675128873,-0.256864045374065,-0.0049645268341903,0.000574905622474021,0.000390868478901909,0.000324632930297016,-3.98659065769181e-05,-2.09757415895669e-05,0.00246037542742273,-0.000375752708350302,-0.000439075459946687,-0.000614246570615309,0.000386531834154609,-0.000185472854243099,0.000623750758078369,-0.00981105309638518,0.0177808817826241,-0.00535209748614889,0.013414915476378,8.62570123380781e-05,4.64114007037551e-05,0.000480894337194267,3.93869113898423e-06,0.00645341448532471,0.00588173101665918,0.00189454266415201,-4.88194245298318e-05,-0.000198435039757845,-2.92913097646798e-05,0.000124753328424686,5.97871241375857e-16,-0.00124254371440798,0.000669195696223953,0.0244786403578773,-0.271729235203404,0.000275273718352394,0.00554395100617504,0.0156074558253624,0.0237773295394498,0.00597965610995282,0.00176479157603359,-8.6533342950492e-05,0.00111508991241094,7.36236572115744e-05,0.000148492694664756,-1.7743901576584e-06,-0.00342929330940221,0.12018861790893,0.00205558702355143,-0.000100157746433481,-3.65538438264159e-06,0.000242535639824975,5.33525290728395e-16,-2.66519848808003e-05,4.60506940764579e-06,-6.85847985259473e-07,-1.18296557885548e-06,0.00154737439670382,-0.000615402928509411,4.18658374183576e-07,-7.43057242125486e-16,7.2793512317666e-07,6.13486027376585e-08,2.39163553936095e-06,2.57709609166126e-16,5.72532806961223e-09,-8.77692063292805e-07,8.91525680798555e-08,1.0536720003243e-09,-0.00615599173039438,0.00913836907343183,-2.08464842628811e-08,1.32935189238931e-09,-5.64012307357059e-09,1.59790480793645e-09,-4.16629524955861e-08,-1.4593508150109e-08,1.76951657622463e-07,5.84720275388929e-05,2.8667913458246e-07,-2.85075328705919e-15,-5.85628496752027e-15,-1.37574355551368e-15,-1.35199399029317e-15,-3.73688416580587e-10,5.6350615748819e-07,-5.89851827660812e-16,-1.1827036088558e-07,8.40738059332964e-15,8.58238797386548e-06,0.00106416466813295,-2.37375763936109e-14,-4.84823272669556e-15,-7.92698664005433e-14,-0.524049685402411,-3.05775389440459e-14,-0.112126799430381,-5.70186842656779e-10,8.14209452743043e-09,1.78775412697078e-14,-4.53878144067475e-14,2.08848385799678e-09,-9.63131220385129e-15,-3.39058379535178e-15,2.16075209750157e-15,1.21286252098177e-14,6.05078025820051e-15,4.19181140601566e-08,-1.04638689490147e-14,4.81065674203238e-16,1.01290219795929e-08,-1.28437490592243e-14,9.05594814502088e-16,0.707106781186554,8.5564056433376e-15,-6.98267656238801e-15,1.3074891841832e-14,-2.4444877855448e-14
"t44",-0.14504407735919,-0.116213794756854,-0.0350019617350803,0.011008954598388,0.17710406441093,0.0117113712064385,0.00937291727636357,0.00186870954569294,0.000696416032449805,-6.25953525352212e-05,-2.93218712732062e-05,0.00161769551253611,-0.000195793437274855,-0.000151855210929528,0.000184422269732308,-0.000605690158729852,0.000479897863611885,-0.00262909393756346,0.0736423644517944,-0.38273874644089,0.131463707221415,-0.54800011853182,0.000568303398377049,0.000273733571988389,0.00146588620837937,9.61596858944204e-06,0.0720333376668099,0.00726107370225278,0.00271313212271492,-7.16087143994998e-05,-0.000213832361841533,-3.04454392569178e-05,0.000119987939513415,-5.64537369831315e-16,-0.000833649706188381,0.000338803214896106,0.00837787258177247,-0.0484966751376263,3.31891204449629e-05,-0.00227990173753726,-0.0224201190237562,-0.0461189485141096,0.0263642767117773,-0.00231777607587505,0.000124301779989223,-0.00168941701391754,-0.000114379638077567,-0.0003740757327055,4.45393253369284e-06,0.00364114294318326,-0.00707366252508732,0.0027995131432821,-6.83103716955788e-05,-7.37976720532715e-05,0.0114388733870523,2.09784086968607e-15,0.00178849144273221,-0.000225631568215695,4.06174932463189e-05,8.07209975683109e-05,-0.180115093686705,0.078280445042139,-0.00162697926961973,1.13049634722491e-15,9.70786017418739e-05,7.52588931895953e-06,0.000232379119024737,-3.67075461001417e-16,3.01829682569078e-07,-4.50448434487456e-05,4.33065636713857e-06,4.05349373169352e-08,-9.5896242416349e-06,-1.28375073411412e-06,-9.70941124380469e-07,6.58013619887519e-08,-2.81247925759259e-07,1.00994375403965e-07,-3.00916056763795e-06,-1.45180521389828e-06,6.27872719982908e-05,0.6364108741693,-0.00076585013349365,-2.03108867622037e-14,-1.91709635558916e-14,6.08140189506062e-15,1.96567132015767e-15,2.65728766587367e-09,-1.46136616299059e-06,-8.99649182936536e-16,5.03151880386789e-08,-6.99182969890226e-16,1.01149438728991e-06,0.000360513872434212,-2.08958670251439e-15,-1.0110354405163e-16,-2.15461588188007e-15,-3.45195254396081e-05,-4.57317887898488e-16,6.89365573315528e-06,-1.56686343145141e-08,-2.18423746158694e-07,3.3785188009285e-15,-5.44430620725711e-16,1.36787728365876e-07,-9.5592704267109e-17,7.74198681517063e-17,-7.75237205064149e-16,1.54490193917543e-15,-2.23005996272114e-16,2.7963641033547e-07,-7.4911019647077e-16,-1.52743214100799e-16,6.28029018831586e-08,7.41743709712428e-16,8.05424000914852e-16,-1.38895789650675e-15,1.28393926451201e-15,8.97984671866613e-16,3.91195524173337e-15,-2.66799045843788e-14
