"accepted_species","traits"
"t24",1
"t54",1
"t60",1
"t61",1
"t63",1
"t70",0
"t71",1
"t75",1
"t78",1
"t85",1
"t87",1
"t88",1
"t90",1
"t91",0
"t92",0
"t93",1
"t94",1
"t95",1
"t96",1
"t99",0
"t101",1
"t102",1
"t103",1
"t104",1
"t107",1
"t108",0
"t111",1
"t112",1
"t113",1
"t114",0
"t115",1
"t116",0
"t117",1
"t118",1
"t119",1
"t120",0
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",1
"t127",0
"t128",1
"t129",1
"t130",1
"t133",0
"t134",0
"t135",1
"t136",0
"t137",1
"t139",1
"t140",1
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",1
"t148",1
"t150",0
"t151",0
"t153",0
"t155",1
"t156",1
"t157",1
"t158",1
"t159",0
"t160",1
"t161",1
"t162",1
"t163",1
"t164",1
"t165",1
"t166",0
"t167",0
"t168",1
"t169",1
"t170",0
"t171",0
"t172",1
"t173",1
"t174",1
"t175",1
"t176",1
"t177",1
"t178",0
"t179",0
"t180",1
"t181",1
"t182",1
"t183",1
"t184",1
"t185",1
"t186",0
"t187",0
"t188",0
"t189",0
"t190",1
"t191",1
