"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t1",-0.0646440090897534,0.0228161568740267,-0.0457286219662693,3.70863527010367e-05,-0.02458455384073,0.00747616573862881,0.00186709292441958,-0.019005267092458,0.0589935768622976,-0.00659303324773221,0.00620969596098882,-0.0357088372738326,0.0350048488189477,-0.00421631303837169,2.97467454167014e-07,0.0146758914943047,-0.0104099732495155,-0.008402756031521,0.0692259880709479,0.00505545773062417,0.186226690969511,-0.0972502547741739,0.270626262921983,0.00687178623053695,-0.00685917275132309,0.0161712099683807,-0.000576988377335784,0.001227414133997,-0.0254688825186618,0.000180340257702874,-3.95767435210953e-05,-0.000122134826282693,-1.67619268204932e-07,-8.76352526354041e-06,0.000348825544993245,-0.862044803499296,0.22437541214874,-0.0725601818085253,0.000972847707729691,-0.088697174221773,0.158164590457806,-0.0723725411170772,8.21650468002974e-06,0.0118979373359063,-0.0672260176714928,0.0988755599193035,-2.08145367788267e-05,-0.0151240709728555,-0.00603688679170841,0.0357118147707611,-0.000955535871891293,-1.4063927613435e-05,-0.00362998972708507,0.000256156827228705,0.00452308740230782,0.0104260068419309,-3.01564628004241e-05,-0.000145356873646297,-0.00183130170773601,-0.000716618738960251,0.00104934230852872,9.77563363628453e-05,0.000279823270323353,-0.00208394865773074,-9.83871293506777e-05,-2.80743799731068e-05,1.87951271612813e-05,0.00040287776052402,-0.00133921309797739,-3.94392173637714e-16,-3.24173865471174e-16,-9.30432057514648e-18,4.38243656278383e-06,6.17828360424226e-17,1.01182599297299e-16,2.11241576655179e-09,-2.14792221004171e-07,-1.11809972192871e-16,-3.10023658506181e-17,-4.96344674483558e-17,-7.08197632159781e-18,3.19193679425435e-17,-7.89922284052988e-17,-1.67437465582829e-17,-8.64124554168966e-17,-3.5666690288983e-17,2.39007637114116e-16,-1.05775323874818e-15,-2.92289512993887e-16,-1.54586261164434e-16,-1.03871059532511e-16,2.46049088961597e-17,-8.21448006269216e-18,-1.4903605504625e-17,-8.8903796849182e-17,-1.01249540739136e-16,-1.64732221091965e-16,-6.04166075131096e-16,-8.70074163985995e-17,-9.59554756006817e-17,-3.47478312326853e-17,-6.07902901143071e-17,-7.02459667389493e-17,-1.04718725652618e-16
"t73",-0.0892158637663739,-0.0567370681127326,0.0421011953035043,0.000116362255337927,-0.122811615640951,0.26360227096365,-0.0141295298931496,0.0537973385925365,-0.016351013978657,0.0113579638074653,-0.00721669448653929,0.0325706177683157,-0.225814940429183,-0.0398987133956024,7.04034467816072e-07,0.0083907131023852,-0.00078548580365078,0.000212606972155874,-0.274432300323433,0.00836296290149459,0.0905538524453043,-0.000855082510272748,-0.00112144935765329,-0.00327534672640784,0.000208246456932176,-0.000153883343591772,0.000202625864422177,-7.22974964411976e-05,0.000484194771691895,-2.79495771035046e-05,3.22575813576698e-07,1.72631030529923e-06,5.776727268541e-09,6.6087156335141e-08,0.500491109484483,0.00746775554625756,-0.00180337394778995,-5.71467593102823e-05,4.64206671560235e-06,-0.000747817266932765,0.0100129404048312,-0.00819043788582504,-1.17497615324166e-05,-0.000321228546918391,-6.10362659833295e-05,0.00386059521010835,-5.00255613789208e-06,-0.00717131667617456,0.000311590870171827,-3.92178624202856e-05,-1.7075723407128e-05,-9.61589098048095e-07,-0.0362780522617879,-1.37614234271125e-05,-0.000888816992086871,-0.000120849818347517,3.39365611905488e-07,7.45242292758672e-07,3.97911314480763e-07,3.56140321421615e-06,7.90600771127543e-06,8.0327545646217e-07,2.55664159129356e-06,-2.23076780531119e-05,-1.19980215049722e-06,-3.42369088504579e-07,2.48120983241239e-07,5.46237857315161e-06,-1.93053109860716e-05,8.53501585024529e-15,2.63719762432333e-14,4.14959525595152e-15,1.18429795689561e-07,-6.62948141189291e-15,2.98064580930804e-14,5.74728092765958e-11,-5.84600151618351e-09,-3.5431912100795e-14,9.86400224069284e-15,1.5689535469543e-14,1.55778675493485e-15,8.36945612124249e-14,-3.43348806306985e-14,5.96808876349738e-14,-2.08005486722858e-14,-1.20768245203741e-13,-3.30678126822225e-14,-0.707106781186547,8.91652502600397e-14,9.85579714494374e-14,2.92525170608794e-14,5.64757323928141e-14,-3.54228341320819e-15,-2.52292312606925e-14,6.54541381650115e-15,1.11393752475505e-13,-8.14631451650592e-14,-4.39620240594131e-14,-6.52781648694672e-14,1.53150811297726e-16,-1.43157842880877e-15,-2.88433292371709e-15,4.55739350257657e-15,8.5284072642347e-15
"t74",-0.0892158637663738,-0.056737068112733,0.0421011953035046,0.000116362255337771,-0.122811615640951,0.26360227096365,-0.0141295298931495,0.0537973385925366,-0.0163510139786569,0.0113579638074654,-0.0072166944865394,0.0325706177683157,-0.225814940429183,-0.0398987133956024,7.04034467727557e-07,0.00839071310238516,-0.000785485803650779,0.000212606972156174,-0.274432300323433,0.00836296290149467,0.0905538524453049,-0.000855082510273525,-0.00112144935765204,-0.0032753467264077,0.000208246456932024,-0.000153883343591574,0.000202625864422133,-7.22974964410777e-05,0.000484194771691437,-2.79495771031865e-05,3.2257581301395e-07,1.72631030487679e-06,5.77672800360425e-09,6.60871570374414e-08,0.500491109484484,0.00746775554625662,-0.00180337394778936,-5.71467593113682e-05,4.64206671571993e-06,-0.000747817266933411,0.0100129404048306,-0.00819043788582512,-1.17497615333792e-05,-0.000321228546918788,-6.10362659852759e-05,0.0038605952101083,-5.00255613775562e-06,-0.00717131667617475,0.000311590870170487,-3.92178624210784e-05,-1.70757234079565e-05,-9.61589097101941e-07,-0.0362780522617876,-1.3761423427065e-05,-0.000888816992088542,-0.000120849818347426,3.39365611959571e-07,7.45242292583939e-07,3.97911317743236e-07,3.56140321481087e-06,7.90600770804656e-06,8.0327545689578e-07,2.5566415889206e-06,-2.23076780533167e-05,-1.19980214772548e-06,-3.42369090820328e-07,2.48120984756167e-07,5.46237857351827e-06,-1.93053109888383e-05,-8.46022242339675e-15,-2.58584441086614e-14,-4.04273682370901e-15,1.18429810444203e-07,6.66245890196827e-15,-2.96587472688601e-14,5.7507465056708e-11,-5.84599680731287e-09,3.54132083908679e-14,-9.67933593312967e-15,-1.59775171800645e-14,-1.56130590964253e-15,-8.3884179960656e-14,3.43519344490916e-14,-5.97781108172918e-14,2.09207810165765e-14,1.2115505793066e-13,3.30065240465688e-14,0.707106781186548,-8.86194437812215e-14,-9.83933865932288e-14,-2.92391840323492e-14,-5.62292045674456e-14,3.6835913684061e-15,2.53767445011677e-14,-6.49616923738166e-15,-1.11520605458642e-13,8.13711608906179e-14,4.47322623169621e-14,6.51909047252111e-14,-1.15332952417295e-16,1.22707298988517e-15,2.88385276463e-15,-4.48311889010701e-15,-8.21905127852211e-15
"t97",-0.0892251882216149,-0.0567486082293315,0.0421098586177975,0.00011639326735039,-0.122862240334136,0.263730796189246,-0.0141375133242209,0.0538519967979944,-0.0163682784542162,0.0113709750939726,-0.00722550160192843,0.0326366988905041,-0.226299394290159,-0.0399868794979421,7.05634796723231e-07,0.00841362092104381,-0.000787652868687583,0.000213334732492861,-0.275574345471312,0.00839791611160724,0.0909349455507872,-0.0008591705903108,-0.00112744043738092,-0.00331338293881823,0.000211019261302431,-0.000155935518737375,0.00020538463343789,-7.33855219988494e-05,0.000545065026007274,-3.54039207904665e-05,4.49856986056186e-07,2.51894391890293e-06,8.4649860776394e-09,1.0407405959061e-07,-0.499507843990408,0.00701117096804998,-0.00170064318035298,-5.54736751337305e-05,4.528673095922e-06,-0.000731743327455368,0.00987369957560483,-0.00807983197933095,-1.15957605150052e-05,-0.000317217767717339,-6.03191513807409e-05,0.00381711083243024,-4.94829593467087e-06,-0.00709381644650542,0.000308327084745097,-3.88180216343657e-05,-1.69153207950234e-05,-9.52798979948833e-07,-0.0359497007298637,-1.36382159849214e-05,-0.000880950571224372,-0.000119784979221821,3.36378887813154e-07,7.38762774896874e-07,3.94481083311232e-07,3.5308290624062e-06,7.84069631090575e-06,7.96670000273893e-07,2.53575536553869e-06,-2.21276482935551e-05,-1.1902425462317e-06,-3.39641221439046e-07,2.46162350946662e-07,5.41940673485331e-06,-1.91547211923861e-05,-9.66085021573395e-15,-2.80217557553585e-14,2.57917933996534e-15,1.17640148754728e-07,-2.16910775118332e-14,-6.41262174238817e-15,5.71195909842043e-11,-5.80712152563426e-09,-2.32418256616288e-15,-1.7984262680204e-14,1.70046021845328e-14,7.25919705118581e-15,1.22644417159676e-15,3.16069594480073e-14,-7.30762685501018e-15,-1.72878819165485e-14,-2.66064925637045e-14,-2.62405537262647e-14,4.46206636646088e-14,-7.44486914444193e-14,-7.61269030939379e-14,-3.59615243085221e-13,-1.08016824278152e-13,-2.4674508303745e-14,-4.23907598707516e-14,3.73718883368907e-13,-6.33713407322484e-13,1.25675371771695e-11,-0.707106781186548,4.69186156256554e-13,-8.23175844514282e-15,5.27071245048759e-14,-1.89852338396221e-14,2.52854253724469e-15,2.81094777559387e-15
"t98",-0.089225188221615,-0.0567486082293316,0.0421098586177976,0.000116393267350502,-0.122862240334136,0.263730796189247,-0.0141375133242208,0.0538519967979944,-0.0163682784542158,0.0113709750939726,-0.00722550160192856,0.0326366988905043,-0.22629939429016,-0.0399868794979421,7.05634796807718e-07,0.00841362092104395,-0.000787652868687504,0.000213334732492923,-0.275574345471312,0.00839791611160714,0.0909349455507865,-0.000859170590310473,-0.00112744043738128,-0.00331338293881856,0.000211019261302546,-0.000155935518737423,0.000205384633438026,-7.33855219989184e-05,0.000545065026007273,-3.54039207911925e-05,4.49856985709344e-07,2.51894391882325e-06,8.46498652487361e-09,1.04074059726163e-07,-0.49950784399041,0.00701117096804932,-0.00170064318035279,-5.54736751341781e-05,4.52867309575259e-06,-0.000731743327456014,0.0098736995756052,-0.00807983197933079,-1.15957605139771e-05,-0.000317217767717325,-6.03191513817436e-05,0.00381711083242953,-4.94829593514819e-06,-0.00709381644650406,0.000308327084745295,-3.88180216337394e-05,-1.69153207954414e-05,-9.52798979438304e-07,-0.035949700729863,-1.36382159855709e-05,-0.000880950571222792,-0.000119784979219475,3.3637888833259e-07,7.38762774542902e-07,3.94481083083225e-07,3.53082906265903e-06,7.84069631051658e-06,7.9666999919543e-07,2.53575536508907e-06,-2.21276482932741e-05,-1.19024254520822e-06,-3.39641221944816e-07,2.46162350816449e-07,5.41940673451783e-06,-1.91547211914429e-05,9.70469693083145e-15,2.84427050390307e-14,-2.60149978801375e-15,1.17640147286941e-07,2.16394432222904e-14,6.08766328199987e-15,5.70963022998299e-11,-5.80712904694143e-09,2.57602745718465e-15,1.79008893940782e-14,-1.68004123295544e-14,-7.17646858111217e-15,-1.12037779220736e-15,-3.14196430165927e-14,7.45983576103007e-15,1.7283646109483e-14,2.66205330304222e-14,2.57016606532704e-14,-4.44039664481052e-14,7.42935656573615e-14,7.58654254383437e-14,3.59509487726767e-13,1.07708509763058e-13,2.44535356387604e-14,4.21144926487468e-14,-3.73729121716273e-13,6.3374150986758e-13,-1.25674740646031e-11,0.707106781186546,-4.69143128093568e-13,8.21619854660696e-15,-5.25126718568721e-14,1.91100227778507e-14,-2.54425224696402e-15,-3.1441330438759e-15
"t34",-0.0870971884669203,-0.0541189375111597,0.0401357922387739,0.000109331716256223,-0.111346476886944,0.234498631604826,-0.0123214653115139,0.041330195851919,-0.0124084675597725,0.00837773828696076,-0.00519358557261974,0.016487525679211,-0.106343517377574,-0.0179831819264612,3.02940462653981e-07,0.0021980223436479,-0.00019622324555672,-2.59986368626834e-05,0.300672860545852,-0.00952778963219151,-0.109862113446776,0.0052428389928533,-0.00708252688393946,-0.00268452449350163,0.000150066119687724,-0.000110731835970561,0.000143073534185594,-4.6650498717508e-05,3.73806726029335e-05,-6.36766609026e-07,1.69650574544389e-09,-5.58853330921553e-10,-4.58519064379897e-12,-5.12043866553876e-10,1.14442099518651e-05,-0.00201866285654725,0.000525404019164732,3.64411783019061e-05,-3.80152796786306e-06,0.000742570358079425,-0.0231031918847053,0.0203777005806084,3.17002815132446e-05,0.000999215185663841,0.000232421568199276,-0.0172748179706737,2.63835513128183e-05,0.0384752950814462,-0.00195713059874324,0.000287835620455423,0.000245233947988881,1.98565500228441e-05,0.888888066535194,0.000422904463950714,0.0372801930433391,0.00589046904549714,-1.7282460961447e-05,-7.03837724743064e-05,-9.27976620757449e-05,-0.00287754386479222,0.000297929050333503,2.69589003308125e-05,7.4247261724406e-05,-0.000518760229595778,-2.31162909974587e-05,-6.59605157833048e-06,4.25468389386626e-06,9.00390606365441e-05,-0.000290485468180656,-8.64376805680199e-16,1.63486882402755e-15,-5.92364568541667e-16,7.08498795078748e-07,-1.43746377725109e-16,4.42931149797097e-16,3.40633356447083e-10,-3.4635146112452e-08,-1.79032631847209e-15,-2.04808211777985e-16,3.73075786779728e-16,6.6275609771993e-17,-4.35050420913869e-16,-1.5454125896847e-16,-1.52812689089562e-16,-7.59998022082544e-16,-4.4875032926307e-16,-2.02009793368278e-15,2.23307984048598e-16,-4.00925472377441e-16,-9.56316889268717e-17,4.95945974203759e-16,4.29238940190258e-18,-2.32195878915673e-16,1.7567513687717e-16,-1.456334410661e-16,-2.11342286756347e-16,-3.13176003518996e-16,-6.21744814211537e-16,4.14371332849608e-18,-3.90343763323749e-17,2.44106052061509e-16,-1.59023419249958e-16,1.24490834774066e-18,-3.00079242050827e-16
"t68",-0.0884845506290191,-0.0557969350443007,0.0413947828854066,0.000113774171073782,-0.118346470787331,0.251938763724359,-0.0133835728009022,0.0477428459862378,-0.0144094371853977,0.00984377899499834,-0.00616193866585789,0.0216073201087724,-0.141271067075943,-0.0240677310314148,4.08391911266452e-07,0.00311791162423241,-0.000279214104066365,-3.96616343328136e-05,0.493087299191966,-0.0156517422434177,-0.180969179875113,0.00910268921953607,-0.0129162810131122,-0.00755915287405963,0.000463704389929988,-0.000342535690246916,0.000449044164773175,-0.000157283762976653,0.0010268313393429,-6.317789030904e-05,7.70343491892908e-07,4.23396106611482e-06,1.42038892229207e-08,1.6972179485217e-07,-0.000634746903934944,0.0145595169576695,-0.00352760507083535,-0.000116293528618069,9.62692599651866e-06,-0.0015797402010061,0.0243981154038649,-0.020344134301709,-2.98354441512748e-05,-0.000850989998655982,-0.000173188145851454,0.0116569961064909,-1.62051749355226e-05,-0.0234110534163823,0.00109621201000039,-0.000149512420000844,-9.86735353193892e-05,-7.25621089020961e-06,-0.313075919523443,-0.000142887475472504,-0.0120349173093817,-0.00186774206756916,5.45364692506795e-06,2.11119489959164e-05,2.68286427148384e-05,0.000816831379332618,-7.03982782415455e-05,-6.22026018782449e-06,-1.65443545265041e-05,0.000108033664916624,4.46488921053847e-06,1.27399555635802e-06,-7.75577255787616e-07,-1.60552495277845e-05,4.8955693394652e-05,2.6952584468997e-15,1.21519479646722e-14,-1.94092656487013e-14,-9.17525592989773e-10,3.98730094505353e-14,6.47799115613927e-14,4.68840005439645e-13,-4.73271891654018e-11,-3.95118790651681e-14,7.42649907234947e-14,-5.41910676830916e-15,-2.01316162527253e-14,-3.86849406504041e-14,2.98368950272301e-14,-2.33699529974208e-13,3.47063410545088e-13,5.6883006403527e-12,-0.707106781186547,3.32970605274119e-14,-1.77015510035248e-15,-1.28113771705697e-13,-2.10625322109416e-14,3.49630320665412e-14,2.83273876205631e-14,-2.15678616621216e-14,1.9365629849478e-14,-1.01409274708756e-14,-1.95645979061301e-14,2.59949407764694e-14,-5.8768831922118e-14,1.62519686253844e-14,2.59931160322762e-14,4.01876418694112e-15,8.42636919180895e-15,3.28082788910091e-15
"t69",-0.0884845506290191,-0.0557969350443012,0.0413947828854064,0.000113774171073864,-0.118346470787331,0.251938763724359,-0.0133835728009019,0.0477428459862377,-0.0144094371853973,0.00984377899499839,-0.00616193866585781,0.0216073201087724,-0.141271067075942,-0.0240677310314148,4.08391911336893e-07,0.00311791162423247,-0.00027921410406645,-3.96616343328691e-05,0.493087299191965,-0.0156517422434176,-0.180969179875113,0.00910268921953613,-0.0129162810131128,-0.00755915287405976,0.000463704389929814,-0.00034253569024684,0.00044904416477329,-0.000157283762976457,0.0010268313393429,-6.31778903087151e-05,7.70343492156975e-07,4.23396106606991e-06,1.42038896060234e-08,1.69721794817285e-07,-0.000634746903935089,0.014559516957669,-0.00352760507083545,-0.000116293528617344,9.62692599646814e-06,-0.00157974020100574,0.0243981154038651,-0.0203441343017084,-2.98354441520825e-05,-0.000850989998655962,-0.000173188145851141,0.0116569961064901,-1.62051749357431e-05,-0.0234110534163834,0.00109621201000115,-0.000149512420001101,-9.86735353189876e-05,-7.25621089099055e-06,-0.313075919523439,-0.000142887475472713,-0.0120349173093809,-0.00186774206757208,5.45364692548336e-06,2.11119489946888e-05,2.68286427156442e-05,0.000816831379330961,-7.03982782410682e-05,-6.22026018861615e-06,-1.65443545266726e-05,0.000108033664916146,4.46488920999703e-06,1.27399555665502e-06,-7.7557725628906e-07,-1.60552495293653e-05,4.89556933951879e-05,-2.31745660349465e-15,-1.34628576423982e-14,1.96683751459469e-14,-9.17524363854758e-10,-3.97164762110176e-14,-6.53100382442426e-14,4.4741565766204e-13,-4.73841496514951e-11,4.08785773475598e-14,-7.41401940202863e-14,5.22181692954801e-15,1.985814667262e-14,3.90217715108921e-14,-2.98118832073695e-14,2.33696995590545e-13,-3.4643135883232e-13,-5.68836118731882e-12,0.707106781186549,-3.28232581313148e-14,2.13046850153314e-15,1.28269556966298e-13,2.06821520150172e-14,-3.48792783243237e-14,-2.82529404406032e-14,2.15672060716327e-14,-1.91396483330068e-14,1.02278274837433e-14,1.97331549905601e-14,-2.60063687507259e-14,5.85027254140704e-14,-1.61722647983706e-14,-2.63159234277197e-14,-3.92869222923008e-15,-8.46440932277126e-15,-3.26750170703115e-15
"t19",-0.0840548595508611,-0.0501779627968977,0.037173997320597,9.84267549776346e-05,-0.0922913767136654,0.184369631498392,-0.0090906177878209,0.0136366542667956,-0.00347602288671658,0.00131521739281827,-0.000213245268204022,-0.0472384312573904,0.40984395474677,0.0816935882919972,-1.62142795070436e-06,-0.0486885808104834,0.00489315595974917,0.00348579685334077,-0.0611702812271296,0.000188275944942603,-0.027729158285346,0.0145307249044271,-0.0246848789653435,-0.0139546552171801,0.000837748343427433,-0.000618692018681893,0.000808530959931543,-0.000279085032528637,0.00153135641998499,0.500091436584361,1.27002482575722e-06,6.83592010223735e-06,2.29023194456916e-08,2.6957182405685e-07,-0.000144139651044391,0.0206007287174644,-0.0049653453941322,-0.000151163060313243,1.20398116492841e-05,-0.00190653270332015,0.02318829646571,-0.0187672485185874,-2.66037025879874e-05,-0.000711199086478775,-0.000130383254286576,0.00798081441799764,-9.9513297260329e-06,-0.0142034738768896,0.000590676046511262,-7.0632339762941e-05,-2.06862343124416e-05,-6.75313417025361e-07,-0.0142642987285973,1.43680795518047e-06,0.000885867221545872,0.000185697731817612,-5.80287772463449e-07,-3.84474991859291e-06,-6.42400249915853e-06,-0.000219492907710617,4.17010021662454e-05,3.97325071853957e-06,1.17239473655982e-05,-9.19601360352415e-05,-4.5604831244226e-06,-1.30133157249122e-06,9.00468546460807e-07,1.95282941400209e-05,-6.67489642461137e-05,-1.85503252580541e-13,-0.707106781186549,4.05250671973903e-13,3.15926568091443e-07,2.99575422167224e-14,2.77896145725752e-15,1.53021628257336e-10,-1.55606934635883e-08,6.91603276723195e-15,-6.95094098775081e-15,-1.88791156053348e-14,-1.83009900635141e-14,-1.3454875396056e-14,2.78829409053356e-14,-7.76085768350996e-15,-4.81183302538611e-15,8.56159217424766e-15,-1.28660929416925e-14,-2.58338881141425e-14,1.20475886675351e-14,6.84415332908815e-15,8.10389634810187e-15,1.45802545329973e-14,4.51747045665597e-15,-5.44566942077313e-15,2.57524436908437e-15,-1.11830821303091e-15,6.31510901367234e-15,2.85334303159981e-14,-4.59435329868463e-15,5.82945084235743e-15,-1.05484822708699e-14,2.55045265557349e-15,1.74617880438167e-15,2.03349643640274e-15
"t20",-0.084054859550861,-0.0501779627968977,0.037173997320597,9.84267549773987e-05,-0.0922913767136654,0.184369631498392,-0.00909061778782083,0.0136366542667961,-0.00347602288671679,0.00131521739281817,-0.000213245268204029,-0.0472384312573906,0.409843954746771,0.0816935882919974,-1.62142795057802e-06,-0.0486885808104837,0.00489315595974914,0.00348579685334071,-0.0611702812271294,0.000188275944942501,-0.0277291582853462,0.0145307249044273,-0.0246848789653433,-0.0139546552171803,0.00083774834342747,-0.000618692018681932,0.000808530959931931,-0.000279085032528591,0.00153135641998484,0.500091436584363,1.27002482565979e-06,6.83592010217472e-06,2.29023197652464e-08,2.69571824899819e-07,-0.000144139651044562,0.0206007287174643,-0.00496534539413212,-0.00015116306031384,1.20398116491795e-05,-0.00190653270332078,0.0231882964657105,-0.0187672485185875,-2.66037025877827e-05,-0.000711199086478626,-0.000130383254285688,0.00798081441799969,-9.9513297264427e-06,-0.0142034738768889,0.000590676046511227,-7.06323397628578e-05,-2.06862343113479e-05,-6.75313415614577e-07,-0.0142642987286,1.43680795656044e-06,0.00088586722154738,0.000185697731818806,-5.80287773382189e-07,-3.84474991818736e-06,-6.4240025012775e-06,-0.000219492907708862,4.17010021669913e-05,3.9732507172479e-06,1.1723947364408e-05,-9.19601360364636e-05,-4.56048312298609e-06,-1.30133157428685e-06,9.00468546570827e-07,1.95282941415887e-05,-6.67489642450581e-05,1.85385040591643e-13,0.707106781186546,-4.06473081596029e-13,3.15926639680731e-07,-2.98446545593183e-14,-2.81268102092224e-15,1.53035593970718e-10,-1.5560739088551e-08,-6.82525832321722e-15,6.93353682372759e-15,1.89785373348722e-14,1.82927291388127e-14,1.38408366828608e-14,-2.78907125919491e-14,7.67546760222418e-15,4.81925688198101e-15,-8.95440156277341e-15,1.2562873360221e-14,2.59518151596032e-14,-1.19236429444466e-14,-6.67904500383978e-15,-8.06137455237819e-15,-1.43175914086941e-14,-4.5907222001628e-15,5.72488575117179e-15,-2.49539877569325e-15,1.10253285190428e-15,-6.03785341960928e-15,-2.79002147467189e-14,4.76470742052562e-15,-5.83259961943511e-15,1.0559481879756e-14,-2.53425500280128e-15,-1.79686687738222e-15,-2.02650000366555e-15
